hunt_code,hunt_name,species,residency,draw_family,hunt_class,weapon,hunt_type,draw_pool,unit_name,boundary_id,current_points_context_available,modeled_draw_probability,guaranteed_line_points,point_creep_1yr,harvest_success_pct,average_days_hunted,average_harvest_age,current_age_3yr_average,percent_5plus,management_objective_type,management_objective_range,management_objective_status,management_objective_note,permits_2026_res,permits_2026_nr,permits_2026_total,decision_label,persona_tags,sleeper_score,sleeper_reasons,recommended_action,data_confidence,source_badges,model_version,rule_version,availability_status,harvest_source_file,harvest_source_page,age_source_file,age_source_page,age_source_table_title,age_review_status
LO1516,Panguitch Lake,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Panguitch Lake,634,true,0,,,100,10,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1517,Pine Valley,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Pine Valley,636,true,0,,,0,2,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1517,Pine Valley,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Pine Valley,636,true,0,,,0,2,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1518,Boulder/Kaiparowits,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Boulder/Kaiparowits,455,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,0,,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1518,Boulder/Kaiparowits,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Boulder/Kaiparowits,455,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,0,,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1519,Fishlake,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Fishlake,633,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1519,Fishlake,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Fishlake,633,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1521,"San Juan, Abajo Mtns",Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"San Juan, Abajo Mtns",618,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1521,"San Juan, Abajo Mtns",Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"San Juan, Abajo Mtns",618,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1522,Vernal/Bonanza,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Vernal/Bonanza,614,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1522,Vernal/Bonanza,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Vernal/Bonanza,614,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1523,Yellowstone,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Yellowstone,613,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1523,Yellowstone,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Yellowstone,613,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1524,Southwest Desert,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Southwest Desert,625,true,0,,,0,4,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1524,Southwest Desert,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Southwest Desert,625,true,0,,,0,4,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1525,"Wasatch Mtns, East",Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"Wasatch Mtns, East",621,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1525,"Wasatch Mtns, East",Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"Wasatch Mtns, East",621,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1526,"Wasatch Mtns, West",Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"Wasatch Mtns, West",620,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1526,"Wasatch Mtns, West",Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"Wasatch Mtns, West",620,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1529,Zion,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Zion,635,true,0,,,0,6.8,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1529,Zion,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Zion,635,true,0,,,0,6.8,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1531,Box Elder,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Box Elder,607,true,0,,,66.7,4.5,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1531,Box Elder,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Box Elder,607,true,0,,,66.7,4.5,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1533,Manti/San Rafael,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Manti/San Rafael,619,true,0,,,63.6,4,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1533,Manti/San Rafael,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Manti/San Rafael,619,true,0,,,63.6,4,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1534,Nebo,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Nebo,616,true,0,,,80,5.2,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1534,Nebo,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Nebo,616,true,0,,,80,5.2,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1536,Fillmore,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Fillmore,804,true,0,,,59.4,3.3,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1536,Fillmore,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Fillmore,804,true,0,,,59.4,3.3,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1538,Kamas,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon (Late),General Season - Private Land Only,standard,Kamas,611,true,0,,,,,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,,,,,,
LO1538,Kamas,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon (Late),General Season - Private Land Only,standard,Kamas,611,true,0,,,,,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,,,,,,
LO1539,"La Sal, La Sal Mtns",Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon (Late),General Season - Private Land Only,standard,"La Sal, La Sal Mtns",617,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1539,"La Sal, La Sal Mtns",Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon (Late),General Season - Private Land Only,standard,"La Sal, La Sal Mtns",617,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER|EXTEND_THE_SEASON,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1540,Monroe,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Monroe,629,true,0,,,0,1,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1540,Monroe,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Monroe,629,true,0,,,0,1,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1541,Mt Dutton,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Mt Dutton,630,true,0,,,100,3,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1541,Mt Dutton,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Mt Dutton,630,true,0,,,100,3,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1542,Nine Mile,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,General Season - Private Land Only,standard,Nine Mile,615,true,0,,,53.8,4.9,,,,,,,,,,2,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,TOTAL_ONLY,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
