reported_hunt_year,model_target_year,source_file,source_file_sha256,source_page,source_class,data_granularity,report_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,percent_success,average_days,hunter_satisfaction,parse_status,input_family,male_harvest,female_harvest,harvest_objective,average_age,percent_female,percent_5yr_plus,date_inspected,date_harvested,location_of_kill,days_hunted,wound,horn_length_left,horn_length_right,base_circumference_left,base_circumference_right,age_of_sheep,page_title,harvest_quality_year,quality_feature_status,trend_feature_eligible,trend_feature_note,quota_use_status,draw_probability_use_status,do_not_use_for_permit_quota,do_not_use_for_p_draw_directly,raw_record,do_not_use_directly_for_p_draw,average_harvest_age_2023,average_harvest_age_3yr_2023,percent_mature_or_5_plus_2023,percent_mature_or_5_plus_3yr_2023,age_data_available_2023,age_source_package_2023,age_mapping_status_2023,age_match_confidence_2023,age_candidate_count_2023
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1278,Powder Mountain,CWMU,Any Legal Weapon,10.0,8.0,6.0,75.0,5.6,2.6,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1278 Powder Mountain CWMU Any Legal Weapon 10 8 6 5.6 75.0 2.6,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1279,Preston Nutter Ranch,CWMU,Any Legal Weapon,2.0,2.0,2.0,100.0,3.0,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1279 Preston Nutter Ranch CWMU Any Legal Weapon 2 2 2 3.0 100.0 4.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1280,Promontory Point,CWMU,Any Legal Weapon,10.0,10.0,9.0,88.9,2.2,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1280 Promontory Point CWMU Any Legal Weapon 10 10 9 2.2 88.9 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1281,Rattlesnake Pass,CWMU,Any Legal Weapon,17.0,17.0,15.0,88.2,4.2,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1281 Rattlesnake Pass CWMU Any Legal Weapon 17 17 15 4.2 88.2 4.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1282,Redd Ranches,CWMU,Any Legal Weapon,19.0,19.0,17.0,89.5,4.6,4.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1282 Redd Ranches CWMU Any Legal Weapon 19 19 17 4.6 89.5 4.7,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1283,Roan Cliffs,CWMU,Any Legal Weapon,7.0,7.0,6.0,85.7,3.9,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1283 Roan Cliffs CWMU Any Legal Weapon 7 7 6 3.9 85.7 4.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1285,Sand Creek,CWMU,Any Legal Weapon,6.0,5.0,1.0,25.0,3.5,3.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1285 Sand Creek CWMU Any Legal Weapon 6 5 1 3.5 25.0 3.8,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1286,Pisgah Mountain,CWMU,Any Legal Weapon,11.0,11.0,10.0,87.5,4.6,3.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1286 Pisgah Mountain CWMU Any Legal Weapon 11 11 10 4.6 87.5 3.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1287,Scofield Canyons,CWMU,Any Legal Weapon,13.0,13.0,13.0,100.0,3.3,4.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1287 Scofield Canyons CWMU Any Legal Weapon 13 13 13 3.3 100.0 4.8,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1288,Scofield West,CWMU,Any Legal Weapon,15.0,15.0,13.0,86.7,4.5,3.9,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1288 Scofield West CWMU Any Legal Weapon 15 15 13 4.5 86.7 3.9,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1289,Sharp Mountain,CWMU,Any Legal Weapon,11.0,11.0,8.0,72.7,3.9,3.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1289 Sharp Mountain CWMU Any Legal Weapon 11 11 8 3.9 72.7 3.8,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1290,Skull Crack,CWMU,Any Legal Weapon,5.0,5.0,4.0,75.0,3.8,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1290 Skull Crack CWMU Any Legal Weapon 5 5 4 3.8 75.0 4.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1291,Skull Valley South,CWMU,Any Legal Weapon,4.0,4.0,3.0,75.0,4.5,4.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1291 Skull Valley South CWMU Any Legal Weapon 4 4 3 4.5 75.0 4.3,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1292,Soldier Summit,CWMU,Any Legal Weapon,13.0,12.0,11.0,90.0,4.0,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1292 Soldier Summit CWMU Any Legal Weapon 13 12 11 4.0 90.0 4.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1293,South Canyon,CWMU,Any Legal Weapon,10.0,10.0,7.0,71.4,4.1,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1293 South Canyon CWMU Any Legal Weapon 10 10 7 4.1 71.4 4.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1294,Spring Creek Acres,CWMU,Any Legal Weapon,4.0,4.0,3.0,75.0,5.3,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1294 Spring Creek Acres CWMU Any Legal Weapon 4 4 3 5.3 75.0 4.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1295,Spring Creek/Dodge,CWMU,Any Legal Weapon,53.0,50.0,46.0,93.0,3.3,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1295 Spring Creek/Dodge CWMU Any Legal Weapon 53 50 46 3.3 93.0 4.2,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1297,Stillman Creek Ranch,CWMU,Any Legal Weapon,28.0,28.0,18.0,63.6,4.0,4.1,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1297 Stillman Creek Ranch CWMU Any Legal Weapon 28 28 18 4.0 63.6 4.1,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1298,Strawberry Ridge,CWMU,Any Legal Weapon,1.0,1.0,0.0,0.0,5.0,2.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1298 Strawberry Ridge CWMU Any Legal Weapon 1 1 0 5.0 0.0 2.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1299,Summit Point,CWMU,Any Legal Weapon,23.0,23.0,15.0,64.7,5.1,3.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1299 Summit Point CWMU Any Legal Weapon 23 23 15 5.1 64.7 3.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1300,Thatcher Mountain,CWMU,Any Legal Weapon,2.0,2.0,1.0,50.0,17.5,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1300 Thatcher Mountain CWMU Any Legal Weapon 2 2 1 17.5 50.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1301,Three C,CWMU,Any Legal Weapon,20.0,20.0,16.0,80.0,4.7,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1301 Three C CWMU Any Legal Weapon 20 20 16 4.7 80.0 4.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1303,North Peaks,CWMU,Any Legal Weapon,4.0,4.0,3.0,75.0,4.0,3.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1303 North Peaks CWMU Any Legal Weapon 4 4 3 4.0 75.0 3.3,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1304,Two Bear,CWMU,Any Legal Weapon,10.0,10.0,6.0,55.6,4.8,4.1,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1304 Two Bear CWMU Any Legal Weapon 10 10 6 4.8 55.6 4.1,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1305,Wallsburg,CWMU,Any Legal Weapon,3.0,3.0,1.0,33.3,5.0,3.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1305 Wallsburg CWMU Any Legal Weapon 3 3 1 5.0 33.3 3.7,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1306,Washakie,CWMU,Any Legal Weapon,10.0,10.0,10.0,100.0,2.8,4.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1306 Washakie CWMU Any Legal Weapon 10 10 10 2.8 100.0 4.8,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1307,Weber Florence Creek,CWMU,Any Legal Weapon,41.0,40.0,21.0,51.6,4.2,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1307 Weber Florence Creek CWMU Any Legal Weapon 41 40 21 4.2 51.6 4.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1308,West Hills,CWMU,Any Legal Weapon,16.0,16.0,15.0,93.3,2.7,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1308 West Hills CWMU Any Legal Weapon 16 16 15 2.7 93.3 4.2,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1309,West Willow Creek Ranch,CWMU,Any Legal Weapon,18.0,18.0,18.0,100.0,3.1,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1309 West Willow Creek Ranch CWMU Any Legal Weapon 18 18 18 3.1 100.0 4.2,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1310,White's Valley,CWMU,Any Legal Weapon,5.0,5.0,5.0,100.0,2.4,4.6,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1310 White's Valley CWMU Any Legal Weapon 5 5 5 2.4 100.0 4.6,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,6,harvest_results,hunt_code_aggregate,,Deer,DB1312,Woodruff Creek South,CWMU,Any Legal Weapon,2.0,2.0,1.0,50.0,3.0,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1312 Woodruff Creek South CWMU Any Legal Weapon 2 2 1 3.0 50.0 4.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,4,harvest_results,hunt_code_aggregate,,Deer,DB1317,Jacob's Creek,CWMU,Any Legal Weapon,9.0,9.0,8.0,83.3,3.5,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1317 Jacob's Creek CWMU Any Legal Weapon 9 9 8 3.5 83.3 4.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,4,harvest_results,hunt_code_aggregate,,Deer,DB1320,Deer Creek,CWMU,Any Legal Weapon,7.0,7.0,2.0,33.3,2.7,4.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1320 Deer Creek CWMU Any Legal Weapon 7 7 2 2.7 33.3 4.7,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1322,Pahvant Ensign,CWMU,Any Legal Weapon,10.0,10.0,8.0,77.8,3.6,4.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1322 Pahvant Ensign CWMU Any Legal Weapon 10 10 8 3.6 77.8 4.3,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1324,Royal Ivory Outfitters,CWMU,Any Legal Weapon,2.0,2.0,2.0,100.0,3.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1324 Royal Ivory Outfitters CWMU Any Legal Weapon 2 2 2 3.0 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,4,harvest_results,hunt_code_aggregate,,Deer,DB1325,Double Cone,CWMU,Any Legal Weapon,7.0,7.0,6.0,83.3,4.2,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1325 Double Cone CWMU Any Legal Weapon 7 7 6 4.2 83.3 4.2,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,5,harvest_results,hunt_code_aggregate,,Deer,DB1326,Rosette,CWMU,Any Legal Weapon,3.0,3.0,2.0,66.7,1.3,4.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Deer,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,DB1326 Rosette CWMU Any Legal Weapon 3 3 2 1.3 66.7 4.7,True,,,,,false,,,,
