reported_hunt_year,model_target_year,source_status,source_file,hunt_code,species,sex_type,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,success_rate_pct,average_days_hunted,hunter_satisfaction,harvest_permit_rate,hunter_success_rate,success_norm,satisfaction_norm,effort_inverse_signal,quality_signal_mean,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,reason_codes
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3180,Elk,Male Only,"Fillmore, Pahvant",Limited Entry,Late Archery,14,14,2,14.3,9.5,3.2,0.1429,0.1429,0.143,0.55,0.05,0.3465,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3181,Elk,Male Only,"Fillmore, Pahvant",Limited Entry,Mid Any Legal Weapon,25,25,19,76,4.9,3.8,0.76,0.76,0.76,0.7,0.51,0.73,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3182,Elk,Male Only,La Sal Mtns,Limited Entry,Late Archery,8,7,0,0,8.7,3.3,0.0,0.0,0.0,0.575,0.13,0.2875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3183,Elk,Male Only,La Sal Mtns,Limited Entry,Mid Any Legal Weapon,48,47,28,59.6,6.5,3.6,0.5833,0.5957,0.596,0.65,0.35,0.623,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3184,Elk,Male Only,Monroe,Limited Entry,Late Archery,7,7,2,28.6,10.2,4.5,0.2857,0.2857,0.286,0.875,0,0.5805,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3185,Elk,Male Only,Monroe,Limited Entry,Mid Any Legal Weapon,11,10,8,80,6.3,4.1,0.7273,0.8,0.8,0.775,0.37,0.7875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3186,Elk,Male Only,Mt Dutton,Limited Entry,Late Archery,10,10,2,20,8.4,3.8,0.2,0.2,0.2,0.7,0.16,0.45,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3187,Elk,Male Only,Mt Dutton,Limited Entry,Mid Any Legal Weapon,25,25,18,72,5.8,3.8,0.72,0.72,0.72,0.7,0.42,0.71,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3188,Elk,Male Only,Panguitch Lake,Limited Entry,Late Archery,10,10,6,60,8.4,3.9,0.6,0.6,0.6,0.725,0.16,0.6625,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3189,Elk,Male Only,Panguitch Lake,Limited Entry,Mid Any Legal Weapon,22,22,19,86.4,6.7,3.6,0.8636,0.8636,0.864,0.65,0.33,0.757,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3190,Elk,Male Only,Boulder,Limited Entry,Late Archery,5,5,1,20,11.3,2.3,0.2,0.2,0.2,0.325,0,0.2625,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3191,Elk,Male Only,Boulder,Limited Entry,Mid Any Legal Weapon,38,38,28,73.7,6.2,4.5,0.7368,0.7368,0.737,0.875,0.38,0.806,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3192,Elk,Male Only,Fishlake/Thousand Lakes,Limited Entry,Late Archery,12,12,3,25,9.4,3.7,0.25,0.25,0.25,0.675,0.06,0.4625,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3193,Elk,Male Only,San Juan Bull Elk,Limited Entry,Late Archery,10,8,1,12.5,8,3.7,0.1,0.125,0.125,0.675,0.2,0.4,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3194,Elk,Male Only,San Juan Bull Elk,Limited Entry,Mid Any Legal Weapon,35,35,31,88.6,5.4,4,0.8857,0.8857,0.886,0.75,0.46,0.818,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3195,Elk,Male Only,Diamond Mtn,Limited Entry,Late Archery,5,5,1,20,5.8,3.3,0.2,0.2,0.2,0.575,0.42,0.3875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3196,Elk,Male Only,Diamond Mtn,Limited Entry,Late Any Legal Weapon,18,18,11,61.1,5,2.8,0.6111,0.6111,0.611,0.45,0.5,0.5305,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3197,Elk,Male Only,"Southwest Desert, South",Limited Entry,Late Archery,8,8,1,12.5,9.5,3.3,0.125,0.125,0.125,0.575,0.05,0.35,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3198,Elk,Male Only,"Southwest Desert, South",Limited Entry,Mid Any Legal Weapon,49,49,34,69.4,5.2,3.2,0.6939,0.6939,0.694,0.55,0.48,0.622,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3199,Elk,Male Only,Wasatch Mtns,Limited Entry,Late Archery,10,8,1,12.5,8.4,3.3,0.1,0.125,0.125,0.575,0.16,0.35,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3205,Elk,Male Only,East Canyon,Limited Entry,HAMSS,9,7,3,42.9,4.5,3.2,0.3333,0.4286,0.429,0.55,0.55,0.4895,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3208,Elk,Male Only,Morgan-South Rich,Limited Entry,Late Any Legal Weapon,10,10,9,90,2.7,4.2,0.9,0.9,0.9,0.8,0.73,0.85,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3209,Elk,Male Only,"Box Elder, Pilot Mtn",Conservation,Multiseason,1,1,1,100,13,2,1.0,1.0,1.0,0.25,0,0.625,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3210,Elk,Male Only,"North Slope, Three Corners",Limited Entry,Early Any Legal Weapon,5,5,5,100,2,4.8,1.0,1.0,1.0,0.95,0.8,0.975,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3500,Elk,Male Only,Alton,CWMU,Any Legal Weapon,5,5,4,80,4,4.8,0.8,0.8,0.8,0.95,0.6,0.875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3501,Elk,Male Only,Bar J Ranch,CWMU,Any Legal Weapon,11,11,11,100,3.4,5,1.0,1.0,1.0,1.0,0.66,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3502,Elk,Male Only,Bear Mountain,CWMU,Any Legal Weapon,8,8,8,100,8.3,5,1.0,1.0,1.0,1.0,0.17,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3503,Elk,Male Only,Bear Springs,CWMU,Any Legal Weapon,5,4,3,75,4.5,5,0.6,0.75,0.75,1.0,0.55,0.875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3504,Elk,Male Only,Black Hawk,CWMU,Any Legal Weapon,10,10,10,100,3.5,4.9,1.0,1.0,1.0,0.975,0.65,0.9875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3505,Elk,Male Only,Boobe Hole,CWMU,Any Legal Weapon,16,16,16,100,4.4,4.9,1.0,1.0,1.0,0.975,0.56,0.9875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3506,Elk,Male Only,Causey Spring,CWMU,Any Legal Weapon,11,11,6,54.5,4.4,4.7,0.5455,0.5455,0.545,0.925,0.56,0.735,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3508,Elk,Male Only,Chimney Rock,CWMU,Any Legal Weapon,16,16,16,100,3,4.8,1.0,1.0,1.0,0.95,0.7,0.975,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3509,Elk,Male Only,Coldwater Ranch,CWMU,Any Legal Weapon,23,22,21,95.5,2.9,4.8,0.913,0.9545,0.955,0.95,0.71,0.9525,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3511,Elk,Male Only,Cotton Thomas,CWMU,Any Legal Weapon,3,3,2,66.7,4,4,0.6667,0.6667,0.667,0.75,0.6,0.7085,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3514,Elk,Male Only,Deseret,CWMU,Any Legal Weapon,118,118,105,89,3.4,5,0.8898,0.8898,0.89,1.0,0.66,0.945,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3515,Elk,Male Only,Double Cone,CWMU,Any Legal Weapon,7,7,7,100,4,5,1.0,1.0,1.0,1.0,0.6,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3516,Elk,Male Only,Durst Mountain,CWMU,Any Legal Weapon,22,20,11,55,3.8,4.7,0.5,0.55,0.55,0.925,0.62,0.7375,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3517,Elk,Male Only,East Fork Chalk Creek,CWMU,Any Legal Weapon,30,30,15,50,9.2,4.4,0.5,0.5,0.5,0.85,0.08,0.675,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3519,Elk,Male Only,Ensign Ranches,CWMU,Any Legal Weapon,26,26,26,100,3.6,4.5,1.0,1.0,1.0,0.875,0.64,0.9375,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3520,Elk,Male Only,Folley Ridge,CWMU,Any Legal Weapon,19,19,18,94.7,3.1,4.9,0.9474,0.9474,0.947,0.975,0.69,0.961,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3521,Elk,Male Only,Grass Valley/Clark Canyon,CWMU,Any Legal Weapon,93,93,70,75.3,3.8,4.4,0.7527,0.7527,0.753,0.85,0.62,0.8015,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3522,Elk,Male Only,Grazing Pasture,CWMU,Any Legal Weapon,5,5,5,100,4.3,5,1.0,1.0,1.0,1.0,0.57,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3523,Elk,Male Only,Guildersleeve,CWMU,Any Legal Weapon,19,19,16,84.2,2,4.6,0.8421,0.8421,0.842,0.9,0.8,0.871,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3524,Elk,Male Only,Hardscrabble,CWMU,Any Legal Weapon,10,10,6,60,5.9,4.1,0.6,0.6,0.6,0.775,0.41,0.6875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3525,Elk,Male Only,Heaston East,CWMU,Any Legal Weapon,20,20,20,100,1.9,5,1.0,1.0,1.0,1.0,0.81,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3526,Elk,Male Only,Hiawatha,CWMU,Any Legal Weapon,9,9,7,77.8,5.2,3.8,0.7778,0.7778,0.778,0.7,0.48,0.739,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3527,Elk,Male Only,Indian Head,CWMU,Any Legal Weapon,10,10,10,100,4.6,5,1.0,1.0,1.0,1.0,0.54,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3528,Elk,Male Only,Ingham Peak,CWMU,Any Legal Weapon,5,5,0,0,5.7,1.7,0.0,0.0,0.0,0.175,0.43,0.0875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3529,Elk,Male Only,Circle E Ranch,CWMU,Any Legal Weapon,10,10,10,100,2.6,5,1.0,1.0,1.0,1.0,0.74,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3530,Elk,Male Only,Jacob's Creek,CWMU,Any Legal Weapon,10,10,3,30,4,4,0.3,0.3,0.3,0.75,0.6,0.525,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3531,Elk,Male Only,Johnson Mountain Ranch,CWMU,Any Legal Weapon,15,15,15,100,4.4,4.6,1.0,1.0,1.0,0.9,0.56,0.95,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3532,Elk,Male Only,Jump Creek,CWMU,Any Legal Weapon,5,5,5,100,1,5,1.0,1.0,1.0,1.0,0.9,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3533,Elk,Male Only,Junction Valley,CWMU,Any Legal Weapon,8,8,8,100,3.6,4.8,1.0,1.0,1.0,0.95,0.64,0.975,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3534,Elk,Male Only,Little Red Creek,CWMU,Any Legal Weapon,14,14,12,85.7,3.7,4.7,0.8571,0.8571,0.857,0.925,0.63,0.891,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3536,Elk,Male Only,Minnie Maud Ridge,CWMU,Any Legal Weapon,39,39,17,43.6,6.6,3.6,0.4359,0.4359,0.436,0.65,0.34,0.543,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3538,Elk,Male Only,Moon Ranch,CWMU,Any Legal Weapon,10,10,10,100,4.6,2.9,1.0,1.0,1.0,0.475,0.54,0.7375,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3540,Elk,Male Only,Old Woman Plateau,CWMU,Any Legal Weapon,10,10,10,100,2.5,5,1.0,1.0,1.0,1.0,0.75,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3541,Elk,Male Only,Patmos Ridge,CWMU,Any Legal Weapon,6,6,5,83.3,9.4,4.2,0.8333,0.8333,0.833,0.8,0.06,0.8165,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3543,Elk,Male Only,Preston Nutter Ranch,CWMU,Any Legal Weapon,20,20,12,60,3.1,5,0.6,0.6,0.6,1.0,0.69,0.8,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3544,Elk,Male Only,Redd Ranches,CWMU,Any Legal Weapon,19,19,19,100,4.2,4.9,1.0,1.0,1.0,0.975,0.58,0.9875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3545,Elk,Male Only,Riverview Ranch LLC,CWMU,Any Legal Weapon,9,9,9,100,3.2,4.4,1.0,1.0,1.0,0.85,0.68,0.925,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3546,Elk,Male Only,Roan Cliffs,CWMU,Any Legal Weapon,9,9,9,100,7.5,5,1.0,1.0,1.0,1.0,0.25,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3547,Elk,Male Only,Sand Creek,CWMU,Any Legal Weapon,9,8,3,37.5,4,4.5,0.3333,0.375,0.375,0.875,0.6,0.625,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3548,Elk,Male Only,Scofield Canyons,CWMU,Any Legal Weapon,8,8,6,75,4.6,4.8,0.75,0.75,0.75,0.95,0.54,0.85,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3549,Elk,Male Only,Scofield East,CWMU,Any Legal Weapon,8,8,8,100,5.3,5,1.0,1.0,1.0,1.0,0.47,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3550,Elk,Male Only,Scofield West,CWMU,Any Legal Weapon,10,10,10,100,3.3,5,1.0,1.0,1.0,1.0,0.67,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3551,Elk,Male Only,SJ Ranch,CWMU,Any Legal Weapon,8,8,8,100,3.4,5,1.0,1.0,1.0,1.0,0.66,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3552,Elk,Male Only,Skull Crack,CWMU,Any Legal Weapon,9,7,7,100,4,5,0.7778,1.0,1.0,1.0,0.6,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3553,Elk,Male Only,Soldier Summit,CWMU,Any Legal Weapon,16,16,16,100,6.8,5,1.0,1.0,1.0,1.0,0.32,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3554,Elk,Male Only,South Canyon,CWMU,Any Legal Weapon,11,11,6,54.5,3.5,4,0.5455,0.5455,0.545,0.75,0.65,0.6475,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3555,Elk,Male Only,Spring Creek/Dodge,CWMU,Any Legal Weapon,13,13,12,92.3,3.7,4.9,0.9231,0.9231,0.923,0.975,0.63,0.949,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3557,Elk,Male Only,Strawberry Ridge,CWMU,Any Legal Weapon,20,20,19,95,4.3,4.9,0.95,0.95,0.95,0.975,0.57,0.9625,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3558,Elk,Male Only,Summit Point,CWMU,Any Legal Weapon,4,4,4,100,16,4.5,1.0,1.0,1.0,0.875,0,0.9375,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EB3559,Elk,Male Only,Three C,CWMU,Any Legal Weapon,10,10,8,80,5.9,4.6,0.8,0.8,0.8,0.9,0.41,0.85,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
