hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
East Canyon,DB1606,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1606,276,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,380,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,290
Morgan-South Rich,DB1607,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1607,117,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,640,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,291
Morgan-South Rich,DB1608,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1608,117,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,320,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,292
Morgan-South Rich,DB1609,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1609,117,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,320,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,293
Morgan-South Rich,DB1610,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1610,117,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,320,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,294
"Beaver, East",DB1611,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1611,685,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,440,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,295
"Beaver, East",DB1612,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1612,685,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,440,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,296
"Beaver, East",DB1613,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1613,685,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1320,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,297
"Beaver, West",DB1614,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1614,672,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,130,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,298
"Beaver, West",DB1615,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1615,672,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,130,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,299
"Beaver, West",DB1616,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1616,672,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,390,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,300
"West Desert, Swasey",DB1617,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1617,926,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,80,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,301
"West Desert, Swasey",DB1618,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1618,926,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,80,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,302
"West Desert, Swasey",DB1619,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1619,926,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,240,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,303
Oquirrh/Tintic,DB1620,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1620,927,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,450,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,304
Oquirrh/Tintic,DB1621,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1621,927,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,450,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,305
Oquirrh/Tintic,DB1622,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1622,927,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1350,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,306
Cedar/Stansbury,DB1623,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1623,925,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,250,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,307
Cedar/Stansbury,DB1624,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1624,925,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,250,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,308
Cedar/Stansbury,DB1625,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1625,925,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,750,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,309
Cache,DB1627,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1627,29,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,3480,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,310
Cache,DB1628,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1628,29,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1160,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,311
Boulder/Kaiparowits,DB1629,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1629,455,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,960,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,312
Boulder/Kaiparowits,DB1630,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1630,455,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,720,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,313
Box Elder,DB1631,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1631,607,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,1040,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,314
Box Elder,DB1770,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1770,607,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,688,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,315
Cache,DB1771,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1771,29,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,588,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,316
Manti/San Rafael,DB1772,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1772,619,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,573,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,317
Nebo,DB1773,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1773,616,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,349,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,318
Fillmore,DB1775,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1775,804,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,42,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,319
Kamas,DB1777,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1777,611,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,55,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,320
La Sal Mtns,DB1778,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1778,617,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,67,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,321
Monroe,DB1779,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1779,629,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,45,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,322
Mt Dutton,DB1780,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1780,630,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,26,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,323
Nine Mile,DB1781,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1781,615,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,62,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,324
North Slope,DB1782,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1782,612,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,340,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,325
Ogden,DB1783,609,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1783,609,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,297,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,326
Panguitch Lake,DB1785,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1785,634,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,112,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,327
Pine Valley,DB1786,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1786,636,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,228,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,328
Boulder/Kaiparowits,DB1787,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1787,455,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,70,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,329
Fishlake,DB1788,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1788,633,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,49,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,330
"San Juan, Abajo Mtns",DB1790,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1790,618,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,261,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,331
Vernal/Bonanza,DB1791,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1791,614,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,45,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,332
Yellowstone,DB1792,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1792,613,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,63,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,333
Southwest Desert,DB1793,625,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1793,625,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,46,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,334
"Wasatch Mtns, East",DB1794,621,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1794,621,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,271,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,335
"Wasatch Mtns, West",DB1795,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1795,620,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,701,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,336
Zion,DB1798,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1798,635,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,256,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,337
Chalk Creek,DB1799,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1799,69,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,292,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,338
East Canyon,DB1800,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1800,276,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,186,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,339
Morgan-South Rich,DB1801,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1801,117,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,211,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,340
"Beaver, East",DB1802,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1802,685,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,61,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,341
"Beaver, West",DB1803,672,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1803,672,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,44,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,342
Cedar/Stansbury,DB1804,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1804,925,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,42,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,343
Oquirrh/Tintic,DB1805,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1805,927,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,65,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,344
"West Desert, Swasey",DB1806,926,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1806,926,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,36,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,345
Paunsaugunt - Private Land Only,LD1001,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LD1001,163,Buck,Deer,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 12 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,346
Paunsaugunt - Private Land Only,LD1004,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LD1004,163,Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 31 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,347
Paunsaugunt - Private Land Only,LD1006,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LD1006,163,Buck,Deer,Muzzleloader,Limited Entry - Private Land Only,Sept 24 2025 - Oct 02 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,348
"Fillmore, Oak Creek LE - Private Land Only",LD1019,85,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LD1019,85,Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,349
Diamond Mtn - Private Land Only,LD1023,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LD1023,206,Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,350
Thousand Lakes - Private Land Only,LD1108,632,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LD1108,632,Buck,Deer,Restricted Rifle,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,351
Diamond Mtn Landowner Association,LO0008,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO0008,206,Buck,Deer,Archery,Limited Entry - Private Land Only,Aug 15 2026 - Sept 11 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,352
Diamond Mtn Landowner Association,LO0009,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO0009,206,Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 17 2026 - Oct 25 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,353
Diamond Mtn Landowner Association,LO0010,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO0010,206,Buck,Deer,Muzzleloader,Limited Entry - Private Land Only,Sept 23 2026 - Oct 01 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,354
Box Elder,LO1501,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1501,607,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,355
Cache,LO1502,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1502,29,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,356
Manti/San Rafael,LO1503,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1503,619,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,357
Nebo,LO1504,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1504,616,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,358
Fillmore,LO1506,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1506,804,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,359
Kamas,LO1508,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1508,611,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,360
"La Sal, La Sal Mtns",LO1509,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1509,617,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,361
Monroe,LO1510,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1510,629,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,362
Mt Dutton,LO1511,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1511,630,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,363
Nine Mile,LO1512,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1512,615,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,364
North Slope,LO1513,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1513,612,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,365
Ogden,LO1514,609,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1514,609,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,366
Panguitch Lake,LO1516,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1516,634,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,367
Pine Valley,LO1517,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1517,636,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,368
