reviewed_family,hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
BLACK_BEAR,Manti South/San Rafael North,BR7204,744,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7204,744,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",18,2,20,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,62
BLACK_BEAR,Nebo,BR7205,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7205,616,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",5,0,5,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,63
BLACK_BEAR,Fillmore Pahvant,BR7207,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7207,88,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,64
BLACK_BEAR,Mt Dutton,BR7210,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7210,630,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",3,0,3,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,65
BLACK_BEAR,Nine Mile,BR7211,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7211,615,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",26,3,29,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,66
BLACK_BEAR,North Slope Three Corners/West Daggett,BR7212,289,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7212,289,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",2,0,2,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,67
BLACK_BEAR,Panguitch Lake/Zion,BR7213,462,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7213,462,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",9,0,9,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,68
BLACK_BEAR,Paunsaugunt,BR7214,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7214,163,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,69
BLACK_BEAR,Boulder/Kaiparowits,BR7215,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7215,455,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",9,1,10,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,70
BLACK_BEAR,Fishlake/Thousand Lakes,BR7216,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7216,175,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",5,0,5,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,71
BLACK_BEAR,San Juan,BR7217,710,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7217,710,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",6,0,6,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,72
BLACK_BEAR,Diamond Mtn/Vernal/Bonanza,BR7218,444,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7218,444,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",7,0,7,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,73
BLACK_BEAR,Yellowstone,BR7219,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7219,613,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,74
BLACK_BEAR,Wasatch Mtns Avintaquin/Currant Creek,BR7220,463,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7220,463,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",9,0,9,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,75
BLACK_BEAR,Wasatch Mtns West-Central,BR7221,448,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7221,448,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",18,2,20,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,76
BLACK_BEAR,Book Cliffs Little Creek Roadless,BR7224,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7224,12,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Spring,"March 28 - May 25, 2026",14,1,15,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,77
BLACK_BEAR,Book Cliffs Little Creek Roadless,BR7225,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7225,12,Either Sex,Black Bear,Any Legal Weapon,Spot and Stalk,"Sept. 1 - Nov. 8, 2026",5,0,5,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,78
BLACK_BEAR,Cache/Ogden,BR7228,92,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7228,92,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,79
BLACK_BEAR,Kamas/North Slope Summit,BR7229,5079,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7229,5079,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,80
BLACK_BEAR,Monroe,BR7237,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7237,629,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,81
BLACK_BEAR,Dolores Triangle,BR7238,108,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7238,108,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",2,0,2,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,82
BLACK_BEAR,La Sal Mtns,BR7239,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7239,617,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",6,0,6,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,83
BLACK_BEAR,Book Cliffs Bitter Creek/South,BR7300,449,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7300,449,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 14 & Aug. 15 - Oct. 1 & Oct. 2 - Nov. 8, 2026",9,1,10,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,84
BLACK_BEAR,Book Cliffs Little Creek Roadless,BR7301,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7301,12,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Sept. 1 - Nov. 8, 2026",5,0,5,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,85
BLACK_BEAR,Manti North,BR7303,52,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7303,52,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",13,1,14,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,86
BLACK_BEAR,Manti South/San Rafael North,BR7304,744,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7304,744,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",18,2,20,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,87
BLACK_BEAR,Nebo,BR7305,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7305,616,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,88
BLACK_BEAR,La Sal,BR7307,684,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7307,684,Either Sex,Black Bear,Multiseason,Multiseason - Conservation,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Nov 2 - Nov. 8, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 BLACK BEAR DRAW.xlsx,89
BLACK_BEAR,North Slope Three Corners/West Daggett,BR7308,289,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7308,289,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,90
BLACK_BEAR,Panguitch Lake/Zion,BR7309,462,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7309,462,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",4,0,4,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,91
BLACK_BEAR,Boulder/Kaiparowits,BR7310,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7310,455,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",10,1,11,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,92
BLACK_BEAR,Fishlake/Thousand Lakes,BR7311,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7311,175,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,93
BLACK_BEAR,San Juan,BR7312,710,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7312,710,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",11,1,12,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,94
BLACK_BEAR,Diamond Mtn/Vernal/Bonanza,BR7313,444,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7313,444,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,95
BLACK_BEAR,Yellowstone,BR7314,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7314,613,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,96
BLACK_BEAR,Wasatch Mtns Avintaquin/Currant Creek,BR7315,463,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7315,463,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,97
BLACK_BEAR,Wasatch Mtns West-Central,BR7316,448,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7316,448,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",14,1,15,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,98
BLACK_BEAR,Nine Mile,BR7317,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7317,615,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",9,1,10,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,99
BLACK_BEAR,Beaver,BR7318,628,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7318,628,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,100
BLACK_BEAR,Cache/Ogden,BR7320,92,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7320,92,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",4,0,4,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,101
BLACK_BEAR,Kamas/North Slope Summit,BR7321,5101,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7321,5101,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,102
BLACK_BEAR,Mt Dutton,BR7322,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7322,630,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,103
BLACK_BEAR,Paunsaugunt,BR7323,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7323,163,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,104
BLACK_BEAR,Chalk Creek/East Canyon/Morgan-South Rich,BR7324,610,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7324,610,Either Sex,Black Bear,Multiseason,Conservation,"March 29 - May 26, 2025 | Jul 5 - 31, 2025 | Aug 1 - 31, 2025 | Sept 1 - Oct 26, 2025 | Nov 3 - 9, 2025 | Sept 1 - Oct 26, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 BLACK BEAR DRAW.xlsx,105
BLACK_BEAR,Chalk Creek/East Canyon/Morgan-South Rich,BR7325,610,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7325,610,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,106
BLACK_BEAR,La Sal Mtns,BR7326,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,BR7326,617,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",13,1,14,FULL_SPLIT,2026 BLACK BEAR DRAW.xlsx,107
BUCK_DEER,Southeastern Navajo Buck Deer,DB0001,866,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0001,866,Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,2
BUCK_DEER,Southeastern Navajo Buck Deer,DB0002,866,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0002,866,Buck,Deer,Archery,Tribal,"Aug 16, 2025 - Sept 12, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,3
BUCK_DEER,Southeastern Navajo Buck Deer,DB0003,866,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0003,866,Buck,Deer,Muzzleloader,Tribal,"Sept 24 - Oct 2, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,4
BUCK_DEER,Southern Navajo Buck Deer,DB0004,865,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0004,865,Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,5
BUCK_DEER,Southern Navajo Buck Deer,DB0005,865,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0005,865,Buck,Deer,Archery,Tribal,"Aug 16, 2025 - Sept 12, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,6
BUCK_DEER,Southern Navajo Buck Deer,DB0006,865,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0006,865,Buck,Deer,Muzzleloader,Tribal,"Sept 24 - Oct 2, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,7
BUCK_DEER,Buck Deer - Statewide Permit,DB0007,5108,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0007,5108,Buck,Deer,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",,,1,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,8
BUCK_DEER,Antelope Island - Conservation/Expo,DB0009,1,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0009,1,Buck,Deer,Any Legal Weapon,Premium Limited Entry,"Nov 9, 2026 - Nov 16, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,9
BUCK_DEER,Southern Paiute Buck Deer (early),DB0010,865,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0010,865,Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,10
BUCK_DEER,Southern Paiute Buck Deer,DB0011,865,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0011,865,Buck,Deer,Archery,Tribal,"Aug 16, 2025 - Sept 12, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,11
BUCK_DEER,Southern Paiute Buck Deer,DB0012,865,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0012,865,Buck,Deer,Muzzleloader,Tribal,"Sept 24 - Oct 2, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,12
BUCK_DEER,Southern Paiute Buck Deer (late),DB0013,865,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB0013,865,Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,13
BUCK_DEER,Henry Mtns,DB1000,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1000,94,Buck,Deer,Archery,Premium Limited Entry,Aug 15 2026 - Sept 11 2026,8,1,9,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,14
BUCK_DEER,Paunsaugunt,DB1001,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1001,163,Buck,Deer,Archery,Premium Limited Entry,Aug 15 2026 - Sept 11 2026,26,3,29,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,15
BUCK_DEER,Antelope Island,DB1002,1,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1002,1,Buck,Deer,Any Legal Weapon,Premium Limited Entry,Nov 11 2026 - Nov 18 2026,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,16
BUCK_DEER,Henry Mtns,DB1003,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1003,94,Buck,Deer,Any Legal Weapon,Premium Limited Entry,Oct 17 2026 - Oct 25 2026,24,3,27,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,17
BUCK_DEER,Paunsaugunt,DB1004,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1004,163,Buck,Deer,Any Legal Weapon,Premium Limited Entry,Oct 17 2026 - Oct 31 2026,75,8,83,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,18
BUCK_DEER,Henry Mtns,DB1005,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1005,94,Buck,Deer,Muzzleloader,Premium Limited Entry,Sept 23 2026 - Oct 01 2026,8,1,9,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,19
BUCK_DEER,Paunsaugunt,DB1006,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1006,163,Buck,Deer,Muzzleloader,Premium Limited Entry,Sept 23 2026 - Oct 01 2026,26,3,29,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,20
BUCK_DEER,Henry Mtns,DB1007,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1007,94,Buck,Deer,Multiseason,Premium Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,21
BUCK_DEER,Paunsaugunt,DB1008,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1008,163,Buck,Deer,Multiseason,Premium Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 31, 2026",3,1,4,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,22
BUCK_DEER,Henry Mtns (Management Buck Deer),DB1009,94,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1009,94,Buck,Deer,Any Legal Weapon,Management Buck Deer,Oct 26 2026 - Oct 30 2026,10,1,11,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,23
BUCK_DEER,Paunsaugunt,DB1010,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1010,163,Buck,Deer,Any Legal Weapon,Management Buck Deer,Nov 02 2026 - Nov 20 2026,30,3,33,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,24
BUCK_DEER,Book Cliffs,DB1011,7,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1011,7,Buck,Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,55,6,61,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,25
BUCK_DEER,"Fillmore, Oak Creek LE",DB1012,85,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1012,85,Buck,Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,12,1,13,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,26
BUCK_DEER,Dolores Triangle,DB1013,108,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1013,108,Buck,Deer,Archery,Limited Entry,Oct 31 2026 - Nov 13 2026,5,0,5,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,27
BUCK_DEER,"San Juan, Elk Ridge",DB1014,185,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1014,185,Buck,Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,15,2,17,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,28
