removed_at_utc,effective_year,surface,hunt_code,removal_reason,removed_row_count,hunt_name,species,sex_type,weapon,hunt_class,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,source_status
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1001,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1002,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1003,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1004,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1005,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1006,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1007,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1008,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1009,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1010,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1011,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1012,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1013,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1014,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1015,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1016,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1017,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1018,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1019,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1020,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1021,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1022,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1023,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1024,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1025,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1026,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1027,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1028,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1029,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1030,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1031,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1032,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1033,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1034,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG1035,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7501,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7502,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7504,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7600,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7601,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7602,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7603,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7605,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7606,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7607,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7609,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7610,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7611,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7612,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7613,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7615,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7618,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7619,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG7620,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1007,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,180,20,200,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1053,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1287,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,27,3,30,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1288,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1289,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1290,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1291,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,72,8,80,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1292,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,72,8,80,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1293,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,22,3,25,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1294,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,22,3,25,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1295,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1296,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1297,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1298,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1299,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,EA1300,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,point_ladder_view,PD1039,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,,,,,,,,36,4,40,COMPLETE
