data_year,hunt_code,has_draw_results,has_harvest_results,draw_rows,draw_permit_rows,draw_otc_rows,harvest_rows,draw_hunt_name_example,harvest_hunt_name_example,species_example,res_total_permits_example,nr_total_permits_example,total_permits_example,total_harvest_example,hunters_afield_example,success_rate_percent_example,engine_join_status
2024,EA2020,0,1,0,0,0,1,,Zion,Elk,,,,64,229,28,HARVEST_ONLY
2024,EA2021,0,1,0,0,0,1,,"Beaver, East",Elk,,,,6,19,33.3,HARVEST_ONLY
2024,EA2026,0,1,0,0,0,1,,"Box Elder, Hansel Mtn",Elk,,,,11,64,16.7,HARVEST_ONLY
2024,EA2027,0,1,0,0,0,1,,Cache,Elk,,,,74,240,31.1,HARVEST_ONLY
2024,EA2028,0,1,0,0,0,1,,Vernal/Bonanza,Elk,,,,85,211,40.4,HARVEST_ONLY
2024,EA2029,0,1,0,0,0,1,,"Nine Mile, Range Creek",Elk,,,,31,99,31.6,HARVEST_ONLY
2024,EA2030,0,1,0,0,0,1,,Diamond Mtn,Elk,,,,96,214,45,HARVEST_ONLY
2024,EA2033,1,1,1,1,0,2,Antlerless Elk - Kamas - Archery,Kamas,Antlerless Elk,41,3,44,1,64,1.9,DRAW_AND_HARVEST
2024,EA2034,1,1,1,1,0,1,"Antlerless Elk - Nine Mile, Anthro - Archery","Nine Mile, Anthro",Antlerless Elk,12,4,16,1,24,4.3,DRAW_AND_HARVEST
2024,EA2036,1,1,1,1,0,2,"Antlerless Elk - Oquirrh-stansbury, East - Any Legal Weapon","Oquirrh-Stansbury, East",Antlerless Elk,29,4,33,36,39,91.9,DRAW_AND_HARVEST
2024,EA2037,1,1,1,1,0,1,Antlerless Elk - Yellowstone - Archery,Yellowstone,Antlerless Elk,50,15,65,21,151,13.9,DRAW_AND_HARVEST
2024,EA2038,1,1,1,1,0,1,Antlerless Elk - Wasatch Mtns - Archery,Wasatch Mtns,Antlerless Elk,425,39,464,79,728,10.9,DRAW_AND_HARVEST
2024,EA2039,0,1,0,0,0,1,,"Fillmore, Pahvant",Elk,,,,36,108,33.8,HARVEST_ONLY
2024,EA2040,0,1,0,0,0,1,,Kamas,Elk,,,,34,77,44.2,HARVEST_ONLY
2024,EB1001,1,1,26,0,26,52,Statewide totals,Statewide totals,Elk,,,,,10580,12.1,DRAW_AND_HARVEST
2024,EB1002,1,1,26,0,26,52,Statewide totals,Statewide totals,Elk,,,,,1708,13,DRAW_AND_HARVEST
2024,EB1003,1,1,21,0,21,42,STATEWIDE TOTALS,STATEWIDE TOTALS,Elk,,,,,8867,11.5,DRAW_AND_HARVEST
2024,EB1004,1,1,21,0,21,42,Statewide totals,Statewide totals,Elk,,,,,640,14.6,DRAW_AND_HARVEST
2024,EB1010,1,1,26,0,26,52,Statewide totals,Statewide totals,Elk,,,,,3344,9.7,DRAW_AND_HARVEST
2024,EB1012,1,0,1,0,1,0,Uinta Basin Any Bull Elk,,Elk,,,,,,,DRAW_ONLY
2024,EB3000,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Beaver, East - Archery Page 222","Beaver, East",Elk,18,2,20,,21,70,DRAW_AND_HARVEST
2024,EB3001,0,1,0,0,0,1,,"Book Cliffs, Bitter Creek/South",Elk,,,,,2,50,HARVEST_ONLY
2024,EB3002,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Book Cliffs, Little Creek Roadless - Archery Page 223","Book Cliffs, Little Creek Roadless",Elk,2,0,2,,1,100,DRAW_AND_HARVEST
2024,EB3003,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Cache, Meadowville - Archery Page 224","Cache, Meadowville",Elk,12,1,13,,9,33.3,DRAW_AND_HARVEST
2024,EB3005,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Cache, South - Archery Page 225","Cache, South",Elk,7,1,8,,9,33.3,DRAW_AND_HARVEST
2024,EB3006,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Manti - Archery Page 226,Manti,Elk,149,16,165,,168,27.2,DRAW_AND_HARVEST
2024,EB3008,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Fillmore, Pahvant - Archery Page 227","Fillmore, Pahvant",Elk,16,2,18,,19,47.1,DRAW_AND_HARVEST
2024,EB3009,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - La Sal, La Sal Mtns - Archery Page 228","La Sal, La Sal Mtns",Elk,35,4,39,,38,28.6,DRAW_AND_HARVEST
2024,EB3010,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Monroe - Archery Page 229,Monroe,Elk,17,2,19,,19,57.9,DRAW_AND_HARVEST
2024,EB3011,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Mt Dutton - Archery Page 230,Mt Dutton,Elk,15,2,17,,18,47.1,DRAW_AND_HARVEST
2024,EB3013,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - North Slope, Three Corners - Archery Page 231","North Slope, Three Corners",Elk,6,1,7,,7,50,DRAW_AND_HARVEST
2024,EB3015,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Panguitch Lake - Archery Page 232,Panguitch Lake,Elk,12,2,14,,18,50,DRAW_AND_HARVEST
2024,EB3018,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Fishlake/thousand Lakes - Archery Page 233,Fishlake/Thousand Lakes,Elk,76,8,84,,86,32.1,DRAW_AND_HARVEST
2024,EB3019,1,1,1,1,0,1,Limited-entry Archery Bull Elk - San Juan Bull Elk - Archery Page 234,San Juan Bull Elk,Elk,22,3,25,,26,48,DRAW_AND_HARVEST
2024,EB3020,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Diamond Mtn - Archery Page 235,Diamond Mtn,Elk,21,2,23,,24,35,DRAW_AND_HARVEST
2024,EB3022,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Wasatch Mtns - Archery Page 236,Wasatch Mtns,Elk,181,19,200,,199,18.6,DRAW_AND_HARVEST
2024,EB3024,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Beaver, East - Any Legal Weapon Page 237","Beaver, East",Elk,7,1,8,,11,100,DRAW_AND_HARVEST
2024,EB3025,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - Beaver, East - Any Legal Weapon Page 238","Beaver, East",Elk,13,2,15,,15,93.3,DRAW_AND_HARVEST
2024,EB3026,0,1,0,0,0,1,,"Book Cliffs, Bitter Creek/South",Elk,,,,,2,100,HARVEST_ONLY
2024,EB3028,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Book Cliffs, Little Creek Roadless - Any Legal Weapon Page 239","Book Cliffs, Little Creek Roadless",Elk,2,0,2,,2,100,DRAW_AND_HARVEST
2024,EB3031,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Box Elder, Pilot Mtn - Any Legal Weapon Page 240","Box Elder, Pilot Mtn",Elk,9,1,10,,11,60,DRAW_AND_HARVEST
2024,EB3032,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Cache, Meadowville - Any Legal Weapon Page 241","Cache, Meadowville",Elk,4,1,5,,8,57.1,DRAW_AND_HARVEST
2024,EB3033,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - Cache, Meadowville - Any Legal Weapon Page 242","Cache, Meadowville",Elk,8,1,9,,7,50,DRAW_AND_HARVEST
2024,EB3036,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Cache, South - Any Legal Weapon Page 243","Cache, South",Elk,2,1,3,,4,0,DRAW_AND_HARVEST
2024,EB3037,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - Cache, South - Any Legal Weapon Page 244","Cache, South",Elk,5,1,6,,7,57.1,DRAW_AND_HARVEST
2024,EB3038,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Manti - Any Legal Weapon Page 245,Manti,Elk,62,6,68,,77,72.4,DRAW_AND_HARVEST
2024,EB3039,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - Manti - Any Legal Weapon Page 246,Manti,Elk,102,11,113,,115,79.1,DRAW_AND_HARVEST
2024,EB3040,0,1,0,0,0,1,,Nebo,Elk,,,,,2,100,HARVEST_ONLY
2024,EB3042,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Fillmore, Pahvant - Any Legal Weapon Page 247","Fillmore, Pahvant",Elk,7,1,8,,12,81.8,DRAW_AND_HARVEST
2024,EB3043,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - Fillmore, Pahvant - Any Legal Weapon Page 248","Fillmore, Pahvant",Elk,11,1,12,,14,76.9,DRAW_AND_HARVEST
2024,EB3044,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - La Sal, Dolores Triangle - Any Legal Weapon Page 249","La Sal, Dolores Triangle",Elk,6,1,7,,7,83.3,DRAW_AND_HARVEST
2024,EB3045,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - La Sal, La Sal Mtns - Any Legal Weapon Page 250","La Sal, La Sal Mtns",Elk,13,1,14,,19,78.9,DRAW_AND_HARVEST
2024,EB3046,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - La Sal, La Sal Mtns - Any Legal Weapon Page 251","La Sal, La Sal Mtns",Elk,24,2,26,,26,57.7,DRAW_AND_HARVEST
2024,EB3047,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Monroe - Any Legal Weapon Page 252,Monroe,Elk,7,1,8,,12,100,DRAW_AND_HARVEST
2024,EB3048,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon Page 253,Monroe,Elk,12,1,13,,12,66.7,DRAW_AND_HARVEST
2024,EB3049,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon Page 254,Mt Dutton,Elk,6,1,7,,7,100,DRAW_AND_HARVEST
2024,EB3050,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - Mt Dutton - Any Legal Weapon Page 255,Mt Dutton,Elk,10,1,11,,13,84.6,DRAW_AND_HARVEST
2024,EB3053,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Mid - North Slope, Three Corners - Any Legal Weapon Page 256","North Slope, Three Corners",Elk,13,2,15,,14,85.7,DRAW_AND_HARVEST
2024,EB3056,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Panguitch Lake - Any Legal Weapon Page 257,Panguitch Lake,Elk,5,0,5,,9,66.7,DRAW_AND_HARVEST
2024,EB3057,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - Panguitch Lake - Any Legal Weapon Page 258,Panguitch Lake,Elk,9,1,10,,10,100,DRAW_AND_HARVEST
2024,EB3063,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Fishlake/thousand Lakes - Any Legal Weapon Page 259,Fishlake/Thousand Lakes,Elk,30,3,33,,37,63.9,DRAW_AND_HARVEST
2024,EB3064,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Mid - Fishlake/thousand Lakes - Any Legal Weapon Page 260,Fishlake/Thousand Lakes,Elk,90,9,99,,101,63.8,DRAW_AND_HARVEST
2024,EB3065,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - Fishlake/thousand Lakes - Any Legal Weapon Page 261,Fishlake/Thousand Lakes,Elk,51,5,56,,61,73.2,DRAW_AND_HARVEST
2024,EB3066,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - San Juan Bull Elk - Any Legal Weapon Page 262,San Juan Bull Elk,Elk,9,1,10,,20,78.9,DRAW_AND_HARVEST
2024,EB3067,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - San Juan Bull Elk - Any Legal Weapon Page 263,San Juan Bull Elk,Elk,16,2,18,,17,70.6,DRAW_AND_HARVEST
2024,EB3068,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Diamond Mtn - Any Legal Weapon Page 264,Diamond Mtn,Elk,7,1,8,,25,82.6,DRAW_AND_HARVEST
2024,EB3069,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Mid - Diamond Mtn - Any Legal Weapon Page 265,Diamond Mtn,Elk,24,3,27,,36,88.6,DRAW_AND_HARVEST
2024,EB3072,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Wasatch Mtns - Any Legal Weapon Page 266,Wasatch Mtns,Elk,72,7,79,,88,65,DRAW_AND_HARVEST
2024,EB3073,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - Wasatch Mtns - Any Legal Weapon Page 267,Wasatch Mtns,Elk,124,13,137,,139,66.9,DRAW_AND_HARVEST
2024,EB3077,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Beaver, East - Muzzleloader Page 268","Beaver, East",Elk,12,1,13,,13,76.9,DRAW_AND_HARVEST
2024,EB3078,0,1,0,0,0,1,,"Book Cliffs, Bitter Creek/South",Elk,,,,,1,100,HARVEST_ONLY
2024,EB3079,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Little Creek Roadless - Muzzleloader Page 269","Book Cliffs, Little Creek Roadless",Elk,1,0,1,,1,100,DRAW_AND_HARVEST
2024,EB3081,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Cache, Meadowville - Muzzleloader Page 270","Cache, Meadowville",Elk,7,1,8,,8,50,DRAW_AND_HARVEST
2024,EB3083,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Cache, South - Muzzleloader Page 271","Cache, South",Elk,4,1,5,,5,80,DRAW_AND_HARVEST
2024,EB3084,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Manti - Muzzleloader Page 272,Manti,Elk,90,9,99,,103,66.3,DRAW_AND_HARVEST
2024,EB3086,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Fillmore, Pahvant - Muzzleloader Page 273","Fillmore, Pahvant",Elk,10,1,11,,12,66.7,DRAW_AND_HARVEST
2024,EB3087,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - La Sal, La Sal Mtns - Muzzleloader Page 274","La Sal, La Sal Mtns",Elk,22,2,24,,24,70.8,DRAW_AND_HARVEST
2024,EB3088,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Monroe - Muzzleloader Page 275,Monroe,Elk,10,1,11,,11,81.8,DRAW_AND_HARVEST
2024,EB3089,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Mt Dutton - Muzzleloader Page 276,Mt Dutton,Elk,10,1,11,,11,72.7,DRAW_AND_HARVEST
2024,EB3091,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - North Slope, Three Corners - Muzzleloader Page 277","North Slope, Three Corners",Elk,4,0,4,,4,75,DRAW_AND_HARVEST
2024,EB3093,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Panguitch Lake - Muzzleloader Page 278,Panguitch Lake,Elk,8,1,9,,10,90,DRAW_AND_HARVEST
2024,EB3096,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Fishlake/thousand Lakes - Muzzleloader Page 279,Fishlake/Thousand Lakes,Elk,45,5,50,,52,70,DRAW_AND_HARVEST
2024,EB3097,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - San Juan Bull Elk - Muzzleloader Page 280,San Juan Bull Elk,Elk,14,2,16,,17,68.8,DRAW_AND_HARVEST
2024,EB3098,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Diamond Mtn - Muzzleloader Page 281,Diamond Mtn,Elk,13,1,14,,21,80,DRAW_AND_HARVEST
2024,EB3100,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Wasatch Mtns - Muzzleloader Page 282,Wasatch Mtns,Elk,109,10,119,,122,67.5,DRAW_AND_HARVEST
2024,EB3102,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - Beaver, East - Any Legal Weapon Page 283","Beaver, East",Elk,3,0,3,,4,100,DRAW_AND_HARVEST
2024,EB3104,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon Page 284","Book Cliffs, Little Creek Roadless",Elk,1,0,1,,1,100,DRAW_AND_HARVEST
2024,EB3105,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - Cache, Meadowville - Any Legal Weapon Page 285","Cache, Meadowville",Elk,2,0,2,,3,66.7,DRAW_AND_HARVEST
2024,EB3107,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - Cache, South - Any Legal Weapon Page 286","Cache, South",Elk,1,0,1,,2,100,DRAW_AND_HARVEST
2024,EB3108,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Manti - Any Legal Weapon Page 287,Manti,Elk,18,2,20,,22,85.7,DRAW_AND_HARVEST
2024,EB3109,0,1,0,0,0,1,,Nebo,Elk,,,,,1,100,HARVEST_ONLY
2024,EB3110,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - Fillmore, Pahvant - Any Legal Weapon Page 288","Fillmore, Pahvant",Elk,2,0,2,,3,33.3,DRAW_AND_HARVEST
2024,EB3111,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - La Sal, La Sal Mtns - Any Legal Weapon Page 289","La Sal, La Sal Mtns",Elk,5,0,5,,7,57.1,DRAW_AND_HARVEST
2024,EB3112,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Monroe - Any Legal Weapon Page 290,Monroe,Elk,2,0,2,,3,100,DRAW_AND_HARVEST
2024,EB3113,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Mt Dutton - Any Legal Weapon Page 291,Mt Dutton,Elk,2,0,2,,3,100,DRAW_AND_HARVEST
2024,EB3115,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - North Slope, Three Corners - Any Legal Weapon Page 292","North Slope, Three Corners",Elk,1,0,1,,2,100,DRAW_AND_HARVEST
2024,EB3117,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Panguitch Lake - Any Legal Weapon Page 293,Panguitch Lake,Elk,2,0,2,,3,50,DRAW_AND_HARVEST
2024,EB3120,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Fishlake/thousand Lakes - Any Legal Weapon Page 294,Fishlake/Thousand Lakes,Elk,9,1,10,,12,90.9,DRAW_AND_HARVEST
2024,EB3121,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - San Juan Bull Elk - Any Legal Weapon Page 295,San Juan Bull Elk,Elk,3,0,3,,4,100,DRAW_AND_HARVEST
2024,EB3122,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Diamond Mtn - Any Legal Weapon Page 296,Diamond Mtn,Elk,3,0,3,,4,25,DRAW_AND_HARVEST
2024,EB3124,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Wasatch Mtns - Any Legal Weapon Page 297,Wasatch Mtns,Elk,21,3,24,,27,76.9,DRAW_AND_HARVEST
2024,EB3126,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Mid - Manti - Any Legal Weapon Page 298,Manti,Elk,178,18,196,,195,63.4,DRAW_AND_HARVEST
2024,EB3127,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Mid - Wasatch Mtns - Any Legal Weapon Page 299,Wasatch Mtns,Elk,217,24,241,,239,53.9,DRAW_AND_HARVEST
2024,EB3130,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Box Elder, Pilot Mtn - Archery Page 300","Box Elder, Pilot Mtn",Elk,3,0,3,,4,0,DRAW_AND_HARVEST
2024,EB3132,1,1,1,1,0,1,"Limited-entry September Archery Bull Elk - Cache, North - Archery Page 301","Cache, North",Elk,25,3,28,,28,25.9,DRAW_AND_HARVEST
2024,EB3135,1,1,1,1,0,1,Limited-entry September Archery Bull Elk - Barney Top/kaiparowits - Archery Page 302,Barney Top/Kaiparowits,Elk,9,1,10,,9,33.3,DRAW_AND_HARVEST
2024,EB3136,1,1,1,1,0,1,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery Page 303","Southwest Desert, North",Elk,12,1,13,,11,81.8,DRAW_AND_HARVEST
2024,EB3137,1,1,1,1,0,1,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery Page 304","West Desert, Deep Creek",Elk,12,1,13,,13,58.3,DRAW_AND_HARVEST
2024,EB3139,1,1,1,1,0,1,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s. Page 305","Cache, North",Elk,25,3,28,,28,34.6,DRAW_AND_HARVEST
2024,EB3142,1,1,1,1,0,1,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s. Page 306,Barney Top/Kaiparowits,Elk,9,1,10,,10,44.4,DRAW_AND_HARVEST
2024,EB3143,1,1,1,1,0,1,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s. Page 307","Southwest Desert, North",Elk,12,1,13,,13,75,DRAW_AND_HARVEST
2024,EB3144,1,1,1,1,0,1,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s. Page 308","West Desert, Deep Creek",Elk,12,1,13,,13,75,DRAW_AND_HARVEST
2024,EB3145,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Boulder - Archery Page 309,Boulder,Elk,28,2,30,,32,64.3,DRAW_AND_HARVEST
2024,EB3146,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Southwest Desert, South - Archery Page 310","Southwest Desert, South",Elk,31,4,35,,36,47.1,DRAW_AND_HARVEST
2024,EB3147,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Box Elder, Grouse Creek - Any Legal Weapon Page 311","Box Elder, Grouse Creek",Elk,7,1,8,,8,62.5,DRAW_AND_HARVEST
2024,EB3148,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Early - Boulder - Any Legal Weapon Page 312,Boulder,Elk,11,1,12,,15,86.7,DRAW_AND_HARVEST
2024,EB3149,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Southwest Desert, South - Any Legal Weapon Page 313","Southwest Desert, South",Elk,12,1,13,,19,77.8,DRAW_AND_HARVEST
2024,EB3150,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Mid - Box Elder, Grouse Creek - Any Legal Weapon Page 314","Box Elder, Grouse Creek",Elk,13,1,14,,14,50,DRAW_AND_HARVEST
2024,EB3151,1,1,1,1,0,1,Limited-entry Alw (rifle) Bull Elk - Late - Boulder - Any Legal Weapon Page 315,Boulder,Elk,19,2,21,,21,85,DRAW_AND_HARVEST
2024,EB3152,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - Southwest Desert, South - Any Legal Weapon Page 316","Southwest Desert, South",Elk,21,1,22,,24,65.2,DRAW_AND_HARVEST
2024,EB3153,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Box Elder, Grouse Creek - Muzzleloader Page 317","Box Elder, Grouse Creek",Elk,3,1,4,,4,25,DRAW_AND_HARVEST
2024,EB3154,1,1,1,1,0,1,Limited-entry Muzzleloader Bull Elk - Boulder - Muzzleloader Page 318,Boulder,Elk,17,2,19,,19,78.9,DRAW_AND_HARVEST
2024,EB3155,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Southwest Desert, South - Muzzleloader Page 319","Southwest Desert, South",Elk,19,2,21,,23,61.9,DRAW_AND_HARVEST
2024,EB3156,1,1,1,1,0,1,Limited-entry Multi-season Bull Elk - Boulder - Any Legal Weapon Page 320,Boulder,Elk,4,0,4,,5,100,DRAW_AND_HARVEST
2024,EB3157,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - Southwest Desert, South - Any Legal Weapon Page 321","Southwest Desert, South",Elk,4,0,4,,6,50,DRAW_AND_HARVEST
2024,EB3158,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Late - Beaver, East - Archery Page 322","Beaver, East",Elk,9,1,10,,10,50,DRAW_AND_HARVEST
2024,EB3159,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Mid - Beaver, East - Any Legal Weapon Page 323","Beaver, East",Elk,22,2,24,,26,80,DRAW_AND_HARVEST
2024,EB3160,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Book Cliffs, Bitter Creek/east - Archery Page 324","Book Cliffs, Bitter Creek/East",Elk,19,2,21,,21,40,DRAW_AND_HARVEST
2024,EB3161,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Late - Book Cliffs, Bitter Creek/east - Archery Page 325","Book Cliffs, Bitter Creek/East",Elk,4,0,4,,4,100,DRAW_AND_HARVEST
2024,EB3162,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Early - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 326","Book Cliffs, Bitter Creek/East",Elk,7,1,8,,9,100,DRAW_AND_HARVEST
2024,EB3163,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Late - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 327","Book Cliffs, Bitter Creek/East",Elk,12,2,14,,14,64.3,DRAW_AND_HARVEST
2024,EB3164,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Mid - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 328","Book Cliffs, Bitter Creek/East",Elk,22,2,24,,26,56,DRAW_AND_HARVEST
2024,EB3165,1,1,1,1,0,1,"Limited-entry Multi-season Bull Elk - Book Cliffs, Bitter Creek/east - Any Legal Weapon Page 329","Book Cliffs, Bitter Creek/East",Elk,3,0,3,,3,100,DRAW_AND_HARVEST
2024,EB3166,1,1,1,1,0,1,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Bitter Creek/east - Muzzleloader Page 330","Book Cliffs, Bitter Creek/East",Elk,12,1,13,,13,69.2,DRAW_AND_HARVEST
2024,EB3167,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Mid - Book Cliffs, Little Creek Roadless - Any Legal Weapon Page 331","Book Cliffs, Little Creek Roadless",Elk,2,1,3,,1,100,DRAW_AND_HARVEST
2024,EB3168,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Late - Cache, Meadowville - Archery Page 332","Cache, Meadowville",Elk,2,1,3,,1,0,DRAW_AND_HARVEST
2024,EB3169,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Mid - Cache, Meadowville - Any Legal Weapon Page 333","Cache, Meadowville",Elk,14,2,16,,13,25,DRAW_AND_HARVEST
2024,EB3170,1,1,1,1,0,1,"Limited-entry Archery Bull Elk - Late - Cache, South - Archery Page 334","Cache, South",Elk,4,1,5,,4,25,DRAW_AND_HARVEST
2024,EB3171,1,1,1,1,0,1,"Limited-entry Alw (rifle) Bull Elk - Mid - Cache, South - Any Legal Weapon Page 335","Cache, South",Elk,10,1,11,,11,30,DRAW_AND_HARVEST
2024,EB3172,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Late - Manti - Archery Page 336,Manti,Elk,6,1,7,,7,0,DRAW_AND_HARVEST
2024,EB3173,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Nebo/san Pitch Mtns - Archery Page 337,Nebo/San Pitch Mtns,Elk,17,2,19,,19,27.8,DRAW_AND_HARVEST
2024,EB3174,1,1,1,1,0,1,Limited-entry Archery Bull Elk - Late - Nebo/san Pitch Mtns - Archery Page 338,Nebo/San Pitch Mtns,Elk,4,1,5,,4,25,DRAW_AND_HARVEST
