data_year,record_type,dataset_family,hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,permits_reported,bull_harvest,cow_harvest,calf_harvest,antlerless_harvest,total_harvest,hunters_afield,mean_days_hunted,success_rate_percent,source_file,source_page,source_row,table_title
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1251,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,Any Legal Weapon,General Season,,14,,6,0,,6,13,2.6,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,71,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1252,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,Any Legal Weapon,General Season,,5,,1,0,,1,4,3.3,25,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,72,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1242,"Vernal, Buckskin Hills-Jensen",Elk,Antlerless,Any Legal Weapon,General Season,,100,,22,0,,22,89,6.5,25,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,73,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1243,"Vernal, Buckskin Hills-Jensen",Elk,Antlerless,Any Legal Weapon,General Season,,98,,27,5,,32,83,5.2,39.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,74,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1094,"Vernal, Mosby Mtn",Elk,Antlerless,Any Legal Weapon,General Season,,99,,30,2,,32,87,6.4,36.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,75,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1087,Vernal/Bonanza,Elk,Antlerless,Any Legal Weapon,General Season,,98,,24,3,,27,91,5.9,29.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,76,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1106,"Wasatch Mtns, Avintaquin",Elk,Antlerless,Any Legal Weapon,General Season,,193,,29,5,,34,157,4,21.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,77,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1217,"Wasatch Mtns, Avintaquin",Elk,Antlerless,Any Legal Weapon,General Season,,149,,21,5,,26,129,4.3,20.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,78,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1264,"Wasatch Mtns, Rabbit Gulch",Elk,Antlerless,Any Legal Weapon,General Season,,97,,32,1,,33,92,3.4,36.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,79,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1110,"Wasatch Mtns, Salt Lake",Elk,Antlerless,Any Legal Weapon,General Season,,41,,15,0,,15,35,7.9,42.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,80,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1265,"Wasatch Mtns, Tabby Mtn",Elk,Antlerless,Any Legal Weapon,General Season,,97,,44,3,,47,86,2.5,54.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,81,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1111,"Wasatch Mtns, Wallsburg",Elk,Antlerless,Any Legal Weapon,General Season,,35,,6,1,,7,27,3.7,28,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,82,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1112,"Wasatch Mtns, Wallsburg",Elk,Antlerless,Any Legal Weapon,General Season,,51,,5,3,,8,44,6.3,17.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,83,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1113,"Wasatch Mtns, West Heber",Elk,Antlerless,Any Legal Weapon,General Season,,30,,9,0,,9,23,4.8,38.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,2,84,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1114,"Wasatch Mtns, West Timpanogos",Elk,Antlerless,Any Legal Weapon,General Season,,34,,15,2,,17,29,5.2,57.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,3,85,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1231,"West Desert, Tintic Valley",Elk,Antlerless,Any Legal Weapon,General Season,,100,,34,5,,39,90,8.3,43.2,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,3,86,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1244,Yellowstone,Elk,Antlerless,Any Legal Weapon,General Season,,100,,11,1,,12,81,4.5,14.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,3,87,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1116,Zion,Elk,Antlerless,Any Legal Weapon,General Season,,20,,0,0,,0,15,7.7,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,3,88,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_antlerless_general_season_2024_extract,EA1117,Zion,Elk,Antlerless,Any Legal Weapon,General Season,,177,,20,0,,20,136,7,14.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,3,89,"Limited-entry any legal weapon antlerless elk harvest, Utah 2024."
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3500,,Elk,,,,,4,5,,,,,5,7.2,80,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,2,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3608,,Elk,,,,,3,4,,,,,4,3,66.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,3,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3501,,Elk,,,,,11,11,,,,,11,3.3,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,4,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3502,,Elk,,,,,3,7,,,,,7,4,42.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,5,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3503,,Elk,,,,,5,8,,,,,8,3.6,57.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,6,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3504,,Elk,,,,,10,11,,,,,10,4.3,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,7,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3505,,Elk,,,,,16,16,,,,,16,3.4,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,8,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3506,,Elk,,,,,8,11,,,,,11,4,70,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,9,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3508,,Elk,,,,,16,20,,,,,20,3.8,82.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,10,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3509,,Elk,,,,,18,18,,,,,18,3.3,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,11,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3511,,Elk,,,,,3,3,,,,,3,4,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,12,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3514,,Elk,,,,,105,112,,,,,112,3.7,93.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,13,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3617,,Elk,,,,,5,5,,,,,5,3.5,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,14,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3515,,Elk,,,,,7,7,,,,,7,3.2,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,15,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3604,,Elk,,,,,8,9,,,,,9,3.3,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,16,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3516,,Elk,,,,,14,25,,,,,20,3.5,72.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,17,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3517,,Elk,,,,,23,30,,,,,30,7.8,75.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,18,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3519,,Elk,,,,,24,26,,,,,26,4.1,90.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,19,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3520,,Elk,,,,,15,17,,,,,17,2.9,85.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,20,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3521,,Elk,,,,,58,97,,,,,94,4.1,61.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,21,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3522,,Elk,,,,,5,5,,,,,5,2.6,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,22,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3523,,Elk,,,,,17,19,,,,,19,4,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,23,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3524,,Elk,,,,,10,12,,,,,12,6.4,80,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,24,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3525,,Elk,,,,,19,20,,,,,20,3.5,94.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,25,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3526,,Elk,,,,,9,10,,,,,10,5.8,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,26,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3527,,Elk,,,,,10,10,,,,,10,3.5,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,27,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3528,,Elk,,,,,4,6,,,,,6,3.2,60,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,28,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3529,,Elk,,,,,9,9,,,,,9,3,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,29,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3530,,Elk,,,,,6,10,,,,,10,4.4,55.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,30,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3531,,Elk,,,,,18,19,,,,,18,3.9,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,31,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3532,,Elk,,,,,4,5,,,,,5,3.8,80,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,32,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3533,,Elk,,,,,2,5,,,,,5,4.7,33.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,33,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3613,,Elk,,,,,2,3,,,,,3,4.7,66.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,34,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3534,,Elk,,,,,12,14,,,,,14,4.1,83.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,35,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3536,,Elk,,,,,37,45,,,,,44,4.8,85.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,36,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3538,,Elk,,,,,3,10,,,,,7,6.2,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,37,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3606,,Elk,,,,,2,2,,,,,2,15.5,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,38,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3565,,Elk,,,,,4,7,,,,,7,4.7,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,39,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3540,,Elk,,,,,10,10,,,,,10,5.4,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,40,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3603,,Elk,,,,,7,7,,,,,7,3,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,1,41,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3541,,Elk,,,,,4,6,,,,,5,10.3,75,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,42,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3543,,Elk,,,,,7,19,,,,,19,3.6,38.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,43,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3544,,Elk,,,,,17,19,,,,,19,4.1,88.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,44,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3545,,Elk,,,,,7,7,,,,,7,9,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,45,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3546,,Elk,,,,,9,10,,,,,10,4.5,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,46,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3609,,Elk,,,,,18,19,,,,,19,4.8,94.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,47,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3547,,Elk,,,,,3,5,,,,,5,2.8,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,48,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3548,,Elk,,,,,7,8,,,,,8,1.9,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,49,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3549,,Elk,,,,,7,8,,,,,8,3,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,50,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3550,,Elk,,,,,8,10,,,,,10,3.4,77.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,51,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3610,,Elk,,,,,15,18,,,,,18,5,83.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,52,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3551,,Elk,,,,,6,8,,,,,8,4.8,75,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,53,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3552,,Elk,,,,,7,8,,,,,8,3,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,54,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3553,,Elk,,,,,14,16,,,,,16,4.3,87.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,55,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3554,,Elk,,,,,9,12,,,,,12,3.6,72.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,56,
2024,harvest_results,elk_cwmu_bull_harvest_2024_extract,EB3555,,Elk,,,,,12,13,,,,,13,3.4,90.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,2,57,
