source_file,hunt_code,hunt_name_subfile,permits_subfile,permits_master,comparison_status,hunt_name_master
24_deer_odds.pdf,DB1539,"La Sal, La Sal Mtns - Any Legal Weapon Page 36",742,,missing_in_master,
24_deer_odds.pdf,DB1540,Monroe - Any Legal Weapon Page 37,447,,missing_in_master,
24_deer_odds.pdf,DB1541,Mt Dutton - Any Legal Weapon Page 38,220,,missing_in_master,
24_deer_odds.pdf,DB1542,Nine Mile - Any Legal Weapon Page 39,342,,missing_in_master,
24_deer_odds.pdf,DB1543,North Slope - Any Legal Weapon Page 40,627,,missing_in_master,
24_deer_odds.pdf,DB1544,Ogden - Any Legal Weapon Page 41,773,,missing_in_master,
24_deer_odds.pdf,DB1545,Oquirrh-stansbury - Any Legal Weapon Page 42,1016,,missing_in_master,
24_deer_odds.pdf,DB1546,Panguitch Lake - Any Legal Weapon Page 43,819,,missing_in_master,
24_deer_odds.pdf,DB1547,Pine Valley - Any Legal Weapon Page 44,1274,,missing_in_master,
24_deer_odds.pdf,DB1548,Boulder/kaiparowits - Any Legal Weapon Page 45,971,,missing_in_master,
24_deer_odds.pdf,DB1549,Fishlake - Any Legal Weapon Page 46,326,,missing_in_master,
24_deer_odds.pdf,DB1550,Thousand Lakes - Any Legal Weapon Page 47,50,,missing_in_master,
24_deer_odds.pdf,DB1551,"San Juan, Abajo Mtns - Any Legal Weapon Page 48",1105,,missing_in_master,
24_deer_odds.pdf,DB1552,Vernal/bonanza - Any Legal Weapon Page 49,414,,missing_in_master,
24_deer_odds.pdf,DB1553,Yellowstone - Any Legal Weapon Page 50,504,,missing_in_master,
24_deer_odds.pdf,DB1554,Southwest Desert - Any Legal Weapon Page 51,279,,missing_in_master,
24_deer_odds.pdf,DB1555,"Wasatch Mtns, East - Any Legal Weapon Page 52",1956,,missing_in_master,
24_deer_odds.pdf,DB1556,"Wasatch Mtns, West - Any Legal Weapon Page 53",2516,,missing_in_master,
24_deer_odds.pdf,DB1557,"West Desert, Tintic - Any Legal Weapon Page 54",303,,missing_in_master,
24_deer_odds.pdf,DB1558,"West Desert, West - Any Legal Weapon Page 55",196,,missing_in_master,
24_deer_odds.pdf,DB1559,Zion - Any Legal Weapon Page 56,1036,,missing_in_master,
24_deer_odds.pdf,DB1560,Beaver - Muzzleloader Page 57,287,,missing_in_master,
24_deer_odds.pdf,DB1561,Box Elder - Muzzleloader Page 58,420,,missing_in_master,
24_deer_odds.pdf,DB1562,Cache - Muzzleloader Page 59,590,,missing_in_master,
24_deer_odds.pdf,DB1563,Manti/san Rafael - Muzzleloader Page 60,1110,,missing_in_master,
24_deer_odds.pdf,DB1564,Nebo - Muzzleloader Page 61,492,,missing_in_master,
24_deer_odds.pdf,DB1566,Fillmore - Muzzleloader Page 62,294,,missing_in_master,
24_deer_odds.pdf,DB1568,Kamas - Muzzleloader Page 63,138,,missing_in_master,
24_deer_odds.pdf,DB1569,"La Sal, La Sal Mtns - Muzzleloader Page 64",230,,missing_in_master,
24_deer_odds.pdf,DB1570,Monroe - Muzzleloader Page 65,109,,missing_in_master,
24_deer_odds.pdf,DB1571,Mt Dutton - Muzzleloader Page 66,63,,missing_in_master,
24_deer_odds.pdf,DB1572,Nine Mile - Muzzleloader Page 67,137,,missing_in_master,
24_deer_odds.pdf,DB1573,North Slope - Muzzleloader Page 68,363,,missing_in_master,
24_deer_odds.pdf,DB1574,Ogden - Muzzleloader Page 69,221,,missing_in_master,
24_deer_odds.pdf,DB1575,Oquirrh-stansbury - Muzzleloader Page 70,365,,missing_in_master,
24_deer_odds.pdf,DB1576,Panguitch Lake - Muzzleloader Page 71,328,,missing_in_master,
24_deer_odds.pdf,DB1577,Pine Valley - Muzzleloader Page 72,541,,missing_in_master,
24_deer_odds.pdf,DB1578,Boulder/kaiparowits - Muzzleloader Page 73,274,,missing_in_master,
24_deer_odds.pdf,DB1579,Fishlake - Muzzleloader Page 74,156,,missing_in_master,
24_deer_odds.pdf,DB1580,Thousand Lakes - Muzzleloader Page 75,41,,missing_in_master,
24_deer_odds.pdf,DB1581,"San Juan, Abajo Mtns - Muzzleloader Page 76",443,,missing_in_master,
24_deer_odds.pdf,DB1582,Vernal/bonanza - Muzzleloader Page 77,121,,missing_in_master,
24_deer_odds.pdf,DB1583,Yellowstone - Muzzleloader Page 78,144,,missing_in_master,
24_deer_odds.pdf,DB1584,Southwest Desert - Muzzleloader Page 79,95,,missing_in_master,
24_deer_odds.pdf,DB1585,"Wasatch Mtns, East - Muzzleloader Page 80",740,,missing_in_master,
24_deer_odds.pdf,DB1586,"Wasatch Mtns, West - Muzzleloader Page 81",560,,missing_in_master,
24_deer_odds.pdf,DB1587,"West Desert, Tintic - Muzzleloader Page 82",121,,missing_in_master,
24_deer_odds.pdf,DB1588,"West Desert, West - Muzzleloader Page 83",69,,missing_in_master,
24_deer_odds.pdf,DB1589,Zion - Muzzleloader Page 84,475,,missing_in_master,
24_deer_odds.pdf,DB1591,Fillmore - Any Legal Weapon Page 85,335,,missing_in_master,
24_deer_odds.pdf,DB1592,Kamas - Any Legal Weapon Page 86,179,,missing_in_master,
24_deer_odds.pdf,DB1593,Nine Mile - Any Legal Weapon Page 87,182,,missing_in_master,
24_deer_odds.pdf,DB1594,Panguitch Lake - Any Legal Weapon Page 88,475,,missing_in_master,
24_deer_odds.pdf,DB1595,Pine Valley - Any Legal Weapon Page 89,741,,missing_in_master,
24_deer_odds.pdf,DB1596,Fishlake - Any Legal Weapon Page 90,180,,missing_in_master,
24_deer_odds.pdf,DB1597,Zion - Any Legal Weapon Page 91,507,,missing_in_master,
24_deer_odds.pdf,DB1598,North Slope - Any Legal Weapon Page 92,325,,missing_in_master,
24_deer_odds.pdf,DB1599,Chalk Creek - Any Legal Weapon Page 93,580,,missing_in_master,
24_deer_odds.pdf,DB1600,Chalk Creek - Archery Page 94,274,,missing_in_master,
24_deer_odds.pdf,DB1601,Chalk Creek - Any Legal Weapon Page 95,276,,missing_in_master,
24_deer_odds.pdf,DB1602,Chalk Creek - Muzzleloader Page 96,153,,missing_in_master,
24_deer_odds.pdf,DB1603,East Canyon - Any Legal Weapon Page 97,482,,missing_in_master,
24_deer_odds.pdf,DB1604,East Canyon - Archery Page 98,290,,missing_in_master,
24_deer_odds.pdf,DB1605,East Canyon - Any Legal Weapon Page 99,246,,missing_in_master,
24_deer_odds.pdf,DB1606,East Canyon - Muzzleloader Page 100,93,,missing_in_master,
24_deer_odds.pdf,DB1607,Morgan-south Rich - Any Legal Weapon Page 101,407,,missing_in_master,
24_deer_odds.pdf,DB1608,Morgan-south Rich - Archery Page 102,166,,missing_in_master,
24_deer_odds.pdf,DB1609,Morgan-south Rich - Any Legal Weapon Page 103,210,,missing_in_master,
24_deer_odds.pdf,DB1610,Morgan-south Rich - Muzzleloader Page 104,91,,missing_in_master,
24_dh_odds.pdf,DB1769,Beaver - Any Legal Weapon,120,,missing_in_master,
24_dh_odds.pdf,DB1770,Box Elder - Any Legal Weapon,32,,missing_in_master,
24_dh_odds.pdf,DB1771,Cache - Any Legal Weapon,188,,missing_in_master,
24_dh_odds.pdf,DB1772,Manti/san Rafael - Any Legal Weapon,304,,missing_in_master,
24_dh_odds.pdf,DB1773,Nebo - Any Legal Weapon,166,,missing_in_master,
24_dh_odds.pdf,DB1775,Fillmore - Any Legal Weapon,117,,missing_in_master,
24_dh_odds.pdf,DB1777,Kamas - Any Legal Weapon,32,,missing_in_master,
24_dh_odds.pdf,DB1778,"La Sal, La Sal Mtns - Any Legal Weapon",90,,missing_in_master,
24_dh_odds.pdf,DB1779,Monroe - Any Legal Weapon,37,,missing_in_master,
24_dh_odds.pdf,DB1780,Mt Dutton - Any Legal Weapon,21,,missing_in_master,
24_dh_odds.pdf,DB1781,Nine Mile - Any Legal Weapon,82,,missing_in_master,
24_dh_odds.pdf,DB1782,North Slope - Any Legal Weapon,54,,missing_in_master,
24_dh_odds.pdf,DB1783,Ogden - Any Legal Weapon,49,,missing_in_master,
24_dh_odds.pdf,DB1784,Oquirrh-stansbury - Any Legal Weapon,124,,missing_in_master,
24_dh_odds.pdf,DB1785,Panguitch Lake - Any Legal Weapon,72,,missing_in_master,
24_dh_odds.pdf,DB1786,Pine Valley - Any Legal Weapon,241,,missing_in_master,
24_dh_odds.pdf,DB1787,Boulder/kaiparowits - Any Legal Weapon,100,,missing_in_master,
24_dh_odds.pdf,DB1788,Fishlake - Any Legal Weapon,45,,missing_in_master,
24_dh_odds.pdf,DB1789,Thousand Lakes - Any Legal Weapon,2,,missing_in_master,
24_dh_odds.pdf,DB1790,"San Juan, Abajo Mtns - Any Legal Weapon",65,,missing_in_master,
24_dh_odds.pdf,DB1791,Vernal/bonanza - Any Legal Weapon,45,,missing_in_master,
24_dh_odds.pdf,DB1792,Yellowstone - Any Legal Weapon,46,,missing_in_master,
24_dh_odds.pdf,DB1793,Southwest Desert - Any Legal Weapon,30,,missing_in_master,
24_dh_odds.pdf,DB1794,"Wasatch Mtns, East - Any Legal Weapon",294,,missing_in_master,
24_dh_odds.pdf,DB1795,"Wasatch Mtns, West - Any Legal Weapon",187,,missing_in_master,
24_dh_odds.pdf,DB1796,"West Desert, Tintic - Any Legal Weapon",28,,missing_in_master,
24_dh_odds.pdf,DB1797,"West Desert, West - Any Legal Weapon",1,,missing_in_master,
24_dh_odds.pdf,DB1798,Zion - Any Legal Weapon,186,,missing_in_master,
24_dh_odds.pdf,DB1799,Chalk Creek - Any Legal Weapon,12,,missing_in_master,
24_dh_odds.pdf,DB1800,East Canyon - Any Legal Weapon,44,,missing_in_master,
24_dh_odds.pdf,DB1801,Morgan-south Rich - Any Legal Weapon,10,,missing_in_master,
24_drawing_odds.pdf,BR1008,Book Cliffs - Pursuit,28,,missing_in_master,
24_drawing_odds.pdf,BR1009,La Sal - Pursuit,20,,missing_in_master,
24_drawing_odds.pdf,BR1010,San Juan - Pursuit,17,,missing_in_master,
24_drawing_odds.pdf,BR1011,Book Cliffs - Pursuit,26,,missing_in_master,
24_drawing_odds.pdf,BR1012,La Sal - Pursuit,18,,missing_in_master,
24_drawing_odds.pdf,BR1013,San Juan - Pursuit,15,,missing_in_master,
24_drawing_odds.pdf,BR1015,Book Cliffs - Pursuit,2,,missing_in_master,
24_drawing_odds.pdf,BR1016,San Juan - Pursuit,2,,missing_in_master,
24_drawing_odds.pdf,BR1017,La Sal - Pursuit,2,,missing_in_master,
24_drawing_odds.pdf,BR7000,Beaver - Any Legal Weapon,36,,missing_in_master,
24_drawing_odds.pdf,BR7001,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",69,,missing_in_master,
24_drawing_odds.pdf,BR7003,Manti North - Any Legal Weapon,21,,missing_in_master,
24_drawing_odds.pdf,BR7004,Manti South/san Rafael North - Any Legal Weapon,8,,missing_in_master,
24_drawing_odds.pdf,BR7005,Nebo - Any Legal Weapon,8,,missing_in_master,
24_drawing_odds.pdf,BR7007,"Fillmore, Pahvant - Any Legal Weapon",1,,missing_in_master,
24_drawing_odds.pdf,BR7008,La Sal - Any Legal Weapon,99,,missing_in_master,
24_drawing_odds.pdf,BR7009,Mt Dutton - Any Legal Weapon,3,,missing_in_master,
24_drawing_odds.pdf,BR7010,Panguitch Lake/zion - Any Legal Weapon,9,,missing_in_master,
24_drawing_odds.pdf,BR7011,Paunsaugunt - Any Legal Weapon,4,,missing_in_master,
24_drawing_odds.pdf,BR7012,Boulder/kaiparowits - Any Legal Weapon,45,,missing_in_master,
24_drawing_odds.pdf,BR7013,Fishlake/thousand Lakes - Any Legal Weapon,7,,missing_in_master,
24_drawing_odds.pdf,BR7014,San Juan - Any Legal Weapon,67,,missing_in_master,
24_drawing_odds.pdf,BR7015,Diamond Mtn/vernal/bonanza - Any Legal Weapon,20,,missing_in_master,
24_drawing_odds.pdf,BR7016,"Wasatch Mtns, West-central - Any Legal Weapon",48,,missing_in_master,
24_drawing_odds.pdf,BR7017,Cache/ogden - Any Legal Weapon,2,,missing_in_master,
24_drawing_odds.pdf,BR7018,"Kamas/north Slope, Summit - Any Legal Weapon",5,,missing_in_master,
24_drawing_odds.pdf,BR7019,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,5,,missing_in_master,
24_drawing_odds.pdf,BR7020,Monroe - Any Legal Weapon,1,,missing_in_master,
24_drawing_odds.pdf,BR7100,Beaver - Any Legal Weapon,20,,missing_in_master,
24_drawing_odds.pdf,BR7101,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",14,,missing_in_master,
24_drawing_odds.pdf,BR7102,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",4,,missing_in_master,
24_drawing_odds.pdf,BR7104,Manti North - Any Legal Weapon,19,,missing_in_master,
24_drawing_odds.pdf,BR7105,Manti South/san Rafael North - Any Legal Weapon,24,,missing_in_master,
24_drawing_odds.pdf,BR7106,Nebo - Any Legal Weapon,9,,missing_in_master,
24_drawing_odds.pdf,BR7108,La Sal - Any Legal Weapon,43,,missing_in_master,
24_drawing_odds.pdf,BR7109,Mt Dutton - Any Legal Weapon,3,,missing_in_master,
24_drawing_odds.pdf,BR7110,Nine Mile - Any Legal Weapon,23,,missing_in_master,
24_drawing_odds.pdf,BR7111,"North Slope, Three Corners/west Daggett - Any Legal Weapon",1,,missing_in_master,
24_drawing_odds.pdf,BR7112,Panguitch Lake/zion - Any Legal Weapon,4,,missing_in_master,
24_drawing_odds.pdf,BR7113,Paunsaugunt - Any Legal Weapon,3,,missing_in_master,
24_drawing_odds.pdf,BR7114,Boulder/kaiparowits - Any Legal Weapon,22,,missing_in_master,
24_drawing_odds.pdf,BR7115,Fishlake/thousand Lakes - Any Legal Weapon,6,,missing_in_master,
24_drawing_odds.pdf,BR7116,San Juan - Any Legal Weapon,49,,missing_in_master,
24_drawing_odds.pdf,BR7117,Diamond Mtn/vernal/bonanza - Any Legal Weapon,9,,missing_in_master,
24_drawing_odds.pdf,BR7118,Yellowstone - Any Legal Weapon,5,,missing_in_master,
24_drawing_odds.pdf,BR7119,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",7,,missing_in_master,
24_drawing_odds.pdf,BR7120,"Wasatch Mtns, West-central - Any Legal Weapon",39,,missing_in_master,
24_drawing_odds.pdf,BR7121,Cache/ogden - Any Legal Weapon,2,,missing_in_master,
24_drawing_odds.pdf,BR7122,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,6,,missing_in_master,
24_drawing_odds.pdf,BR7123,"Kamas/north Slope, Summit - Any Legal Weapon",6,,missing_in_master,
24_drawing_odds.pdf,BR7124,"Fillmore, Pahvant - Any Legal Weapon",1,,missing_in_master,
24_drawing_odds.pdf,BR7125,Monroe - Any Legal Weapon,1,,missing_in_master,
24_drawing_odds.pdf,BR7200,Beaver - Any Legal Weapon,8,,missing_in_master,
24_drawing_odds.pdf,BR7201,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",24,,missing_in_master,
24_drawing_odds.pdf,BR7203,Manti North - Any Legal Weapon,12,,missing_in_master,
24_drawing_odds.pdf,BR7204,Manti South/san Rafael North - Any Legal Weapon,21,,missing_in_master,
24_drawing_odds.pdf,BR7205,Nebo - Any Legal Weapon,6,,missing_in_master,
24_drawing_odds.pdf,BR7207,"Fillmore, Pahvant - Any Legal Weapon",1,,missing_in_master,
24_drawing_odds.pdf,BR7208,La Sal - Any Legal Weapon,6,,missing_in_master,
24_drawing_odds.pdf,BR7210,Mt Dutton - Any Legal Weapon,3,,missing_in_master,
24_drawing_odds.pdf,BR7211,Nine Mile - Any Legal Weapon,22,,missing_in_master,
24_drawing_odds.pdf,BR7212,"North Slope, Three Corners/west Daggett - Any Legal Weapon",2,,missing_in_master,
24_drawing_odds.pdf,BR7213,Panguitch Lake/zion - Any Legal Weapon,8,,missing_in_master,
24_drawing_odds.pdf,BR7214,Paunsaugunt - Any Legal Weapon,3,,missing_in_master,
24_drawing_odds.pdf,BR7215,Boulder/kaiparowits - Any Legal Weapon,12,,missing_in_master,
24_drawing_odds.pdf,BR7216,Fishlake/thousand Lakes - Any Legal Weapon,4,,missing_in_master,
24_drawing_odds.pdf,BR7217,San Juan - Any Legal Weapon,6,,missing_in_master,
24_drawing_odds.pdf,BR7218,Diamond Mtn/vernal/bonanza - Any Legal Weapon,7,,missing_in_master,
24_drawing_odds.pdf,BR7219,Yellowstone - Any Legal Weapon,4,,missing_in_master,
24_drawing_odds.pdf,BR7220,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",9,,missing_in_master,
24_drawing_odds.pdf,BR7221,"Wasatch Mtns, West-central - Any Legal Weapon",18,,missing_in_master,
24_drawing_odds.pdf,BR7224,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",19,,missing_in_master,
24_drawing_odds.pdf,BR7225,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",7,,missing_in_master,
24_drawing_odds.pdf,BR7228,Cache/ogden - Any Legal Weapon,1,,missing_in_master,
24_drawing_odds.pdf,BR7229,"Kamas/north Slope, Summit - Any Legal Weapon",4,,missing_in_master,
24_drawing_odds.pdf,BR7300,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",3,,missing_in_master,
24_drawing_odds.pdf,BR7301,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",2,,missing_in_master,
24_drawing_odds.pdf,BR7303,Manti North - Any Legal Weapon,11,,missing_in_master,
24_drawing_odds.pdf,BR7304,Manti South/san Rafael North - Any Legal Weapon,25,,missing_in_master,
24_drawing_odds.pdf,BR7305,Nebo - Any Legal Weapon,3,,missing_in_master,
24_drawing_odds.pdf,BR7307,La Sal - Any Legal Weapon,46,,missing_in_master,
24_drawing_odds.pdf,BR7308,"North Slope, Three Corners/west Daggett - Any Legal Weapon",1,,missing_in_master,
24_drawing_odds.pdf,BR7309,Panguitch Lake/zion - Any Legal Weapon,4,,missing_in_master,
24_drawing_odds.pdf,BR7310,Boulder/kaiparowits - Any Legal Weapon,21,,missing_in_master,
24_drawing_odds.pdf,BR7311,Fishlake/thousand Lakes - Any Legal Weapon,2,,missing_in_master,
24_drawing_odds.pdf,BR7312,San Juan - Any Legal Weapon,35,,missing_in_master,
24_drawing_odds.pdf,BR7313,Diamond Mtn/vernal/bonanza - Any Legal Weapon,7,,missing_in_master,
24_drawing_odds.pdf,BR7314,Yellowstone - Any Legal Weapon,2,,missing_in_master,
24_drawing_odds.pdf,BR7315,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",5,,missing_in_master,
24_drawing_odds.pdf,BR7316,"Wasatch Mtns, West-central - Any Legal Weapon",21,,missing_in_master,
24_drawing_odds.pdf,BR7317,Nine Mile - Any Legal Weapon,7,,missing_in_master,
24_drawing_odds.pdf,BR7318,Beaver - Any Legal Weapon,2,,missing_in_master,
24_drawing_odds.pdf,BR7320,Cache/ogden - Any Legal Weapon,1,,missing_in_master,
24_drawing_odds.pdf,BR7321,"Kamas/north Slope, Summit - Any Legal Weapon",4,,missing_in_master,
24_drawing_odds.pdf,BR7322,Mt Dutton - Any Legal Weapon,1,,missing_in_master,
24_drawing_odds.pdf,BR7323,Paunsaugunt - Any Legal Weapon,1,,missing_in_master,
24_le_bull_elk.pdf,EB3000,"Limited-entry Archery Bull Elk - Beaver, East - Archery Page 222",532,532.0,permit_match,"Limited-entry Archery Bull Elk - Beaver, East - Archery Page 222"
24_le_bull_elk.pdf,EB3002,"Limited-entry Archery Bull Elk - Book Cliffs, Little Creek Roadless - Archery Page 223",2,2.0,permit_match,"Limited-entry Archery Bull Elk - Book Cliffs, Little Creek Roadless - Archery Page 223"
24_le_bull_elk.pdf,EB3003,"Limited-entry Archery Bull Elk - Cache, Meadowville - Archery Page 224",23,23.0,permit_match,"Limited-entry Archery Bull Elk - Cache, Meadowville - Archery Page 224"
24_le_bull_elk.pdf,EB3005,"Limited-entry Archery Bull Elk - Cache, South - Archery Page 225",43,43.0,permit_match,"Limited-entry Archery Bull Elk - Cache, South - Archery Page 225"
24_le_bull_elk.pdf,EB3006,Limited-entry Archery Bull Elk - Manti - Archery Page 226,602,602.0,permit_match,Limited-entry Archery Bull Elk - Manti - Archery Page 226
24_le_bull_elk.pdf,EB3008,"Limited-entry Archery Bull Elk - Fillmore, Pahvant - Archery Page 227",144,144.0,permit_match,"Limited-entry Archery Bull Elk - Fillmore, Pahvant - Archery Page 227"
24_le_bull_elk.pdf,EB3009,"Limited-entry Archery Bull Elk - La Sal, La Sal Mtns - Archery Page 228",173,173.0,permit_match,"Limited-entry Archery Bull Elk - La Sal, La Sal Mtns - Archery Page 228"
24_le_bull_elk.pdf,EB3010,Limited-entry Archery Bull Elk - Monroe - Archery Page 229,321,321.0,permit_match,Limited-entry Archery Bull Elk - Monroe - Archery Page 229
24_le_bull_elk.pdf,EB3011,Limited-entry Archery Bull Elk - Mt Dutton - Archery Page 230,160,160.0,permit_match,Limited-entry Archery Bull Elk - Mt Dutton - Archery Page 230
24_le_bull_elk.pdf,EB3013,"Limited-entry Archery Bull Elk - North Slope, Three Corners - Archery Page 231",68,68.0,permit_match,"Limited-entry Archery Bull Elk - North Slope, Three Corners - Archery Page 231"
