hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
LO1615,LO1615,672,672,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, West",Deer,Buck,General Season - Private Land Only,Restricted Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1616,LO1616,672,672,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, West",Deer,Buck,General Season - Private Land Only,Restricted Rifle,Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1617,LO1617,926,926,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Swasey",Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1618,LO1618,926,926,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Swasey",Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1619,LO1619,926,926,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Swasey",Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1620,LO1620,927,927,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Oquirrh/Tintic,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1621,LO1621,927,927,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Oquirrh/Tintic,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1622,LO1622,927,927,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Oquirrh/Tintic,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1623,LO1623,925,925,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cedar/Stansbury,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1624,LO1624,925,925,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cedar/Stansbury,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1625,LO1625,925,925,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cedar/Stansbury,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1627,LO1627,29,29,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache,Deer,Buck,General Season - Private Land Only,Restricted Rifle,Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1628,LO1628,29,29,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache,Deer,Buck,General Season - Private Land Only,Restricted Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1629,LO1629,455,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder/Kaiparowits,Deer,Buck,General Season - Private Land Only,Restricted Rifle,Private,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1630,LO1630,455,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder/Kaiparowits,Deer,Buck,General Season - Private Land Only,Restricted Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1631,LO1631,607,607,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Box Elder,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Public,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LP5025,LP5025,628,628,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Beaver - Private Land Only,Pronghorn,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 13 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LP5031,LP5031,755,755,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Box Elder, West - Private Land Only",Pronghorn,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 13 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LP5033,LP5033,81,81,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 13 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LP5046,LP5046,194,194,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"San Rafael, North - Private Land Only",Pronghorn,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 13 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LP5049,LP5049,625,625,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Southwest Desert - Private Land Only,Pronghorn,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 13 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LP5051,LP5051,245,245,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"West Desert, Rush Valley - Private Land Only",Pronghorn,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 13 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MA1007,MA1007,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Moose,Antlerless,Limited Entry,Archery,Public,Aug 01 2025 - Sep 19 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MA1008,MA1008,937,937,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Antlerless,Limited Entry,Any Legal Weapon,Public,Sep 20 2025 - Oct 19 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MA1009,MA1009,560,560,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Causey Spring CWMU,Moose,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MA1010,MA1010,568,568,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Deseret CWMU,Moose,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MB1000,MB1000,5133,5133,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,SPORTSMAN_PERMIT_NO_DRAW_ODDS,POINT_ROW,2,2026,2027,Moose - Statewide Permit,Moose,Bull,Statewide,Any Legal Weapon,Public,"Sept 1 - Nov 15, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MB6012,MB6012,607,607,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Box Elder,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MB6258,MB6258,580,580,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Jacob's Creek CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
MB6266,MB6266,524,524,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Weber Florence Creek/Stillman Creek CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB1000,PB1000,5134,5134,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,SPORTSMAN_PERMIT_NO_DRAW_ODDS,POINT_ROW,2,2026,2027,Pronghorn - Statewide Permit,Pronghorn,Buck,Statewide,Any Legal Weapon,Public,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5073,PB5073,38,38,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Cache, Rich",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5074,PB5074,38,38,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Cache, Rich",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5075,PB5075,38,38,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Cache, Rich",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5076,PB5076,703,703,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Parker Mtn,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5077,PB5077,703,703,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Parker Mtn,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5078,PB5078,703,703,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Parker Mtn,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5079,PB5079,755,755,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Box Elder, West",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5080,PB5080,27,27,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5342,PB5342,906,906,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Salt Wells CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5345,PB5345,918,918,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Green River Flat CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PB5346,PB5346,589,589,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Junction Valley CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1047,PD1047,581,581,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Antelope Creek CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1048,PD1048,509,509,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,The Rose of Snowville CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1049,PD1049,537,537,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Zane CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1050,PD1050,824,824,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cottonwood Ridge CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1051,PD1051,826,826,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Pahvant Ensign CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1052,PD1052,201,201,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Heist CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1053,PD1053,918,918,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Green River Flat CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1054,PD1054,703,703,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Parker Mtn,Pronghorn,Doe,General Season,Archery,Public,Aug 30 2025 - Sep 12 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1055,PD1055,703,703,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Parker Mtn,Pronghorn,Doe,General Season,Muzzleloader,Public,Oct 29 2025 - Nov 08 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1056,PD1056,703,703,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Parker Mtn,Pronghorn,Doe,General Season,Any Legal Weapon,Public,Dec 13 2025 - Dec 21 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1057,PD1057,873,873,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Parker Mtn, Highlands",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 08 2025 - Oct 16 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1058,PD1058,873,873,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Parker Mtn, Highlands",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 22 2025 - Nov 30 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1059,PD1059,940,940,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Parker Mtn, Plains",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 08 2025 - Oct 16 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
PD1060,PD1060,940,940,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Parker Mtn, Plains",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 22 2025 - Nov 30 2025,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
RS0001,RS0001,5135,5135,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,SPORTSMAN_PERMIT_NO_DRAW_ODDS,POINT_ROW,2,2026,2027,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Statewide,Any Legal Weapon,Public,"Sept 1 - Dec 31, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
RS1000,RS1000,1,1,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Antelope Island Conservation,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Nov 9 2026 - Nov 16 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
RS1001,RS1001,15,15,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Nov 1 - Dec 31, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
RS1003,RS1003,20,20,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Oct 25 - Dec 31, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
