reported_draw_year,model_target_year,source_family,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,hunt_name,species,sex_type,hunt_type,hunt_class,weapon,resident_total_permits,nonresident_total_permits,total_public_draw_permits,source_file,source_sha256,source_pdf_pages,source_row_count,permit_total_status
2023,2024,BLACK_BEAR,BR7114,455,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7114,455,"Plateau, Boulder/kaiparowits - Any Legal Weapon",Bear,,,,Any Legal Weapon,6,1,7,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,45,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7115,175,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7115,175,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,46,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7116,710,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7116,710,San Juan - Any Legal Weapon,Bear,,,,Any Legal Weapon,6,1,7,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,47,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7117,444,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7117,444,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,48,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7118,613,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7118,613,"South Slope, Yellowstone - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,49,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7119,463,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7119,463,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,50,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7120,448,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7120,448,"Wasatch Mtns, West-central - Any Legal Weapon",Bear,,,,Any Legal Weapon,5,1,6,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,51,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7121,92,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7121,92,Cache/ogden - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,52,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7122,93,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7122,93,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,53,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7123,5053,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7123,5053,"Kamas/north Slope, Summit - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,54,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7124,88,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7124,88,"Fillmore, Pahvant - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,55,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7125,629,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7125,629,Monroe - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,56,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7200,628,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7200,628,Beaver - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,57,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7201,449,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7201,449,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,58,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7203,52,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7203,52,"Central Mtns, Manti-north - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,1,3,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,59,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7204,744,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7204,744,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",Bear,,,,Any Legal Weapon,4,1,5,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,60,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7205,616,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7205,616,"Central Mtns, Nebo - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,61,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7207,88,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7207,88,"Fillmore, Pahvant - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,62,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7208,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,BR7208,,La Sal - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,63,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7210,630,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7210,630,Mt Dutton - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,64,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7211,615,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7211,615,Nine Mile - Any Legal Weapon,Bear,,,,Any Legal Weapon,11,2,13,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,65,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7212,289,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7212,289,"North Slope, Three Corners/west Daggett - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,66,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7213,462,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7213,462,Panguitch Lake/zion - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,67,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7214,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7214,163,Paunsaugunt - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,68,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7215,455,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7215,455,"Plateau, Boulder/kaiparowits - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,69,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7216,175,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7216,175,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,70,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7217,710,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7217,710,San Juan - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,71,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7218,444,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7218,444,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,0,3,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,72,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7219,613,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7219,613,"South Slope, Yellowstone - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,73,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7220,463,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7220,463,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,0,3,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,74,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7221,448,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7221,448,"Wasatch Mtns, West-central - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,75,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7224,12,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7224,12,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,1,3,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,76,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7225,12,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7225,12,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,77,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7228,92,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7228,92,Cache/ogden - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,78,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7229,5079,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7229,5079,"Kamas/north Slope, Summit - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,79,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7300,449,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7300,449,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,80,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7301,12,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7301,12,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,81,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7303,52,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7303,52,"Central Mtns, Manti-north - Any Legal Weapon",Bear,,,,Any Legal Weapon,4,1,5,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,82,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7304,744,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7304,744,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,83,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7305,616,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7305,616,"Central Mtns, Nebo - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,84,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7307,684,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7307,684,La Sal - Any Legal Weapon,Bear,,,,Any Legal Weapon,4,1,5,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,85,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7308,289,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7308,289,"North Slope, Three Corners/west Daggett - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,86,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7309,462,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7309,462,Panguitch Lake/zion - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,87,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7310,455,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7310,455,"Plateau, Boulder/kaiparowits - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,1,3,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,88,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7311,175,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7311,175,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,89,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7312,710,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7312,710,San Juan - Any Legal Weapon,Bear,,,,Any Legal Weapon,4,1,5,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,90,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7313,444,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7313,444,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,91,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7314,613,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7314,613,"South Slope, Yellowstone - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,92,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7315,463,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7315,463,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,93,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7316,448,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7316,448,"Wasatch Mtns, West-central - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,94,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7317,615,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7317,615,Nine Mile - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,95,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7318,628,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7318,628,Beaver - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,96,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7320,92,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7320,92,Cache/ogden - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,97,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7321,5101,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7321,5101,"Kamas/north Slope, Summit - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,98,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7322,630,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7322,630,Mt Dutton - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,99,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7323,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7323,163,Paunsaugunt - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,100,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1000,94,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1000,94,Premium Le Archery Buck Deer - Henry Mtns - Archery,Deer,Male Only,Premium Limited Entry,Buck Deer,Archery,4,1,5,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,2,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1001,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1001,163,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Deer,Male Only,Premium Limited Entry,Buck Deer,Archery,10,1,11,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,3,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1002,1,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1002,1,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,Deer,Male Only,Premium Limited Entry,Buck Deer,Any Legal Weapon,1,0,1,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,4,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1003,94,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1003,94,Premium Le Alw (rifle) Buck Deer - Henry Mtns - Any Legal Weapon,Deer,Male Only,Premium Limited Entry,Buck Deer,Any Legal Weapon,9,2,11,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,5,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1004,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1004,163,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,Deer,Male Only,Premium Limited Entry,Buck Deer,Any Legal Weapon,27,2,29,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,6,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1005,94,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1005,94,Premium Le Muzzleloader Buck Deer - Henry Mtns - Muzzleloader,Deer,Male Only,Premium Limited Entry,Buck Deer,Muzzleloader,3,1,4,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,7,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1006,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1006,163,Premium Le Muzzleloader Buck Deer - Paunsaugunt - Muzzleloader,Deer,Male Only,Premium Limited Entry,Buck Deer,Muzzleloader,7,2,9,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,8,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1007,94,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1007,94,Multi-season Premium Limited-entry Buck Deer - Henry Mtns - Any Legal Weapon,Deer,Male Only,Premium Limited Entry,Buck Deer,Any Legal Weapon,1,0,1,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,9,62,ROLLED_UP_FROM_POINT_ROWS
2023,2024,LIMITED_ENTRY_DEER,DB1008,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,DB1008,163,Multi-season Premium Limited-entry Buck Deer - Paunsaugunt - Any Legal Weapon,Deer,Male Only,Premium Limited Entry,Buck Deer,Any Legal Weapon,2,0,2,2023 DEER ODDS.pdf,4188e4c1b712ec1c4973b735b6cb06e489680f15a1b2011857046b49707efabf,10,62,ROLLED_UP_FROM_POINT_ROWS
