hunt_code,canonical_match_status,reported_hunt_year,model_target_year,normalized_hunt_name,database_hunt_name,database_boundary_id,database_species,database_hunt_type,database_weapon,source_permits,hunters,harvest,percent_success,avg_days,satisfaction,source_page,source_row,validation_status,validation_notes
EB3111,DATABASE_MATCHED,2025,2026,La Sal Mtns,La Sal Mtns,617,Elk,Limited Entry,Multiseason,7,7,7,100.0,10.4,4.7,13,14,VALID,
EB3112,DATABASE_MATCHED,2025,2026,Monroe,Monroe,629,Elk,Limited Entry,Multiseason,1,1,1,100.0,23.0,3.0,13,15,VALID,
EB3113,DATABASE_MATCHED,2025,2026,Mt Dutton,Mt Dutton,630,Elk,Limited Entry,Multiseason,3,3,2,66.7,12.3,4.3,13,16,VALID,
EB3115,DATABASE_MATCHED,2025,2026,North Slope Three Corners,North Slope Three Corners,140,Elk,Limited Entry,Multiseason,2,2,2,100.0,10.5,5.0,13,17,VALID,
EB3117,DATABASE_MATCHED,2025,2026,Panguitch Lake,Panguitch Lake,634,Elk,Limited Entry,Multiseason,3,3,2,66.7,11.5,3.5,13,18,VALID,
EB3120,DATABASE_MATCHED,2025,2026,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,175,Elk,Limited Entry,Multiseason,13,13,9,69.2,19.8,3.0,13,19,VALID,
EB3121,DATABASE_MATCHED,2025,2026,San Juan Bull Elk,San Juan Bull Elk,183,Elk,Limited Entry,Multiseason,4,4,4,100.0,14.0,4.5,13,20,VALID,
EB3122,DATABASE_MATCHED,2025,2026,Diamond Mtn,Diamond Mtn,206,Elk,Limited Entry,Multiseason,4,4,4,100.0,8.3,4.0,13,21,VALID,
EB3124,DATABASE_MATCHED,2025,2026,Wasatch Mtns,Wasatch Mtns,222,Elk,Limited Entry,Multiseason,24,24,16,66.7,14.9,3.6,13,22,VALID,
EB3126,DATABASE_MATCHED,2025,2026,Manti,Manti,51,Elk,Limited Entry,Any Legal Weapon,208,208,144,69.2,6.0,3.8,13,23,VALID,
EB3127,DATABASE_MATCHED,2025,2026,Wasatch Mtns,Wasatch Mtns,222,Elk,Limited Entry,Any Legal Weapon,215,211,145,68.7,6.0,3.8,13,24,VALID,
EB3128,DATABASE_MATCHED,2025,2026,Box Elder Grouse Creek,Box Elder Grouse Creek,867,Elk,Conservation,Multiseason,2,1,1,100.0,10.0,1.0,13,25,VALID,
EB3130,DATABASE_MATCHED,2025,2026,Box Elder Pilot Mtn,Box Elder Pilot Mtn,682,Elk,Limited Entry,Archery,3,3,0,0.0,13.7,1.3,13,26,VALID,
EB3132,DATABASE_MATCHED,2025,2026,Cache North,Cache North,36,Elk,Limited Entry,Archery,25,24,9,37.5,12.9,4.1,13,27,VALID,
EB3135,DATABASE_MATCHED,2025,2026,Barney Top/Kaiparowits,Barney Top/Kaiparowits,869,Elk,Limited Entry,Archery,10,9,2,22.2,16.8,2.3,13,28,VALID,
EB3136,DATABASE_MATCHED,2025,2026,Southwest Desert North,Southwest Desert North,871,Elk,Limited Entry,Archery,19,19,8,42.1,12.9,3.3,13,29,VALID,
EB3137,DATABASE_MATCHED,2025,2026,West Desert Deep Creek,West Desert Deep Creek,241,Elk,Limited Entry,Archery,13,13,8,61.5,10.9,4.3,13,30,VALID,
EB3139,DATABASE_MATCHED,2025,2026,Cache North,Cache North,36,Elk,Limited Entry,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",27,27,16,59.3,7.8,3.8,13,31,VALID,
EB3142,DATABASE_MATCHED,2025,2026,Barney Top/Kaiparowits,Barney Top/Kaiparowits,869,Elk,Limited Entry,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",10,9,5,55.6,8.7,3.8,13,32,VALID,
EB3143,DATABASE_MATCHED,2025,2026,Southwest Desert North,Southwest Desert North,871,Elk,Limited Entry,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",18,18,13,72.2,9.5,2.9,13,33,VALID,
EB3144,DATABASE_MATCHED,2025,2026,West Desert Deep Creek,West Desert Deep Creek,241,Elk,Limited Entry,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",14,14,11,78.6,8.2,3.8,13,34,VALID,
EB3145,DATABASE_MATCHED,2025,2026,Boulder,Boulder,172,Elk,Limited Entry,Archery,32,30,15,50.0,14.2,3.7,13,35,VALID,
EB3146,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry,Archery,43,43,19,44.2,12.7,3.6,13,36,VALID,
EB3147,DATABASE_MATCHED,2025,2026,Box Elder Grouse Creek,Box Elder Grouse Creek,867,Elk,Limited Entry,Any Legal Weapon,7,7,6,85.7,2.5,4.2,13,37,VALID,
EB3148,DATABASE_MATCHED,2025,2026,Boulder,Boulder,172,Elk,Limited Entry,Any Legal Weapon,14,14,13,92.9,2.4,4.3,13,38,VALID,
EB3149,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry,Any Legal Weapon,18,18,15,83.3,3.3,4.1,13,39,VALID,
EB3150,DATABASE_MATCHED,2025,2026,Box Elder Grouse Creek,Box Elder Grouse Creek,867,Elk,Limited Entry,Any Legal Weapon,12,12,10,83.3,5.4,3.8,13,40,VALID,
EB3151,DATABASE_MATCHED,2025,2026,Boulder,Boulder,172,Elk,Limited Entry,Any Legal Weapon,22,22,18,81.8,4.8,4.3,13,41,VALID,
EB3152,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry,Any Legal Weapon,30,30,27,90.0,5.1,3.6,13,42,VALID,
EB3153,DATABASE_MATCHED,2025,2026,Box Elder Grouse Creek,Box Elder Grouse Creek,867,Elk,Limited Entry,Muzzleloader,3,3,3,100.0,4.7,4.0,13,43,VALID,
EB3154,DATABASE_MATCHED,2025,2026,Boulder,Boulder,172,Elk,Limited Entry,Muzzleloader,19,19,17,89.5,6.4,3.8,13,44,VALID,
EB3155,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry,Muzzleloader,27,27,18,66.7,6.9,3.8,13,45,VALID,
EB3156,DATABASE_MATCHED,2025,2026,Boulder,Boulder,172,Elk,Limited Entry,Multiseason,5,5,4,80.0,14.0,3.6,13,46,VALID,
EB3157,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry,Multiseason,7,7,6,85.7,13.0,4.3,13,47,VALID,
EB3158,DATABASE_MATCHED,2025,2026,Beaver East,Beaver East,685,Elk,Limited Entry,Archery,15,15,3,20.0,9.4,3.6,13,48,VALID,
EB3159,DATABASE_MATCHED,2025,2026,Beaver East,Beaver East,685,Elk,Limited Entry,Any Legal Weapon,28,28,25,89.3,5.3,4.4,13,49,VALID,
EB3160,DATABASE_MATCHED,2025,2026,Book Cliffs Bitter Creek/East,Book Cliffs Bitter Creek/East,899,Elk,Limited Entry,Archery,23,23,10,43.5,12.6,2.9,13,50,VALID,
EB3161,DATABASE_MATCHED,2025,2026,Book Cliffs Bitter Creek/East,Book Cliffs Bitter Creek/East,899,Elk,Limited Entry,Archery,5,5,1,20.0,10.6,3.6,13,51,VALID,
EB3162,DATABASE_MATCHED,2025,2026,Book Cliffs Bitter Creek/East,Book Cliffs Bitter Creek/East,899,Elk,Limited Entry,Any Legal Weapon,10,10,8,80.0,3.7,3.9,13,52,VALID,
EB3163,DATABASE_MATCHED,2025,2026,Book Cliffs Bitter Creek/East,Book Cliffs Bitter Creek/East,899,Elk,Limited Entry,Any Legal Weapon,16,16,10,62.5,5.2,4.0,13,53,VALID,
EB3164,DATABASE_MATCHED,2025,2026,Book Cliffs Bitter Creek/East,Book Cliffs Bitter Creek/East,899,Elk,Limited Entry,Any Legal Weapon,26,26,16,61.5,5.8,3.3,13,54,VALID,
EB3165,DATABASE_MATCHED,2025,2026,Book Cliffs Bitter Creek/East,Book Cliffs Bitter Creek/East,899,Elk,Limited Entry,Multiseason,4,4,4,100.0,4.8,3.5,13,55,VALID,
EB3166,DATABASE_MATCHED,2025,2026,Book Cliffs Bitter Creek/East,Book Cliffs Bitter Creek/East,899,Elk,Limited Entry,Muzzleloader,13,13,13,100.0,3.3,4.3,13,56,VALID,
EB3167,DATABASE_MATCHED,2025,2026,Book Cliffs Little Creek Roadless,Book Cliffs Little Creek Roadless,12,Elk,Limited Entry,Any Legal Weapon,4,4,4,100.0,3.5,5.0,13,57,VALID,
EB3168,DATABASE_MATCHED,2025,2026,Cache Meadowville,Cache Meadowville,33,Elk,Limited Entry,Archery,4,3,0,0.0,4.3,3.3,13,58,VALID,
EB3169,DATABASE_MATCHED,2025,2026,Cache Meadowville,Cache Meadowville,33,Elk,Limited Entry,Any Legal Weapon,13,13,7,53.8,3.6,3.9,13,59,VALID,
EB3170,DATABASE_MATCHED,2025,2026,Cache South,Cache South,41,Elk,Limited Entry,Archery,4,4,1,25.0,11.3,3.0,13,60,VALID,
EB3171,DATABASE_MATCHED,2025,2026,Cache South,Cache South,41,Elk,Limited Entry,Any Legal Weapon,11,10,10,100.0,5.8,4.0,13,61,VALID,
EB3172,DATABASE_MATCHED,2025,2026,Manti,Manti,51,Elk,Limited Entry,Archery,10,10,1,10.0,7.4,2.9,13,62,VALID,
EB3173,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry,Archery,25,25,6,24.0,15.3,3.5,14,2,VALID,
EB3174,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry,Archery,8,8,5,62.5,8.4,3.3,14,3,VALID,
EB3175,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry,Any Legal Weapon,9,9,6,66.7,3.3,4.1,14,4,VALID,
EB3176,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry,Any Legal Weapon,18,18,13,72.2,5.0,4.1,14,5,VALID,
EB3177,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry,Any Legal Weapon,27,27,22,81.5,6.1,3.5,14,6,VALID,
EB3178,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry,Multiseason,4,4,3,75.0,43.7,2.3,14,7,VALID,
EB3179,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry,Muzzleloader,12,12,9,75.0,6.3,3.3,14,8,VALID,
EB3180,DATABASE_MATCHED,2025,2026,Fillmore Pahvant,Fillmore Pahvant,88,Elk,Limited Entry,Archery,14,14,2,14.3,9.5,3.2,14,9,VALID,
EB3181,DATABASE_MATCHED,2025,2026,Fillmore Pahvant,Fillmore Pahvant,88,Elk,Limited Entry,Any Legal Weapon,25,25,19,76.0,4.9,3.8,14,10,VALID,
EB3182,DATABASE_MATCHED,2025,2026,La Sal Mtns,La Sal Mtns,617,Elk,Limited Entry,Archery,8,7,0,0.0,8.7,3.3,14,11,VALID,
EB3183,DATABASE_MATCHED,2025,2026,La Sal Mtns,La Sal Mtns,617,Elk,Limited Entry,Any Legal Weapon,48,47,28,59.6,6.5,3.6,14,12,VALID,
EB3184,DATABASE_MATCHED,2025,2026,Monroe,Monroe,629,Elk,Limited Entry,Archery,7,7,2,28.6,10.2,4.5,14,13,VALID,
EB3185,DATABASE_MATCHED,2025,2026,Monroe,Monroe,629,Elk,Limited Entry,Any Legal Weapon,11,10,8,80.0,6.3,4.1,14,14,VALID,
EB3186,DATABASE_MATCHED,2025,2026,Mt Dutton,Mt Dutton,630,Elk,Limited Entry,Archery,10,10,2,20.0,8.4,3.8,14,15,VALID,
EB3187,DATABASE_MATCHED,2025,2026,Mt Dutton,Mt Dutton,630,Elk,Limited Entry,Any Legal Weapon,25,25,18,72.0,5.8,3.8,14,16,VALID,
EB3188,DATABASE_MATCHED,2025,2026,Panguitch Lake,Panguitch Lake,634,Elk,Limited Entry,Archery,10,10,6,60.0,8.4,3.9,14,17,VALID,
EB3189,DATABASE_MATCHED,2025,2026,Panguitch Lake,Panguitch Lake,634,Elk,Limited Entry,Any Legal Weapon,22,22,19,86.4,6.7,3.6,14,18,VALID,
EB3190,DATABASE_MATCHED,2025,2026,Boulder,Boulder,172,Elk,Limited Entry,Archery,5,5,1,20.0,11.3,2.3,14,19,VALID,
EB3191,DATABASE_MATCHED,2025,2026,Boulder,Boulder,172,Elk,Limited Entry,Any Legal Weapon,38,38,28,73.7,6.2,4.5,14,20,VALID,
EB3192,DATABASE_MATCHED,2025,2026,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,175,Elk,Limited Entry,Archery,12,12,3,25.0,9.4,3.7,14,21,VALID,
EB3193,DATABASE_MATCHED,2025,2026,San Juan Bull Elk,San Juan Bull Elk,183,Elk,Limited Entry,Archery,10,8,1,12.5,8.0,3.7,14,22,VALID,
EB3194,DATABASE_MATCHED,2025,2026,San Juan Bull Elk,San Juan Bull Elk,183,Elk,Limited Entry,Any Legal Weapon,35,35,31,88.6,5.4,4.0,14,23,VALID,
EB3195,DATABASE_MATCHED,2025,2026,Diamond Mtn,Diamond Mtn,206,Elk,Limited Entry,Archery,5,5,1,20.0,5.8,3.3,14,24,VALID,
EB3196,DATABASE_MATCHED,2025,2026,Diamond Mtn,Diamond Mtn,206,Elk,Limited Entry,Any Legal Weapon,18,18,11,61.1,5.0,2.8,14,25,VALID,
EB3197,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry,Archery,8,8,1,12.5,9.5,3.3,14,26,VALID,
EB3198,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry,Any Legal Weapon,49,49,34,69.4,5.2,3.2,14,27,VALID,
EB3199,DATABASE_MATCHED,2025,2026,Wasatch Mtns,Wasatch Mtns,222,Elk,Limited Entry,Archery,10,8,1,12.5,8.4,3.3,14,28,VALID,
EB3205,DATABASE_MATCHED,2025,2026,East Canyon,East Canyon,276,Elk,Limited Entry,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",9,7,3,42.9,4.5,3.2,14,29,VALID,
EB3208,DATABASE_MATCHED,2025,2026,Morgan-South Rich,Morgan-South Rich,117,Elk,Limited Entry,Any Legal Weapon,10,10,9,90.0,2.7,4.2,14,30,VALID,
EB3209,DATABASE_MATCHED,2025,2026,Box Elder Pilot Mtn,Box Elder Pilot Mtn,683,Elk,Conservation,Multiseason,1,1,1,100.0,13.0,2.0,14,31,VALID,
EB3210,DATABASE_MATCHED,2025,2026,North Slope Three Corners,North Slope Three Corners,140,Elk,Limited Entry,Any Legal Weapon,5,5,5,100.0,2.0,4.8,14,32,VALID,
EB3500,DATABASE_MATCHED,2025,2026,Alton CWMU,Alton CWMU,526,Elk,CWMU,Any Legal Weapon,5,5,4,80.0,4.0,4.8,14,33,VALID,
EB3501,DATABASE_MATCHED,2025,2026,Bar J Ranch CWMU,Bar J Ranch CWMU,527,Elk,CWMU,Any Legal Weapon,11,11,11,100.0,3.4,5.0,14,34,VALID,
EB3502,DATABASE_MATCHED,2025,2026,Bear Mountain CWMU,Bear Mountain CWMU,582,Elk,CWMU,Any Legal Weapon,8,8,8,100.0,8.3,5.0,14,35,VALID,
EB3503,DATABASE_MATCHED,2025,2026,Bear Springs CWMU,Bear Springs CWMU,575,Elk,CWMU,Any Legal Weapon,5,4,3,75.0,4.5,5.0,14,36,VALID,
EB3504,DATABASE_MATCHED,2025,2026,Blackhawk CWMU,Blackhawk CWMU,808,Elk,CWMU,Any Legal Weapon,10,10,10,100.0,3.5,4.9,14,37,VALID,
EB3505,DATABASE_MATCHED,2025,2026,Boobe Hole CWMU,Boobe Hole CWMU,529,Elk,CWMU,Any Legal Weapon,16,16,16,100.0,4.4,4.9,14,38,VALID,
EB3506,DATABASE_MATCHED,2025,2026,Causey Spring CWMU,Causey Spring CWMU,560,Elk,CWMU,Any Legal Weapon,11,11,6,54.5,4.4,4.7,14,39,VALID,
EB3508,DATABASE_MATCHED,2025,2026,Chimney Rock CWMU,Chimney Rock CWMU,732,Elk,CWMU,Any Legal Weapon,16,16,16,100.0,3.0,4.8,14,40,VALID,
EB3509,DATABASE_MATCHED,2025,2026,Coldwater Ranch CWMU,Coldwater Ranch CWMU,505,Elk,CWMU,Any Legal Weapon,23,22,21,95.5,2.9,4.8,14,41,VALID,
EB3511,DATABASE_MATCHED,2025,2026,Cotton Thomas CWMU,Cotton Thomas CWMU,640,Elk,CWMU,Any Legal Weapon,3,3,2,66.7,4.0,4.0,14,42,VALID,
EB3514,DATABASE_MATCHED,2025,2026,Deseret CWMU,Deseret CWMU,568,Elk,CWMU,Any Legal Weapon,118,118,105,89.0,3.4,5.0,14,43,VALID,
EB3515,DATABASE_MATCHED,2025,2026,Double Cone CWMU,Double Cone CWMU,516,Elk,CWMU,Any Legal Weapon,7,7,7,100.0,4.0,5.0,14,44,VALID,
EB3516,DATABASE_MATCHED,2025,2026,Durst Mountain CWMU,Durst Mountain CWMU,567,Elk,CWMU,Any Legal Weapon,22,20,11,55.0,3.8,4.7,14,45,VALID,
EB3517,DATABASE_MATCHED,2025,2026,East Fork Chalk Creek CWMU,East Fork Chalk Creek CWMU,520,Elk,CWMU,Any Legal Weapon,30,30,15,50.0,9.2,4.4,14,46,VALID,
EB3519,DATABASE_MATCHED,2025,2026,Ensign Ranches CWMU,Ensign Ranches CWMU,522,Elk,CWMU,Any Legal Weapon,26,26,26,100.0,3.6,4.5,14,47,VALID,
EB3520,DATABASE_MATCHED,2025,2026,Folley Ridge CWMU,Folley Ridge CWMU,579,Elk,CWMU,Any Legal Weapon,19,19,18,94.7,3.1,4.9,14,48,VALID,
EB3521,DATABASE_MATCHED,2025,2026,Grass Valley/Clark Canyon CWMU,Grass Valley/Clark Canyon CWMU,525,Elk,CWMU,Any Legal Weapon,93,93,70,75.3,3.8,4.4,14,49,VALID,
EB3522,DATABASE_MATCHED,2025,2026,Grazing Pasture CWMU,Grazing Pasture CWMU,530,Elk,CWMU,Any Legal Weapon,5,5,5,100.0,4.3,5.0,14,50,VALID,
EB3523,DATABASE_MATCHED,2025,2026,Guildersleeve CWMU,Guildersleeve CWMU,573,Elk,CWMU,Any Legal Weapon,19,19,16,84.2,2.0,4.6,14,51,VALID,
EB3524,DATABASE_MATCHED,2025,2026,Hardscrabble CWMU,Hardscrabble CWMU,577,Elk,CWMU,Any Legal Weapon,10,10,6,60.0,5.9,4.1,14,52,VALID,
EB3525,DATABASE_MATCHED,2025,2026,Heaston East CWMU,Heaston East CWMU,555,Elk,CWMU,Any Legal Weapon,20,20,20,100.0,1.9,5.0,14,53,VALID,
EB3526,DATABASE_MATCHED,2025,2026,Hiawatha CWMU,Hiawatha CWMU,550,Elk,CWMU,Any Legal Weapon,9,9,7,77.8,5.2,3.8,14,54,VALID,
EB3527,DATABASE_MATCHED,2025,2026,Indian Head CWMU,Indian Head CWMU,735,Elk,CWMU,Any Legal Weapon,10,10,10,100.0,4.6,5.0,14,55,VALID,
EB3528,DATABASE_MATCHED,2025,2026,Ingham Peak CWMU,Ingham Peak CWMU,493,Elk,CWMU,Any Legal Weapon,5,5,0,0.0,5.7,1.7,14,56,VALID,
EB3529,DATABASE_MATCHED,2025,2026,Circle E Ranch CWMU,Circle E Ranch CWMU,549,Elk,CWMU,Any Legal Weapon,10,10,10,100.0,2.6,5.0,14,57,VALID,
EB3530,DATABASE_MATCHED,2025,2026,Jacob's Creek CWMU,Jacob's Creek CWMU,580,Elk,CWMU,Any Legal Weapon,10,10,3,30.0,4.0,4.0,14,58,VALID,
EB3531,DATABASE_MATCHED,2025,2026,Johnson Mountain Ranch CWMU,Johnson Mountain Ranch CWMU,531,Elk,CWMU,Any Legal Weapon,15,15,15,100.0,4.4,4.6,14,59,VALID,
EB3532,DATABASE_MATCHED,2025,2026,Jump Creek CWMU,Jump Creek CWMU,734,Elk,CWMU,Any Legal Weapon,5,5,5,100.0,1.0,5.0,14,60,VALID,
EB3533,DATABASE_MATCHED,2025,2026,Junction Valley CWMU,Junction Valley CWMU,589,Elk,CWMU,Any Legal Weapon,8,8,8,100.0,3.6,4.8,14,61,VALID,
EB3534,DATABASE_MATCHED,2025,2026,Little Red Creek CWMU,Little Red Creek CWMU,484,Elk,CWMU,Any Legal Weapon,14,14,12,85.7,3.7,4.7,14,62,VALID,
EB3536,DATABASE_MATCHED,2025,2026,Minnie Maud Ridge CWMU,Minnie Maud Ridge CWMU,551,Elk,CWMU,Any Legal Weapon,39,39,17,43.6,6.6,3.6,15,2,VALID,
EB3538,DATABASE_MATCHED,2025,2026,Moon Ranch CWMU,Moon Ranch CWMU,485,Elk,CWMU,Any Legal Weapon,10,10,10,100.0,4.6,2.9,15,3,VALID,
EB3540,DATABASE_MATCHED,2025,2026,Old Woman Plateau CWMU,Old Woman Plateau CWMU,535,Elk,CWMU,Any Legal Weapon,10,10,10,100.0,2.5,5.0,15,4,VALID,
EB3541,DATABASE_MATCHED,2025,2026,Patmos Ridge CWMU,Patmos Ridge CWMU,736,Elk,CWMU,Any Legal Weapon,6,6,5,83.3,9.4,4.2,15,5,VALID,
EB3543,DATABASE_MATCHED,2025,2026,Preston Nutter Ranch CWMU,Preston Nutter Ranch CWMU,542,Elk,CWMU,Any Legal Weapon,20,20,12,60.0,3.1,5.0,15,6,VALID,
EB3544,DATABASE_MATCHED,2025,2026,Redd Ranches CWMU,Redd Ranches CWMU,548,Elk,CWMU,Any Legal Weapon,19,19,19,100.0,4.2,4.9,15,7,VALID,
EB3545,DATABASE_MATCHED,2025,2026,Cactus Ranch LLC CWMU,Cactus Ranch LLC CWMU,517,Elk,CWMU,Any Legal Weapon,9,9,9,100.0,3.2,4.4,15,8,VALID,
EB3546,DATABASE_MATCHED,2025,2026,Roan Cliffs CWMU,Roan Cliffs CWMU,543,Elk,CWMU,Any Legal Weapon,9,9,9,100.0,7.5,5.0,15,9,VALID,
EB3547,DATABASE_MATCHED,2025,2026,Sand Creek CWMU,Sand Creek CWMU,740,Elk,CWMU,Any Legal Weapon,9,8,3,37.5,4.0,4.5,15,10,VALID,
EB3548,DATABASE_MATCHED,2025,2026,Scofield Canyons CWMU,Scofield Canyons CWMU,539,Elk,CWMU,Any Legal Weapon,8,8,6,75.0,4.6,4.8,15,11,VALID,
EB3549,DATABASE_MATCHED,2025,2026,Scofield East CWMU,Scofield East CWMU,540,Elk,CWMU,Any Legal Weapon,8,8,8,100.0,5.3,5.0,15,12,VALID,
EB3550,DATABASE_MATCHED,2025,2026,Scofield West CWMU,Scofield West CWMU,541,Elk,CWMU,Any Legal Weapon,10,10,10,100.0,3.3,5.0,15,13,VALID,
EB3551,DATABASE_MATCHED,2025,2026,SJ Ranch CWMU,SJ Ranch CWMU,576,Elk,CWMU,Any Legal Weapon,8,8,8,100.0,3.4,5.0,15,14,VALID,
EB3552,DATABASE_MATCHED,2025,2026,Skull Crack CWMU,Skull Crack CWMU,578,Elk,CWMU,Any Legal Weapon,9,7,7,100.0,4.0,5.0,15,15,VALID,
EB3553,DATABASE_MATCHED,2025,2026,Soldier Summit CWMU,Soldier Summit CWMU,552,Elk,CWMU,Any Legal Weapon,16,16,16,100.0,6.8,5.0,15,16,VALID,
EB3554,DATABASE_MATCHED,2025,2026,South Canyon CWMU,South Canyon CWMU,491,Elk,CWMU,Any Legal Weapon,11,11,6,54.5,3.5,4.0,15,17,VALID,
EB3555,DATABASE_MATCHED,2025,2026,Spring Creek/Dodge CWMU,Spring Creek/Dodge CWMU,546,Elk,CWMU,Any Legal Weapon,13,13,12,92.3,3.7,4.9,15,18,VALID,
EB3557,DATABASE_MATCHED,2025,2026,Strawberry Ridge CWMU,Strawberry Ridge CWMU,562,Elk,CWMU,Any Legal Weapon,20,20,19,95.0,4.3,4.9,15,19,VALID,
EB3558,DATABASE_MATCHED,2025,2026,Summit Point CWMU,Summit Point CWMU,547,Elk,CWMU,Any Legal Weapon,4,4,4,100.0,16.0,4.5,15,20,VALID,
EB3559,DATABASE_MATCHED,2025,2026,Three C CWMU,Three C CWMU,553,Elk,CWMU,Any Legal Weapon,10,10,8,80.0,5.9,4.6,15,21,VALID,
EB3561,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Two Bear,,,,,,50,50,47,94.0,2.7,4.9,15,22,VALID,
EB3562,DATABASE_MATCHED,2025,2026,Wallsburg CWMU,Wallsburg CWMU,586,Elk,CWMU,Any Legal Weapon,10,10,5,50.0,4.8,4.7,15,23,VALID,
EB3564,DATABASE_MATCHED,2025,2026,Woodruff Creek South CWMU,Woodruff Creek South CWMU,571,Elk,CWMU,Any Legal Weapon,19,18,12,66.7,4.0,4.9,15,24,VALID,
EB3565,DATABASE_MATCHED,2025,2026,North Peaks CWMU,North Peaks CWMU,492,Elk,CWMU,Any Legal Weapon,7,7,7,100.0,3.8,4.8,15,25,VALID,
EB3603,DATABASE_MATCHED,2025,2026,Pahvant Ensign CWMU,Pahvant Ensign CWMU,826,Elk,CWMU,Any Legal Weapon,7,7,7,100.0,3.9,4.9,15,26,VALID,
EB3604,DATABASE_MATCHED,2025,2026,Double R Ranch CWMU,Double R Ranch CWMU,554,Elk,CWMU,Any Legal Weapon,10,10,10,100.0,3.4,4.3,15,27,VALID,
EB3606,DATABASE_MATCHED,2025,2026,Mountain Sky Ranch CWMU,Mountain Sky Ranch CWMU,858,Elk,CWMU,Any Legal Weapon,6,6,6,100.0,4.5,5.0,15,28,VALID,
EB3607,DATABASE_MATCHED,2025,2026,West Willow Creek Ranch CWMU,West Willow Creek Ranch CWMU,805,Elk,CWMU,Any Legal Weapon,5,5,2,40.0,7.5,4.5,15,29,VALID,
EB3608,DATABASE_MATCHED,2025,2026,Avintaquin Canyon CWMU,Avintaquin Canyon CWMU,599,Elk,CWMU,Any Legal Weapon,2,2,2,100.0,3.0,5.0,15,30,VALID,
EB3609,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Royal Ivory Outfitters,,,,,,18,18,18,100.0,3.8,4.8,15,31,VALID,
EB3610,DATABASE_MATCHED,2025,2026,Sharp Mountain CWMU,Sharp Mountain CWMU,490,Elk,CWMU,Any Legal Weapon,16,16,16,100.0,4.1,4.9,15,32,VALID,
EB3611,DATABASE_MATCHED,2025,2026,West Ridge CWMU,West Ridge CWMU,874,Elk,CWMU,Any Legal Weapon,17,17,10,58.8,7.1,4.3,15,33,VALID,
EB3613,DATABASE_MATCHED,2025,2026,Little Pole Canyon CWMU,Little Pole Canyon CWMU,556,Elk,CWMU,Any Legal Weapon,4,4,4,100.0,3.7,5.0,15,34,VALID,
EB3614,DATABASE_MATCHED,2025,2026,Tunnel Hollow CWMU,Tunnel Hollow CWMU,569,Elk,CWMU,Any Legal Weapon,8,8,6,75.0,4.3,3.8,15,35,VALID,
EB3617,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Diamond Mountain CWMU,,,,,,5,5,5,100.0,3.2,4.2,15,36,VALID,
EB3619,DATABASE_MATCHED,2025,2026,Weber Florence Creek/Stillman Creek CWMU,Weber Florence Creek/Stillman Creek CWMU,524,Elk,CWMU,Any Legal Weapon,99,99,87,87.9,3.4,4.8,15,37,VALID,
EL3000,DATABASE_MATCHED,2025,2026,Beaver East,Beaver East,685,Elk,Limited Entry - Private Land Only,Archery,1,1,1,100.0,9.0,5.0,15,38,VALID,
EL3022,DATABASE_MATCHED,2025,2026,Wasatch Mtns,Wasatch Mtns,222,Elk,Limited Entry - Private Land Only,Archery,1,1,0,0.0,20.0,3.0,15,39,VALID,
