hunt_code,reported_hunt_year,model_target_years,species,hunt_family,hunt_names,row_count,harvest_sum,permits_sum,hunters_afield_sum,weighted_success_pct,average_reported_success_pct,row_scopes,source_families,source_labels,source_files
DB1790,2021,2022,Deer,Deer,"San Juan, Abajo",1,34.0,107.0,93.0,36.56,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1791,2021,2022,Deer,Deer,"South Slope, Bonanza/Vernal",1,77.0,150.0,133.0,57.89,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1792,2021,2022,Deer,Deer,"South Slope, Yellowstone",1,71.0,180.0,168.0,42.26,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1793,2021,2022,Deer,Deer,Southwest Desert,1,12.0,92.0,86.0,13.95,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1794,2021,2022,Deer,Deer,"Wasatch Mtns, East",1,192.0,540.0,517.0,37.14,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1795,2021,2022,Deer,Deer,"Wasatch Mtns, West",1,190.0,566.0,546.0,34.8,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1796,2021,2022,Deer,Deer,"West Desert, Tintic",1,48.0,108.0,100.0,48.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1797,2021,2022,Deer,Deer,"West Desert, West",1,15.0,57.0,55.0,27.27,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1798,2021,2022,Deer,Deer,Zion,1,123.0,382.0,370.0,33.24,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6600,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,Henry Mtns,1,3.0,5.0,5.0,60.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6601,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"Kaiparowits, East*",1,7.0,8.0,8.0,87.5,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6602,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"Kaiparowits, Escalante",1,7.0,7.0,7.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6603,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"Kaiparowits, West",1,11.0,11.0,11.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6604,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"La Sal, Potash/South Cisco",1,4.0,4.0,4.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6606,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Juan, Lockhart",1,2.0,3.0,3.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6607,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Juan, South",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6608,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Rafael, Dirty Devil**",1,6.0,7.0,7.0,85.71,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6609,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Rafael, North",1,4.0,4.0,4.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6610,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Rafael, South†",1,10.0,10.0,10.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6611,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,Zion^,1,2.0,3.0,3.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6612,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,Zion,1,3.0,4.0,4.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6613,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,Zion (conservation),1,1.0,1.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6615,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,,1,1.0,1.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6616,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"Kaiparowits, East/Escalante/West (conservation)",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6617,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Rafael, North/South (conservation)",1,1.0,1.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6620,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"Pine Valley, Virgin River",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6621,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",1,3.0,4.0,4.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6622,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Juan, North",1,1.0,3.0,3.0,33.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6623,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Juan, San Juan River",1,1.0,1.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DS6624,2021,2022,Desert Bighorn Sheep,Desert Bighorn Sheep,"San Rafael, Dirty Devil (archery only)",1,1.0,2.0,2.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3000,2021,2022,Elk,Elk,"Beaver, East",1,8.0,9.0,9.0,88.89,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3001,2021,2022,Elk,Elk,"Book Cliffs, Bitter Creek/South",1,10.0,26.0,25.0,40.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3002,2021,2022,Elk,Elk,"Book Cliffs, Little Creek Roadless",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3003,2021,2022,Elk,Elk,"Cache, Meadowville",1,3.0,11.0,9.0,33.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3005,2021,2022,Elk,Elk,"Cache, South",1,1.0,8.0,8.0,12.5,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3006,2021,2022,Elk,Elk,"Central Mtns, Manti",1,57.0,136.0,135.0,42.22,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3007,2021,2022,Elk,Elk,"Central Mtns, Nebo",1,8.0,13.0,13.0,61.54,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3008,2021,2022,Elk,Elk,"Fillmore, Pahvant",1,5.0,12.0,12.0,41.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3009,2021,2022,Elk,Elk,"La Sal, La Sal Mtns",1,14.0,34.0,33.0,42.42,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3010,2021,2022,Elk,Elk,Monroe,1,9.0,11.0,11.0,81.82,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3011,2021,2022,Elk,Elk,Mt Dutton,1,5.0,19.0,19.0,26.32,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3013,2021,2022,Elk,Elk,"North Slope, Three Corners",1,4.0,7.0,7.0,57.14,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3015,2021,2022,Elk,Elk,Panguitch Lake,1,9.0,13.0,13.0,69.23,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3016,2021,2022,Elk,Elk,Paunsaugunt,1,3.0,17.0,17.0,17.65,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3018,2021,2022,Elk,Elk,"Plateau, Fishlake/Thousand Lakes",1,22.0,59.0,58.0,37.93,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3019,2021,2022,Elk,Elk,San Juan Bull Elk,1,8.0,20.0,20.0,40.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3020,2021,2022,Elk,Elk,"South Slope, Diamond Mtn",1,7.0,18.0,18.0,38.89,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3022,2021,2022,Elk,Elk,Wasatch Mtns,1,70.0,277.0,270.0,25.93,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3024,2021,2022,Elk,Elk,"Beaver, East (early)",1,12.0,13.0,13.0,92.31,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3025,2021,2022,Elk,Elk,"Beaver, East (late)",1,7.0,9.0,9.0,77.78,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3026,2021,2022,Elk,Elk,"Book Cliffs, Bitter Creek/South (early)",1,33.0,40.0,40.0,82.5,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3027,2021,2022,Elk,Elk,"Book Cliffs, Bitter Creek/South (late)",1,15.0,23.0,23.0,65.22,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3028,2021,2022,Elk,Elk,"Book Cliffs, Little Creek Roadless (early)",1,3.0,4.0,4.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3031,2021,2022,Elk,Elk,"Box Elder, Pilot Mtn (early)",1,11.0,15.0,15.0,73.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3032,2021,2022,Elk,Elk,"Cache, Meadowville (early)",1,10.0,23.0,22.0,45.45,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3033,2021,2022,Elk,Elk,"Cache, Meadowville (late)",1,4.0,14.0,14.0,28.57,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3036,2021,2022,Elk,Elk,"Cache, South (early)",1,15.0,15.0,15.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3037,2021,2022,Elk,Elk,"Cache, South (late)",1,7.0,8.0,8.0,87.5,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3038,2021,2022,Elk,Elk,"Central Mtns, Manti (early)",1,124.0,156.0,154.0,80.52,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3039,2021,2022,Elk,Elk,"Central Mtns, Manti (late)",1,98.0,120.0,117.0,83.76,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3040,2021,2022,Elk,Elk,"Central Mtns, Nebo (early)",1,20.0,20.0,20.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3041,2021,2022,Elk,Elk,"Central Mtns, Nebo (late)",1,5.0,11.0,11.0,45.45,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3042,2021,2022,Elk,Elk,"Fillmore, Pahvant (early)",1,24.0,25.0,24.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3043,2021,2022,Elk,Elk,"Fillmore, Pahvant (late)",1,10.0,12.0,11.0,90.91,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3044,2021,2022,Elk,Elk,"La Sal, Dolores Triangle (late)",1,0.0,5.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3045,2021,2022,Elk,Elk,"La Sal, La Sal Mtns (early)",1,33.0,47.0,47.0,70.21,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3046,2021,2022,Elk,Elk,"La Sal, La Sal Mtns (late)",1,15.0,29.0,28.0,53.57,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3047,2021,2022,Elk,Elk,Monroe (early),1,19.0,19.0,19.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3048,2021,2022,Elk,Elk,Monroe (late),1,10.0,10.0,10.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3049,2021,2022,Elk,Elk,Mt Dutton (early),1,13.0,14.0,14.0,92.86,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3050,2021,2022,Elk,Elk,Mt Dutton (late),1,10.0,10.0,10.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3053,2021,2022,Elk,Elk,"North Slope, Three Corners (mid)",1,12.0,16.0,15.0,80.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3056,2021,2022,Elk,Elk,Panguitch Lake (early),1,14.0,15.0,14.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3057,2021,2022,Elk,Elk,Panguitch Lake (late),1,6.0,9.0,9.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3058,2021,2022,Elk,Elk,Paunsaugunt (early),1,16.0,31.0,30.0,53.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3059,2021,2022,Elk,Elk,Paunsaugunt (mid),1,2.0,9.0,9.0,22.22,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3060,2021,2022,Elk,Elk,Paunsaugunt (late),1,4.0,4.0,4.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3063,2021,2022,Elk,Elk,"Plateau, Fishlake/Thousand Lakes (early)",1,69.0,82.0,80.0,86.25,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3064,2021,2022,Elk,Elk,"Plateau, Fishlake/Thousand Lakes (mid)",1,15.0,27.0,27.0,55.56,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3065,2021,2022,Elk,Elk,"Plateau, Fishlake/Thousand Lakes (late)",1,23.0,26.0,26.0,88.46,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3066,2021,2022,Elk,Elk,San Juan Bull Elk (early),1,29.0,33.0,33.0,87.88,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3067,2021,2022,Elk,Elk,San Juan Bull Elk (late),1,14.0,15.0,15.0,93.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3068,2021,2022,Elk,Elk,"South Slope, Diamond Mtn (early)",1,34.0,41.0,41.0,82.93,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3069,2021,2022,Elk,Elk,"South Slope, Diamond Mtn (late)",1,20.0,22.0,22.0,90.91,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3072,2021,2022,Elk,Elk,Wasatch Mtns (early),1,154.0,221.0,220.0,70.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3073,2021,2022,Elk,Elk,Wasatch Mtns (late),1,80.0,127.0,124.0,64.52,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3077,2021,2022,Elk,Elk,"Beaver, East",1,6.0,6.0,6.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3078,2021,2022,Elk,Elk,"Book Cliffs, Bitter Creek/South",1,9.0,16.0,16.0,56.25,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3079,2021,2022,Elk,Elk,"Book Cliffs, Little Creek Roadless",1,1.0,1.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3081,2021,2022,Elk,Elk,"Cache, Meadowville",1,6.0,7.0,6.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3083,2021,2022,Elk,Elk,"Cache, South",1,4.0,5.0,5.0,80.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3084,2021,2022,Elk,Elk,"Central Mtns, Manti",1,57.0,83.0,82.0,69.51,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3085,2021,2022,Elk,Elk,"Central Mtns, Nebo",1,8.0,8.0,8.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3086,2021,2022,Elk,Elk,"Fillmore, Pahvant",1,5.0,8.0,8.0,62.5,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3087,2021,2022,Elk,Elk,"La Sal, La Sal Mtns",1,14.0,20.0,20.0,70.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3088,2021,2022,Elk,Elk,Monroe,1,3.0,6.0,6.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3089,2021,2022,Elk,Elk,Mt Dutton,1,8.0,11.0,10.0,80.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3091,2021,2022,Elk,Elk,"North Slope, Three Corners",1,2.0,4.0,4.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3093,2021,2022,Elk,Elk,Panguitch Lake,1,6.0,6.0,6.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3094,2021,2022,Elk,Elk,Paunsaugunt,1,4.0,17.0,16.0,25.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3096,2021,2022,Elk,Elk,"Plateau, Fishlake/Thousand Lakes",1,24.0,36.0,36.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3097,2021,2022,Elk,Elk,San Juan Bull Elk,1,7.0,11.0,11.0,63.64,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3098,2021,2022,Elk,Elk,"South Slope, Diamond Mtn",1,9.0,13.0,12.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3100,2021,2022,Elk,Elk,Wasatch Mtns,1,92.0,190.0,188.0,48.94,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3102,2021,2022,Elk,Elk,"Beaver, East",1,3.0,3.0,3.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3103,2021,2022,Elk,Elk,"Book Cliffs, Bitter Creek/South",1,3.0,5.0,5.0,60.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3104,2021,2022,Elk,Elk,"Book Cliffs, Little Creek Roadless",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3105,2021,2022,Elk,Elk,"Cache, Meadowville",1,1.0,2.0,2.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3107,2021,2022,Elk,Elk,"Cache, South",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3108,2021,2022,Elk,Elk,"Central Mtns, Manti",1,13.0,18.0,18.0,72.22,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3109,2021,2022,Elk,Elk,"Central Mtns, Nebo",1,3.0,3.0,3.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3110,2021,2022,Elk,Elk,"Fillmore, Pahvant",1,2.0,3.0,3.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3111,2021,2022,Elk,Elk,"La Sal, La Sal Mtns",1,4.0,6.0,6.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3112,2021,2022,Elk,Elk,Monroe,1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3113,2021,2022,Elk,Elk,Mt Dutton,1,3.0,3.0,3.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3115,2021,2022,Elk,Elk,"North Slope, Three Corners",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3117,2021,2022,Elk,Elk,Panguitch Lake,1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3118,2021,2022,Elk,Elk,Paunsaugunt,1,3.0,4.0,4.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3120,2021,2022,Elk,Elk,"Plateau, Fishlake/Thousand Lakes",1,7.0,9.0,9.0,77.78,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3121,2021,2022,Elk,Elk,San Juan Bull Elk,1,3.0,3.0,3.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3122,2021,2022,Elk,Elk,"South Slope, Diamond Mtn",1,3.0,3.0,3.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3124,2021,2022,Elk,Elk,Wasatch Mtns,1,24.0,30.0,27.0,88.89,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3126,2021,2022,Elk,Elk,"Central Mtns, Manti (mid)",1,20.0,31.0,31.0,64.52,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3127,2021,2022,Elk,Elk,Wasatch Mtns (mid),1,45.0,88.0,86.0,52.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3130,2021,2022,Elk,Elk,"Box Elder, Pilot Mtn",1,1.0,3.0,3.0,33.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3145,2021,2022,Elk,Elk,"Plateau, Boulder",1,17.0,21.0,21.0,80.95,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3146,2021,2022,Elk,Elk,"Southwest Desert, South",1,12.0,30.0,29.0,41.38,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3147,2021,2022,Elk,Elk,"Box Elder, Grouse Creek (early)",1,10.0,13.0,13.0,76.92,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3148,2021,2022,Elk,Elk,"Plateau, Boulder (early)",1,27.0,30.0,30.0,90.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3149,2021,2022,Elk,Elk,"Southwest Desert, South (early)",1,26.0,33.0,33.0,78.79,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3150,2021,2022,Elk,Elk,"Box Elder, Grouse Creek (late)",1,6.0,8.0,8.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3151,2021,2022,Elk,Elk,"Plateau, Boulder (late)",1,19.0,19.0,19.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3152,2021,2022,Elk,Elk,"Southwest Desert, South (late)",1,14.0,29.0,29.0,48.28,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3153,2021,2022,Elk,Elk,"Box Elder, Grouse Creek",1,4.0,8.0,8.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3154,2021,2022,Elk,Elk,"Plateau, Boulder",1,11.0,11.0,11.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3155,2021,2022,Elk,Elk,"Southwest Desert, South",1,14.0,21.0,21.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3156,2021,2022,Elk,Elk,"Plateau, Boulder",1,3.0,3.0,3.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3157,2021,2022,Elk,Elk,"Southwest Desert, South",1,3.0,5.0,4.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3500,2021,2022,Elk,Elk,Alton,1,5.0,7.0,7.0,71.43,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3501,2021,2022,Elk,Elk,Bar J Ranch,1,11.0,11.0,11.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3502,2021,2022,Elk,Elk,Bear Mountain,1,5.0,7.0,7.0,71.43,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3503,2021,2022,Elk,Elk,Bear Springs,1,0.0,6.0,6.0,0.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3504,2021,2022,Elk,Elk,Black Hawk,1,3.0,5.0,5.0,60.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3505,2021,2022,Elk,Elk,Boobe Hole,1,15.0,16.0,16.0,93.75,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3506,2021,2022,Elk,Elk,Causey Spring,1,8.0,11.0,11.0,72.73,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3508,2021,2022,Elk,Elk,Chimney Rock,1,20.0,20.0,20.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3509,2021,2022,Elk,Elk,Coldwater Ranch,1,16.0,16.0,16.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3510,2021,2022,Elk,Elk,Conover-Jensen,1,6.0,7.0,7.0,85.71,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3511,2021,2022,Elk,Elk,Cotton Thomas,1,0.0,3.0,3.0,0.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3514,2021,2022,Elk,Elk,Deseret,1,99.0,106.0,106.0,93.4,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3515,2021,2022,Elk,Elk,Double Cone,1,7.0,7.0,7.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3516,2021,2022,Elk,Elk,Durst Mountain,1,12.0,19.0,19.0,63.16,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3517,2021,2022,Elk,Elk,East Fork Chalk Creek,1,20.0,30.0,29.0,68.97,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3519,2021,2022,Elk,Elk,Ensign Ranches,1,20.0,28.0,28.0,71.43,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3520,2021,2022,Elk,Elk,Folley Ridge,1,17.0,19.0,18.0,94.44,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3521,2021,2022,Elk,Elk,Grass Valley/Clark Canyon,1,68.0,97.0,96.0,70.83,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3522,2021,2022,Elk,Elk,Grazing Pasture,1,4.0,6.0,6.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3523,2021,2022,Elk,Elk,Guildersleeve,1,8.0,10.0,10.0,80.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3524,2021,2022,Elk,Elk,Hardscrabble,1,2.0,6.0,5.0,40.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3525,2021,2022,Elk,Elk,Heaston East,1,20.0,21.0,21.0,95.24,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3526,2021,2022,Elk,Elk,Hiawatha,1,6.0,8.0,8.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3527,2021,2022,Elk,Elk,Indian Head,1,14.0,16.0,16.0,87.5,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3528,2021,2022,Elk,Elk,Ingham Peak,1,1.0,6.0,6.0,16.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3529,2021,2022,Elk,Elk,J. B. Ranch,1,7.0,8.0,7.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3530,2021,2022,Elk,Elk,Jacob's Creek,1,14.0,18.0,18.0,77.78,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3531,2021,2022,Elk,Elk,Johnson Mountain Ranch,1,12.0,14.0,14.0,85.71,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3532,2021,2022,Elk,Elk,Jump Creek,1,5.0,5.0,5.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3533,2021,2022,Elk,Elk,Junction Valley,1,4.0,6.0,6.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3534,2021,2022,Elk,Elk,Little Red Creek,1,14.0,15.0,15.0,93.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3535,2021,2022,Elk,Elk,Lone Tree Tunnel Hollow,1,17.0,17.0,17.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3536,2021,2022,Elk,Elk,Minnie Maud Ridge,1,25.0,44.0,43.0,58.14,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3538,2021,2022,Elk,Elk,Moon Ranch,1,10.0,11.0,11.0,90.91,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3540,2021,2022,Elk,Elk,Old Woman Plateau,1,6.0,10.0,10.0,60.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3541,2021,2022,Elk,Elk,Patmos Ridge,1,1.0,2.0,2.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3542,2021,2022,Elk,Elk,Powder Mountain,1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3543,2021,2022,Elk,Elk,Preston Nutter Ranch,1,13.0,19.0,19.0,68.42,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3544,2021,2022,Elk,Elk,Redd Ranches,1,19.0,19.0,19.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EB3545,2021,2022,Elk,Elk,Riverview Ranch LLC,1,7.0,7.0,7.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
