overlay_id,permit_class,source_cycle,permit_year_rule,species,sex,huntType,huntClass,area,unitCode,unitNames,weapon,conditions,permit_count_per_year,organizations,averageValue,sourceSpecies,sourceRowStart,sourceRowNumbers,match_key,assignment_type,selected_hunt_code,component_hunt_codes,component_boundary_ids,conservation_area_id,primary_hunt_code,bundle_conservation_hunt_codes,bundle_expo_hunt_codes,boundary_reference_hunt_codes,database_hunt_codes,database_hunt_names,database_match_statuses,active_hunt_codes,active_permit_count,extracted_permit_count,compare_status,geometry_mapping_status,reconciliation_status,classification_note,review_status,source_file,do_not_use_directly_for_p_draw,do_not_merge_into_public_draw_quota,permit_year,permit_count,species_original
CP-PRONGHORN-SAN-RAFAEL-NORTH-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"San Rafael, North",san-rafael-north,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],10002.78,Pronghorn,262,System.Object[],pronghorn|san rafael north|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SAN-RAFAEL-NORTH-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SAN-RAFAEL-NORTH-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,DSC,Southwest Desert,southwest-desert,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5777.08,Pronghorn,265,System.Object[],pronghorn|southwest desert|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,8.0,8.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,Southwest Desert,southwest-desert,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],5777.08,Pronghorn,268,System.Object[],pronghorn|southwest desert|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,8.0,8.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,Southwest Desert,southwest-desert,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],5777.08,Pronghorn,267,System.Object[],pronghorn|southwest desert|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,8.0,8.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,RMEF,Southwest Desert,southwest-desert,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5777.08,Pronghorn,272,System.Object[],pronghorn|southwest desert|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,8.0,8.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,Southwest Desert,southwest-desert,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5777.08,Pronghorn,270,System.Object[],pronghorn|southwest desert|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,8.0,8.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,UAA,Southwest Desert,southwest-desert,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5777.08,Pronghorn,266,System.Object[],pronghorn|southwest desert|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-SOUTHWEST-DESERT-BUCK-ANY-LEGAL-WEAPON,8.0,8.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-STATEWIDE-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,Statewide,statewide,System.Object[],Any Legal Weapon,,1,System.Object[],33666.67,Pronghorn,289,System.Object[],pronghorn|statewide|nan,statewide_conservation_overlay,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,,,,,STATEWIDE_BOUNDARY,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,Vernal,vernal,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5388.89,Pronghorn,276,System.Object[],pronghorn|vernal|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,Vernal,vernal,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5388.89,Pronghorn,277,System.Object[],pronghorn|vernal|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SCI,Vernal,vernal,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5388.89,Pronghorn,275,System.Object[],pronghorn|vernal|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,WCF,Vernal,vernal,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],5388.89,Pronghorn,273,System.Object[],pronghorn|vernal|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-VERNAL-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"West Desert, Riverbed",west-desert-riverbed,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],7458.33,Pronghorn,279,System.Object[],pronghorn|west desert riverbed|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON,4.0,4.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,NWTF,"West Desert, Riverbed",west-desert-riverbed,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],7458.33,Pronghorn,278,System.Object[],pronghorn|west desert riverbed|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON,4.0,4.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Pronghorn
CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"West Desert, Riverbed",west-desert-riverbed,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],7458.33,Pronghorn,280,System.Object[],pronghorn|west desert riverbed|any legal weapon,selected_hunt_code,PB1000,,System.Object[],,,,,,PB1000,Pronghorn - Statewide Permit,manual_review,CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RIVERBED-BUCK-ANY-LEGAL-WEAPON,4.0,4.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-WEST-DESERT-RUSH-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"West Desert, Rush Valley",west-desert-rush-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4666.67,Pronghorn,283,System.Object[],pronghorn|west desert rush valley|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-WEST-DESERT-RUSH-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RUSH-VALLEY-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-WEST-DESERT-RUSH-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"West Desert, Rush Valley",west-desert-rush-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],4666.67,Pronghorn,282,System.Object[],pronghorn|west desert rush valley|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-WEST-DESERT-RUSH-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-RUSH-VALLEY-BUCK-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,MDF,"West Desert, Snake Valley",west-desert-snake-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5755.56,Pronghorn,285,System.Object[],pronghorn|west desert snake valley|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,RMEF,"West Desert, Snake Valley",west-desert-snake-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],5755.56,Pronghorn,286,System.Object[],pronghorn|west desert snake valley|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,"West Desert, Snake Valley",west-desert-snake-valley,System.Object[],Any Legal Weapon,Any Legal Weapon,3,System.Object[],5755.56,Pronghorn,284,System.Object[],pronghorn|west desert snake valley|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-WEST-DESERT-SNAKE-VALLEY-BUCK-ANY-LEGAL-WEAPON,5.0,5.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,3,Pronghorn
CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-BOOK-CLIFFS-SOUTH-RAM-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Rocky Mountain Bighorn Sheep,Ram,Conservation,UWSF,"Book Cliffs, South",book-cliffs-south,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],208333.33,Rocky Mountain Bighorn Sheep,290,System.Object[],rocky mountain bighorn sheep|book cliffs south|any legal weapon,selected_hunt_code,RS1001,,System.Object[],,,,,,RS1001,"Book Cliffs, South",matched_high_confidence,CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-BOOK-CLIFFS-SOUTH-RAM-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Rocky Mountain Bighorn Sheep
CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-BOX-ELDER-NEWFOUNDLAND-MTNS-EARLY-RAM-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Rocky Mountain Bighorn Sheep,Ram,Conservation,UWSF,"Box Elder, Newfoundland Mtns (early)",box-elder-newfoundland-mtns-early,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],133333.33,Rocky Mountain Bighorn Sheep,291,System.Object[],rocky mountain bighorn sheep|box elder newfoundland mtns early|any legal weapon,selected_hunt_code,RS1003,,System.Object[],,,,,,RS1003,"Box Elder, Newfoundland Mtn",manual_review,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Rocky Mountain Bighorn Sheep
CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-BOX-ELDER-NEWFOUNDLAND-MTNS-LATE-RAM-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Rocky Mountain Bighorn Sheep,Ram,Conservation,UWSF,"Box Elder, Newfoundland Mtns (late)",box-elder-newfoundland-mtns-late,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],117000.0,Rocky Mountain Bighorn Sheep,292,System.Object[],rocky mountain bighorn sheep|box elder newfoundland mtns late|any legal weapon,selected_hunt_code,RS1003,,System.Object[],,,,,,RS1003,"Box Elder, Newfoundland Mtn",manual_review,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Rocky Mountain Bighorn Sheep
CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-FILLMORE-OAK-CREEK-LATE-RAM-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Rocky Mountain Bighorn Sheep,Ram,Conservation,UWSF,"Fillmore, Oak Creek (late)",fillmore-oak-creek-late,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],105000.0,Rocky Mountain Bighorn Sheep,293,System.Object[],rocky mountain bighorn sheep|fillmore oak creek late|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-FILLMORE-OAK-CREEK-LATE-RAM-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Rocky Mountain Bighorn Sheep
CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-NINE-MILE-GRAY-CANYON-RAM-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Rocky Mountain Bighorn Sheep,Ram,Conservation,SFW,"Nine Mile, Gray Canyon",nine-mile-gray-canyon,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],225000.0,Rocky Mountain Bighorn Sheep,294,System.Object[],rocky mountain bighorn sheep|nine mile gray canyon|any legal weapon,selected_hunt_code,RS1006,,System.Object[],,,,,,RS1006,"Nine Mile, Gray Canyon",matched_high_confidence,CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-NINE-MILE-GRAY-CANYON-RAM-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Rocky Mountain Bighorn Sheep
CP-ROCKY-MOUNTAIN-BIGHORN-SHEEP-STATEWIDE-RAM-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Rocky Mountain Bighorn Sheep,Ram,Conservation,SFW,Statewide,statewide,System.Object[],Any Legal Weapon,,1,System.Object[],230000.0,Rocky Mountain Bighorn Sheep,295,System.Object[],rocky mountain bighorn sheep|statewide|nan,statewide_conservation_overlay,,,System.Object[],,,,,,,,unmatched,,,,,STATEWIDE_BOUNDARY,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Rocky Mountain Bighorn Sheep
CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Turkey,Bearded,Conservation,MDF,Central Area,central-area,System.Object[],ALW,ALW,1,System.Object[],795.83,Turkey,301,System.Object[],turkey|central area|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON;CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON;CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON,8.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Turkey
CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Turkey,Bearded,Conservation,NWTF,Central Area,central-area,System.Object[],ALW,ALW,2,System.Object[],795.83,Turkey,296,System.Object[],turkey|central area|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON;CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON;CP-TURKEY-CENTRAL-AREA-BEARDED-MULTISEASON,8.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Turkey
