reported_hunt_year,model_target_year,source_file,source_page,section_title,row_label,metric_count,metric_raw,raw_line,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
2024,2025,24_bg_report.pdf,31,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024.",2 Cache,10,64|65|67|78|55|67|62|64|60|67,2 Cache 64 65 67 78 55 67 62 64 60 67,64.0,65.0,67.0,78.0,55.0,67.0,62.0,64.0,60.0,67.0,,,,,
2024,2025,24_bg_report.pdf,31,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024.","2B Cache, Crawford Mtns",10,58|66|70|74|51|65|51|61|56|70,"2B Cache, Crawford Mtns 58 66 70 74 51 65 51 61 56 70",58.0,66.0,70.0,74.0,51.0,65.0,51.0,61.0,56.0,70.0,,,,,
2024,2025,24_bg_report.pdf,31,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024.",6 Chalk Creek,10,65|60|70|57|55|57|72|59|52|69,6 Chalk Creek 65 60 70 57 55 57 72 59 52 69,65.0,60.0,70.0,57.0,55.0,57.0,72.0,59.0,52.0,69.0,,,,,
2024,2025,24_bg_report.pdf,31,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024.",9C Diamond Mtn,10,82|68|58|51|56|57|60|67|52|57,9C Diamond Mtn 82 68 58 51 56 57 60 67 52 57,82.0,68.0,58.0,51.0,56.0,57.0,60.0,67.0,52.0,57.0,,,,,
2024,2025,24_bg_report.pdf,32,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024 (continued).",28 Panguitch Lake,10,65|66|51|59|62|51|52|66|68|68,28 Panguitch Lake 65 66 51 59 62 51 52 66 68 68,65.0,66.0,51.0,59.0,62.0,51.0,52.0,66.0,68.0,68.0,,,,,
2024,2025,24_bg_report.pdf,32,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024 (continued).",27 Paunsaugunt,10,65|60|63|48|55|60|52|71|67|64,27 Paunsaugunt 65 60 63 48 55 60 52 71 67 64,65.0,60.0,63.0,48.0,55.0,60.0,52.0,71.0,67.0,64.0,,,,,
2024,2025,24_bg_report.pdf,32,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024 (continued).",30 Pine Valley,10,61|57|57|46|60|45|34|61|67|60,30 Pine Valley 61 57 57 46 60 45 34 61 67 60,61.0,57.0,57.0,46.0,60.0,45.0,34.0,61.0,67.0,60.0,,,,,
2024,2025,24_bg_report.pdf,32,"Number of postseason fawn deer per 100 does by management unit, Utah 2015–2024 (continued).","14A San Juan, Abajo Mtns",10,57|55|51|32|44|55|45|41|47|53,"14A San Juan, Abajo Mtns 57 55 51 32 44 55 45 41 47 53",57.0,55.0,51.0,32.0,44.0,55.0,45.0,41.0,47.0,53.0,,,,,
2024,2025,24_bg_report.pdf,33,"Deer postseason classification data by management unit, Utah 2015–2024.",2015–16,5,757|64|52|22|36,2015–16 757 64 52 22 36,757.0,64.0,52.0,22.0,36.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,33,"Deer postseason classification data by management unit, Utah 2015–2024.",2016–17,5,833|57|45|25|49,2016–17 833 57 45 25 49,833.0,57.0,45.0,25.0,49.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,33,"Deer postseason classification data by management unit, Utah 2015–2024.",2017–18,5,715|45|38|18|50,2017–18 715 45 38 18 50,715.0,45.0,38.0,18.0,50.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,33,"Deer postseason classification data by management unit, Utah 2015–2024.",2018–19,5,978|49|43|15|59,2018–19 978 49 43 15 59,978.0,49.0,43.0,15.0,59.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,33,"Deer postseason classification data by management unit, Utah 2015–2024.",2019–20,5,838|48|42|15|53,2019–20 838 48 42 15 53,838.0,48.0,42.0,15.0,53.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,34,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,1233|65|54|21|39,2015–16 1233 65 54 21 39,1233.0,65.0,54.0,21.0,39.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,34,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,1163|57|48|18|46,2016–17 1163 57 48 18 46,1163.0,57.0,48.0,18.0,46.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,34,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,727|69|59|17|35,2017–18 727 69 59 17 35,727.0,69.0,59.0,17.0,35.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,34,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,651|47|42|13|37,2018–19 651 47 42 13 37,651.0,47.0,42.0,13.0,37.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,34,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,677|52|46|13|43,2019–20 677 52 46 13 43,677.0,52.0,46.0,13.0,43.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,35,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,764|64|53|20|30,2015–16 764 64 53 20 30,764.0,64.0,53.0,20.0,30.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,35,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,634|65|57|15|57,2016–17 634 65 57 15 57,634.0,65.0,57.0,15.0,57.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,35,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,901|67|58|15|51,2017–18 901 67 58 15 51,901.0,67.0,58.0,15.0,51.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,35,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,915|78|65|19|26,2018–19 915 78 65 19 26,915.0,78.0,65.0,19.0,26.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,35,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,1137|55|48|14|49,2019–20 1137 55 48 14 49,1137.0,55.0,48.0,14.0,49.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,36,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,1099|65|46|42|42,2015–16 1099 65 46 42 42,1099.0,65.0,46.0,42.0,42.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,36,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,821|60|46|31|64,2016–17 821 60 46 31 64,821.0,60.0,46.0,31.0,64.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,36,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,1060|70|55|27|55,2017–18 1060 70 55 27 55,1060.0,70.0,55.0,27.0,55.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,36,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,851|57|44|30|58,2018–19 851 57 44 30 58,851.0,57.0,44.0,30.0,58.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,36,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,841|55|44|25|52,2019–20 841 55 44 25 52,841.0,55.0,44.0,25.0,52.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,37,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,914|68|53|29|42,2015–16 914 68 53 29 42,914.0,68.0,53.0,29.0,42.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,37,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,803|61|45|35|42,2016–17 803 61 45 35 42,803.0,61.0,45.0,35.0,42.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,37,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,1044|79|63|24|46,2017–18 1044 79 63 24 46,1044.0,79.0,63.0,24.0,46.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,37,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,1206|71|53|34|30,2018–19 1206 71 53 34 30,1206.0,71.0,53.0,34.0,30.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,37,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,798|52|42|24|29,2019–20 798 52 42 24 29,798.0,52.0,42.0,24.0,29.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,38,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,323|62|48|28|63,2015–16 323 62 48 28 63,323.0,62.0,48.0,28.0,63.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,38,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,299|56|43|29|38,2016–17 299 56 43 29 38,299.0,56.0,43.0,29.0,38.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,38,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,265|45|35|29|39,2017–18 265 45 35 29 39,265.0,45.0,35.0,29.0,39.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,38,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,324|63|42|49|64,2018–19 324 63 42 49 64,324.0,63.0,42.0,49.0,64.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,38,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,406|41|33|27|71,2019–20 406 41 33 27 71,406.0,41.0,33.0,27.0,71.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,39,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,451|76|46|65|67,2015–16 451 76 46 65 67,451.0,76.0,46.0,65.0,67.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,39,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,513|65|45|47|53,2016–17 513 65 45 47 53,513.0,65.0,45.0,47.0,53.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,39,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,386|53|38|41|75,2017–18 386 53 38 41 75,386.0,53.0,38.0,41.0,75.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,39,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,454|38|26|44|64,2018–19 454 38 26 44 64,454.0,38.0,26.0,44.0,64.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,39,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,411|57|42|37|77,2019–20 411 57 42 37 77,411.0,57.0,42.0,37.0,77.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,40,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,393|64|44|45|—,2015–16 393 64 44 45 —,393.0,64.0,44.0,45.0,,,,,,,,,,,
2024,2025,24_bg_report.pdf,40,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,218|40|32|24|69,2016–17 218 40 32 24 69,218.0,40.0,32.0,24.0,69.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,40,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,71|56|39|42|40,2017–18 71 56 39 42 40,71.0,56.0,39.0,42.0,40.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,40,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,155|28|22|28|54,2018–19 155 28 22 28 54,155.0,28.0,22.0,28.0,54.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,40,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,318|41|31|33|68,2019–20 318 41 31 33 68,318.0,41.0,31.0,33.0,68.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,41,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,3734|64|52|23|34,2015–16 3734 64 52 23 34,3734.0,64.0,52.0,23.0,34.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,41,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,4215|64|55|16|39,2016–17 4215 64 55 16 39,4215.0,64.0,55.0,16.0,39.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,41,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,2394|63|55|13|29,2017–18 2394 63 55 13 29,2394.0,63.0,55.0,13.0,29.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,41,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,3951|65|56|17|31,2018–19 3951 65 56 17 31,3951.0,65.0,56.0,17.0,31.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,41,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,3117|56|48|16|39,2019–20 3117 56 48 16 39,3117.0,56.0,48.0,16.0,39.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,42,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,837|62|44|42|37,2015–16 837 62 44 42 37,837.0,62.0,44.0,42.0,37.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,42,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,817|61|46|33|51,2016–17 817 61 46 33 51,817.0,61.0,46.0,33.0,51.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,42,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,962|72|59|23|47,2017–18 962 72 59 23 47,962.0,72.0,59.0,23.0,47.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,42,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,1195|64|47|36|23,2018–19 1195 64 47 36 23,1195.0,64.0,47.0,36.0,23.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,42,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,736|44|34|30|35,2019–20 736 44 34 30 35,736.0,44.0,34.0,30.0,35.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,43,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,1237|52|45|16|30,2015–16 1237 52 45 16 30,1237.0,52.0,45.0,16.0,30.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,43,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,570|66|57|15|42,2016–17 570 66 57 15 42,570.0,66.0,57.0,15.0,42.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,43,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,365|64|55|17|47,2017–18 365 64 55 17 47,365.0,64.0,55.0,17.0,47.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,43,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,1185|58|50|16|29,2018–19 1185 58 50 16 29,1185.0,58.0,50.0,16.0,29.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,43,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,808|54|47|16|31,2019–20 808 54 47 16 31,808.0,54.0,47.0,16.0,31.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,44,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,681|65|50|31|46,2015–16 681 65 50 31 46,681.0,65.0,50.0,31.0,46.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,44,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,791|50|40|25|42,2016–17 791 50 40 25 42,791.0,50.0,40.0,25.0,42.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,44,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,374|58|46|26|49,2017–18 374 58 46 26 49,374.0,58.0,46.0,26.0,49.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,44,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,573|37|30|21|36,2018–19 573 37 30 21 36,573.0,37.0,30.0,21.0,36.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,44,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,765|50|42|18|38,2019–20 765 50 42 18 38,765.0,50.0,42.0,18.0,38.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,45,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,885|63|51|25|43,2015–16 885 63 51 25 43,885.0,63.0,51.0,25.0,43.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,45,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,909|57|47|21|44,2016–17 909 57 47 21 44,909.0,57.0,47.0,21.0,44.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,45,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,790|63|55|16|61,2017–18 790 63 55 16 61,790.0,63.0,55.0,16.0,61.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,45,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,873|60|50|20|38,2018–19 873 60 50 20 38,873.0,60.0,50.0,20.0,38.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,45,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,896|63|54|16|31,2019–20 896 63 54 16 31,896.0,63.0,54.0,16.0,31.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,46,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,1565|65|54|21|33,2015–16 1565 65 54 21 33,1565.0,65.0,54.0,21.0,33.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,46,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,1614|66|55|19|46,2016–17 1614 66 55 19 46,1614.0,66.0,55.0,19.0,46.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,46,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,1516|51|43|18|42,2017–18 1516 51 43 18 42,1516.0,51.0,43.0,18.0,42.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,46,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,2086|59|51|16|42,2018–19 2086 59 51 16 42,2086.0,59.0,51.0,16.0,42.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,46,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,1788|62|54|15|43,2019–20 1788 62 54 15 43,1788.0,62.0,54.0,15.0,43.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,47,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,2698|61|48|26|46,2015–16 2698 61 48 26 46,2698.0,61.0,48.0,26.0,46.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,47,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,2097|57|46|24|45,2016–17 2097 57 46 24 45,2097.0,57.0,46.0,24.0,45.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,47,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,1865|57|46|24|51,2017–18 1865 57 46 24 51,1865.0,57.0,46.0,24.0,51.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,47,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,2363|46|37|24|49,2018–19 2363 46 37 24 49,2363.0,46.0,37.0,24.0,49.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,47,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,1785|60|49|21|52,2019–20 1785 60 49 21 52,1785.0,60.0,49.0,21.0,52.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,49,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,257|63|45|40|57,2015–16 257 63 45 40 57,257.0,63.0,45.0,40.0,57.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,49,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,291|50|41|21|58,2016–17 291 50 41 21 58,291.0,50.0,41.0,21.0,58.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,49,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,193|55|42|32|39,2017–18 193 55 42 32 39,193.0,55.0,42.0,32.0,39.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,49,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,255|63|50|26|34,2018–19 255 63 50 26 34,255.0,63.0,50.0,26.0,34.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,49,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,151|62|54|14|33,2019–20 151 62 54 14 33,151.0,62.0,54.0,14.0,33.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,50,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,270|64|48|36|50,2015–16 270 64 48 36 50,270.0,64.0,48.0,36.0,50.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,50,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,209|58|46|27|37,2016–17 209 58 46 27 37,209.0,58.0,46.0,27.0,37.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,50,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,311|67|50|33|53,2017–18 311 67 50 33 53,311.0,67.0,50.0,33.0,53.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,50,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,284|30|25|18|43,2018–19 284 30 25 18 43,284.0,30.0,25.0,18.0,43.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,50,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,160|57|48|19|35,2019–20 160 57 48 19 35,160.0,57.0,48.0,19.0,35.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,51,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,1243|73|62|18|48,2015–16 1243 73 62 18 48,1243.0,73.0,62.0,18.0,48.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,51,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,1846|74|62|19|52,2016–17 1846 74 62 19 52,1846.0,74.0,62.0,19.0,52.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,51,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,1051|67|56|18|41,2017–18 1051 67 56 18 41,1051.0,67.0,56.0,18.0,41.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,51,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,1024|66|55|20|49,2018–19 1024 66 55 20 49,1024.0,66.0,55.0,20.0,49.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,51,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,765|58|50|16|45,2019–20 765 58 50 16 45,765.0,58.0,50.0,16.0,45.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,52,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,298|67|50|34|51,2015–16 298 67 50 34 51,298.0,67.0,50.0,34.0,51.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,52,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,456|69|50|36|48,2016–17 456 69 50 36 48,456.0,69.0,50.0,36.0,48.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,52,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2017–18,5,403|67|47|44|49,2017–18 403 67 47 44 49,403.0,67.0,47.0,44.0,49.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,52,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2018–19,5,460|63|48|29|49,2018–19 460 63 48 29 49,460.0,63.0,48.0,29.0,49.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,52,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2019–20,5,343|56|40|41|58,2019–20 343 56 40 41 58,343.0,56.0,40.0,41.0,58.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,53,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2015–16,5,1617|61|48|27|46,2015–16 1617 61 48 27 46,1617.0,61.0,48.0,27.0,46.0,,,,,,,,,,
2024,2025,24_bg_report.pdf,53,"Deer postseason classification data by management unit, Utah 2015–2024 (continued).",2016–17,5,1663|63|51|24|46,2016–17 1663 63 51 24 46,1663.0,63.0,51.0,24.0,46.0,,,,,,,,,,
