hunt_code,boundary_id,hunt_name,sex_type,species,weapon,hunt_type,hunt_class,season,permits_2026_res,permits_2026_nr,permits_2026_total,NOTES,permits_2025_draw_res,permits_2025_draw_nr,permits_2025_draw_total,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_draw_source,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_source,permits_2026_draw_res,permits_2026_draw_nr,permits_2026_draw_total,permits_2026_draw_source,draw_2026_system_type,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,dwr_huntplanner_source_url,dwr_huntplanner_source_retrieved_at,dwr_huntplanner_management_stats_available,dwr_huntplanner_season_date_text,dwr_huntplanner_permits_2026_res,dwr_huntplanner_permits_2026_nr,dwr_huntplanner_permits_2026_total,dwr_huntplanner_percent_harvest_success_previous_hunting_season,dwr_huntplanner_current_age_3yr_average,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate
DB1120,932,Castle Valley,Buck,Deer,Any Legal Weapon,Limited Entry,Limited Entry,Nov 07 2026 - Nov 22 2026,13,2,15,,13,2,15,81,96,Bonus Point Draw Results,2025_DRAW_RESULTS_TABLES,13,2,15,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1120,2026-05-29T07:31:31.653Z,false,Nov 07 2026 - Nov 22 2026,13,2,15,,,,,
DS6626,933,"Escalante, East",Male Only,Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,5,2,7,,5,2,7,567,234,Bonus Point Draw Results,2025_DRAW_RESULTS_TABLES,5,2,7,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,5,2,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,5,2,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Desert+Bighorn+Sheep&gender=Male+Only,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DS6626,2026-05-29T07:31:31.653Z,false,Sept 12 2026 - Nov 10 2026,5,2,7,,,,,
DS6627,934,"Escalante, West",Male Only,Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,0,3,,3,0,3,568,235,Bonus Point Draw Results,2025_DRAW_RESULTS_TABLES,3,0,3,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Desert+Bighorn+Sheep&gender=Male+Only,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DS6627,2026-05-29T07:31:31.653Z,false,Sept 12 2026 - Nov 10 2026,3,0,3,,,,,
MA1008,937,"Wasatch Mtns, Salt Lake-Timpanogos",Antlerless,Moose,Any Legal Weapon,General Season,Antlerless,Sept 19 2026 - Oct 18 2026,4,1,5,,,,,,,,,4,1,5,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Moose&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MA1008,2026-05-29T07:31:31.653Z,false,Sep 20 2025 - Oct 19 2025,4,1,5,,,,,
EA1278,938,"Manti, Ferron-Nelson Mtn",Antlerless,Elk,Any Legal Weapon,General Season,Antlerless,Oct 04 2025 - Nov 30 2025,45,5,50,,,,,,,,,21,1,22,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,45,5,50,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1278,2026-05-29T07:31:31.653Z,false,Oct 04 2025 - Nov 30 2025,45,5,50,,,,,
EA1279,938,"Manti, Ferron-Nelson Mtn",Antlerless,Elk,Any Legal Weapon,General Season,Antlerless,Dec 01 2025 - Jan 31 2026,45,5,50,,,,,,,,,33,4,37,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,45,5,50,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1279,2026-05-29T07:31:31.653Z,false,Dec 01 2025 - Jan 31 2026,45,5,50,,,,,
EA1282,939,"Ogden, North",Antlerless,Elk,Archery,General Season,Antlerless,Dec 16 2025 - Jan 31 2026,180,20,200,,,,,,,,,10,2,12,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,180,20,200,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1282,2026-05-29T07:31:31.653Z,false,Dec 16 2025 - Jan 31 2026,180,20,200,,,,,
PD1059,940,"Parker Mtn, Plains",Doe,Pronghorn,Any Legal Weapon,General Season,Antlerless,Oct 08 2026 - Oct 16 2026,27,3,30,,,,,,,,,27,3,30,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,27,3,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PD1059,2026-05-29T07:31:31.653Z,false,Oct 08 2025 - Oct 16 2025,27,3,30,,,,,
PD1060,940,"Parker Mtn, Plains",Doe,Pronghorn,Any Legal Weapon,General Season,Antlerless,Nov 21 2026 - Nov 29 2026,36,4,40,,,,,,,,,36,4,40,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,36,4,40,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PD1060,2026-05-29T07:31:31.653Z,false,Nov 22 2025 - Nov 30 2025,36,4,40,,,,,
EA1272,941,"East Canyon, East",Antlerless,Elk,Any Legal Weapon,General Season,Antlerless,Dec 01 2026 - Jan 31 2027,135,15,150,,,,,,,,,138,7,145,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,135,15,150,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1272,2026-05-29T07:31:31.653Z,false,Dec 01 2025 - Jan 31 2026,135,15,150,,,,,
BI1000,5000,Bison - Statewide Permit,Hunters Choice,Bison,Any Legal Weapon,Statewide,Statewide Permit,"Aug 1, 2026 - Jan 31, 2027",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BI1000,2026-05-29T07:31:31.653Z,true,"Aug 1, 2026 - Jan 31, 2027",0,0,0,100,,,,
BR1000,5001,Black Bear - Statewide Permit,Either Sex,Black Bear,Any Legal Weapon,Statewide,Statewide Permit,,,,,../notes/DATABASE/BR1000-notes.md,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR1000,2026-05-29T07:31:31.653Z,false,Any open season on any open bear unit during the 2026 season. See 2026 Black Bear Guidebook for season dates and take methods.,0,0,0,,,,,
BR1001,5002,Black Bear Harvest Objective Units,Either Sex,Black Bear,Any Legal Weapon,Harvest Objective,,,,,,../notes/DATABASE/BR1001-notes.md,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR1001,2026-05-29T07:31:31.653Z,false,Visit wildlife.utah.gov/bearharvest for units & closures. You are required to complete the annual bear orientation course & carry proof while hunting bear. Visit wildlife.utah.gov/bear for details.,0,0,0,,,,,
BR1007,5003,Black Bear Pursuit - Resident,Either Sex,Black Bear,Pursuit Only,Pursuit,Pursuit,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",,,,../notes/DATABASE/BR1007-notes.md,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR1007,2026-05-29T07:31:31.653Z,false,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",0,0,0,,,,,
BR1018,5013,Black Bear Pursuit - Nonresident,Either Sex,Black Bear,Pursuit Only,Pursuit,,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",,,,../notes/DATABASE/BR1018-notes.md,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR1018,2026-05-29T07:31:31.653Z,false,"Spring: Mar 29-May 26, 2025 | Summer: July 5 - Aug 3, 2025 | Fall: Nov 3-9, 2025",0,0,0,,,,,
BR7123,5053,Kamas/North Slope Summit,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Summer,,"May 25 - June 28, 2026",6,0,6,,,,,,,,,6,0,6,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,6,0,6,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,6,0,6,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7123,2026-05-29T07:31:31.653Z,false,"May 25 - June 28, 2026",6,0,6,,,,,
BR7229,5079,Kamas/North Slope Summit,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,,,,,,,,,4,0,4,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7229,2026-05-29T07:31:31.653Z,false,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",4,0,4,,,,,
BR7321,5101,Kamas/North Slope Summit,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,,4,0,4,94,,2024 Draw Odds PDF Model Target 2025,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,4,0,4,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,5,0,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,5,0,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7321,2026-05-29T07:31:31.653Z,false,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,,,,,
CG9999,5107,Cougar - Statewide,Either Sex,Cougar,Any Legal Weapon,Statewide,Statewide Permit,open,,,unlimited,,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,,,,unlimited,Utah DWR Hunt Planner,pipeline/RAW/hunt_unit_database/2026/csv/2026_cougar.csv,UNLIMITED_PERMITS,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=CG9999,2026-05-29T07:31:31.653Z,false,,0,0,0,,,,,
DB0007,5108,Buck Deer - Statewide Permit,Buck,Deer,Any Legal Weapon,Statewide,Statewide Permit,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",,,1,Statewide buck deer permit: 1 public draw permit; separate auction/conservation permit noted outside standard draw allocation.,,,,,,,,,,,,,,,1,,SPORTSMAN_PERMIT,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB0007,2026-05-29T07:31:31.653Z,true,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",0,0,0,100,,,,
DB0008,5109,Extended Archery Deer,Hunters Choice,Deer,Archery,Extended Archery,Extended Archery,"Sept 12-Oct 15, 2026 -OR- Sept 12-Nov 30, 2026 | See guidebook for units & dates",,,2000,,,,,,,,,390,36,426,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,2000,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Hunters+Choice,LIVE_DWR_TOTAL_ONLY,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB0008,2026-05-29T07:31:31.653Z,false,"Sept 12-Oct 15, 2026 -OR- Sept 12-Nov 30, 2026 | See guidebook for units & dates",0,0,2000,,,,,
DS1000,5110,Desert Bighorn Sheep - Statewide Permit,Male Only,Desert Bighorn Sheep,Any Legal Weapon,Statewide,,"Sept 1 - Dec 31, 2026",1,0,1,,,,,,,,,,,,,Utah DWR 2025-2027 Conservation Permit Database,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,SPORTSMAN_PERMIT,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DS1000,2026-05-29T07:31:31.653Z,true,"Sept 1 - Dec 31, 2026",0,0,0,100,,,,
EA1180,684,La Sal (Conservation),Antlerless,Elk,Any Legal Weapon,Conservation,Conservation,"Oct 4 - Oct 16, 2025 & Nov 17 - Dec 31, 2025",,,,,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,,,,,Utah DWR Hunt Planner,2026_elk_antlerless__total.xlsx,NO_QUOTA_PUBLISHED,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1180,2026-05-29T07:31:31.653Z,true,"Oct 4 - Oct 16, 2025 & Nov 17 - Dec 31, 2025",0,0,0,0,,,2500 (entire La Sal unit),2600 (entire La Sal unit)
EA1220,5112,Manti (Expo),Antlerless,Elk,Any Legal Weapon,General Season,Antlerless,"Oct 4 - Oct 16, 2025",,,3,,,,,,,,,,,,,2026_EXPO_PERMITS_HARD_COPY,,,,,,,,3,2026_EXPO_PERMITS_HARD_COPY,pipeline/RAW/hunt_unit_database/2026/xlsx/expo permits 2026.xlsx,HARD_COPY_EXPO_TOTAL_ONLY,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1220,2026-05-29T07:31:31.653Z,true,"Oct 4 - Oct 16, 2025",0,0,0,0,,,12000,12000
EA1258,5113,La Sal (Expo),Antlerless,Elk,Any Legal Weapon,General Season,Antlerless,"Oct 4 - Oct 16, 2025",,,1,,,,,,,,,,,,,2026_EXPO_PERMITS_HARD_COPY,,,,,,,,1,2026_EXPO_PERMITS_HARD_COPY,pipeline/RAW/hunt_unit_database/2026/xlsx/expo permits 2026.xlsx,HARD_COPY_EXPO_TOTAL_ONLY,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1258,2026-05-29T07:31:31.653Z,true,"Oct 4 - Oct 16, 2025",0,0,0,0,,,2500 (entire La Sal unit),2600 (entire La Sal unit)
EA1270,175,Fishlake (Conservation),Antlerless,Elk,Any Legal Weapon,Conservation,Conservation,"Oct 4 - Oct 16, 2025 & Nov 22 - Dec 31, 2025",,,,,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,,,,,Utah DWR Hunt Planner,2026_elk_antlerless__total.xlsx,NO_QUOTA_PUBLISHED,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1270,2026-05-29T07:31:31.653Z,false,"Oct 4 - Oct 16, 2025 & Nov 22 - Dec 31, 2025",0,0,0,,,,,
EA1271,51,Manti (Conservation),Antlerless,Elk,Any Legal Weapon,Conservation,Conservation,"Oct 4 - Oct 16, 2025 & Nov 19, 2025 - Jan 31, 2026",,,,,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,,,,,Utah DWR Hunt Planner,2026_elk_antlerless__total.xlsx,NO_QUOTA_PUBLISHED,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1271,2026-05-29T07:31:31.653Z,false,"Oct 4 - Oct 16, 2025 & Nov 19, 2025 - Jan 31, 2026",0,0,0,,,,,
EA2000,5116,Antlerless Elk Control,Antlerless,Elk,Any Legal Weapon,Antlerless Elk Control,Antlerless,"Valid for the season/weapon listed on your qualifying permit on the Chalk Creek, East Canyon, Kamas, Henry Mtns, Morgan-S. Rich, Ogden, Pine Valley & Zion Units",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2000,2026-05-29T07:31:31.653Z,true,"Valid for the season/weapon listed on your qualifying permit on the Chalk Creek, East Canyon, Kamas, Henry Mtns, Morgan-S. Rich, Ogden, Pine Valley & Zion Units",0,0,0,,,,,
EA2041,29,Cache (Conservation),Antlerless,Elk,Any Legal Weapon,Conservation,Conservation,"Oct 4 - Oct 26, 2025",,,,,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,,,,,Utah DWR Hunt Planner,2026_elk_antlerless__total.xlsx,NO_QUOTA_PUBLISHED,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2041,2026-05-29T07:31:31.653Z,false,"Oct 4 - Oct 26, 2025",0,0,0,,,,,
EA2045,5118,Wasatch Mtns (Conservation),Antlerless,Elk,Any Legal Weapon,Conservation,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",,,,,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,,,,,Utah DWR Hunt Planner,2026_elk_antlerless__total.xlsx,NO_QUOTA_PUBLISHED,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2045,2026-05-29T07:31:31.653Z,false,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",0,0,0,,,,,
EB1000,5119,Elk - Statewide Permit,Bull,Elk,Any Legal Weapon,Statewide,Statewide Permit,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",,,15,,,,,,,,,,,,,,,,15,,SPORTSMAN_PERMIT,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1000,2026-05-29T07:31:31.653Z,true,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",0,0,0,100,,,,
EB1001,5120,Any Bull Elk Units,Bull,Elk,Any Legal Weapon,General Season - Any Bull,General Bull,Oct 04 2025 - Oct 10 2025,,,10,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1001,2026-05-29T07:31:31.653Z,true,Oct 04 2025 - Oct 10 2025,0,0,0,,,,,
EB1002,5121,Any Bull Elk Units,Bull,Elk,Muzzleloader,General Season - Any Bull,General Bull,Oct 29 2025 - Nov 06 2025,,,6,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1002,2026-05-29T07:31:31.653Z,true,Oct 29 2025 - Nov 06 2025,0,0,0,,,,,
EB1003,5122,Spike Only Units,Bull,Elk,Any Legal Weapon,General Season - Spike Bull,Spike Only,Oct 04 2025 - Oct 16 2025,,,16,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1003,2026-05-29T07:31:31.653Z,true,Oct 04 2025 - Oct 16 2025,0,0,0,,,,,
EB1004,5123,Spike Only Units,Bull,Elk,Muzzleloader,General Season - Spike Bull,Spike Only,Oct 29 2025 - Nov 06 2025,,,6,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1004,2026-05-29T07:31:31.653Z,true,Oct 29 2025 - Nov 06 2025,0,0,0,,,,,
EB1005,5124,Archery Hunters Choice Elk,Bull,Elk,Archery,General Season - Archery,General Bull,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery)",,,16,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1005,2026-05-29T07:31:31.653Z,true,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery)",0,0,0,,,,,
EB1007,5125,Draw-only Youth Any Bull/Hunters Choice Elk,Bull,Elk,Any Legal Weapon,General Season - Any Bull,Youth,Sept 12 2026 - Sept 22 2026,,,750,,,,,,,,,675,75,750,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,750,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,YOUTH_DRAW_ONLY_ELK,,,750,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_TOTAL_ONLY,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1007,2026-05-29T07:31:31.653Z,true,Sept 12 2026 - Sept 22 2026,0,0,750,,,,,
EB1009,5126,Spike Only Elk Units - Multiseason,Bull,Elk,Multiseason,General Season - Spike Bull,Spike Only,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 | ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1009,2026-05-29T07:31:31.653Z,true,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 | ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",0,0,0,,,,,
EB1010,5127,Any Bull Elk Units,Bull,Elk,Any Legal Weapon,General Season - Any Bull,General Bull,Oct 11 2025 - Oct 17 2025,,,17,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1010,2026-05-29T07:31:31.653Z,false,Oct 11 2025 - Oct 17 2025,0,0,0,,,,,
EB1011,5128,Youth General Season Bull Elk,Bull,Elk,Any Legal Weapon,General Season - Youth,General Bull,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB1011,2026-05-29T07:31:31.653Z,false,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,0,0,0,,,,,
EB3209,683,"Box Elder, Pilot Mtn",Bull,Elk,Multiseason,Conservation,Conservation,"Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",,,1,,,,,,,,,,,,,Utah DWR Conservation Permit Working List,,,,,,,,1,Utah DWR Conservation Permit Working List,8C1294DD__2025-27_conservation_permits.pdf,TOTAL_ONLY,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3209,2026-05-29T07:31:31.653Z,false,"Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",0,0,0,,,,,
EX1000,5130,Elk Extended Archery,Hunters Choice,Elk,Archery,Extended Archery,Extended Archery,"Aug 16 - Dec 15, 2025",,,,,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,,,,,Utah DWR Hunt Planner,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EX1000,2026-05-29T07:31:31.653Z,true,"Aug 16 - Dec 15, 2025",0,0,0,,,,,
GO1000,5131,Mountain Goat - Statewide Permit,Hunters Choice,Mountain Goat,Any Legal Weapon,Statewide,Statewide Permit,"Sept 1 - Dec 31, 2026",,,1,,,,,,,,,,,,,,,,1,,SPORTSMAN_PERMIT,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO1000,2026-05-29T07:31:31.653Z,true,"Sept 1 - Dec 31, 2026",0,0,0,100,,,,
MB1000,5133,Moose - Statewide Permit,Bull,Moose,Any Legal Weapon,Statewide,Statewide Permit,"Sept 1 - Nov 15, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB1000,2026-05-29T07:31:31.653Z,true,"Sept 1 - Nov 15, 2026",0,0,0,100,,,,
