source_file,hunt_code,guidebook_page,guidebook_section,species_inferred,guidebook_hunt_name,guidebook_season_text,guidebook_county_text,guidebook_public_permits,raw_line
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3616,75,CWMU_HUNT_TABLES,Elk,Sweetwater (new),,Garfield,1,Sweetwater (new) EB3616 Garfield 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6800,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Beaver,Sept. 9-Oct. 1,,,Beaver GO6800 Sept. 9-Oct. 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6801,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Beaver,Oct. 2-Oct. 30,,,Beaver GO6801 Oct. 2-Oct. 30
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6803,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Central Mtns, Nebo",Sept. 30-Nov. 29,,,"Central Mtns, Nebo GO6803 Sept. 30-Nov. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6804,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Chalk Creek/Kamas, Uintas",Sept. 9-Oct. 31,,,"Chalk Creek/Kamas, Uintas GO6804 Sept. 9-Oct. 31"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6805,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"North Slope/South Slope, High Uintas Central",Sept. 9-Oct. 31,,,"North Slope/South Slope, High Uintas Central GO6805 Sept. 9-Oct. 31"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6806,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"North Slope/South Slope, High Uintas East",Sept. 9-Oct. 31,,,"North Slope/South Slope, High Uintas East GO6806 Sept. 9-Oct. 31"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6807,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"North Slope/South Slope, High Uintas Leidy Peak",Sept. 9-Oct. 31,,,"North Slope/South Slope, High Uintas Leidy Peak GO6807 Sept. 9-Oct. 31"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6808,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"North Slope/South Slope, High Uintas West",Sept. 9-Oct. 31,,,"North Slope/South Slope, High Uintas West GO6808 Sept. 9-Oct. 31"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6810,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Ogden, Willard Peak",Sept. 9-Nov. 29,,,"Ogden, Willard Peak GO6810 Sept. 9-Nov. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6813,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Provo Peak",Sept. 9-Nov. 29,,,"Wasatch Mtns, Provo Peak GO6813 Sept. 9-Nov. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6814,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Mt Dutton,Sept. 9-Nov. 29,,,Mt Dutton GO6814 Sept. 9-Nov. 29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6817,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"La Sal, La Sal Mtns",Sept. 9-Nov. 29,,,"La Sal, La Sal Mtns GO6817 Sept. 9-Nov. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6818,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Box Elder Peak",Sept. 9-Nov. 29,,,"Wasatch Mtns, Box Elder Peak GO6818 Sept. 9-Nov. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6819,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Lone Peak",Sept. 9-Nov. 29,,,"Wasatch Mtns, Lone Peak GO6819 Sept. 9-Nov. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6820,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Timpanogos",Sept. 9-Nov. 29,,,"Wasatch Mtns, Timpanogos GO6820 Sept. 9-Nov. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6821,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Central Mtns, Nebo (archery)",Sept. 20-Sept. 29,,,"Central Mtns, Nebo (archery) GO6821 Sept. 20-Sept. 29"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,GO6822,67,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Beaver (archery) (new),Oct. 31-Nov. 13,,,Beaver (archery) (new) GO6822 Oct. 31-Nov. 13
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6000,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,Cache,Sept. 16-Oct. 19,,,Cache MB6000 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6001,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,Chalk Creek†,Sept. 16-Oct. 19,,,Chalk Creek† MB6001 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6002,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,East Canyon†,Sept. 16-Oct. 19,,,East Canyon† MB6002 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6003,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,"East Canyon, Morgan-Summit†",Sept. 16-Oct. 19,,,"East Canyon, Morgan-Summit† MB6003 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6004,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,Kamas,Sept. 16-Oct. 19,,,Kamas MB6004 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6005,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,Morgan-South Rich†,Sept. 16-Oct. 19,,,Morgan-South Rich† MB6005 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6006,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,"North Slope, Summit",Sept. 16-Oct. 19,,,"North Slope, Summit MB6006 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6007,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,"North Slope, Three Corners/West Daggett",Sept. 16-Oct. 19,,,"North Slope, Three Corners/West Daggett MB6007 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6008,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,Ogden†,Sept. 16-Oct. 19,,,Ogden† MB6008 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6009,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,"South Slope, Diamond Mtn/Vernal",Sept. 16-Oct. 19,,,"South Slope, Diamond Mtn/Vernal MB6009 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6010,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,"South Slope, Yellowstone",Sept. 16-Oct. 19,,,"South Slope, Yellowstone MB6010 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6011,63,BUCK_PRONGHORN_HUNT_TABLES,Moose,Wasatch Mtns/Central Mtns,Sept. 16-Oct. 19,,,Wasatch Mtns/Central Mtns MB6011 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6202,77,CWMU_HUNT_TABLES,Moose,Causey Spring,,Weber,1,Causey Spring MB6202 Weber 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6206,77,CWMU_HUNT_TABLES,Moose,Deseret,,Morgan/Rich/Weber,1,Deseret MB6206 Morgan/Rich/Weber 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6207,77,CWMU_HUNT_TABLES,Moose,Durst Mountain,,Morgan,1,Durst Mountain MB6207 Morgan 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6208,77,CWMU_HUNT_TABLES,Moose,East Fork Chalk Creek,,Summit,2,East Fork Chalk Creek MB6208 Summit 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6210,77,CWMU_HUNT_TABLES,Moose,Folley Ridge,,Morgan,1,Folley Ridge MB6210 Morgan 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6211,77,CWMU_HUNT_TABLES,Moose,Grass Valley/Clark Canyon,,Summit,5,Grass Valley/Clark Canyon MB6211 Summit 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6219,77,CWMU_HUNT_TABLES,Moose,Skull Crack,,Morgan/Weber,2,Skull Crack MB6219 Morgan/Weber 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6222,77,CWMU_HUNT_TABLES,Moose,Strawberry Ridge,,Cache/Rich,1,Strawberry Ridge MB6222 Cache/Rich 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6223,77,CWMU_HUNT_TABLES,Moose,Three C,,Wasatch,1,Three C MB6223 Wasatch 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6224,77,CWMU_HUNT_TABLES,Moose,Two Bear,,Summit,1,Two Bear MB6224 Summit 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6225,77,CWMU_HUNT_TABLES,Moose,Wallsburg,,Wasatch,1,Wallsburg MB6225 Wasatch 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6226,77,CWMU_HUNT_TABLES,Moose,Weber Florence Creek,,Summit,3,Weber Florence Creek MB6226 Summit 3
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6251,77,CWMU_HUNT_TABLES,Moose,Hardscrabble,,Davis/Morgan/Salt Lake,1,Hardscrabble MB6251 Davis/Morgan/Salt Lake 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6252,77,CWMU_HUNT_TABLES,Moose,Jacob's Creek,,Morgan,1,Jacob's Creek MB6252 Morgan 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6256,77,CWMU_HUNT_TABLES,Moose,Woodruff Creek South,,Rich,1,Woodruff Creek South MB6256 Rich 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6257,77,CWMU_HUNT_TABLES,Moose,Ingham Peak,,Box Elder,1,Ingham Peak MB6257 Box Elder 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6259,77,CWMU_HUNT_TABLES,Moose,Royal Ivory Outfitters,,Summit,2,Royal Ivory Outfitters MB6259 Summit 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,MB6262,77,CWMU_HUNT_TABLES,Moose,Junction Valley,,Box Elder,1,Junction Valley MB6262 Box Elder 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5000,60,BULL_ELK_HUNT_TABLES,Pronghorn,Beaver,Aug. 19-Sept. 15,,,Beaver PB5000 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5001,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Book Cliffs, Bitter Creek",Aug. 19-Sept. 15,,,"Book Cliffs, Bitter Creek PB5001 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5002,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Book Cliffs, South",Aug. 19-Sept. 15,,,"Book Cliffs, South PB5002 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5003,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Box Elder, Promontory†",Aug. 19-Sept. 15,,,"Box Elder, Promontory† PB5003 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5004,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Box Elder, Puddle Valley",Aug. 19-Sept. 15,,,"Box Elder, Puddle Valley PB5004 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5005,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Box Elder, Snowville",Aug. 19-Sept. 15,,,"Box Elder, Snowville PB5005 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5006,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Box Elder, West",Aug. 19-Sept. 15,,,"Box Elder, West PB5006 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5008,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Fillmore, Oak Creek South",Aug. 19-Sept. 15,,,"Fillmore, Oak Creek South PB5008 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5009,60,BULL_ELK_HUNT_TABLES,Pronghorn,"La Sal, Potash/South Cisco",Aug. 19-Sept. 15,,,"La Sal, Potash/South Cisco PB5009 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5011,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Nine Mile, Anthro-Myton Bench",Aug. 19-Sept. 15,,,"Nine Mile, Anthro-Myton Bench PB5011 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5012,60,BULL_ELK_HUNT_TABLES,Pronghorn,"North Slope, Three Corners/West Daggett",Aug. 19-Sept. 15,,,"North Slope, Three Corners/West Daggett PB5012 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5013,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Pine Valley,Aug. 19-Sept. 15,,,Pine Valley PB5013 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5015,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, North",Aug. 19-Sept. 15,,,"San Rafael, North PB5015 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5016,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"South Slope, Bonanza/Diamond Mtn",Aug. 19-Sept. 15,,,"South Slope, Bonanza/Diamond Mtn PB5016 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5017,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"South Slope, Vernal",Aug. 19-Sept. 15,,,"South Slope, Vernal PB5017 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5018,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Southwest Desert,Aug. 19-Sept. 15,,,Southwest Desert PB5018 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5019,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Riverbed",Aug. 19-Sept. 15,,,"West Desert, Riverbed PB5019 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5020,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Rush Valley",Aug. 19-Sept. 15,,,"West Desert, Rush Valley PB5020 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5021,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Snake Valley",Aug. 19-Sept. 15,,,"West Desert, Snake Valley PB5021 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5024,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Southwest Desert,Sept. 27-Oct. 5,,,Southwest Desert PB5024 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5025,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Beaver,Sept. 16-Sept. 24,,,Beaver PB5025 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5026,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Book Cliffs, Bitter Creek",Sept. 16-Sept. 24,,,"Book Cliffs, Bitter Creek PB5026 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5027,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Book Cliffs, South",Sept. 16-Sept. 24,,,"Book Cliffs, South PB5027 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5028,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, Promontory†",Sept. 16-Sept. 24,,,"Box Elder, Promontory† PB5028 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5029,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, Puddle Valley",Sept. 16-Sept. 24,,,"Box Elder, Puddle Valley PB5029 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5030,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, Snowville",Sept. 16-Sept. 24,,,"Box Elder, Snowville PB5030 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5031,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Box Elder, West",Sept. 16-Sept. 24,,,"Box Elder, West PB5031 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5033,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Fillmore, Oak Creek South",Sept. 16-Sept. 24,,,"Fillmore, Oak Creek South PB5033 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5034,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Kaiparowits,Sept. 16-Sept. 24,,,Kaiparowits PB5034 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5035,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"La Sal, Potash/South Cisco",Sept. 16-Sept. 24,,,"La Sal, Potash/South Cisco PB5035 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5037,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Anthro-Myton Bench",Sept. 16-Sept. 24,,,"Nine Mile, Anthro-Myton Bench PB5037 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5038,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Range Creek",Sept. 16-Sept. 24,,,"Nine Mile, Range Creek PB5038 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5039,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Summit",Sept. 16-Sept. 24,,,"North Slope, Summit PB5039 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5040,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Three Corners/West Daggett",Sept. 16-Sept. 24,,,"North Slope, Three Corners/West Daggett PB5040 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5041,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Panguitch Lake/Zion, North",Sept. 16-Sept. 24,,,"Panguitch Lake/Zion, North PB5041 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5042,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Pine Valley,Sept. 16-Sept. 24,,,Pine Valley PB5042 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5044,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Juan, Hatch Point",Sept. 16-Sept. 24,,,"San Juan, Hatch Point PB5044 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5045,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, Desert",Sept. 16-Sept. 24,,,"San Rafael, Desert PB5045 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5046,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, North",Sept. 16-Sept. 24,,,"San Rafael, North PB5046 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5047,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"South Slope, Bonanza/Diamond Mtn",Sept. 16-Sept. 24,,,"South Slope, Bonanza/Diamond Mtn PB5047 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5048,62,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"South Slope, Vernal",Sept. 16-Sept. 24,,,"South Slope, Vernal PB5048 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5049,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Southwest Desert,Sept. 16-Sept. 24,,,Southwest Desert PB5049 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5050,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Riverbed",Sept. 16-Sept. 24,,,"West Desert, Riverbed PB5050 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5051,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Rush Valley",Sept. 16-Sept. 24,,,"West Desert, Rush Valley PB5051 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5052,63,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"West Desert, Snake Valley",Sept. 16-Sept. 24,,,"West Desert, Snake Valley PB5052 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5053,60,BULL_ELK_HUNT_TABLES,Pronghorn,"Nine Mile, Range Creek",Aug. 19-Sept. 15,,,"Nine Mile, Range Creek PB5053 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5054,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Panguitch Lake/Zion, North",Aug. 19-Sept. 15,,,"Panguitch Lake/Zion, North PB5054 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5055,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, Desert",Aug. 19-Sept. 15,,,"San Rafael, Desert PB5055 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5056,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"San Rafael, North",Sept. 27-Oct. 5,,,"San Rafael, North PB5056 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5059,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Nine Mile, Anthro-Myton Bench",Sept. 27-Oct. 5,,,"Nine Mile, Anthro-Myton Bench PB5059 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5060,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"South Slope, Bonanza/Diamond Mtn",Sept. 27-Oct. 5,,,"South Slope, Bonanza/Diamond Mtn PB5060 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5061,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Panguitch Lake/Zion, North",Sept. 27-Oct. 5,,,"Panguitch Lake/Zion, North PB5061 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5062,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,Pine Valley,Sept. 27-Oct. 5,,,Pine Valley PB5062 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5065,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"Fillmore, Oak Creek South",Sept. 27-Oct. 5,,,"Fillmore, Oak Creek South PB5065 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5066,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"North Slope, Three Corners/West Daggett",Sept. 27-Oct. 5,,,"North Slope, Three Corners/West Daggett PB5066 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,PB5072,61,BUCK_PRONGHORN_HUNT_TABLES,Pronghorn,"South Slope, Vernal",Sept. 27-Oct. 5,,,"South Slope, Vernal PB5072 Sept. 27-Oct. 5"
