hunt_code,target_hunt_name,target_species,target_hunt_type,target_weapon,target_boundary_id,database_present,database_hunt_name,database_species,database_boundary_id,target_2025_res,target_2025_nr,target_2025_total,target_2026_res,target_2026_nr,target_2026_total,database_2025_res,database_2025_nr,database_2025_total,database_2025_draw_res,database_2025_draw_nr,database_2025_draw_total,database_2026_res,database_2026_nr,database_2026_total,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,direct_rac_2026_res,direct_rac_2026_nr,direct_rac_2026_total,direct_rac_source_file,totalscan_high_conf_total,target_2025_vs_database_2025_status,target_2025_vs_database_2025_draw_status,target_2026_vs_database_2026_status,target_2026_vs_database_allotment_status,target_2026_vs_direct_rac_status,target_2026_vs_totalscan_status,database_2026_vs_direct_rac_status,database_allotment_vs_direct_rac_status,target_2025_to_2026_delta_total,database_2025_to_2026_delta_total,change_review_status,evidence_confidence,audit_notes
EA1012,"Cache, Richmond Hyde Park",Elk,General Season,Any Legal Weapon,,YES,"Cache, Richmond Hyde Park",Elk,40,,,,1,1,2,4,1,5,,,,4,1,5,,,,,,,,5,RIGHT_ONLY,BOTH_BLANK,MISMATCH,LEFT_ONLY,LEFT_ONLY,MISMATCH,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
EA1013,"Manti, Central",Elk,General Season,Any Legal Weapon,,YES,"Manti, Central",Elk,43,63,7,70,63,7,70,63,7,70,,,,63,7,70,63,7,70,63,7,70,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,70,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1015,"Manti, Ferron Canyon",Elk,General Season,Any Legal Weapon,,YES,"Manti, Ferron Canyon",Elk,45,63,7,70,63,7,70,64,5,69,,,,63,7,70,63,7,70,63,7,70,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,70,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,1,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1017,"Manti, Gordon Creek-Price Canyon",Elk,General Season,Any Legal Weapon,,YES,"Manti, Gordon Creek-Price Canyon",Elk,47,90,10,100,90,10,100,90,10,100,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,100,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1018,"Manti, Horn Mtn",Elk,General Season,Any Legal Weapon,,YES,"Manti, Horn Mtn",Elk,49,54,6,60,54,6,60,55,5,60,,,,54,6,60,54,6,60,54,6,60,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,60,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1020,"Manti, Mohrland-Stump Flat",Elk,General Season,Any Legal Weapon,,YES,"Manti, Mohrland-Stump Flat",Elk,55,108,12,120,108,12,120,110,10,120,,,,108,12,120,108,12,120,108,12,120,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,120,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1021,Nebo,Elk,General Season,Any Legal Weapon,,YES,Nebo,Elk,616,207,23,230,252,28,280,211,16,227,,,,252,28,280,252,28,280,252,28,280,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,230,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,50,53,MODERATE_CHANGE_ABS_GT_5_PCT_25_OR_LESS,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1022,"Manti, North",Elk,General Season,Any Legal Weapon,,YES,"Manti, North",Elk,58,270,30,300,270,30,300,272,28,300,,,,270,30,300,270,30,300,270,30,300,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,300,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1023,"Manti, South",Elk,General Season,Any Legal Weapon,,YES,"Manti, South",Elk,862,90,10,100,90,10,100,92,8,100,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,100,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1024,"Manti, South",Elk,General Season,Any Legal Weapon,,YES,"Manti, South",Elk,862,90,10,100,90,10,100,91,9,100,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,100,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1025,"Manti, West",Elk,General Season,Any Legal Weapon,,YES,"Manti, West",Elk,861,108,12,120,108,12,120,108,12,120,,,,108,12,120,108,12,120,108,12,120,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,120,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1026,Chalk Creek,Elk,General Season,Any Legal Weapon,,YES,Chalk Creek,Elk,69,315,35,350,315,35,350,256,4,260,,,,315,35,350,315,35,350,315,35,350,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,350,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,90,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1030,"Fillmore, Pahvant",Elk,General Season,Any Legal Weapon,,YES,"Fillmore, Pahvant",Elk,88,45,5,50,45,5,50,45,5,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1031,"Fillmore, Pahvant",Elk,General Season,Any Legal Weapon,,YES,"Fillmore, Pahvant",Elk,88,45,5,50,45,5,50,45,5,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1033,Kamas,Elk,General Season,Any Legal Weapon,,YES,Kamas,Elk,611,112,13,125,90,10,100,114,11,125,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,125,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,-25,-25,MODERATE_CHANGE_ABS_GT_5_PCT_25_OR_LESS,HIGH,
EA1035,"Kamas, Oakley",Elk,General Season,Any Legal Weapon,,YES,"Kamas, Oakley",Elk,104,112,13,125,90,10,100,107,8,115,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,125,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,-25,-15,MODERATE_CHANGE_ABS_GT_5_PCT_25_OR_LESS,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1037,"La Sal, Dolores Triangle",Elk,General Season,Any Legal Weapon,,YES,Dolores Triangle,Elk,108,45,5,50,45,5,50,44,6,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1038,"La Sal, La Sal Mtns",Elk,General Season,Any Legal Weapon,,YES,La Sal Mtns,Elk,617,180,20,200,180,20,200,176,20,196,,,,180,20,200,180,20,200,180,20,200,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,200,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,4,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1039,"La Sal, La Sal Mtns",Elk,General Season,Any Legal Weapon,,YES,La Sal Mtns,Elk,617,135,15,150,135,15,150,138,12,150,,,,135,15,150,135,15,150,135,15,150,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,150,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1044,"Morgan-South Rich, South Rich",Elk,General Season,Any Legal Weapon,,YES,"Morgan-South Rich, South Rich",Elk,122,31,4,35,31,4,35,30,4,34,,,,31,4,35,31,4,35,31,4,35,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,35,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,1,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1049,"Mt Dutton, Deep Creek",Elk,General Season,Any Legal Weapon,,YES,"Mt Dutton, Deep Creek",Elk,438,,,,8,8,16,65,7,72,,,,67,8,75,,,,,,,,75,RIGHT_ONLY,BOTH_BLANK,MISMATCH,LEFT_ONLY,LEFT_ONLY,MISMATCH,LEFT_ONLY,BOTH_BLANK,,3,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
EA1054,"Nine Mile, West Anthro",Elk,General Season,Any Legal Weapon,,YES,"Nine Mile, West Anthro",Elk,132,45,5,50,90,10,100,45,4,49,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,50,51,LARGE_CHANGE_REVIEW,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits; large target 2025-to-2026 total change
EA1056,"North Slope, Greendale",Elk,General Season,Any Legal Weapon,,YES,"North Slope, Greendale",Elk,134,4,1,5,4,1,5,4,0,4,,,,4,1,5,4,1,5,4,1,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,5,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,1,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1058,"North Slope, Henry's Fork-Burnt Fork",Elk,General Season,Any Legal Weapon,,YES,"North Slope, Henrys Fork-Burnt Fork",Elk,135,90,10,100,90,10,100,87,8,95,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,100,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,5,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1063,Ogden,Elk,General Season,Any Legal Weapon,,YES,Ogden,Elk,609,67,8,75,90,10,100,69,2,71,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,75,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,25,29,LARGE_CHANGE_REVIEW,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits; large target 2025-to-2026 total change
EA1064,Ogden,Elk,General Season,Any Legal Weapon,,YES,Ogden,Elk,609,67,8,75,67,8,75,70,0,70,,,,67,8,75,67,8,75,67,8,75,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,75,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,5,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1069,Panguitch Lake,Elk,General Season,Any Legal Weapon,,YES,Panguitch Lake,Elk,634,31,4,35,22,3,25,31,4,35,,,,22,3,25,22,3,25,22,3,25,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,35,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,-10,-10,LARGE_CHANGE_REVIEW,HIGH,large target 2025-to-2026 total change
EA1073,Paunsaugunt,Elk,General Season,Any Legal Weapon,,YES,Paunsaugunt,Elk,163,18,2,20,18,2,20,18,2,20,,,,18,2,20,18,2,20,18,2,20,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,20,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1075,Boulder East,Elk,General Season,Any Legal Weapon,,YES,Boulder East,Elk,695,45,5,50,45,5,50,45,5,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1076,Boulder West,Elk,General Season,Any Legal Weapon,,YES,Boulder West,Elk,697,45,5,50,45,5,50,46,4,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1077,Boulder-Circle Cliffs,Elk,General Season,Any Legal Weapon,,YES,Boulder-Circle Cliffs,Elk,96,27,3,30,27,3,30,27,3,30,,,,27,3,30,27,3,30,27,3,30,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,30,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1078,Fishlake/Thousand Lakes,Elk,General Season,Any Legal Weapon,,YES,Fishlake/Thousand Lakes,Elk,175,243,27,270,243,27,270,245,25,270,,,,243,27,270,243,27,270,243,27,270,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,270,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1079,Fishlake/Thousand Lakes East,Elk,General Season,Any Legal Weapon,,YES,Fishlake/Thousand Lakes East,Elk,698,58,7,65,58,7,65,58,7,65,,,,58,7,65,58,7,65,58,7,65,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,65,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1080,Fishlake/Thousand Lakes West,Elk,General Season,Any Legal Weapon,,YES,Fishlake/Thousand Lakes West,Elk,699,54,6,60,54,6,60,54,6,60,,,,54,6,60,54,6,60,54,6,60,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,60,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1081,San Juan,Elk,General Season,Any Legal Weapon,,YES,San Juan,Elk,710,112,13,125,112,13,125,110,11,121,,,,112,13,125,112,13,125,112,13,125,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,125,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,4,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1082,San Juan,Elk,General Season,Any Legal Weapon,,YES,San Juan,Elk,710,112,13,125,112,13,125,112,13,125,,,,112,13,125,112,13,125,112,13,125,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,125,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1084,"San Rafael, North",Elk,General Season,Any Legal Weapon,,YES,"San Rafael, North",Elk,194,4,1,5,4,1,5,4,0,4,,,,4,1,5,4,1,5,4,1,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,5,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,1,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1087,Bonanza/Vernal,Elk,General Season,Any Legal Weapon,,YES,Vernal/Bonanza,Elk,614,90,10,100,90,10,100,91,9,100,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,100,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1089,Diamond Mtn,Elk,General Season,Any Legal Weapon,,YES,Diamond Mtn,Elk,206,45,5,50,45,5,50,46,4,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1090,Diamond Mtn,Elk,General Season,Any Legal Weapon,,YES,Diamond Mtn,Elk,206,45,5,50,45,5,50,46,4,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1094,"Vernal, Mosby Mtn",Elk,General Season,Any Legal Weapon,,YES,"Vernal, Mosby Mtn",Elk,814,90,10,100,90,10,100,91,8,99,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,100,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,1,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1101,Southwest Desert,Elk,General Season,Any Legal Weapon,,YES,Southwest Desert,Elk,625,90,10,100,90,10,100,90,10,100,,,,90,10,100,90,10,100,90,10,100,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,100,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1106,"Wasatch Mtns, Avintaquin",Elk,General Season,Any Legal Weapon,,YES,"Wasatch Mtns, Avintaquin",Elk,224,180,20,200,180,20,200,153,19,172,,,,180,20,200,180,20,200,180,20,200,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,200,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,28,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1110,"Wasatch Mtns, Salt Lake",Elk,General Season,Any Legal Weapon,,YES,"Wasatch Mtns, Salt Lake",Elk,234,40,5,45,40,5,45,38,4,42,,,,40,5,45,40,5,45,40,5,45,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,45,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,3,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1111,"Wasatch Mtns, Wallsburg",Elk,General Season,Any Legal Weapon,,YES,"Wasatch Mtns, Wallsburg",Elk,238,31,4,35,31,4,35,31,2,33,,,,31,4,35,31,4,35,31,4,35,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,35,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,2,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1112,"Wasatch Mtns, Wallsburg",Elk,General Season,Any Legal Weapon,,YES,"Wasatch Mtns, Wallsburg",Elk,238,49,6,55,49,6,55,50,5,55,,,,49,6,55,49,6,55,49,6,55,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,55,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1113,"Wasatch Mtns, West Heber",Elk,General Season,Any Legal Weapon,,YES,"Wasatch Mtns, West Heber",Elk,240,27,3,30,27,3,30,27,3,30,,,,27,3,30,27,3,30,27,3,30,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,30,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1114,"Wasatch Mtns, West Timpanogos",Elk,General Season,Any Legal Weapon,,YES,"Wasatch Mtns, West Timpanogos",Elk,480,22,3,25,22,3,25,22,3,25,,,,22,3,25,22,3,25,22,3,25,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,25,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1117,Zion,Elk,General Season,Any Legal Weapon,,YES,Zion,Elk,635,198,22,220,198,22,220,185,18,203,,,,198,22,220,198,22,220,198,22,220,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,220,MISMATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,17,NO_CHANGE,MEDIUM_2026_MATCHES_DATABASE,target first permit triple does not cleanly match DATABASE 2025 permits
EA1187,"Paunsaugunt, Hatch Bench",Elk,General Season,Any Legal Weapon,,YES,"Paunsaugunt, Hatch Bench",Elk,838,,,,2,2,4,11,2,13,,,,13,2,15,,,,,,,,15,RIGHT_ONLY,BOTH_BLANK,MISMATCH,LEFT_ONLY,LEFT_ONLY,MISMATCH,LEFT_ONLY,BOTH_BLANK,,2,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
EA1193,"Cache, Rich",Elk,General Season,Any Legal Weapon,,YES,"Cache, Rich",Elk,38,18,2,20,31,4,35,18,2,20,,,,31,4,35,31,4,35,31,4,35,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,20,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,15,15,LARGE_CHANGE_REVIEW,HIGH,large target 2025-to-2026 total change
EA1196,"North Slope, Summit",Elk,General Season,Any Legal Weapon,,YES,"North Slope, Summit",Elk,138,67,8,75,67,8,75,68,7,75,,,,67,8,75,67,8,75,67,8,75,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,75,TOTAL_MATCH_SPLIT_DIFFERS,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1203,"Box Elder, Pilot Mtn",Elk,General Season,Any Legal Weapon,,YES,"Box Elder, Pilot Mtn",Elk,682,4,1,5,4,1,5,4,1,5,,,,4,1,5,4,1,5,4,1,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,5,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1204,"Box Elder, Pilot Mtn",Elk,General Season,Any Legal Weapon,,YES,"Box Elder, Pilot Mtn",Elk,682,4,1,5,4,1,5,4,1,5,,,,4,1,5,4,1,5,4,1,5,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,5,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1206,"Cache, Richmond Hyde Park",Elk,General Season,Any Legal Weapon,,YES,"Cache, Richmond Hyde Park",Elk,40,,,,1,1,2,9,1,10,,,,9,1,10,,,,,,,,10,RIGHT_ONLY,BOTH_BLANK,MISMATCH,LEFT_ONLY,LEFT_ONLY,MISMATCH,LEFT_ONLY,BOTH_BLANK,,0,INSUFFICIENT_DATA,REVIEW_REQUIRED,target second permit triple does not cleanly match DATABASE 2026 permits; target first permit triple does not cleanly match DATABASE 2025 permits
EA1207,"Nebo, Moroni Hills",Elk,General Season,Any Legal Weapon,,YES,"Nebo, Moroni Hills",Elk,107,9,1,10,9,1,10,9,1,10,,,,9,1,10,9,1,10,9,1,10,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,10,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
EA1208,Nebo,Elk,General Season,Any Legal Weapon,,YES,Nebo,Elk,616,247,28,275,292,33,325,247,28,275,,,,292,33,325,292,33,325,292,33,325,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,275,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,50,50,MODERATE_CHANGE_ABS_GT_5_PCT_25_OR_LESS,HIGH,
EA1209,"Fillmore, Oak Creek LE",Elk,General Season,Any Legal Weapon,,YES,"Fillmore, Oak Creek LE",Elk,85,45,5,50,45,5,50,45,5,50,,,,45,5,50,45,5,50,45,5,50,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,50,MATCH,LEFT_ONLY,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0,0,NO_CHANGE,HIGH,
