hunt_code,hunt_name,field,prior_generation_value,active_value,status,active_source
EA1163,Scofield West CWMU,permits_2025_total,,19,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1164,SJ Ranch CWMU,permits_2025_res,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1164,SJ Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1164,SJ Ranch CWMU,permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1165,Skull Crack CWMU,permits_2025_res,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1165,Skull Crack CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1165,Skull Crack CWMU,permits_2025_total,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1166,Soldier Summit CWMU,permits_2025_res,,14,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1166,Soldier Summit CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1166,Soldier Summit CWMU,permits_2025_total,,14,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1167,South Canyon CWMU,permits_2025_res,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1167,South Canyon CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1167,South Canyon CWMU,permits_2025_total,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1168,Spring Creek/Dodge CWMU,permits_2025_res,,14,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1168,Spring Creek/Dodge CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1168,Spring Creek/Dodge CWMU,permits_2025_total,,14,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1170,Strawberry Ridge CWMU,permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1170,Strawberry Ridge CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1170,Strawberry Ridge CWMU,permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1171,Summit Point CWMU,permits_2025_res,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1171,Summit Point CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1171,Summit Point CWMU,permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1172,Three C CWMU,permits_2025_res,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1172,Three C CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1172,Three C CWMU,permits_2025_total,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1174,Two Bear CWMU,permits_2025_res,,60,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1174,Two Bear CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1174,Two Bear CWMU,permits_2025_total,,60,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1175,Wallsburg CWMU,permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1175,Wallsburg CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1175,Wallsburg CWMU,permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1177,Woodruff Creek South CWMU,permits_2025_res,,8,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1177,Woodruff Creek South CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1177,Woodruff Creek South CWMU,permits_2025_total,,8,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1187,"Paunsaugunt, Hatch Bench",permits_2025_res,,11,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1187,"Paunsaugunt, Hatch Bench",permits_2025_nr,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1187,"Paunsaugunt, Hatch Bench",permits_2025_total,,13,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1189,"Wasatch Mtns, West-Central",permits_2025_res,382,317,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1189,"Wasatch Mtns, West-Central",permits_2025_nr,43,18,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1189,"Wasatch Mtns, West-Central",permits_2025_total,425,335,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1192,Pahvant Ensign CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1192,Pahvant Ensign CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1192,Pahvant Ensign CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1196,"North Slope, Summit",permits_2025_res,67,68,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1196,"North Slope, Summit",permits_2025_nr,8,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1198,Bear Springs CWMU,permits_2025_res,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1198,Bear Springs CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1198,Bear Springs CWMU,permits_2025_total,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1200,Double R Ranch CWMU,permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1200,Double R Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1200,Double R Ranch CWMU,permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1201,Mountain Sky Ranch CWMU,permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1201,Mountain Sky Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1201,Mountain Sky Ranch CWMU,permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1206,"Cache, Richmond Hyde Park",permits_2025_res,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1206,"Cache, Richmond Hyde Park",permits_2025_nr,,1,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1206,"Cache, Richmond Hyde Park",permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1217,"Wasatch Mtns, Avintaquin",permits_2025_res,135,130,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1217,"Wasatch Mtns, Avintaquin",permits_2025_nr,15,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1217,"Wasatch Mtns, Avintaquin",permits_2025_total,150,141,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1224,"Book Cliffs, Bitter Creek/South",permits_2025_res,117,118,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1224,"Book Cliffs, Bitter Creek/South",permits_2025_nr,13,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1226,"Nebo, Moroni Hills",permits_2025_res,9,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1226,"Nebo, Moroni Hills",permits_2025_total,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1228,Morgan-South Rich,permits_2025_res,67,64,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1228,Morgan-South Rich,permits_2025_nr,8,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1228,Morgan-South Rich,permits_2025_total,75,71,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1229,Morgan-South Rich,permits_2025_res,144,147,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1229,Morgan-South Rich,permits_2025_nr,16,13,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1231,"West Desert, Tintic Valley",permits_2025_res,45,46,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1231,"West Desert, Tintic Valley",permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1233,Avintaquin Canyon CWMU,permits_2025_res,,4,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1233,Avintaquin Canyon CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1233,Avintaquin Canyon CWMU,permits_2025_total,,4,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1234,Royal Ivory Outfitters CWMU,permits_2025_res,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1234,Royal Ivory Outfitters CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1234,Royal Ivory Outfitters CWMU,permits_2025_total,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1235,Sharp Mountain CWMU,permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1235,Sharp Mountain CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1235,Sharp Mountain CWMU,permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1236,East Canyon,permits_2025_res,135,132,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1236,East Canyon,permits_2025_nr,15,13,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1236,East Canyon,permits_2025_total,150,145,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1237,"La Sal Mtns, North",permits_2025_res,157,43,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1237,"La Sal Mtns, North",permits_2025_nr,18,13,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1237,"La Sal Mtns, North",permits_2025_total,175,56,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1239,"Nine Mile, Range Creek",permits_2025_res,45,43,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1239,"Nine Mile, Range Creek",permits_2025_total,50,48,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1240,"Nine Mile, Range Creek",permits_2025_res,135,132,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1240,"Nine Mile, Range Creek",permits_2025_total,150,147,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1242,"Vernal, Buckskin Hills-Jensen",permits_2025_res,90,84,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1242,"Vernal, Buckskin Hills-Jensen",permits_2025_total,100,94,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1243,"Vernal, Buckskin Hills-Jensen",permits_2025_res,90,85,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1243,"Vernal, Buckskin Hills-Jensen",permits_2025_nr,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1243,"Vernal, Buckskin Hills-Jensen",permits_2025_total,100,94,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1244,Yellowstone,permits_2025_res,90,92,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1244,Yellowstone,permits_2025_nr,10,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1245,Yellowstone,permits_2025_res,45,46,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1245,Yellowstone,permits_2025_nr,5,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1245,Yellowstone,permits_2025_total,50,48,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1256,Little Pole Canyon CWMU,permits_2025_res,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1256,Little Pole Canyon CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1256,Little Pole Canyon CWMU,permits_2025_total,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1257,Tunnel Hollow CWMU,permits_2025_res,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1257,Tunnel Hollow CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1257,Tunnel Hollow CWMU,permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1259,Diamond Mountain CWMU,permits_2025_res,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1259,Diamond Mountain CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1259,Diamond Mountain CWMU,permits_2025_total,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1260,West Ridge CWMU,permits_2025_res,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1260,West Ridge CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1260,West Ridge CWMU,permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1261,Blackhawk CWMU,permits_2025_res,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1261,Blackhawk CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1261,Blackhawk CWMU,permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1263,Weber Florence Creek/Stillman Creek CWMU,permits_2025_res,,35,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1263,Weber Florence Creek/Stillman Creek CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1263,Weber Florence Creek/Stillman Creek CWMU,permits_2025_total,,35,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1264,"Wasatch Mtns, Rabbit Gulch",permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1264,"Wasatch Mtns, Rabbit Gulch",permits_2025_total,50,49,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1268,"North Slope, Summit",permits_2025_res,180,79,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1268,"North Slope, Summit",permits_2025_nr,20,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1268,"North Slope, Summit",permits_2025_total,200,81,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1269,Ogden (excludes Hyrum),permits_2025_res,180,191,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1269,Ogden (excludes Hyrum),permits_2025_nr,20,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1269,Ogden (excludes Hyrum),permits_2025_total,200,196,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1272,"East Canyon, East",permits_2025_res,135,138,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1272,"East Canyon, East",permits_2025_nr,15,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1272,"East Canyon, East",permits_2025_total,150,145,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1273,"North Slope, Three Corners",permits_2025_nr,3,1,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1273,"North Slope, Three Corners",permits_2025_total,25,23,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1274,"North Slope, Three Corners",permits_2025_res,22,15,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1274,"North Slope, Three Corners",permits_2025_nr,3,1,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1274,"North Slope, Three Corners",permits_2025_total,25,16,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1276,"Wasatch Mtns, Box Elder Peak",permits_2025_res,40,34,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1276,"Wasatch Mtns, Box Elder Peak",permits_2025_nr,5,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1276,"Wasatch Mtns, Box Elder Peak",permits_2025_total,45,37,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1277,"North Slope, Three Corners",permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1277,"North Slope, Three Corners",permits_2025_total,25,24,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1278,"Manti, Ferron-Nelson Mtn",permits_2025_res,,21,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1278,"Manti, Ferron-Nelson Mtn",permits_2025_nr,,1,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1278,"Manti, Ferron-Nelson Mtn",permits_2025_total,,22,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1279,"Manti, Ferron-Nelson Mtn",permits_2025_res,,33,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1279,"Manti, Ferron-Nelson Mtn",permits_2025_nr,,4,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1279,"Manti, Ferron-Nelson Mtn",permits_2025_total,,37,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1280,"La Sal, La Sal Mtns-North",permits_2025_res,,14,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1280,"La Sal, La Sal Mtns-North",permits_2025_nr,,7,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1280,"La Sal, La Sal Mtns-North",permits_2025_total,,21,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1281,"Mt Dutton, Deep Creek",permits_2025_res,,64,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1281,"Mt Dutton, Deep Creek",permits_2025_nr,,7,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1281,"Mt Dutton, Deep Creek",permits_2025_total,,71,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1282,"Ogden, North",permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1282,"Ogden, North",permits_2025_nr,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1282,"Ogden, North",permits_2025_total,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1283,Panguitch Lake,permits_2025_res,31,29,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1283,Panguitch Lake,permits_2025_total,35,33,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1284,Panguitch Lake,permits_2025_res,31,29,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1284,Panguitch Lake,permits_2025_total,35,33,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2002,Morgan-South Rich,permits_2025_total,600,,PRIOR_ONLY,
EA2003,East Canyon,permits_2025_total,500,,PRIOR_ONLY,
EA2004,Chalk Creek,permits_2025_total,600,,PRIOR_ONLY,
EA2005,"North Slope, West Daggett",permits_2025_total,100,,PRIOR_ONLY,
EA2006,Yellowstone,permits_2025_total,2000,,PRIOR_ONLY,
EA2008,"Nine Mile, Anthro-Myton Bench",permits_2025_total,250,,PRIOR_ONLY,
EA2009,La Sal Mtns,permits_2025_total,70,,PRIOR_ONLY,
EA2010,San Juan,permits_2025_total,50,,PRIOR_ONLY,
EA2011,Manti,permits_2025_total,300,,PRIOR_ONLY,
EA2012,"Wasatch Mtns, West-Central",permits_2025_total,400,,PRIOR_ONLY,
EA2013,"Wasatch Mtns, Currant Creek",permits_2025_total,2000,,PRIOR_ONLY,
EA2014,"Wasatch Mtns, Avintaquin-White River",permits_2025_total,400,,PRIOR_ONLY,
EA2015,Paunsaugunt,permits_2025_total,100,,PRIOR_ONLY,
EA2016,Nebo,permits_2025_total,275,,PRIOR_ONLY,
EA2018,Panguitch Lake,permits_2025_total,75,,PRIOR_ONLY,
EA2019,"West Desert, Tintic Valley",permits_2025_total,60,,PRIOR_ONLY,
EA2020,Zion,permits_2025_total,320,,PRIOR_ONLY,
EA2021,"Beaver, East",permits_2025_total,30,,PRIOR_ONLY,
EA2026,"Box Elder, Hansel Mtn",permits_2025_total,200,,PRIOR_ONLY,
EA2027,Cache,permits_2025_total,300,,PRIOR_ONLY,
EA2028,Vernal/Bonanza,permits_2025_total,450,,PRIOR_ONLY,
EA2029,"Nine Mile, Range Creek",permits_2025_total,150,,PRIOR_ONLY,
EA2030,Diamond Mtn,permits_2025_total,200,,PRIOR_ONLY,
EA2033,Kamas,permits_2025_res,225,47,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2033,Kamas,permits_2025_nr,25,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2033,Kamas,permits_2025_total,250,50,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2034,"Nine Mile, Anthro",permits_2025_res,180,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2034,"Nine Mile, Anthro",permits_2025_nr,20,1,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2034,"Nine Mile, Anthro",permits_2025_total,200,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2036,"Oquirrh-Stansbury, East",permits_2025_res,54,55,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2036,"Oquirrh-Stansbury, East",permits_2025_nr,6,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2037,Yellowstone,permits_2025_res,180,58,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2037,Yellowstone,permits_2025_nr,20,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2037,Yellowstone,permits_2025_total,200,69,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2038,Wasatch Mtns,permits_2025_res,1080,475,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2038,Wasatch Mtns,permits_2025_nr,120,24,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2038,Wasatch Mtns,permits_2025_total,1200,499,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA2039,"Fillmore, Pahvant",permits_2025_total,150,,PRIOR_ONLY,
EA2040,Kamas,permits_2025_total,150,,PRIOR_ONLY,
EA2046,"Box Elder, Sawtooth",permits_2025_total,25,,PRIOR_ONLY,
EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,permits_2025_res,,675,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,permits_2025_nr,,75,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,permits_2025_total,,750,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EB3000,"Beaver, East",permits_2025_res,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3000,"Beaver, East",permits_2025_total,24,23,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3003,"Cache, Meadowville",permits_2025_res,11,10,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3003,"Cache, Meadowville",permits_2025_total,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3005,"Cache, South",permits_2025_res,9,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3005,"Cache, South",permits_2025_total,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3006,Manti,permits_2025_res,157,155,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3006,Manti,permits_2025_nr,18,17,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3006,Manti,permits_2025_total,175,172,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3008,"Fillmore, Pahvant",permits_2025_res,19,18,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3008,"Fillmore, Pahvant",permits_2025_total,21,20,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3009,La Sal Mtns,permits_2025_res,36,35,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3009,La Sal Mtns,permits_2025_total,40,39,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3011,Mt Dutton,permits_2025_res,18,17,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3011,Mt Dutton,permits_2025_total,20,19,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3015,Panguitch Lake,permits_2025_res,16,15,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3015,Panguitch Lake,permits_2025_total,18,17,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3018,Fishlake/Thousand Lakes,permits_2025_res,81,79,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3018,Fishlake/Thousand Lakes,permits_2025_nr,9,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3018,Fishlake/Thousand Lakes,permits_2025_total,90,87,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
