hunt_code,historical_hunt_code,current_hunt_code,hunt_name,species,reported_hunt_year,model_target_year,unit,unit_name,boundary_id,boundary_name,average_harvest_age,age_data_available,percent_5plus,percent_mature_or_5_plus,percent_adult_male,percent_adult_female,age_metric_type,age_source_scope,source_file,source_page,source_table_title,source_row_key,source_package_file,source_package_path,crosswalk_method,crosswalk_confidence,crosswalk_score,review_status,review_reason,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,quality_score_eligible,trophy_age_score_eligible,notes,database_code_present,database_hunt_name,database_species,database_match_notes
LP5046,PB5046,LP5046,"San Rafael, North",Pronghorn,2021,2022,,,194,,3.6,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,134,,harvest_results_all_years_long.csv::7858,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=LP5046|CROSSWALK_CURRENT_CODE=LP5046|CROSSWALK_CURRENT_CODE=LP5046|CROSSWALK_CURRENT_CODE=LP5046|CROSSWALK_CURRENT_CODE=LP5046,true,"San Rafael, North",Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5049,PB5049,LP5049,Southwest Desert,Pronghorn,2023,2024,,,625,,4.3,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,16,,harvest_quality_features_all_years_by_hunt_code.csv::3301,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049,true,Southwest Desert,Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5049,PB5049,LP5049,Southwest Desert,Limited Entry Buck Pronghorn,2022,2023,,,625,,4.3,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,16,,harvest_quality_features_all_years_by_hunt_code.csv::2126,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049|CROSSWALK_CURRENT_CODE=LP5049,true,Southwest Desert,Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5051,PB5051,LP5051,"West Desert, Rush Valley",Pronghorn,2021,2022,,,245,,4,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,134,,harvest_results_all_years_long.csv::7898,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:resolved_by_confidence_rank|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=LP5051|CROSSWALK_CURRENT_CODE=LP5051|CROSSWALK_CURRENT_CODE=LP5051|CROSSWALK_CURRENT_CODE=LP5051|CROSSWALK_CURRENT_CODE=LP5051,true,"West Desert, Rush Valley",Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
MA1000,,,"East Canyon, Davis-North Salt Lake",Antlerless Moose,2022,2023,,,77,,4.2,true,,,,,average_harvest_age,hunt_code_direct,FF6D4B3D__2022_antlerless_hr.pdf,5,,harvest_quality_features_all_years_by_hunt_code.csv::2038,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"East Canyon, Davis-North Salt Lake",Deer,MATCHED_VIA_DATABASE_NAME_SPECIES
MA1005,,,Morgan-South Rich,Antlerless Moose,2022,2023,,,117,,5.5,true,,,,,average_harvest_age,hunt_code_direct,FF6D4B3D__2022_antlerless_hr.pdf,5,,harvest_quality_features_all_years_by_hunt_code.csv::2039,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Morgan-South Rich,Moose,DIRECT_DATABASE_MATCH
MB6000,,,Cache,Moose,2023,2024,,,29,,5.7,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::3223,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Cache,Moose,DIRECT_DATABASE_MATCH
MB6000,,,Cache,Limited Entry Bull Moose,2022,2023,,,29,,4.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::2042,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_unique|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Cache,Moose,DIRECT_DATABASE_MATCH
MB6001,,,Chalk Creek,Moose,2023,2024,,,69,,4.8,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::3224,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Chalk Creek,Moose,DIRECT_DATABASE_MATCH
MB6001,,,Chalk Creek,Limited Entry Bull Moose,2022,2023,,,69,,4.2,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::2043,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_unique|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Chalk Creek,Moose,DIRECT_DATABASE_MATCH
MB6002,,,East Canyon,Moose,2023,2024,,,276,,3.5,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::3225,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,East Canyon,Moose,DIRECT_DATABASE_MATCH
MB6002,,,East Canyon,Limited Entry Bull Moose,2022,2023,,,276,,4.2,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::2044,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,East Canyon,Moose,DIRECT_DATABASE_MATCH
MB6003,,,"East Canyon, Morgan-Summit",Moose,2023,2024,,,79,,3.5,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::3226,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"East Canyon, Morgan-Summit",Moose,DIRECT_DATABASE_MATCH
MB6003,,,"East Canyon, Morgan-Summit",Limited Entry Bull Moose,2022,2023,,,79,,4.2,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::2045,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"East Canyon, Morgan-Summit",Moose,DIRECT_DATABASE_MATCH
MB6004,,,Kamas,Moose,2023,2024,,,611,,4.5,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::3227,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Kamas,Moose,DIRECT_DATABASE_MATCH
MB6004,,,Kamas,Limited Entry Bull Moose,2022,2023,,,611,,3.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::2046,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_unique|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Kamas,Moose,DIRECT_DATABASE_MATCH
MB6005,,,Morgan-South Rich,Moose,2023,2024,,,117,,4.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::3228,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Morgan-South Rich,Moose,DIRECT_DATABASE_MATCH
MB6005,,,Morgan-South Rich,Limited Entry Bull Moose,2022,2023,,,117,,5.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::2047,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Morgan-South Rich,Moose,DIRECT_DATABASE_MATCH
MB6008,,,Ogden,Moose,2023,2024,,,609,,4.2,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::3231,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Ogden,Moose,DIRECT_DATABASE_MATCH
MB6008,,,Ogden,Limited Entry Bull Moose,2022,2023,,,609,,5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,13,,harvest_quality_features_all_years_by_hunt_code.csv::2050,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_unique|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Ogden,Moose,DIRECT_DATABASE_MATCH
MB6009,,,"South Slope, Diamond Mtn/Vernal",Moose,2021,2022,,,452,,5,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,163,,harvest_results_all_years_long.csv::7298,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,Diamond Mtn/Vernal,Moose,DIRECT_DATABASE_MATCH
MB6010,,,"South Slope, Yellowstone",Moose,2021,2022,,,613,,3,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,163,,harvest_results_all_years_long.csv::7306,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,Yellowstone,Moose,DIRECT_DATABASE_MATCH
MB6208,,,East Fork Chalk Creek,Moose,2021,2022,,,520,,3.5,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,164,,harvest_results_all_years_long.csv::7362,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,East Fork Chalk Creek CWMU,Moose,DIRECT_DATABASE_MATCH
PB5000,,,Beaver,Pronghorn,2023,2024,,,628,,4,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::3259,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Beaver,Pronghorn,DIRECT_DATABASE_MATCH
PB5000,,,Beaver,Limited Entry Buck Pronghorn,2022,2023,,,628,,4.3,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::2082,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Beaver,Pronghorn,DIRECT_DATABASE_MATCH
PB5001,,,"Book Cliffs, Bitter Creek",Pronghorn,2021,2022,,,667,,5.2,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,132,,harvest_results_all_years_long.csv::7538,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Book Cliffs, Bitter Creek",Pronghorn,DIRECT_DATABASE_MATCH
PB5002,,,"Book Cliffs, South",Pronghorn,2021,2022,,,15,,3.5,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,132,,harvest_results_all_years_long.csv::7546,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Book Cliffs, South",Pronghorn,DIRECT_DATABASE_MATCH
PB5003,,,"Box Elder, Promontory",Pronghorn,2021,2022,,,24,,2.9,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,132,,harvest_results_all_years_long.csv::7554,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Box Elder, Promontory",Pronghorn,DIRECT_DATABASE_MATCH
PB5004,,,"Box Elder, Puddle Valley",Pronghorn,2021,2022,,,25,,3.4,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,132,,harvest_results_all_years_long.csv::7562,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Box Elder, Puddle Valley",Pronghorn,DIRECT_DATABASE_MATCH
PB5005,,,"Box Elder, Snowville",Pronghorn,2021,2022,,,27,,3,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,132,,harvest_results_all_years_long.csv::7570,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Box Elder, Snowville",Pronghorn,DIRECT_DATABASE_MATCH
PB5006,,,"Box Elder, West",Pronghorn,2021,2022,,,755,,3.5,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,132,,harvest_results_all_years_long.csv::7578,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Box Elder, West",Pronghorn,DIRECT_DATABASE_MATCH
PB5008,,,"Fillmore, Oak Creek South",Pronghorn,2023,2024,,,81,,5.3,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::3266,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Fillmore, Oak Creek South",Pronghorn,DIRECT_DATABASE_MATCH
PB5008,,,"Fillmore, Oak Creek South",Limited Entry Buck Pronghorn,2022,2023,,,81,,4.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::2090,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Fillmore, Oak Creek South",Pronghorn,DIRECT_DATABASE_MATCH
PB5009,,,"La Sal, Potash/South Cisco",Pronghorn,2023,2024,,,688,,4.1,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::3267,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"La Sal, Potash/South Cisco",Pronghorn,DIRECT_DATABASE_MATCH
PB5009,,,"La Sal, Potash/South Cisco",Limited Entry Buck Pronghorn,2022,2023,,,688,,4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::2091,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"La Sal, Potash/South Cisco",Pronghorn,DIRECT_DATABASE_MATCH
PB5011,,,"Nine Mile, Anthro-Myton Bench",Pronghorn,2021,2022,,,129,,3.6,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,132,,harvest_results_all_years_long.csv::7610,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Nine Mile, Anthro-Myton Bench",Pronghorn,DIRECT_DATABASE_MATCH
PB5012,,,"North Slope, Three Corners/West Daggett",Limited Entry Buck Pronghorn,2022,2023,,,289,,4.7,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::2093,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"North Slope, Three Corners/West Daggett",Pronghorn,DIRECT_DATABASE_MATCH
