hunt_code,boundary_id,member_boundary_ids,source_boundary_ids,boundary_source_authority,boundary_source_file,merged_boundary_id,boundary_geometry_type,geometry_status,boundary_geojson_path,boundary_kmz_path,boundary_kml_path,dwr_boundary_link,member_boundary_count
EL3079,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3079.geojson,,,,0
EL3081,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3081.geojson,,,,0
EL3083,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3083.geojson,,,,0
EL3084,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3084.geojson,,,,0
EL3086,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3086.geojson,,,,0
EL3087,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3087.geojson,,,,0
EL3088,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3088.geojson,,,,0
EL3089,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3089.geojson,,,,0
EL3091,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3091.geojson,,,,0
EL3093,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3093.geojson,,,,0
EL3096,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3096.geojson,,,,0
EL3097,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3097.geojson,,,,0
EL3098,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3098.geojson,,,,0
EL3100,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3100.geojson,,,,0
EL3126,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3126.geojson,,,,0
EL3127,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3127.geojson,,,,0
EL3130,682,,682,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3130.geojson,,,,0
EL3132,36,,36,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3132.geojson,,,,0
EL3135,869,,869,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3135.geojson,,,,0
EL3136,871,,871,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3136.geojson,,,,0
EL3137,241,,241,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3137.geojson,,,,0
EL3139,36,,36,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3139.geojson,,,,0
EL3142,869,,869,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3142.geojson,,,,0
EL3143,871,,871,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3143.geojson,,,,0
EL3144,241,,241,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3144.geojson,,,,0
EL3145,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3145.geojson,,,,0
EL3146,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3146.geojson,,,,0
EL3147,867,,867,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3147.geojson,,,,0
EL3148,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3148.geojson,,,,0
EL3149,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3149.geojson,,,,0
EL3150,867,,867,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3150.geojson,,,,0
EL3151,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3151.geojson,,,,0
EL3152,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3152.geojson,,,,0
EL3153,867,,867,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3153.geojson,,,,0
EL3154,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3154.geojson,,,,0
EL3155,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3155.geojson,,,,0
EL3158,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3158.geojson,,,,0
EL3159,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3159.geojson,,,,0
EL3160,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3160.geojson,,,,0
EL3161,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3161.geojson,,,,0
EL3162,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3162.geojson,,,,0
EL3163,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3163.geojson,,,,0
EL3164,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3164.geojson,,,,0
EL3166,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3166.geojson,,,,0
EL3167,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3167.geojson,,,,0
EL3168,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3168.geojson,,,,0
EL3169,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3169.geojson,,,,0
EL3170,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3170.geojson,,,,0
EL3171,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3171.geojson,,,,0
EL3172,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3172.geojson,,,,0
EL3173,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3173.geojson,,,,0
EL3174,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3174.geojson,,,,0
EL3175,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3175.geojson,,,,0
EL3176,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3176.geojson,,,,0
EL3177,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3177.geojson,,,,0
EL3179,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3179.geojson,,,,0
EL3180,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3180.geojson,,,,0
EL3181,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3181.geojson,,,,0
EL3182,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3182.geojson,,,,0
EL3183,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3183.geojson,,,,0
EL3184,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3184.geojson,,,,0
EL3185,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3185.geojson,,,,0
EL3186,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3186.geojson,,,,0
EL3187,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3187.geojson,,,,0
EL3188,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3188.geojson,,,,0
EL3189,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3189.geojson,,,,0
EL3190,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3190.geojson,,,,0
EL3191,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3191.geojson,,,,0
EL3192,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3192.geojson,,,,0
EL3193,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3193.geojson,,,,0
EL3194,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3194.geojson,,,,0
EL3195,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3195.geojson,,,,0
EL3196,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3196.geojson,,,,0
EL3197,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3197.geojson,,,,0
EL3198,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3198.geojson,,,,0
EL3199,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3199.geojson,,,,0
EL3205,276,,276,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3205.geojson,,,,0
EL3208,117,,117,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3208.geojson,,,,0
EL3210,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3210.geojson,,,,0
EX1000,5130,282;313;218,282;313;218,Utah DWR,elk_hunt_table_official.json,EX1000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EX1000.geojson,data/boundaries/kmz/EX1000.kmz,data/boundaries/kml/EX1000.kml,,3
GO1000,5131,145;146;147;148;157;616;617;628;200;225;231;233;102;630,145;146;147;148;157;616;617;628;200;225;231;233;102;630,Utah DWR,mountain_goat_hunt_table_official.json,GO1000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/GO1000.geojson,data/boundaries/kmz/GO1000.kmz,data/boundaries/kml/GO1000.kml,,14
GO6800,628,,628,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6800.geojson,,,,0
GO6801,628,,628,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6801.geojson,,,,0
GO6803,616,,616,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6803.geojson,,,,0
GO6804,102,,102,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6804.geojson,,,,0
GO6805,145,,145,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6805.geojson,,,,0
GO6806,146,,146,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6806.geojson,,,,0
GO6807,147,,147,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6807.geojson,,,,0
GO6808,148,,148,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6808.geojson,,,,0
GO6810,157,,157,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6810.geojson,,,,0
GO6813,233,,233,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6813.geojson,,,,0
GO6814,630,,630,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6814.geojson,,,,0
GO6817,617,,617,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6817.geojson,,,,0
GO6818,225,,225,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6818.geojson,,,,0
GO6819,231,,231,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6819.geojson,,,,0
GO6820,200,,200,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6820.geojson,,,,0
GO6821,616,,616,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6821.geojson,,,,0
GO6822,628,,628,Utah DWR,mountain_goat_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/GO6822.geojson,,,,0
LD1001,163,,163,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LD1001.geojson,,,,0
LD1004,163,,163,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LD1004.geojson,,,,0
LD1006,163,,163,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LD1006.geojson,,,,0
LD1019,85,,85,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LD1019.geojson,,,,0
LD1023,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LD1023.geojson,,,,0
LD1108,632,,632,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LD1108.geojson,,,,0
LO0008,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO0008.geojson,,,,0
LO0009,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO0009.geojson,,,,0
LO0010,206,,206,Utah DWR,LOA_2024_gdb_6053011641283393372,,single_loa_boundary,mapped,processed_data/boundaries/LO0010.geojson,,,,0
LO0011,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO0011.geojson,,,,0
LO0012,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO0012.geojson,,,,0
LO0013,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO0013.geojson,,,,0
LO0014,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO0014.geojson,,,,0
LO0015,206,,206,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO0015.geojson,,,,0
LO1501,607,,607,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1501.geojson,,,,0
LO1502,29,,29,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1502.geojson,,,,0
LO1503,619,,619,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1503.geojson,,,,0
LO1504,616,,616,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1504.geojson,,,,0
LO1506,804,,804,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1506.geojson,,,,0
LO1508,611,,611,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1508.geojson,,,,0
LO1509,617,,617,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1509.geojson,,,,0
LO1510,629,,629,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1510.geojson,,,,0
LO1511,630,,630,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1511.geojson,,,,0
LO1512,615,,615,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1512.geojson,,,,0
LO1513,612,,612,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1513.geojson,,,,0
LO1514,609,,609,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1514.geojson,,,,0
LO1516,634,,634,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1516.geojson,,,,0
LO1517,636,,636,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1517.geojson,,,,0
LO1518,455,,455,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1518.geojson,,,,0
LO1519,633,,633,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1519.geojson,,,,0
LO1521,618,,618,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1521.geojson,,,,0
LO1522,614,,614,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1522.geojson,,,,0
LO1523,613,,613,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1523.geojson,,,,0
LO1524,625,,625,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1524.geojson,,,,0
LO1525,621,,621,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1525.geojson,,,,0
LO1526,620,,620,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1526.geojson,,,,0
LO1529,635,,635,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1529.geojson,,,,0
LO1531,607,,607,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1531.geojson,,,,0
LO1533,619,,619,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1533.geojson,,,,0
LO1534,616,,616,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1534.geojson,,,,0
LO1536,804,,804,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1536.geojson,,,,0
LO1538,611,,611,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1538.geojson,,,,0
LO1539,617,,617,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1539.geojson,,,,0
LO1540,629,,629,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1540.geojson,,,,0
LO1541,630,,630,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1541.geojson,,,,0
LO1542,615,,615,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1542.geojson,,,,0
LO1543,612,,612,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1543.geojson,,,,0
LO1544,609,,609,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1544.geojson,,,,0
LO1546,634,,634,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1546.geojson,,,,0
LO1547,636,,636,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1547.geojson,,,,0
LO1549,633,,633,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1549.geojson,,,,0
LO1551,618,,618,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1551.geojson,,,,0
LO1552,614,,614,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1552.geojson,,,,0
LO1553,613,,613,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1553.geojson,,,,0
LO1554,625,,625,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1554.geojson,,,,0
LO1555,621,,621,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1555.geojson,,,,0
LO1556,620,,620,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1556.geojson,,,,0
LO1559,635,,635,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1559.geojson,,,,0
LO1561,607,,607,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1561.geojson,,,,0
LO1563,619,,619,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1563.geojson,,,,0
LO1564,616,,616,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1564.geojson,,,,0
LO1566,804,,804,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1566.geojson,,,,0
LO1568,611,,611,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1568.geojson,,,,0
LO1569,617,,617,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1569.geojson,,,,0
LO1570,629,,629,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1570.geojson,,,,0
LO1571,630,,630,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1571.geojson,,,,0
LO1572,615,,615,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1572.geojson,,,,0
LO1573,612,,612,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1573.geojson,,,,0
LO1574,609,,609,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1574.geojson,,,,0
LO1576,634,,634,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1576.geojson,,,,0
LO1577,636,,636,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1577.geojson,,,,0
LO1579,633,,633,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1579.geojson,,,,0
LO1581,618,,618,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1581.geojson,,,,0
LO1582,614,,614,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1582.geojson,,,,0
LO1583,613,,613,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1583.geojson,,,,0
LO1584,625,,625,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1584.geojson,,,,0
LO1585,621,,621,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1585.geojson,,,,0
LO1586,620,,620,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1586.geojson,,,,0
LO1589,635,,635,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1589.geojson,,,,0
LO1591,804,,804,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1591.geojson,,,,0
LO1592,611,,611,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1592.geojson,,,,0
LO1593,615,,615,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1593.geojson,,,,0
LO1594,634,,634,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1594.geojson,,,,0
LO1595,636,,636,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1595.geojson,,,,0
LO1596,633,,633,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1596.geojson,,,,0
LO1597,635,,635,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1597.geojson,,,,0
LO1598,612,,612,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1598.geojson,,,,0
LO1599,69,,69,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1599.geojson,,,,0
LO1600,69,,69,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1600.geojson,,,,0
LO1601,69,,69,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1601.geojson,,,,0
LO1602,69,,69,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1602.geojson,,,,0
LO1603,276,,276,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1603.geojson,,,,0
LO1604,276,,276,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1604.geojson,,,,0
LO1605,276,,276,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1605.geojson,,,,0
LO1606,276,,276,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1606.geojson,,,,0
LO1607,117,,117,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1607.geojson,,,,0
LO1608,117,,117,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1608.geojson,,,,0
LO1609,117,,117,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1609.geojson,,,,0
LO1610,117,,117,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1610.geojson,,,,0
LO1611,685,,685,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1611.geojson,,,,0
LO1612,685,,685,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1612.geojson,,,,0
LO1613,685,,685,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1613.geojson,,,,0
LO1614,672,,672,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1614.geojson,,,,0
LO1615,672,,672,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1615.geojson,,,,0
LO1616,672,,672,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1616.geojson,,,,0
LO1617,926,,926,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1617.geojson,,,,0
LO1618,926,,926,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1618.geojson,,,,0
LO1619,926,,926,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1619.geojson,,,,0
LO1620,927,,927,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1620.geojson,,,,0
LO1621,927,,927,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1621.geojson,,,,0
LO1622,927,,927,Utah DWR,hunt_boundaries.geojson,,single_kmz,mapped,processed_data/boundaries/LO1622.geojson,,,,0
