hunt_code,comparison_bucket,in_active_database_2026,database_species,database_hunt_name,database_hunt_type,harvest_families,harvest_species,harvest_hunt_names,harvest_rows,harvest_files,harvest_permits_sum,harvest_hunters_sum,harvest_sum,harvest_success_percent_mean,harvest_average_days_mean,harvest_satisfaction_mean,draw_species,draw_hunt_names,draw_rows,draw_files,draw_permits_2023_res,draw_permits_2023_nr,draw_permits_2023_total,draw_applicants_2023_res,draw_applicants_2023_nr
EB3057,both,YES,Elk,Panguitch Lake,Limited Entry,elk|other,Elk,Panguitch Lake,10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,90.0,81.0,45.0,55.6,7.1,3,Elk,Limited-entry Alw (rifle) Bull Elk - Late - Panguitch Lake - Any Legal Weapon,62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,8.0,1.0,9.0,327.0,138.0
EB3063,both,YES,Elk,Fishlake/Thousand Lakes,Limited Entry,elk|other,Elk,"Plateau, Fishlake/Thousand Lakes",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,320.0,288.0,234.0,80.6,3.5,3.6,Elk,"Limited-entry Alw (rifle) Bull Elk - Early - Plateau, Fishlake/thousand Lakes - Any Legal Weapon",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,25.0,2.0,27.0,968.0,329.0
EB3064,both,YES,Elk,Fishlake/Thousand Lakes,Limited Entry,elk|other,Elk,"Plateau, Fishlake/Thousand Lakes",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,860.0,774.0,360.0,46.9,7,2.9,Elk,"Limited-entry Alw (rifle) Bull Elk - Mid - Plateau, Fishlake/thousand Lakes - Any Legal Weapon",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,77.0,9.0,86.0,537.0,184.0
EB3065,both,YES,Elk,Fishlake/Thousand Lakes,Limited Entry,elk|other,Elk,"Plateau, Fishlake/Thousand Lakes",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,510.0,459.0,297.0,64.6,5.8,3.5,Elk,"Limited-entry Alw (rifle) Bull Elk - Late - Plateau, Fishlake/thousand Lakes - Any Legal Weapon",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,44.0,4.0,48.0,511.0,121.0
EB3066,both,YES,Elk,San Juan Bull Elk,Limited Entry,elk|other,Elk,San Juan Bull Elk,10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,140.0,126.0,117.0,92.3,2.8,4.2,Elk,Limited-entry Alw (rifle) Bull Elk - Early - San Juan Bull Elk - Any Legal Weapon,62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,7.0,1.0,8.0,1378.0,1706.0
EB3067,both,YES,Elk,San Juan Bull Elk,Limited Entry,elk|other,Elk,San Juan Bull Elk,10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,140.0,126.0,90.0,71.4,5.6,3.8,Elk,Limited-entry Alw (rifle) Bull Elk - Late - San Juan Bull Elk - Any Legal Weapon,62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,13.0,2.0,15.0,214.0,237.0
EB3068,both,YES,Elk,Diamond Mtn,Limited Entry,elk|other,Elk,"South Slope, Diamond Mtn",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,260.0,225.0,207.0,91.7,2.8,4.1,Elk,"Limited-entry Alw (rifle) Bull Elk - Early - South Slope, Diamond Mtn - Any Legal Weapon",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,7.0,1.0,8.0,410.0,113.0
EB3069,both,YES,Elk,Diamond Mtn,Limited Entry,elk|other,Elk,"South Slope, Diamond Mtn",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,350.0,315.0,297.0,93.9,5.8,3.7,Elk,"Limited-entry Alw (rifle) Bull Elk - Mid - South Slope, Diamond Mtn - Any Legal Weapon",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,22.0,3.0,25.0,292.0,80.0
EB3072,both,YES,Elk,Wasatch Mtns,Limited Entry,elk|other,Elk,Wasatch Mtns,10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,1010.0,891.0,540.0,60.9,3.4,3.3,Elk,Limited-entry Alw (rifle) Bull Elk - Early - Wasatch Mtns - Any Legal Weapon,62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,82.0,7.0,89.0,2878.0,544.0
EB3073,both,YES,Elk,Wasatch Mtns,Limited Entry,elk|other,Elk,Wasatch Mtns,10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,1610.0,1413.0,801.0,57.1,5.5,3.1,Elk,Limited-entry Alw (rifle) Bull Elk - Late - Wasatch Mtns - Any Legal Weapon,62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,143.0,15.0,158.0,1231.0,235.0
EB3077,both,YES,Elk,"Beaver, East",Limited Entry,elk|other,Elk,"Beaver, East",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,120.0,108.0,90.0,83.3,5.6,4.1,Elk,"Limited-entry Muzzleloader Bull Elk - Beaver, East - Muzzleloader",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,11.0,1.0,12.0,252.0,252.0
EB3079,both,YES,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,elk|other,Elk,"Book Cliffs, Little Creek Roadless",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,10.0,9.0,9.0,100,1,5,Elk,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Little Creek Roadless - Muzzleloader",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,1.0,0.0,1.0,31.0,0.0
EB3081,both,YES,Elk,"Cache, Meadowville",Limited Entry,elk|other,Elk,"Cache, Meadowville",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,90.0,81.0,72.0,85.7,2.7,4.4,Elk,"Limited-entry Muzzleloader Bull Elk - Cache, Meadowville - Muzzleloader",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,8.0,1.0,9.0,24.0,11.0
EB3083,both,YES,Elk,"Cache, South",Limited Entry,elk|other,Elk,"Cache, South",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,50.0,45.0,36.0,80,3.4,4.2,Elk,"Limited-entry Muzzleloader Bull Elk - Cache, South - Muzzleloader",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,4.0,1.0,5.0,172.0,47.0
EB3084,both,YES,Elk,Manti,Limited Entry,elk|other,Elk,"Central Mtns, Manti",10,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_2023_uploaded_reports.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_quality_features_by_hunt_code_all_species_2023.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_ELK_hunt_success.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_all_species_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_success_long.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_le_oial_all.csv|pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_uploaded_reports_all_long.csv,990.0,891.0,558.0,62.6,6.1,3.7,Elk,"Limited-entry Muzzleloader Bull Elk - Central Mtns, Manti - Muzzleloader",62,pipeline\RAW\hunt_unit_database\2024\csv\draw_results_2023_for_2024_long.csv,87.0,9.0,96.0,937.0,269.0
