record_id,record_type,library_title,library_species,library_category,library_area,library_condition,library_source_pdf,document_file_status,database_match_status,database_hunt_code,database_hunt_name,database_species,database_hunt_type,database_season,database_permits_2026_res,database_permits_2026_nr,database_permits_2026_total,database_permits_2026_source,database_permit_allotment_2026_status,reconciliation_issue
permit_2022_2024_conservation_0266,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southern Region,Wild Bearded Turkey,Conservation Permits,Southern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1022,Southern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0267,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southern Region,Wild Bearded Turkey,Conservation Permits,Southern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1022,Southern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0268,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southern Region,Wild Bearded Turkey,Conservation Permits,Southern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1022,Southern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0269,permit_allocation,"2022-2024 Utah Archery Association Bison - Henry Mtns, Cow Only (late)",Bison,Conservation Permits,"Henry Mtns, Cow Only (late)",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,BI6503,Henry Mtns,Bison,Once-in-a-lifetime,Oct 28 2026 - Nov 8 2026,4,2,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.36; tied/weak candidates require review.
permit_2022_2024_conservation_0270,permit_allocation,"2022-2024 Utah Archery Association Black Bear - Central Mtns, Manti-North",Black Bear,Conservation Permits,"Central Mtns, Manti-North",Multiseason,2022-24_conservation_permits.pdf,,MATCH_REVIEW,BR7303,Manti North,Black Bear,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",13,1,14,,,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0271,permit_allocation,2022-2024 Utah Archery Association Buck Deer - Paunsaugunt,Buck Deer,Conservation Permits,Paunsaugunt,Hunter's Choice of Season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,DB1771,Cache,Deer,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,588,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0272,permit_allocation,"2022-2024 Utah Archery Association Buck Deer - West Desert, Vernon",Buck Deer,Conservation Permits,"West Desert, Vernon",Archery,2022-24_conservation_permits.pdf,,MATCH_HIGH,DB1016,"West Desert, Vernon",Deer,Limited Entry,Aug 15 2026 - Sept 11 2026,46,5,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0273,permit_allocation,"2022-2024 Utah Archery Association Bull Elk - Book Cliffs, Bitter Creek/South",Bull Elk,Conservation Permits,"Book Cliffs, Bitter Creek/South",Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3160,"Book Cliffs, Bitter Creek/East",Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,22,2,24,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.71; tied/weak candidates require review.
permit_2022_2024_conservation_0274,permit_allocation,"2022-2024 Utah Archery Association Bull Elk - Central Mtns, Manti",Bull Elk,Conservation Permits,"Central Mtns, Manti",Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3006,Manti,Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,148,17,165,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.50; tied/weak candidates require review.
permit_2022_2024_conservation_0275,permit_allocation,"2022-2024 Utah Archery Association Bull Elk - La Sal, La Sal Mtns",Bull Elk,Conservation Permits,"La Sal, La Sal Mtns",Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3009,La Sal Mtns,Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,36,4,40,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0276,permit_allocation,2022-2024 Utah Archery Association Bull Moose - Wasatch Mtns/Central Mtns,Bull Moose,Conservation Permits,Wasatch Mtns/Central Mtns,Any Weapon,2022-24_conservation_permits.pdf,,MATCH_REVIEW,MB6011,Wasatch Mtns/Central Mtns,Moose,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,19,3,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0277,permit_allocation,2022-2024 Utah Archery Association Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Central Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1020,Central Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0278,permit_allocation,2022-2024 Utah Houndsmen Association Antlerless Elk - Wasatch Mtns,Antlerless Elk,Conservation Permits,Wasatch Mtns,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA2045,Wasatch Mtns (Conservation),Elk,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,Best fuzzy match score 0.80; tied/weak candidates require review.
permit_2022_2024_conservation_0279,permit_allocation,2022-2024 Utah Houndsmen Association Black Bear - Beaver,Black Bear,Conservation Permits,Beaver,Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,BR7318,Beaver,Black Bear,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",1,0,1,,,
permit_2022_2024_conservation_0280,permit_allocation,2022-2024 Utah Houndsmen Association Black Bear - La Sal,Black Bear,Conservation Permits,La Sal,Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,BR7307,La Sal,Black Bear,Multiseason - Conservation,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Nov 2 - Nov. 8, 2026",,,,,,
permit_2022_2024_conservation_0281,permit_allocation,"2022-2024 Utah Houndsmen Association Black Bear - Plateau, Fishlake/Thousand Lakes",Black Bear,Conservation Permits,"Plateau, Fishlake/Thousand Lakes",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,BR7311,Fishlake/Thousand Lakes,Black Bear,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,,,
permit_2022_2024_conservation_0282,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Bison - Book Cliffs, Little Creek/South, Hunter's Choice",Bison,Conservation Permits,"Book Cliffs, Little Creek/South, Hunter's Choice",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,BI6529,"Book Cliffs, Little Creek/South",Bison,Once-in-a-lifetime,Oct 17 2026 - Oct 27 2026,8,0,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.47; tied/weak candidates require review.
permit_2022_2024_conservation_0283,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Buck Pronghorn - San Rafael, North",Buck Pronghorn,Conservation Permits,"San Rafael, North",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,LP5046,"San Rafael, North - Private Land Only",Pronghorn,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,Best fuzzy match score 0.83; tied/weak candidates require review.
permit_2022_2024_conservation_0284,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Bull Elk - Book Cliffs, Bitter Creek/South",Bull Elk,Conservation Permits,"Book Cliffs, Bitter Creek/South",Multiseason,2022-24_conservation_permits.pdf,,MATCH_REVIEW,EB3165,"Book Cliffs, Bitter Creek/East",Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Fuzzy match score 0.67; owner review required.
permit_2022_2024_conservation_0285,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Bull Elk - Central Mtns, Manti",Bull Elk,Conservation Permits,"Central Mtns, Manti",Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA1013,"Manti, Central",Elk,General Season,Oct 03 2026 - Oct 15 2026,63,7,70,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.27; tied/weak candidates require review.
permit_2022_2024_conservation_0286,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Bull Elk - Central Mtns, Manti",Bull Elk,Conservation Permits,"Central Mtns, Manti",Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3108,Manti,Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.33; tied/weak candidates require review.
permit_2022_2024_conservation_0287,permit_allocation,2022-2024 Utah Wild Sheep Foundation Bull Elk - Wasatch Mtns,Bull Elk,Conservation Permits,Wasatch Mtns,Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA2038,Wasatch Mtns,Elk,General Season,Aug 15 2026 - Sept 04 2026,1080,120,1200,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.38; tied/weak candidates require review.
permit_2022_2024_conservation_0288,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Desert Bighorn Sheep - Kaiparowits, West",Desert Bighorn Sheep,Conservation Permits,"Kaiparowits, West",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,DS1006,"Kaiparowits, West",Desert Bighorn Sheep,Conservation,"Sept 13, 2025 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,
permit_2022_2024_conservation_0289,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Desert Bighorn Sheep - San Rafael, North",Desert Bighorn Sheep,Conservation Permits,"San Rafael, North",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_REVIEW,DS1007,"San Rafael, South",Desert Bighorn Sheep,Conservation,"Sept 13, 2025 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,Fuzzy match score 0.57; owner review required.
permit_2022_2024_conservation_0290,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Desert Bighorn Sheep - San Rafael, South",Desert Bighorn Sheep,Conservation Permits,"San Rafael, South",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,DS1007,"San Rafael, South",Desert Bighorn Sheep,Conservation,"Sept 13, 2025 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,
permit_2022_2024_conservation_0291,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Mountain Goat - North Slope/South Slope, High Uintas Central",Mountain Goat,Conservation Permits,"North Slope/South Slope, High Uintas Central",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,GO6805,High Uintas Central,Mountain Goat,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.42; tied/weak candidates require review.
permit_2022_2024_conservation_0292,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Mountain Goat - North Slope/South Slope, High Uintas West",Mountain Goat,Conservation Permits,"North Slope/South Slope, High Uintas West",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,GO6808,High Uintas West,Mountain Goat,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,9,2,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.42; tied/weak candidates require review.
permit_2022_2024_conservation_0293,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn (early)",Rocky Mountain Bighorn Sheep,Conservation Permits,"Box Elder, Newfoundland Mtn (early)",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_REVIEW,RS1003,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Conservation,"Oct 25 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,Fuzzy match score 0.75; owner review required.
permit_2022_2024_conservation_0294,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn (late)",Rocky Mountain Bighorn Sheep,Conservation Permits,"Box Elder, Newfoundland Mtn (late)",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_REVIEW,RS1003,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Conservation,"Oct 25 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,Fuzzy match score 0.75; owner review required.
permit_2022_2024_conservation_0295,permit_allocation,"2022-2024 Utah Wild Sheep Foundation Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek (early)",Rocky Mountain Bighorn Sheep,Conservation Permits,"Fillmore, Oak Creek (early)",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,RS6720,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.45; tied/weak candidates require review.
permit_2022_2024_conservation_0296,permit_allocation,2022-2024 Utah Wild Sheep Foundation Rocky Mountain Bighorn Sheep - Statewide,Rocky Mountain Bighorn Sheep,Conservation Permits,Statewide,Statewide,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Statewide,"Sept 1 - Dec 31, 2026",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,Best fuzzy match score 0.12; tied/weak candidates require review.
permit_2022_2024_conservation_0297,permit_allocation,2022-2024 Utah Wild Sheep Foundation Wild Bearded Turkey - Southeastern Region,Wild Bearded Turkey,Conservation Permits,Southeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1019,Southeastern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0298,permit_allocation,2022-2024 Utah Wild Sheep Foundation Wild Bearded Turkey - Southeastern Region,Wild Bearded Turkey,Conservation Permits,Southeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1019,Southeastern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0299,permit_allocation,2022-2024 Utah Wild Sheep Foundation Wild Bearded Turkey - Southern Region,Wild Bearded Turkey,Conservation Permits,Southern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1022,Southern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0300,permit_allocation,2022-2024 Utah Wild Sheep Foundation Wild Bearded Turkey - Southern Region,Wild Bearded Turkey,Conservation Permits,Southern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1022,Southern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0301,permit_allocation,2022-2024 Utah Wild Sheep Foundation Wild Bearded Turkey - Statewide,Wild Bearded Turkey,Conservation Permits,Statewide,Statewide,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK0001,Turkey - Statewide Permit,Turkey,Statewide,"Apr 1 - May 31, 2026",,,,,,Best fuzzy match score 0.20; tied/weak candidates require review.
permit_2022_2024_conservation_0302,permit_allocation,2022-2024 Wildlife Conservation Foundation Antlerless Elk - Plateau,Antlerless Elk,Conservation Permits,Plateau,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA1153,Old Woman Plateau CWMU,Elk,CWMU,Contact operator for 2025 season dates,4,0,4,,,Best fuzzy match score 0.43; tied/weak candidates require review.
permit_2022_2024_conservation_0303,permit_allocation,2022-2024 Wildlife Conservation Foundation Antlerless Elk - South Slope,Antlerless Elk,Conservation Permits,South Slope,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EL3036,Cache South,Elk,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,,,Best fuzzy match score 0.50; tied/weak candidates require review.
permit_2022_2024_conservation_0304,permit_allocation,2022-2024 Wildlife Conservation Foundation Antlerless Elk - South Slope,Antlerless Elk,Conservation Permits,South Slope,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EL3036,Cache South,Elk,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,,,Best fuzzy match score 0.50; tied/weak candidates require review.
permit_2022_2024_conservation_0305,permit_allocation,2022-2024 Wildlife Conservation Foundation Antlerless Elk - South Slope,Antlerless Elk,Conservation Permits,South Slope,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EL3036,Cache South,Elk,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,,,Best fuzzy match score 0.50; tied/weak candidates require review.
permit_2022_2024_conservation_0306,permit_allocation,2022-2024 Wildlife Conservation Foundation Antlerless Elk - South Slope,Antlerless Elk,Conservation Permits,South Slope,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EL3036,Cache South,Elk,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,,,Best fuzzy match score 0.50; tied/weak candidates require review.
permit_2022_2024_conservation_0307,permit_allocation,2022-2024 Wildlife Conservation Foundation Antlerless Elk - Wasatch Mtns,Antlerless Elk,Conservation Permits,Wasatch Mtns,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA2045,Wasatch Mtns (Conservation),Elk,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,Best fuzzy match score 0.80; tied/weak candidates require review.
permit_2022_2024_conservation_0308,permit_allocation,2022-2024 Wildlife Conservation Foundation Antlerless Elk - Wasatch Mtns,Antlerless Elk,Conservation Permits,Wasatch Mtns,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA2045,Wasatch Mtns (Conservation),Elk,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,Best fuzzy match score 0.80; tied/weak candidates require review.
permit_2022_2024_conservation_0309,permit_allocation,"2022-2024 Wildlife Conservation Foundation Bison - Book Cliffs, Little Creek/South, Cow Only",Bison,Conservation Permits,"Book Cliffs, Little Creek/South, Cow Only",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,BI6529,"Book Cliffs, Little Creek/South",Bison,Once-in-a-lifetime,Oct 17 2026 - Oct 27 2026,8,0,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.54; tied/weak candidates require review.
permit_2022_2024_conservation_0310,permit_allocation,"2022-2024 Wildlife Conservation Foundation Black Bear - Kamas/North Slope, Summit",Black Bear,Conservation Permits,"Kamas/North Slope, Summit",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,BR7321,Kamas/North Slope Summit,Black Bear,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,,,
permit_2022_2024_conservation_0311,permit_allocation,"2022-2024 Wildlife Conservation Foundation Black Bear - South Slope, Bonanza/Diamond Mtn/Vernal",Black Bear,Conservation Permits,"South Slope, Bonanza/Diamond Mtn/Vernal",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,BR7313,Diamond Mtn/Vernal/Bonanza,Black Bear,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,,,
permit_2022_2024_conservation_0312,permit_allocation,"2022-2024 Wildlife Conservation Foundation Black Bear - Wasatch Mtns, Avintaquin/Currant Creek",Black Bear,Conservation Permits,"Wasatch Mtns, Avintaquin/Currant Creek",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,BR7315,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",3,0,3,,,
permit_2022_2024_conservation_0313,permit_allocation,"2022-2024 Wildlife Conservation Foundation Buck Pronghorn - Box Elder, Promontory",Buck Pronghorn,Conservation Permits,"Box Elder, Promontory",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,PB5028,"Box Elder, Promontory",Pronghorn,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0314,permit_allocation,"2022-2024 Wildlife Conservation Foundation Buck Pronghorn - Box Elder, Puddle Valley",Buck Pronghorn,Conservation Permits,"Box Elder, Puddle Valley",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,PB5029,"Box Elder, Puddle Valley",Pronghorn,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0315,permit_allocation,2022-2024 Wildlife Conservation Foundation Buck Pronghorn - Pine Valley,Buck Pronghorn,Conservation Permits,Pine Valley,Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,PB5042,Pine Valley,Pronghorn,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0316,permit_allocation,2022-2024 Wildlife Conservation Foundation Wild Bearded Turkey - Northeastern Region,Wild Bearded Turkey,Conservation Permits,Northeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1004,Northeastern Area,Turkey,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,,,Best fuzzy match score 0.17; tied/weak candidates require review.
permit_2022_2024_conservation_0317,permit_allocation,2022-2024 Wildlife Conservation Foundation Wild Bearded Turkey - Northeastern Region,Wild Bearded Turkey,Conservation Permits,Northeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1004,Northeastern Area,Turkey,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,,,Best fuzzy match score 0.17; tied/weak candidates require review.
permit_2022_2024_conservation_0318,permit_allocation,2022-2024 Wildlife Conservation Foundation Wild Bearded Turkey - Northeastern Region,Wild Bearded Turkey,Conservation Permits,Northeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1004,Northeastern Area,Turkey,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,,,Best fuzzy match score 0.17; tied/weak candidates require review.
