section,hunt_code,hunt_name,species,hunt_type,draw_system_type,algorithm_status,model_strategy,residency,points,public_permits_2026,max_point_permits_2026,random_permits_2026,p_draw,p_draw_pct,p_bonus_pool,p_random_pool,p_preference_draw,data_quality_flags,source_years_used
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6251,Hardscrabble CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,26,1,0,1,0.042789,4.279,0.000000,0.042789,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,0,1,0,1,0.002922,0.292,0.000000,0.002922,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,1,1,0,1,0.004383,0.438,0.000000,0.004383,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,2,1,0,1,0.006574,0.657,0.000000,0.006574,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,3,1,0,1,0.014609,1.461,0.000000,0.014609,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,4,1,0,1,0.010957,1.096,0.000000,0.010957,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,5,1,0,1,0.008766,0.877,0.000000,0.008766,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,6,1,0,1,0.020453,2.045,0.000000,0.020453,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,7,1,0,1,0.011687,1.169,0.000000,0.011687,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,8,1,0,1,0.013148,1.315,0.000000,0.013148,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,9,1,0,1,0.014609,1.461,0.000000,0.014609,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,10,1,0,1,0.008035,0.804,0.000000,0.008035,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,11,1,0,1,0.017531,1.753,0.000000,0.017531,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,12,1,0,1,0.009496,0.950,0.000000,0.009496,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,13,1,0,1,0.000000,0.000,0.000000,0.000000,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,14,1,0,1,0.032871,3.287,0.000000,0.032871,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,15,1,0,1,0.023375,2.337,0.000000,0.023375,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,16,1,0,1,0.037253,3.725,0.000000,0.037253,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,17,1,0,1,0.039445,3.944,0.000000,0.039445,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,18,1,0,1,0.055515,5.551,0.000000,0.055515,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,19,1,0,1,0.043828,4.383,0.000000,0.043828,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,20,1,0,1,0.076698,7.670,0.000000,0.076698,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,21,1,0,1,0.096421,9.642,0.000000,0.096421,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,22,1,0,1,0.050402,5.040,0.000000,0.050402,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,23,1,0,1,0.087655,8.766,0.000000,0.087655,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,24,1,0,1,0.091308,9.131,0.000000,0.091308,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,25,1,0,1,0.037984,3.798,0.000000,0.037984,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,26,1,0,1,0.059167,5.917,0.000000,0.059167,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,27,1,0,1,0.061359,6.136,0.000000,0.061359,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6256,Woodruff Creek South CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,28,1,0,1,0.063550,6.355,0.000000,0.063550,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,0,1,0,1,0.013834,1.383,0.000000,0.013834,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,1,1,0,1,0.023715,2.372,0.000000,0.023715,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,2,1,0,1,0.017787,1.779,0.000000,0.017787,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,3,1,0,1,0.007905,0.791,0.000000,0.007905,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,4,1,0,1,0.039526,3.953,0.000000,0.039526,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,5,1,0,1,0.035573,3.557,0.000000,0.035573,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,6,1,0,1,0.027668,2.767,0.000000,0.027668,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,7,1,0,1,0.015810,1.581,0.000000,0.015810,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,8,1,0,1,0.017787,1.779,0.000000,0.017787,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,9,1,0,1,0.019763,1.976,0.000000,0.019763,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,10,1,0,1,0.000000,0.000,0.000000,0.000000,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,11,1,0,1,0.023715,2.372,0.000000,0.023715,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,12,1,0,1,0.051383,5.138,0.000000,0.051383,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,13,1,0,1,0.055336,5.534,0.000000,0.055336,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,14,1,0,1,0.029644,2.964,0.000000,0.029644,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,15,1,0,1,0.031621,3.162,0.000000,0.031621,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,16,1,0,1,0.000000,0.000,0.000000,0.000000,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,17,1,0,1,0.000000,0.000,0.000000,0.000000,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,18,1,0,1,0.037549,3.755,0.000000,0.037549,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,19,1,0,1,0.079051,7.905,0.000000,0.079051,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,20,1,0,1,0.124506,12.451,0.000000,0.124506,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,21,1,0,1,0.043478,4.348,0.000000,0.043478,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,22,1,0,1,0.000000,0.000,0.000000,0.000000,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,23,1,0,1,0.047431,4.743,0.000000,0.047431,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,24,1,0,1,0.148221,14.822,0.000000,0.148221,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,25,1,0,1,0.051383,5.138,0.000000,0.051383,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,26,1,0,1,0.000000,0.000,0.000000,0.000000,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,27,1,0,1,0.000000,0.000,0.000000,0.000000,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,MB6262,Junction Valley CWMU,Moose,CWMU,BONUS_CWMU_BIG_GAME,MODELED_BONUS,bonus_special_phase6,Resident,28,1,0,1,0.057312,5.731,0.000000,0.057312,,ONE_PERMIT_RANDOM_ONLY|NO_MAX_POINT_POOL,"2022,2023,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,0,1,0,1,0.003787,37.900,0.000000,0.003787,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,1,1,0,1,0.007574,75.700,0.000000,0.007574,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,2,1,0,1,0.007138,71.400,0.000000,0.007138,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,3,1,0,1,0.013945,1.395,0.000000,0.013945,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,4,1,0,1,0.018443,1.844,0.000000,0.018443,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,5,1,0,1,0.014818,1.482,0.000000,0.014818,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,6,1,0,1,0.007767,77.700,0.000000,0.007767,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,7,1,0,1,0.022829,2.283,0.000000,0.022829,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,8,1,0,1,0.033376,3.338,0.000000,0.033376,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,9,1,0,1,0.021914,2.191,0.000000,0.021914,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,10,1,0,1,0.011093,1.109,0.000000,0.011093,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,11,1,0,1,0.012840,1.284,0.000000,0.012840,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,12,1,0,1,0.027142,2.714,0.000000,0.027142,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,13,1,0,1,0.013994,1.399,0.000000,0.013994,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,14,1,0,1,0.017640,1.764,0.000000,0.017640,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,15,1,0,1,0.017082,1.708,0.000000,0.017082,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,16,1,0,1,0.018617,1.862,0.000000,0.018617,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,17,1,0,1,0.019769,1.977,0.000000,0.019769,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,18,1,0,1,0.022957,2.296,0.000000,0.022957,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,19,1,0,1,0.019053,1.905,0.000000,0.019053,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,20,1,0,1,0.022170,2.217,0.000000,0.022170,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,21,1,0,1,0.024626,2.463,0.000000,0.024626,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery,,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,22,1,0,1,0.024349,2.435,0.000000,0.024349,,,"2021,2022,2023,2024,2025"
