severity,code,path,detail
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/9DBED702__2014_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/D04E792F__2014_bhs_data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/3A23A26F__2014_gs_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/5E74FC14__avintaquin_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/0B284939__baretop_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/20175C2A__dirtydevil_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/0AD0E19F__escalante_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/DB693FA5__goslinmtn_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/B1FCCFD7__henrys_littlerockies_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/A5C79130__lasalpotash_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/A72F6F1C__lockhart_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/B41D81A1__newfoundland_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/6A5A0322__northsanjuan_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/94140BEF__pilotmtn_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/737D4E27__pinevalley_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/6AE90682__sanjuanriver_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/586D15F7__sheepcreek_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/5DAFBD36__southsanjuan_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/5C01A46D__westdaggett_redcanyon_bighorn_2014.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/04F508BD__2013_all_species_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/8995B15E__2013_bison_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/FB91F4A9__2013_dbs_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/58DF2D11__2013_gs_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/FA55B0D7__2013_le_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/8949AE45__2013_le_elk_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/BA46974B__2013_le_pronghorn_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/31B5012A__2013_mg_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/1400385D__2013_moose_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/3C5A3350__2013_rmbs_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/regulation/9C4DAAFC__black-bear-and-cougar-guidebook.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/regulation/71BA1A4A__cougar_guidebook.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/regulation/82BF7762__upland_turkey_guidebook.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,"href=./pipeline/RAW/hunt_unit_database/2024/pdf/regulation/76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf does not resolve under pages-dist"
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/regulation/9E134C35__2022-24_conservation_permits.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./data/conservation-permit-hunt-table-2025-27.csv does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2025-big-game-field-regulations.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2025-big-game-harvest-results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2025-big-game-draw-results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2026-big-game-application-guidebook.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2025-black-bear-draw-odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2026-bear-application-guidebook.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2025-turkey-draw-results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2025-26-upland-game-turkey-guidebook.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_public_documents_expected,pdfUrl=/hard-copy/pdfs/2026-expo-draw-results.pdf does not resolve under pages-dist
ERROR,PAGES_DIST_MISSING_LIBRARY_DATA_ROUTE,pages-dist/hard-copy/data/documents.json,"hard-copy.html fetches /hard-copy/data/documents.json, but pages-dist does not contain that route"
