source_file,source_row_number,rac_family,allocation_scope,hunt_code,hunt_codes_raw,hunt_name,permit_group,category,species,weapon,sex_type,season_dates_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2025_text,permits_2026_text,source_document,source_note,db_hunt_name,db_species,db_weapon,db_hunt_type,db_season,db_permits_2026_res,db_permits_2026_nr,db_permits_2026_total,comparison_status,comparison_detail,delta_res,delta_nr,delta_total,significant_difference
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,14,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6810,GO6810,"Ogden, Willard Peak","Ogden, Willard Peak",,Mountain Goat,Any Legal Weapon,,,1,0,1,1,0,1,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,"Ogden, Willard Peak",Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,1,0,1,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,15,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6818,GO6818,"Wasatch Mtns, Box Elder Peak","Wasatch Mtns, Box Elder Peak",,Mountain Goat,Any Legal Weapon,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,"Wasatch Mtns, Box Elder Peak",Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,16,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6819,GO6819,"Wasatch Mtns, Lone Peak","Wasatch Mtns, Lone Peak",,Mountain Goat,Any Legal Weapon,,,1,0,1,1,0,1,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,"Wasatch Mtns, Lone Peak",Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,1,0,1,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,17,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6813,GO6813,"Wasatch Mtns, Provo Peak","Wasatch Mtns, Provo Peak",,Mountain Goat,Any Legal Weapon,,,5,0,5,5,0,5,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,"Wasatch Mtns, Provo Peak",Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,18,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6820,GO6820,"Wasatch Mtns, Timpanogos","Wasatch Mtns, Timpanogos",,Mountain Goat,Any Legal Weapon,,,8,2,10,8,2,10,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,"Wasatch Mtns, Timpanogos",Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,8,2,10,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,2,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6700,RS6700,Antelope Island,Antelope Island,,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,1,0,1,2,0,2,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,Antelope Island,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,"Nov 11, 2026 - Nov 18, 2026",2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,3,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6701,RS6701,"Book Cliffs, South","Book Cliffs, South",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,5,1,6,5,1,6,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,5,1,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,4,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6703,RS6703,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,4,0,4,4,0,4,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,5,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6704,RS6704,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,3,1,4,3,1,4,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 24 2026 - Nov 13 2026,3,1,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,6,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6722,RS6722,"Box Elder, Newfoundland Mtn","Box Elder, Newfoundland Mtn",,Rocky Mountain Bighorn Sheep,Archery,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Archery,Once-in-a-lifetime,Nov 14 2026 - Dec 06 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,7,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6720,RS6720,"Fillmore, Oak Creek","Fillmore, Oak Creek",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,4,0,4,4,0,4,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,8,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6726,RS6726,"Fillmore, Oak Creek","Fillmore, Oak Creek",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,4,1,5,3,1,4,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 24 2026 - Nov 13 2026,3,1,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,9,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6727,RS6727,"Fillmore, Oak Creek","Fillmore, Oak Creek",,Rocky Mountain Bighorn Sheep,Archery,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Archery,Once-in-a-lifetime,Nov 14 2026 - Dec 06 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,10,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6725,RS6725,Nebo,Nebo,,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,Nebo,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,11,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6712,RS6712,"Nine Mile, Gray Canyon","Nine Mile, Gray Canyon",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,4,2,6,4,2,6,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,2,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,12,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6713,RS6713,"Nine Mile, Jack Creek","Nine Mile, Jack Creek",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,4,0,4,4,0,4,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Nine Mile, Jack Creek",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,0,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,13,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6709,RS6709,"North Slope, Summit/West Daggett","North Slope, Summit/West Daggett",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,4,0,4,3,0,3,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"North Slope, Summit/West Daggett",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 14 2026 - Nov 30 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,14,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6708,RS6708,"North Slope, Three Corners","North Slope, Three Corners",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,3,0,3,2,0,2,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"North Slope, Three Corners",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 14 2026 - Nov 30 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,15,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6721,RS6721,"Oquirrh-Stansbury, West","Oquirrh-Stansbury, West",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,16,oial_rocky_mountain_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,RS6724,RS6724,"Wasatch Mtns, West","Wasatch Mtns, West",,Rocky Mountain Bighorn Sheep,Any Legal Weapon,,,2,0,2,3,0,3,,,2026-05-user-verified-table,User-provided OIAL Rocky Mountain bighorn sheep comparison table for 2025 to 2026.,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,2,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2021,EA2021,"Beaver, East",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,30,,,30,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"Beaver, East",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,30,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,3,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2026,EA2026,"Box Elder, Hansel Mtn",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,200,,,200,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"Box Elder, Hansel Mtn",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,200,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,4,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2046,EA2046,"Box Elder, Sawtooth",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,25,,,25,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"Box Elder, Sawtooth",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,25,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,5,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2027,EA2027,Cache,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,300,,,300,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Cache,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,300,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,6,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2004,EA2004,Chalk Creek,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,600,,,600,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Chalk Creek,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,600,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,7,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2030,EA2030,Diamond Mtn,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,200,,,200,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Diamond Mtn,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,200,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,8,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2003,EA2003,East Canyon,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,500,,,500,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,East Canyon,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,500,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,9,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2039,EA2039,"Fillmore, Pahvant",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,150,,,150,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"Fillmore, Pahvant",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,150,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,10,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2040,EA2040,Kamas,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,150,,,150,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Kamas,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,150,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,11,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2009,EA2009,La Sal Mtns,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,70,,,70,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,La Sal Mtns,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,70,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,12,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2011,EA2011,Manti,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,300,,,300,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Manti,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,300,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,13,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2002,EA2002,Morgan-South Rich,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,600,,,600,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Morgan-South Rich,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,600,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,14,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2016,EA2016,Nebo,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,275,,,275,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Nebo,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,275,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,15,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2008,EA2008,"Nine Mile, Anthro-Myton Bench",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,250,,,250,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"Nine Mile, Anthro-Myton Bench",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,250,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,16,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2029,EA2029,"Nine Mile, Range Creek",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,150,,,150,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"Nine Mile, Range Creek",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,150,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,17,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2005,EA2005,"North Slope, West Daggett",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,100,,,100,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"North Slope, West Daggett",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,100,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,18,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2018,EA2018,Panguitch Lake,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,75,,,75,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Panguitch Lake,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,75,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,19,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2015,EA2015,Paunsaugunt,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,100,,,100,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Paunsaugunt,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,100,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,20,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2010,EA2010,San Juan,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,50,,,50,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,San Juan,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,50,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,21,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2028,EA2028,Vernal/Bonanza,,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,450,,,450,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,Vernal/Bonanza,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,450,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_private_lands_only_antlerless_elk_permits.csv,22,private_lands_only_antlerless_elk,HUNT_CODE_TOTAL_ONLY,EA2014,EA2014,"Wasatch Mtns, Avintaquin-White River",,,Elk,Any Legal Weapon,,Aug 01 2026 - Jan 31 2027,,,400,,,400,,,2026-05-user-verified-table,User-provided private-lands-only antlerless elk comparison table for 2025 to 2026.,"Wasatch Mtns, Avintaquin-White River",Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,400,MATCH_TOTAL,DATABASE total matches canonical EA private-lands source.,,,0,NO
