hunt_code,guidebook_page,guidebook_section,species_inferred,guidebook_hunt_name,guidebook_detail_text,guidebook_season_text,guidebook_county_text,guidebook_public_permits,raw_line,database_status,database_hunt_name,database_species,database_season,name_overlap_score,name_status,season_status,difference_severity,difference_reason
EB3504,74,CWMU_HUNT_TABLES,Elk,Blackhawk,Carbon 1,,Carbon,1,Blackhawk EB3504 Carbon 1,MATCHED,Blackhawk CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3505,74,CWMU_HUNT_TABLES,Elk,Boobe Hole,Sevier 2,,Sevier,2,Boobe Hole EB3505 Sevier 2,MATCHED,Boobe Hole CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3506,74,CWMU_HUNT_TABLES,Elk,Causey Spring,Weber 1,,Weber,1,Causey Spring EB3506 Weber 1,MATCHED,Causey Spring CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3508,74,CWMU_HUNT_TABLES,Elk,Chimney Rock,Morgan/Summit 2,,Morgan/Summit,2,Chimney Rock EB3508 Morgan/Summit 2,MATCHED,Chimney Rock CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3509,74,CWMU_HUNT_TABLES,Elk,Coldwater Ranch,Cache 3,,Cache,3,Coldwater Ranch EB3509 Cache 3,MATCHED,Coldwater Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3511,74,CWMU_HUNT_TABLES,Elk,Cotton Thomas,Box Elder 1,,Box Elder,1,Cotton Thomas EB3511 Box Elder 1,MATCHED,Cotton Thomas CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3514,74,CWMU_HUNT_TABLES,Elk,Deseret,Morgan/Rich/Weber 19,,Morgan/Rich/Weber,19,Deseret EB3514 Morgan/Rich/Weber 19,MATCHED,Deseret CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3515,74,CWMU_HUNT_TABLES,Elk,Double Cone,Box Elder 1,,Box Elder,1,Double Cone EB3515 Box Elder 1,MATCHED,Double Cone CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3516,74,CWMU_HUNT_TABLES,Elk,Durst Mountain,Morgan 3,,Morgan,3,Durst Mountain EB3516 Morgan 3,MATCHED,Durst Mountain CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3517,74,CWMU_HUNT_TABLES,Elk,East Fork Chalk Creek,Summit 3,,Summit,3,East Fork Chalk Creek EB3517 Summit 3,MATCHED,East Fork Chalk Creek CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3519,74,CWMU_HUNT_TABLES,Elk,Ensign Ranches,Morgan/Rich/Summit 6,,Morgan/Rich/Summit,6,Ensign Ranches EB3519 Morgan/Rich/Summit 6,MATCHED,Ensign Ranches CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3520,74,CWMU_HUNT_TABLES,Elk,Folley Ridge,Morgan 2,,Morgan,2,Folley Ridge EB3520 Morgan 2,MATCHED,Folley Ridge CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3521,74,CWMU_HUNT_TABLES,Elk,Grass Valley/Clark Canyon,Summit 10,,Summit,10,Grass Valley/Clark Canyon EB3521 Summit 10,MATCHED,Grass Valley/Clark Canyon CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3522,74,CWMU_HUNT_TABLES,Elk,Grazing Pasture,Sevier 1,,Sevier,1,Grazing Pasture EB3522 Sevier 1,MATCHED,Grazing Pasture CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3523,74,CWMU_HUNT_TABLES,Elk,Guildersleeve,Morgan 2,,Morgan,2,Guildersleeve EB3523 Morgan 2,MATCHED,Guildersleeve CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3524,74,CWMU_HUNT_TABLES,Elk,Hardscrabble,Davis/Morgan/Salt Lake 2,,Davis/Morgan/Salt Lake,2,Hardscrabble EB3524 Davis/Morgan/Salt Lake 2,MATCHED,Hardscrabble CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3525,74,CWMU_HUNT_TABLES,Elk,Heaston East,Salt Lake 2,,Salt Lake,2,Heaston East EB3525 Salt Lake 2,MATCHED,Heaston East CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3526,74,CWMU_HUNT_TABLES,Elk,Hiawatha,Carbon 2,,Carbon,2,Hiawatha EB3526 Carbon 2,MATCHED,Hiawatha CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3527,75,CWMU_HUNT_TABLES,Elk,Indian Head,Carbon/Duchesne/Utah 2,,Carbon/Duchesne/Utah,2,Indian Head EB3527 Carbon/Duchesne/Utah 2,MATCHED,Indian Head CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3528,75,CWMU_HUNT_TABLES,Elk,Ingham Peak,Box Elder 1,,Box Elder,1,Ingham Peak EB3528 Box Elder 1,MATCHED,Ingham Peak CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3529,74,CWMU_HUNT_TABLES,Elk,Circle E Ranch,Grand 2,,Grand,2,Circle E Ranch EB3529 Grand 2,MATCHED,Circle E Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3530,75,CWMU_HUNT_TABLES,Elk,Jacob's Creek,Davis/Morgan 2,,Davis/Morgan,2,Jacob's Creek EB3530 Davis/Morgan 2,MATCHED,Jacob's Creek CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3531,75,CWMU_HUNT_TABLES,Elk,Johnson Mountain Ranch,Sevier 2,,Sevier,2,Johnson Mountain Ranch EB3531 Sevier 2,MATCHED,Johnson Mountain Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3532,75,CWMU_HUNT_TABLES,Elk,Jump Creek,Carbon 1,,Carbon,1,Jump Creek EB3532 Carbon 1,MATCHED,Jump Creek CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3533,75,CWMU_HUNT_TABLES,Elk,Junction Valley,Box Elder 1,,Box Elder,1,Junction Valley EB3533 Box Elder 1,MATCHED,Junction Valley CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3534,75,CWMU_HUNT_TABLES,Elk,Little Red Creek,Wasatch 2,,Wasatch,2,Little Red Creek EB3534 Wasatch 2,MATCHED,Little Red Creek CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3536,75,CWMU_HUNT_TABLES,Elk,Minnie Maud Ridge,Carbon/Duchesne 5,,Carbon/Duchesne,5,Minnie Maud Ridge EB3536 Carbon/Duchesne 5,MATCHED,Minnie Maud Ridge CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3538,75,CWMU_HUNT_TABLES,Elk,Moon Ranch,Duchesne 1,,Duchesne,1,Moon Ranch EB3538 Duchesne 1,MATCHED,Moon Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3540,75,CWMU_HUNT_TABLES,Elk,Old Woman Plateau,Sevier 2,,Sevier,2,Old Woman Plateau EB3540 Sevier 2,MATCHED,Old Woman Plateau CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3541,75,CWMU_HUNT_TABLES,Elk,Patmos Ridge,Carbon 1,,Carbon,1,Patmos Ridge EB3541 Carbon 1,MATCHED,Patmos Ridge CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3543,75,CWMU_HUNT_TABLES,Elk,Preston Nutter Ranch,Carbon 3,,Carbon,3,Preston Nutter Ranch EB3543 Carbon 3,MATCHED,Preston Nutter Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3544,75,CWMU_HUNT_TABLES,Elk,Redd Ranches,Grand/San Juan 2,,Grand/San Juan,2,Redd Ranches EB3544 Grand/San Juan 2,MATCHED,Redd Ranches CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3545,74,CWMU_HUNT_TABLES,Elk,Cactus Ranch LLC,Box Elder 3,,Box Elder,3,Cactus Ranch LLC EB3545 Box Elder 3,MATCHED,Cactus Ranch LLC CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3546,75,CWMU_HUNT_TABLES,Elk,Roan Cliffs,Carbon 1,,Carbon,1,Roan Cliffs EB3546 Carbon 1,MATCHED,Roan Cliffs CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3547,75,CWMU_HUNT_TABLES,Elk,Sand Creek,Duchesne 1,,Duchesne,1,Sand Creek EB3547 Duchesne 1,MATCHED,Sand Creek CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3548,75,CWMU_HUNT_TABLES,Elk,Scofield Canyons,Carbon/Utah 1,,Carbon/Utah,1,Scofield Canyons EB3548 Carbon/Utah 1,MATCHED,Scofield Canyons CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3549,75,CWMU_HUNT_TABLES,Elk,Scofield East,Carbon 1,,Carbon,1,Scofield East EB3549 Carbon 1,MATCHED,Scofield East CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3550,75,CWMU_HUNT_TABLES,Elk,Scofield West,Carbon/Utah 2,,Carbon/Utah,2,Scofield West EB3550 Carbon/Utah 2,MATCHED,Scofield West CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3551,75,CWMU_HUNT_TABLES,Elk,SJ Ranch,Cache 1,,Cache,1,SJ Ranch EB3551 Cache 1,MATCHED,SJ Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3552,75,CWMU_HUNT_TABLES,Elk,Skull Crack,Morgan/Weber 1,,Morgan/Weber,1,Skull Crack EB3552 Morgan/Weber 1,MATCHED,Skull Crack CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3553,75,CWMU_HUNT_TABLES,Elk,Soldier Summit,Carbon/Utah/Wasatch 2,,Carbon/Utah/Wasatch,2,Soldier Summit EB3553 Carbon/Utah/Wasatch 2,MATCHED,Soldier Summit CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3554,75,CWMU_HUNT_TABLES,Elk,South Canyon,Box Elder/Cache 1,,Box Elder/Cache,1,South Canyon EB3554 Box Elder/Cache 1,MATCHED,South Canyon CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3555,75,CWMU_HUNT_TABLES,Elk,Spring Creek/Dodge,San Juan 2,,San Juan,2,Spring Creek/Dodge EB3555 San Juan 2,MATCHED,Spring Creek/Dodge CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3557,76,CWMU_HUNT_TABLES,Elk,Strawberry Ridge,Cache/Rich 2,,Cache/Rich,2,Strawberry Ridge EB3557 Cache/Rich 2,MATCHED,Strawberry Ridge CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3558,76,CWMU_HUNT_TABLES,Elk,Summit Point,San Juan 1,,San Juan,1,Summit Point EB3558 San Juan 1,MATCHED,Summit Point CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3559,76,CWMU_HUNT_TABLES,Elk,Three C,Wasatch 2,,Wasatch,2,Three C EB3559 Wasatch 2,MATCHED,Three C CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3562,76,CWMU_HUNT_TABLES,Elk,Wallsburg,Wasatch 1,,Wasatch,1,Wallsburg EB3562 Wasatch 1,MATCHED,Wallsburg CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3564,76,CWMU_HUNT_TABLES,Elk,Woodruff Creek South,Rich 2,,Rich,2,Woodruff Creek South EB3564 Rich 2,MATCHED,Woodruff Creek South CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3565,75,CWMU_HUNT_TABLES,Elk,North Peaks,Box Elder 1,,Box Elder,1,North Peaks EB3565 Box Elder 1,MATCHED,North Peaks CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3603,75,CWMU_HUNT_TABLES,Elk,Pahvant Ensign,Millard/Sevier 1,,Millard/Sevier,1,Pahvant Ensign EB3603 Millard/Sevier 1,MATCHED,Pahvant Ensign CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3604,74,CWMU_HUNT_TABLES,Elk,Double R Ranch,Wasatch 1,,Wasatch,1,Double R Ranch EB3604 Wasatch 1,MATCHED,Double R Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3606,75,CWMU_HUNT_TABLES,Elk,Mountain Sky Ranch,Utah 1,,Utah,1,Mountain Sky Ranch EB3606 Utah 1,MATCHED,Mountain Sky Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3607,76,CWMU_HUNT_TABLES,Elk,West Willow Creek Ranch,Uintah 1,,Uintah,1,West Willow Creek Ranch EB3607 Uintah 1,MATCHED,West Willow Creek Ranch CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3608,74,CWMU_HUNT_TABLES,Elk,Avintaquin Canyon,Duchesne 1,,Duchesne,1,Avintaquin Canyon EB3608 Duchesne 1,MATCHED,Avintaquin Canyon CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3610,75,CWMU_HUNT_TABLES,Elk,Sharp Mountain,Cache 2,,Cache,2,Sharp Mountain EB3610 Cache 2,MATCHED,Sharp Mountain CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3611,76,CWMU_HUNT_TABLES,Elk,West Ridge,Carbon 2,,Carbon,2,West Ridge EB3611 Carbon 2,MATCHED,West Ridge CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3613,75,CWMU_HUNT_TABLES,Elk,Little Pole Canyon,Wasatch 1,,Wasatch,1,Little Pole Canyon EB3613 Wasatch 1,MATCHED,Little Pole Canyon CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3614,76,CWMU_HUNT_TABLES,Elk,Tunnel Hollow,Morgan/Summit 1,,Morgan/Summit,1,Tunnel Hollow EB3614 Morgan/Summit 1,MATCHED,Tunnel Hollow CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3619,76,CWMU_HUNT_TABLES,Elk,Weber Florence Creek/Stillman Creek,Summit 10,,Summit,10,Weber Florence Creek/Stillman Creek EB3619 Summit 10,MATCHED,Weber Florence Creek/Stillman Creek CWMU,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
EB3620,76,CWMU_HUNT_TABLES,Elk,The Dirty Dozen,Uintah 1,,Uintah,1,The Dirty Dozen EB3620 Uintah 1,MATCHED,The Dirty Dozen,Elk,Contact operator for 2026 season dates,1.0,MATCH,REFERENCE_OR_COMPOSITE_SEASON,OK,
GO1000,10,SPORTSMAN_AND_STATEWIDE_CONSERVATION_DATES,Mountain Goat,Mountain goat Any legal weapon:,"Sept. 1-Dec. 31, 2026","Sept. 1-Dec. 31, 2026",,,"GO1000 Mountain goat Any legal weapon: Sept. 1-Dec. 31, 2026",MATCHED,Mountain Goat - Statewide Permit,Mountain Goat,"Sept 1 - Dec 31, 2026",0.4,SPORTSMAN_STATEWIDE_LABEL_VARIANT,MATCH,OK,
GO6800,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Beaver,Sept. 5-Sept. 27,Sept. 5-Sept. 27,,,Beaver GO6800 Sept. 5-Sept. 27,MATCHED,Beaver,Mountain Goat,Sept 05 2026 - Sept 27 2026,1.0,MATCH,MATCH,OK,
GO6801,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Beaver,Sept. 28-Oct. 26,Sept. 28-Oct. 26,,,Beaver GO6801 Sept. 28-Oct. 26,MATCHED,Beaver,Mountain Goat,Sept 28 2026 - Oct 26 2026,1.0,MATCH,MATCH,OK,
GO6803,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Nebo,Sept. 26-Nov. 25,Sept. 26-Nov. 25,,,Nebo GO6803 Sept. 26-Nov. 25,MATCHED,Nebo,Mountain Goat,Sept 26 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6804,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,High Uintas Kamas,Sept. 5-Oct. 31,Sept. 5-Oct. 31,,,High Uintas Kamas GO6804 Sept. 5-Oct. 31,MATCHED,High Uintas Kamas,Mountain Goat,Sept 05 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
GO6805,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,High Uintas Central,Sept. 5-Oct. 31,Sept. 5-Oct. 31,,,High Uintas Central GO6805 Sept. 5-Oct. 31,MATCHED,High Uintas Central,Mountain Goat,Sept 05 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
GO6806,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,High Uintas East,Sept. 5-Oct. 31,Sept. 5-Oct. 31,,,High Uintas East GO6806 Sept. 5-Oct. 31,MATCHED,High Uintas East,Mountain Goat,Sept 05 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
GO6807,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,High Uintas Leidy Peak,Sept. 5-Oct. 31,Sept. 5-Oct. 31,,,High Uintas Leidy Peak GO6807 Sept. 5-Oct. 31,MATCHED,High Uintas Leidy Peak,Mountain Goat,Sept 05 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
GO6808,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,High Uintas West,Sept. 5-Oct. 31,Sept. 5-Oct. 31,,,High Uintas West GO6808 Sept. 5-Oct. 31,MATCHED,High Uintas West,Mountain Goat,Sept 05 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
GO6810,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Ogden, Willard Peak",Sept. 5-Nov. 25,Sept. 5-Nov. 25,,,"Ogden, Willard Peak GO6810 Sept. 5-Nov. 25",MATCHED,"Ogden, Willard Peak",Mountain Goat,Sept 05 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6813,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Provo Peak",Sept. 5-Nov. 25,Sept. 5-Nov. 25,,,"Wasatch Mtns, Provo Peak GO6813 Sept. 5-Nov. 25",MATCHED,"Wasatch Mtns, Provo Peak",Mountain Goat,Sept 05 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6814,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Mt Dutton,Sept. 5-Nov. 25,Sept. 5-Nov. 25,,,Mt Dutton GO6814 Sept. 5-Nov. 25,MATCHED,Mt Dutton,Mountain Goat,Sept 05 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6817,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,La Sal Mtns,Sept. 5-Nov. 25,Sept. 5-Nov. 25,,,La Sal Mtns GO6817 Sept. 5-Nov. 25,MATCHED,La Sal Mtns,Mountain Goat,Sept 05 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6818,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Box Elder Peak",Sept. 5-Nov. 25,Sept. 5-Nov. 25,,,"Wasatch Mtns, Box Elder Peak GO6818 Sept. 5-Nov. 25",MATCHED,"Wasatch Mtns, Box Elder Peak",Mountain Goat,Sept 05 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6819,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Lone Peak",Sept. 5-Nov. 25,Sept. 5-Nov. 25,,,"Wasatch Mtns, Lone Peak GO6819 Sept. 5-Nov. 25",MATCHED,"Wasatch Mtns, Lone Peak",Mountain Goat,Sept 05 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6820,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,"Wasatch Mtns, Timpanogos",Sept. 5-Nov. 25,Sept. 5-Nov. 25,,,"Wasatch Mtns, Timpanogos GO6820 Sept. 5-Nov. 25",MATCHED,"Wasatch Mtns, Timpanogos",Mountain Goat,Sept 05 2026 - Nov 25 2026,1.0,MATCH,MATCH,OK,
GO6821,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Nebo,Sept. 16-Sept. 25,Sept. 16-Sept. 25,,,Nebo GO6821 Sept. 16-Sept. 25,MATCHED,Nebo,Mountain Goat,Sept 16 2026 - Sept 25 2026,1.0,MATCH,MATCH,OK,
GO6822,68,MOUNTAIN_GOAT_HUNT_TABLES,Mountain Goat,Beaver,Nov. 14-Nov. 23,Nov. 14-Nov. 23,,,Beaver GO6822 Nov. 14-Nov. 23,MATCHED,Beaver,Mountain Goat,Nov 14 2026 - Nov 23 2026,1.0,MATCH,MATCH,OK,
MB1000,10,SPORTSMAN_AND_STATEWIDE_CONSERVATION_DATES,Moose,Bull moose Any legal weapon:,"Sept. 1-Nov. 15, 2026","Sept. 1-Nov. 15, 2026",,,"MB1000 Bull moose Any legal weapon: Sept. 1-Nov. 15, 2026",MATCHED,Moose - Statewide Permit,Moose,"Sept 1 - Nov 15, 2026",0.2,SPORTSMAN_STATEWIDE_LABEL_VARIANT,MATCH,OK,
MB6000,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Cache,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Cache MB6000 Sept. 12-Oct. 31,MATCHED,Cache,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6001,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Chalk Creek,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Chalk Creek MB6001 Sept. 12-Oct. 31,MATCHED,Chalk Creek,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6002,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,East Canyon,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,East Canyon MB6002 Sept. 12-Oct. 31,MATCHED,East Canyon,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6003,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,"East Canyon, Morgan-Summit",Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,"East Canyon, Morgan-Summit MB6003 Sept. 12-Oct. 31",MATCHED,"East Canyon, Morgan-Summit",Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6004,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Kamas,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Kamas MB6004 Sept. 12-Oct. 31,MATCHED,Kamas,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6005,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Morgan-South Rich,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Morgan-South Rich MB6005 Sept. 12-Oct. 31,MATCHED,Morgan-South Rich,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6006,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,"North Slope, Summit",Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,"North Slope, Summit MB6006 Sept. 12-Oct. 31",MATCHED,"North Slope, Summit",Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6007,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,"North Slope, Three Corners/West Daggett",Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,"North Slope, Three Corners/West Daggett MB6007 Sept. 12-Oct. 31",MATCHED,"North Slope, Three Corners/West Daggett",Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6008,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Ogden,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Ogden MB6008 Sept. 12-Oct. 31,MATCHED,Ogden,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
MB6009,64,BUCK_PRONGHORN_OR_BULL_MOOSE_HUNT_TABLES,Moose,Diamond Mtn/Vernal,Sept. 12-Oct. 31,Sept. 12-Oct. 31,,,Diamond Mtn/Vernal MB6009 Sept. 12-Oct. 31,MATCHED,Diamond Mtn/Vernal,Moose,Sept 12 2026 - Oct 31 2026,1.0,MATCH,MATCH,OK,
