hunt_code,boundary_id,hunt_name,sex_type,species,weapon,hunt_type,hunt_class,season,NOTES,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_source,permits_2026_draw_source,draw_2026_system_type,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,percent_harvest_success_previous_hunting_season,current_age_3yr_average,average_harvest_age,average_harvest_age_reported_hunt_year,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source
PB5076,703,Parker Mtn,Buck,Pronghorn,Any Legal Weapon,Limited Entry,Limited Entry,Sept 12 2026 - Sept 20 2026,,468,559,Bonus Point Draw Results,72,7,79,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,135,15,150,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_RES_NR_SPLIT,97.4,3,3.1,2023,2023 Hunt Success.pdf,PASS,2.0-3.0,1500,1775,,
PB5077,703,Parker Mtn,Buck,Pronghorn,Archery,Limited Entry,Limited Entry,Aug 15 2026 - Sept 11 2026,,469,560,Bonus Point Draw Results,39,9,48,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,45,5,50,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_RES_NR_SPLIT,46.2,3,3.1,2023,2023 Hunt Success.pdf,PASS,2.0-3.0,1500,1775,,
PB5078,703,Parker Mtn,Buck,Pronghorn,Muzzleloader,Limited Entry,Limited Entry,Sept 23 2026 - Oct 01 2026,,470,561,Bonus Point Draw Results,54,6,60,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,45,5,50,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_RES_NR_SPLIT,78.6,3,3.1,2023,2023 Hunt Success.pdf,PASS,2.0-3.0,1500,1775,,
PD1054,703,Parker Mtn,Doe,Pronghorn,Archery,General Season,Antlerless,Aug 29 2026 - Sept 11 2026,,,,,26,3,29,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,27,3,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
PD1055,703,Parker Mtn,Doe,Pronghorn,Muzzleloader,General Season,Antlerless,Oct 29 2026 - Nov 08 2026,,,,,25,3,28,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,31,4,35,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
PD1056,703,Parker Mtn,Doe,Pronghorn,Any Legal Weapon,General Season,Antlerless,Dec 12 2026 - Dec 20 2026,,,,,36,4,40,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,36,4,40,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR1010,710,San Juan,Either Sex,Black Bear,Pursuit Only,Restricted Pursuit - Summer,,"July 5 - 16, 2026",,,,,14,1,15,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR1013,710,San Juan,Either Sex,Black Bear,Pursuit Only,Restricted Pursuit - Late Summer,,"July 18 - July 31, 2026",,,,,14,1,15,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR1016,710,San Juan,Either Sex,Black Bear,Pursuit Only,Restricted Pursuit - Spring,,"March 28 - May 25, 2026",,,,,0,2,2,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,0,2,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR7014,710,San Juan,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Spring,,"March 28 - May 25, 2026",,22,,2024 Draw Odds PDF Model Target 2025,40,3,43,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,35,3,38,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR7116,710,San Juan,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Summer,,"May 25 - June 28, 2026",,43,,2024 Draw Odds PDF Model Target 2025,25,2,27,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,22,2,24,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR7217,710,San Juan,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",,,,,6,0,6,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,6,0,6,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR7312,710,San Juan,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",,86,,2024 Draw Odds PDF Model Target 2025,9,1,10,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,11,1,12,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,4,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30
EA1081,710,San Juan,Antlerless,Elk,Any Legal Weapon,General Season,Antlerless,Oct 03 2026 - Oct 15 2026,,,,,110,11,121,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,112,13,125,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT,27.1,,7.7,2021,21_bg_report.pdf,PASS,,1300,1300,,
EA1082,710,San Juan,Antlerless,Elk,Any Legal Weapon,General Season,Antlerless,Nov 19 2026 - Dec 31 2026,,,,,112,13,125,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,112,13,125,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT,43,,7.7,2021,21_bg_report.pdf,PASS,,1300,1300,,
EA2010,710,San Juan,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Antlerless,Aug 01 2026 - Jan 31 2027,,,,,,,,,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,PRIVATE_LANDS_ONLY_ANTLERLESS_ELK,,,50,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,40,,7.7,2021,21_bg_report.pdf,PASS,,1300,1300,,
DB1017,714,"Book Cliffs, North",Buck,Deer,Any Legal Weapon,Limited Entry,Limited Entry,Oct 17 2026 - Oct 25 2026,,19,34,Bonus Point Draw Results,111,12,123,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,137,15,152,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,LIVE_DWR_RES_NR_SPLIT,90.6,,,,,,,9000 (entire Book Cliffs unit),5900 (entire Book Cliffs unit),,
PB5041,718,"Panguitch Lake/Zion, North",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Limited Entry,Sept 12 2026 - Sept 20 2026,,443,534,Bonus Point Draw Results,21,2,23,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,21,2,23,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_RES_NR_SPLIT,91.7,3,4.3,2021,21_bg_report.pdf,PASS,2.0-3.0,450,410,2,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30
PB5054,718,"Panguitch Lake/Zion, North",Buck,Pronghorn,Archery,Limited Entry,Limited Entry,Aug 15 2026 - Sept 11 2026,,455,546,Bonus Point Draw Results,7,1,8,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,7,1,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_RES_NR_SPLIT,71.4,3,4.3,2021,21_bg_report.pdf,PASS,2.0-3.0,450,410,,
PB5061,718,"Panguitch Lake/Zion, North",Buck,Pronghorn,Muzzleloader,Limited Entry,Limited Entry,Sept 23 2026 - Oct 01 2026,,460,551,Bonus Point Draw Results,7,1,8,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,7,1,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_RES_NR_SPLIT,100,3,4.3,2021,21_bg_report.pdf,PASS,2.0-3.0,450,410,,
PB5312,721,TL Bar Ranch CWMU,Buck,Pronghorn,Any Legal Weapon,CWMU,CWMU,Contact operator for 2026 season dates,,479,570,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,0,,,,,,,,,,
DB1219,732,Chimney Rock CWMU,Buck,Deer,Any Legal Weapon,CWMU,CWMU,Contact Operator for 2026 season dates,,98,113,Bonus Point Draw Results,2,0,2,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,86.7,,,,,,,,,,
EA1124,732,Chimney Rock CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2025 season dates,,,,,12,0,12,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,12,0,12,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,25,,,,,,,,,,
EB3508,732,Chimney Rock CWMU,Bull,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2026 season dates,,349,388,Bonus Point Draw Results,2,0,2,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,82.4,,,,,,,,,,
DB1229,733,Dilly Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,CWMU,Contact Operator for 2026 season dates,,103,118,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,100,,,,,,,,,,
EA1146,734,Jump Creek CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2025 season dates,,,,,9,0,9,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,9,0,9,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,33.3,,,,,,,,,,
EB3532,734,Jump Creek CWMU,Bull,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2026 season dates,,369,408,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,80,,,,,,,,,,
DB1251,735,Indian Head CWMU,Buck,Deer,Any Legal Weapon,CWMU,CWMU,Contact Operator for 2026 season dates,,123,138,Bonus Point Draw Results,2,0,2,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,100,,,,,,,,,,
EA1142,735,Indian Head CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2025 season dates,,,,,12,0,12,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,12,0,12,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,40,,,,,,,,,,
EB3527,735,Indian Head CWMU,Bull,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2026 season dates,,364,403,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,100,,,,,,,,,,
DB1274,736,Patmos Ridge CWMU,Buck,Deer,Any Legal Weapon,CWMU,CWMU,Contact Operator for 2026 season dates,,141,156,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,83.3,,,,,,,,,,
EB3541,736,Patmos Ridge CWMU,Bull,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2026 season dates,,375,414,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,75,,,,,,,,,,
DB1285,740,Sand Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,CWMU,Contact Operator for 2026 season dates,,149,164,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,40,,,,,,,,,,
EA1160,740,Sand Creek CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2025 season dates,,,,,5,0,5,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,5,0,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,100,,,,,,,,,,
EB3547,740,Sand Creek CWMU,Bull,Elk,Any Legal Weapon,CWMU,CWMU,Contact operator for 2026 season dates,,380,419,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,50,,,,,,,,,,
DB1294,741,Spring Creek Acres CWMU,Buck,Deer,Any Legal Weapon,CWMU,CWMU,Contact Operator for 2026 season dates,,158,173,Bonus Point Draw Results,1,0,1,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_CWMU_BIG_GAME,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,25,,,,,,,,,,
MB6011,743,Wasatch Mtns/Central Mtns,Bull,Moose,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,,509,475,Bonus Point Draw Results,18,2,20,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,19,3,22,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Moose&gender=Bull,LIVE_DWR_RES_NR_SPLIT,100,3.6,,,,,3.75-4.25,500,270,,
BR7004,744,Manti South/San Rafael North,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Spring,,"March 28 - May 25, 2026",,13,,2024 Draw Odds PDF Model Target 2025,8,0,8,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR7105,744,Manti South/San Rafael North,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Summer,,"May 25 - June 28, 2026",,33,,2024 Draw Odds PDF Model Target 2025,16,1,17,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR7204,744,Manti South/San Rafael North,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",,56,,2024 Draw Odds PDF Model Target 2025,16,1,17,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,
BR7304,744,Manti South/San Rafael North,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",,79,,2024 Draw Odds PDF Model Target 2025,12,1,13,2024_DRAW_ODDS_PDF_VALUES_MODEL_TARGET_2025,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BEAR_DRAW,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,3,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30
LP5031,755,"Box Elder, West - Private Land Only",Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,,,,,,,,,,3.5,2021,21_bg_report.pdf,PASS,,,,,
PB5006,755,"Box Elder, West",Buck,Pronghorn,Archery,Limited Entry,Limited Entry,Aug 15 2026 - Sept 11 2026,,415,506,Bonus Point Draw Results,9,1,10,2025_DRAW_RESULTS_TABLES,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,10,1,11,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_RES_NR_SPLIT,71.4,3.3,3.5,2021,21_bg_report.pdf,PASS,2.0-3.0,180,275,,
