source_file,source_page,hunt_code,hunt_name,species_or_category,res_total_permits,nr_total_permits,total_permits_comp,totals_numbers,raw_hunt_line,raw_totals_line,parse_style,dataset_family,source_dataset,total_permits_master,status
24_bg-odds.pdf,529,GO6813,"Mountain Goat - Wasatch Mtns, Provo Peak - Any Legal Weapon Page 440",,5,0,5,200;3;2;5;1;40;0;0;0;0;0,,Totals 200 3 2 5 1 in 40.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,5,match
24_bg-odds.pdf,530,GO6814,Mountain Goat - Mt Dutton - Any Legal Weapon Page 441,,2,0,2,169;1;1;2;1;84;5;0;0;0;0,,Totals 169 1 1 2 1 in 84.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,531,GO6817,"Mountain Goat - La Sal, La Sal Mtns - Any Legal Weapon Page 442",,10,1563,1573,341;5;5;10;1;34;1;1563;0;1;1;1563;0,,Totals 341 5 5 10 1 in 34.1 Totals 1563 0 1 1 in 1563.0,res_nr_split,big_game_master,24_bg-odds.pdf,1573,match
24_bg-odds.pdf,532,GO6818,"Mountain Goat - Wasatch Mtns, Box Elder Peak - Any Legal Weapon Page 443",,3,0,3,109;2;1;3;1;36;3;0;0;0;0,,Totals 109 2 1 3 1 in 36.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,533,GO6819,"Mountain Goat - Wasatch Mtns, Lone Peak - Any Legal Weapon Page 444",,2,0,2,125;1;1;2;1;62;5;0;0;0;0,,Totals 125 1 1 2 1 in 62.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,534,GO6820,"Mountain Goat - Wasatch Mtns, Timpanogos - Any Legal Weapon Page 445",,10,0,10,503;5;5;10;1;50;3;0;0;0;0,,Totals 503 5 5 10 1 in 50.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,10,match
24_bg-odds.pdf,535,GO6821,Mountain Goat Archery - Nebo - Archery Page 446,,9,765,774,308;5;4;9;1;34;2;765;0;1;1;1;765;0,,Totals 308 5 4 9 1 in 34.2 Totals 765 0 1 1 1 in 765.0,res_nr_split,big_game_master,24_bg-odds.pdf,774,match
24_bg-odds.pdf,536,GO6822,Mountain Goat Archery - Beaver - Archery Page 447,,2,0,2,195;1;1;2;1;97;5;0;0;0;0,,Totals 195 1 1 2 1 in 97.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,538,MB6000,Bull Moose - Cache - Any Legal Weapon Page 448,,13,1972,1985,3498;7;6;13;1;269;1;1972;1;1;2;1;986;0,,Totals 3498 7 6 13 1 in 269.1 Totals 1972 1 1 2 1 in 986.0,res_nr_split,big_game_master,24_bg-odds.pdf,1985,match
24_bg-odds.pdf,539,MB6001,Bull Moose - Chalk Creek - Any Legal Weapon Page 449,,3,0,3,776;2;1;3;1;258;7;0;0;0;0,,Totals 776 2 1 3 1 in 258.7 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,540,MB6002,Bull Moose - East Canyon - Any Legal Weapon Page 450,,4,0,4,759;2;2;4;1;189;8;0;0;0;0,,Totals 759 2 2 4 1 in 189.8 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,541,MB6003,"Bull Moose - East Canyon, Morgan-summit - Any Legal Weapon Page 451",,3,0,3,277;2;1;3;1;92;3;0;0;0;0,,Totals 277 2 1 3 1 in 92.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,542,MB6004,Bull Moose - Kamas - Any Legal Weapon Page 452,,4,0,4,1033;2;2;4;1;258;3;0;0;0;0,,Totals 1033 2 2 4 1 in 258.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,543,MB6005,Bull Moose - Morgan-south Rich - Any Legal Weapon Page 453,,4,399,403,323;2;2;4;1;80;8;399;0;1;1;1;399;0,,Totals 323 2 2 4 1 in 80.8 Totals 399 0 1 1 1 in 399.0,res_nr_split,big_game_master,24_bg-odds.pdf,403,match
24_bg-odds.pdf,544,MB6006,"Bull Moose - North Slope, Summit - Any Legal Weapon Page 454",,22,2742,2764,3109;11;11;22;1;141;3;2742;2;1;3;1;914;0,,Totals 3109 11 11 22 1 in 141.3 Totals 2742 2 1 3 1 in 914.0,res_nr_split,big_game_master,24_bg-odds.pdf,2764,match
24_bg-odds.pdf,545,MB6007,"Bull Moose - North Slope, Three Corners/west Daggett - Any Legal Weapon Page 455",,8,1014,1022,1104;4;4;8;1;138;0;1014;0;1;1;1014;0,,Totals 1104 4 4 8 1 in 138.0 Totals 1014 0 1 1 in 1014.0,res_nr_split,big_game_master,24_bg-odds.pdf,1022,match
24_bg-odds.pdf,546,MB6008,Bull Moose - Ogden - Any Legal Weapon Page 456,,7,814,821,1560;4;3;7;1;222;9;814;0;1;1;1;814;0,,Totals 1560 4 3 7 1 in 222.9 Totals 814 0 1 1 1 in 814.0,res_nr_split,big_game_master,24_bg-odds.pdf,821,match
24_bg-odds.pdf,547,MB6009,Bull Moose - Diamond Mtn/vernal - Any Legal Weapon Page 457,,2,0,2,404;1;1;2;1;202;0;0;0;0;0,,Totals 404 1 1 2 1 in 202.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,548,MB6010,Bull Moose - Yellowstone - Any Legal Weapon Page 458,,4,0,4,941;2;2;4;1;235;3;0;0;0;0,,Totals 941 2 2 4 1 in 235.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,549,MB6011,Bull Moose - Wasatch Mtns/central Mtns - Any Legal Weapon Page 459,,19,2941,2960,7898;10;9;19;1;415;7;2941;0;1;1;2941;0,,Totals 7898 10 9 19 1 in 415.7 Totals 2941 0 1 1 in 2941.0,res_nr_split,big_game_master,24_bg-odds.pdf,2960,match
24_bg-odds.pdf,550,MB6200,Cwmu Bull Moose - Bear Springs - Any Legal Weapon Page 460,,1,0,1,91;0;1;1;1;91;0;0;0;0;0,,Totals 91 0 1 1 1 in 91.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,551,MB6202,Cwmu Bull Moose - Causey Spring - Any Legal Weapon Page 461,,1,0,1,192;0;1;1;1;192;0;0;0;0;0,,Totals 192 0 1 1 1 in 192.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,552,MB6206,Cwmu Bull Moose - Deseret - Any Legal Weapon Page 462,,2,0,2,657;1;1;2;1;328;5;0;0;0;0,,Totals 657 1 1 2 1 in 328.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,553,MB6207,Cwmu Bull Moose - Durst Mountain - Any Legal Weapon Page 463,,1,0,1,78;0;1;1;1;78;0;0;0;0;0,,Totals 78 0 1 1 1 in 78.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,554,MB6208,Cwmu Bull Moose - East Fork Chalk Creek - Any Legal Weapon Page 464,,2,0,2,112;1;1;2;1;56;0;0;0;0;0,,Totals 112 1 1 2 1 in 56.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,555,MB6209,Cwmu Bull Moose - Ensign Ranches - Any Legal Weapon Page 465,,1,0,1,126;0;1;1;1;126;0;0;0;0;0,,Totals 126 0 1 1 1 in 126.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,556,MB6211,Cwmu Bull Moose - Grass Valley/clark Canyon - Any Legal Weapon Page 466,,3,0,3,256;2;1;3;1;85;3;0;0;0;0,,Totals 256 2 1 3 1 in 85.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,557,MB6217,Cwmu Bull Moose - Sharp Mountain - Any Legal Weapon Page 467,,1,0,1,49;0;1;1;1;49;0;0;0;0;0,,Totals 49 0 1 1 1 in 49.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,558,MB6219,Cwmu Bull Moose - Skull Crack - Any Legal Weapon Page 468,,2,0,2,411;1;1;2;1;205;5;0;0;0;0,,Totals 411 1 1 2 1 in 205.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,559,MB6220,Cwmu Bull Moose - South Canyon - Any Legal Weapon Page 469,,1,0,1,34;0;1;1;1;34;0;0;0;0;0,,Totals 34 0 1 1 1 in 34.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,560,MB6222,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon Page 470,,1,0,1,78;0;1;1;1;78;0;0;0;0;0,,Totals 78 0 1 1 1 in 78.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,561,MB6223,Cwmu Bull Moose - Three C - Any Legal Weapon Page 471,,1,0,1,77;0;1;1;1;77;0;0;0;0;0,,Totals 77 0 1 1 1 in 77.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,562,MB6224,Cwmu Bull Moose - Two Bear - Any Legal Weapon Page 472,,1,0,1,90;0;1;1;1;90;0;0;0;0;0,,Totals 90 0 1 1 1 in 90.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,563,MB6240,Cwmu Bull Moose - Chimney Rock - Any Legal Weapon Page 473,,1,0,1,70;0;1;1;1;70;0;0;0;0;0,,Totals 70 0 1 1 1 in 70.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,564,MB6251,Cwmu Bull Moose - Hardscrabble - Any Legal Weapon Page 474,,1,0,1,63;0;1;1;1;63;0;0;0;0;0,,Totals 63 0 1 1 1 in 63.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,565,MB6254,Cwmu Bull Moose - Sj Ranch - Any Legal Weapon Page 475,,1,0,1,53;0;1;1;1;53;0;0;0;0;0,,Totals 53 0 1 1 1 in 53.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,566,MB6256,Cwmu Bull Moose - Woodruff Creek South - Any Legal Weapon Page 476,,1,0,1,96;0;1;1;1;96;0;0;0;0;0,,Totals 96 0 1 1 1 in 96.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,567,MB6258,Cwmu Bull Moose - Jacob's Creek - Any Legal Weapon Page 477,,1,0,1,51;0;1;1;1;51;0;0;0;0;0,,Totals 51 0 1 1 1 in 51.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,568,MB6259,Cwmu Bull Moose - Royal Ivory Outfitters - Any Legal Weapon Page 478,,1,0,1,65;0;1;1;1;65;0;0;0;0;0,,Totals 65 0 1 1 1 in 65.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,569,MB6263,Cwmu Bull Moose - Moon Ranch - Any Legal Weapon Page 479,,1,0,1,53;0;1;1;1;53;0;0;0;0;0,,Totals 53 0 1 1 1 in 53.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,570,MB6264,Cwmu Bull Moose - Sand Creek - Any Legal Weapon Page 480,,1,0,1,22;0;1;1;1;22;0;0;0;0;0,,Totals 22 0 1 1 1 in 22.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,571,MB6265,Cwmu Bull Moose - Little Pole Canyon - Any Legal Weapon Page 481,,1,0,1,39;0;1;1;1;39;0;0;0;0;0,,Totals 39 0 1 1 1 in 39.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,572,MB6266,Cwmu Bull Moose - Weber Florence Creek/stillman Creek - Any Legal Weapon Page 482,,4,0,4,176;2;2;4;1;44;0;0;0;0;0,,Totals 176 2 2 4 1 in 44.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,399,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery Page 483,,9,44,53,25;5;4;9;1;2;8;44;0;1;1;1;44;0,,Totals 25 5 4 9 1 in 2.8 Totals 44 0 1 1 1 in 44.0,res_nr_split,big_game_master,24_bg-odds.pdf,53,match
24_bg-odds.pdf,400,PB5001,"Limited-entry Archery Buck Pronghorn - Book Cliffs, Bitter Creek - Archery Page 484",,12,11,23,18;6;6;12;1;1;5;11;0;1;1;1;11;0,,Totals 18 6 6 12 1 in 1.5 Totals 11 0 1 1 1 in 11.0,res_nr_split,big_game_master,24_bg-odds.pdf,23,match
24_bg-odds.pdf,401,PB5002,"Limited-entry Archery Buck Pronghorn - Book Cliffs, South - Archery Page 485",,7,56,63,10;4;3;7;1;1;4;56;0;1;1;1;56;0,,Totals 10 4 3 7 1 in 1.4 Totals 56 0 1 1 1 in 56.0,res_nr_split,big_game_master,24_bg-odds.pdf,63,match
24_bg-odds.pdf,402,PB5003,"Limited-entry Archery Buck Pronghorn - Box Elder, Promontory - Archery Page 486",,4,0,4,4;0;4;4;1;1;0;0;0;0;0,,Totals 4 0 4 4 1 in 1.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,403,PB5004,"Limited-entry Archery Buck Pronghorn - Box Elder, Puddle Valley - Archery Page 487",,3,6,9,18;2;1;3;1;6;0;6;0;1;1;1;6;0,,Totals 18 2 1 3 1 in 6.0 Totals 6 0 1 1 1 in 6.0,res_nr_split,big_game_master,24_bg-odds.pdf,9,match
24_bg-odds.pdf,404,PB5005,"Limited-entry Archery Buck Pronghorn - Box Elder, Snowville - Archery Page 488",,8,9,17,15;4;4;8;1;1;9;9;0;1;1;1;9;0,,Totals 15 4 4 8 1 in 1.9 Totals 9 0 1 1 1 in 9.0,res_nr_split,big_game_master,24_bg-odds.pdf,17,match
24_bg-odds.pdf,405,PB5006,"Limited-entry Archery Buck Pronghorn - Box Elder, West - Archery Page 489",,9,10,19,14;4;5;9;1;1;6;10;0;1;1;1;10;0,,Totals 14 4 5 9 1 in 1.6 Totals 10 0 1 1 1 in 10.0,res_nr_split,big_game_master,24_bg-odds.pdf,19,match
24_bg-odds.pdf,406,PB5008,"Limited-entry Archery Buck Pronghorn - Fillmore, Oak Creek South - Archery Page 490",,11,16,27,36;6;5;11;1;3;3;16;0;1;1;1;16;0,,Totals 36 6 5 11 1 in 3.3 Totals 16 0 1 1 1 in 16.0,res_nr_split,big_game_master,24_bg-odds.pdf,27,match
24_bg-odds.pdf,407,PB5009,"Limited-entry Archery Buck Pronghorn - La Sal, Potash/south Cisco - Archery Page 491",,5,0,5,19;3;2;5;1;3;8;0;0;0;0,,Totals 19 3 2 5 1 in 3.8 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,5,match
24_bg-odds.pdf,408,PB5011,"Limited-entry Archery Buck Pronghorn - Nine Mile, Anthro-myton Bench - Archery Page 492",,26,42,68,53;13;13;26;1;2;0;42;2;1;3;1;14;0,,Totals 53 13 13 26 1 in 2.0 Totals 42 2 1 3 1 in 14.0,res_nr_split,big_game_master,24_bg-odds.pdf,68,match
24_bg-odds.pdf,409,PB5012,"Limited-entry Archery Buck Pronghorn - North Slope, Three Corners/west Daggett - Archery Page 493",,11,19,30,19;6;5;11;1;1;7;19;0;1;1;1;19;0,,Totals 19 6 5 11 1 in 1.7 Totals 19 0 1 1 1 in 19.0,res_nr_split,big_game_master,24_bg-odds.pdf,30,match
24_bg-odds.pdf,410,PB5013,Limited-entry Archery Buck Pronghorn - Pine Valley - Archery Page 494,,6,6,12,16;3;3;6;1;2;7;6;0;1;1;1;6;0,,Totals 16 3 3 6 1 in 2.7 Totals 6 0 1 1 1 in 6.0,res_nr_split,big_game_master,24_bg-odds.pdf,12,match
24_bg-odds.pdf,411,PB5015,"Limited-entry Archery Buck Pronghorn - San Rafael, North - Archery Page 495",,18,100,118,72;9;9;18;1;4;0;100;1;1;2;1;50;0,,Totals 72 9 9 18 1 in 4.0 Totals 100 1 1 2 1 in 50.0,res_nr_split,big_game_master,24_bg-odds.pdf,118,match
24_bg-odds.pdf,412,PB5016,Limited-entry Archery Buck Pronghorn - Diamond Mtn/bonanza - Archery Page 496,,17,27,44,49;9;8;17;1;2;9;27;1;1;2;1;13;5,,Totals 49 9 8 17 1 in 2.9 Totals 27 1 1 2 1 in 13.5,res_nr_split,big_game_master,24_bg-odds.pdf,44,match
24_bg-odds.pdf,413,PB5017,Limited-entry Archery Buck Pronghorn - Vernal - Archery Page 497,,18,26,44,48;9;9;18;1;2;7;26;1;1;2;1;13;0,,Totals 48 9 9 18 1 in 2.7 Totals 26 1 1 2 1 in 13.0,res_nr_split,big_game_master,24_bg-odds.pdf,44,match
24_bg-odds.pdf,414,PB5018,Limited-entry Archery Buck Pronghorn - Southwest Desert - Archery Page 498,,28,70,98,57;14;14;28;1;2;0;70;2;1;3;1;23;3,,Totals 57 14 14 28 1 in 2.0 Totals 70 2 1 3 1 in 23.3,res_nr_split,big_game_master,24_bg-odds.pdf,98,match
24_bg-odds.pdf,415,PB5019,"Limited-entry Archery Buck Pronghorn - West Desert, Riverbed - Archery Page 499",,15,22,37,44;8;7;15;1;2;9;22;1;1;2;1;11;0,,Totals 44 8 7 15 1 in 2.9 Totals 22 1 1 2 1 in 11.0,res_nr_split,big_game_master,24_bg-odds.pdf,37,match
24_bg-odds.pdf,416,PB5020,"Limited-entry Archery Buck Pronghorn - West Desert, Rush Valley - Archery Page 500",,7,3,10,25;4;3;7;1;3;6;3;0;1;1;1;3;0,,Totals 25 4 3 7 1 in 3.6 Totals 3 0 1 1 1 in 3.0,res_nr_split,big_game_master,24_bg-odds.pdf,10,match
24_bg-odds.pdf,417,PB5021,"Limited-entry Archery Buck Pronghorn - West Desert, Snake Valley - Archery Page 501",,18,17,35,43;9;9;18;1;2;4;17;1;1;2;1;8;5,,Totals 43 9 9 18 1 in 2.4 Totals 17 1 1 2 1 in 8.5,res_nr_split,big_game_master,24_bg-odds.pdf,35,match
24_bg-odds.pdf,418,PB5024,Limited-entry Muzzle Buck Pronghorn - Southwest Desert - Muzzleloader Page 502,,28,39,67,52;14;14;28;1;1;9;39;2;1;3;1;13;0,,Totals 52 14 14 28 1 in 1.9 Totals 39 2 1 3 1 in 13.0,res_nr_split,big_game_master,24_bg-odds.pdf,67,match
24_bg-odds.pdf,419,PB5025,Limited-entry Alw (rifle) Buck Pronghorn - Beaver - Any Legal Weapon Page 503,,35,401,436,266;18;17;35;1;7;6;401;2;2;4;1;100;3,,Totals 266 18 17 35 1 in 7.6 Totals 401 2 2 4 1 in 100.3,res_nr_split,big_game_master,24_bg-odds.pdf,436,match
24_bg-odds.pdf,420,PB5026,"Limited-entry Alw (rifle) Buck Pronghorn - Book Cliffs, Bitter Creek - Any Legal Weapon Page 504",,46,166,212,170;23;23;46;1;3;7;166;3;2;5;1;33;2,,Totals 170 23 23 46 1 in 3.7 Totals 166 3 2 5 1 in 33.2,res_nr_split,big_game_master,24_bg-odds.pdf,212,match
24_bg-odds.pdf,421,PB5027,"Limited-entry Alw (rifle) Buck Pronghorn - Book Cliffs, South - Any Legal Weapon Page 505",,27,473,500,132;14;13;27;1;4;9;473;2;1;3;1;157;7,,Totals 132 14 13 27 1 in 4.9 Totals 473 2 1 3 1 in 157.7,res_nr_split,big_game_master,24_bg-odds.pdf,500,match
24_bg-odds.pdf,422,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon Page 506",,14,25,39,64;7;7;14;1;4;6;25;1;1;2;1;12;5,,Totals 64 7 7 14 1 in 4.6 Totals 25 1 1 2 1 in 12.5,res_nr_split,big_game_master,24_bg-odds.pdf,39,match
24_bg-odds.pdf,423,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon Page 507",,14,47,61,150;7;7;14;1;10;7;47;1;1;2;1;23;5,,Totals 150 7 7 14 1 in 10.7 Totals 47 1 1 2 1 in 23.5,res_nr_split,big_game_master,24_bg-odds.pdf,61,match
24_bg-odds.pdf,424,PB5030,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Snowville - Any Legal Weapon Page 508",,33,132,165,213;17;16;33;1;6;5;132;2;2;4;1;33;0,,Totals 213 17 16 33 1 in 6.5 Totals 132 2 2 4 1 in 33.0,res_nr_split,big_game_master,24_bg-odds.pdf,165,match
24_bg-odds.pdf,425,PB5031,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, West - Any Legal Weapon Page 509",,35,128,163,160;18;17;35;1;4;6;128;2;2;4;1;32;0,,Totals 160 18 17 35 1 in 4.6 Totals 128 2 2 4 1 in 32.0,res_nr_split,big_game_master,24_bg-odds.pdf,163,match
24_bg-odds.pdf,426,PB5033,"Limited-entry Alw (rifle) Buck Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon Page 510",,33,215,248,364;17;16;33;1;11;0;215;2;2;4;1;53;8,,Totals 364 17 16 33 1 in 11.0 Totals 215 2 2 4 1 in 53.8,res_nr_split,big_game_master,24_bg-odds.pdf,248,match
24_bg-odds.pdf,427,PB5034,Limited-entry Alw (rifle) Buck Pronghorn - Kaiparowits - Any Legal Weapon Page 511,,2,0,2,23;1;1;2;1;11;5;0;0;0;0,,Totals 23 1 1 2 1 in 11.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,428,PB5035,"Limited-entry Alw (rifle) Buck Pronghorn - La Sal, Potash/south Cisco - Any Legal Weapon Page 512",,19,137,156,108;10;9;19;1;5;7;137;1;1;2;1;68;5,,Totals 108 10 9 19 1 in 5.7 Totals 137 1 1 2 1 in 68.5,res_nr_split,big_game_master,24_bg-odds.pdf,156,match
24_bg-odds.pdf,429,PB5037,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Anthro-myton Bench - Any Legal Weapon Page 513",,75,371,446,410;38;37;75;1;5;5;371;5;4;9;1;41;2,,Totals 410 38 37 75 1 in 5.5 Totals 371 5 4 9 1 in 41.2,res_nr_split,big_game_master,24_bg-odds.pdf,446,match
24_bg-odds.pdf,430,PB5038,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Range Creek - Any Legal Weapon Page 514",,9,50,59,68;5;4;9;1;7;6;50;0;1;1;1;50;0,,Totals 68 5 4 9 1 in 7.6 Totals 50 0 1 1 1 in 50.0,res_nr_split,big_game_master,24_bg-odds.pdf,59,match
24_bg-odds.pdf,431,PB5039,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Summit - Any Legal Weapon Page 515",,13,31,44,66;7;6;13;1;5;1;31;1;1;2;1;15;5,,Totals 66 7 6 13 1 in 5.1 Totals 31 1 1 2 1 in 15.5,res_nr_split,big_game_master,24_bg-odds.pdf,44,match
24_bg-odds.pdf,432,PB5040,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Three Corners/west Daggett - Any Legal Weapon Page 516",,31,94,125,223;16;15;31;1;7;2;94;2;2;4;1;23;5,,Totals 223 16 15 31 1 in 7.2 Totals 94 2 2 4 1 in 23.5,res_nr_split,big_game_master,24_bg-odds.pdf,125,match
24_bg-odds.pdf,433,PB5041,"Limited-entry Alw (rifle) Buck Pronghorn - Panguitch Lake/zion, North - Any Legal Weapon Page 517",,21,199,220,208;11;10;21;1;9;9;199;1;1;2;1;99;5,,Totals 208 11 10 21 1 in 9.9 Totals 199 1 1 2 1 in 99.5,res_nr_split,big_game_master,24_bg-odds.pdf,220,match
24_bg-odds.pdf,434,PB5042,Limited-entry Alw (rifle) Buck Pronghorn - Pine Valley - Any Legal Weapon Page 518,,19,116,135,131;10;9;19;1;6;9;116;1;1;2;1;58;0,,Totals 131 10 9 19 1 in 6.9 Totals 116 1 1 2 1 in 58.0,res_nr_split,big_game_master,24_bg-odds.pdf,135,match
24_bg-odds.pdf,435,PB5044,"Limited-entry Alw (rifle) Buck Pronghorn - San Juan, Hatch Point - Any Legal Weapon Page 519",,6,0,6,50;3;3;6;1;8;3;0;0;0;0,,Totals 50 3 3 6 1 in 8.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,6,match
24_bg-odds.pdf,436,PB5045,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, Desert - Any Legal Weapon Page 520",,4,86,90,98;2;2;4;1;24;5;86;0;1;1;1;86;0,,Totals 98 2 2 4 1 in 24.5 Totals 86 0 1 1 1 in 86.0,res_nr_split,big_game_master,24_bg-odds.pdf,90,match
24_bg-odds.pdf,437,PB5046,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, North - Any Legal Weapon Page 521",,53,1150,1203,541;27;26;53;1;10;2;1150;3;2;5;1;230;0,,Totals 541 27 26 53 1 in 10.2 Totals 1150 3 2 5 1 in 230.0,res_nr_split,big_game_master,24_bg-odds.pdf,1203,match
24_bg-odds.pdf,438,PB5047,Limited-entry Alw (rifle) Buck Pronghorn - Diamond Mtn/bonanza - Any Legal Weapon Page 522,,50,139,189,245;25;25;50;1;4;9;139;3;3;6;1;23;2,,Totals 245 25 25 50 1 in 4.9 Totals 139 3 3 6 1 in 23.2,res_nr_split,big_game_master,24_bg-odds.pdf,189,match
24_bg-odds.pdf,439,PB5048,Limited-entry Alw (rifle) Buck Pronghorn - Vernal - Any Legal Weapon Page 523,,54,181,235,203;27;27;54;1;3;8;181;3;3;6;1;30;2,,Totals 203 27 27 54 1 in 3.8 Totals 181 3 3 6 1 in 30.2,res_nr_split,big_game_master,24_bg-odds.pdf,235,match
24_bg-odds.pdf,440,PB5049,Limited-entry Alw (rifle) Buck Pronghorn - Southwest Desert - Any Legal Weapon Page 524,,83,789,872,696;42;41;83;1;8;4;789;5;4;9;1;87;7,,Totals 696 42 41 83 1 in 8.4 Totals 789 5 4 9 1 in 87.7,res_nr_split,big_game_master,24_bg-odds.pdf,872,match
24_bg-odds.pdf,441,PB5050,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Riverbed - Any Legal Weapon Page 525",,59,194,253,614;30;29;59;1;10;4;194;4;3;7;1;27;7,,Totals 614 30 29 59 1 in 10.4 Totals 194 4 3 7 1 in 27.7,res_nr_split,big_game_master,24_bg-odds.pdf,253,match
24_bg-odds.pdf,442,PB5051,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Rush Valley - Any Legal Weapon Page 526",,30,69,99,329;15;15;30;1;11;0;69;2;1;3;1;23;0,,Totals 329 15 15 30 1 in 11.0 Totals 69 2 1 3 1 in 23.0,res_nr_split,big_game_master,24_bg-odds.pdf,99,match
