hunt_code,reported_hunt_year,model_target_year,species,hunt_name,source_families,records_count,permits_sum,hunters_afield_sum,harvest_sum,success_percent_mean,average_days_mean,hunter_satisfaction_mean,male_harvest_sum,female_harvest_sum,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible
DB1082,2022,2023,Limited Entry Buck Deer,Oquirrh-Stansbury,le_oial_all,1,10.0,10.0,9.0,90.0,5.5,3.6,,,true,true,true
DB1083,2022,2023,Limited Entry Buck Deer,Panguitch Lake,le_oial_all,1,5.0,5.0,4.0,80.0,5.0,2.8,,,true,true,true
DB1084,2022,2023,Limited Entry Buck Deer,"Plateau, Boulder/Kaiparowits",le_oial_all,1,5.0,5.0,3.0,50.0,5.8,3.8,,,true,true,true
DB1085,2022,2023,Limited Entry Buck Deer,"San Juan, Abajo Mtns",le_oial_all,1,8.0,8.0,8.0,100.0,4.3,3.7,,,true,true,true
DB1086,2022,2023,Limited Entry Buck Deer,"South Slope, Bonanza/Vernal",le_oial_all,1,6.0,6.0,4.0,66.7,5.5,3.8,,,true,true,true
DB1087,2022,2023,Limited Entry Buck Deer,"Wasatch Mtns, West",le_oial_all,1,38.0,38.0,24.0,63.9,5.5,3.7,,,true,true,true
DB1088,2022,2023,Limited Entry Buck Deer,"West Desert, Tintic",le_oial_all,1,5.0,5.0,5.0,100.0,5.0,4.3,,,true,true,true
DB1089,2022,2023,Limited Entry Buck Deer,"West Desert, West",le_oial_all,1,5.0,4.0,3.0,75.0,6.0,3.8,,,true,true,true
DB1090,2022,2023,Limited Entry Buck Deer,"Book Cliffs, Floy Canyon",le_oial_all,1,5.0,5.0,5.0,100.0,5.4,4.2,,,true,true,true
DB1091,2022,2023,Limited Entry Buck Deer,Kaiparowits HAMS,le_oial_all,1,4.0,4.0,3.0,75.0,9.0,4.0,,,true,true,true
DB1092,2022,2023,Limited Entry Buck Deer,Morgan-South Rich,le_oial_all,1,5.0,5.0,4.0,80.0,5.0,4.6,,,true,true,true
DB1094,2022,2023,Limited Entry Buck Deer,"South Slope, Myton",le_oial_all,1,18.0,17.0,15.0,86.7,6.3,3.2,,,true,true,true
DB1200,2022,2023,Limited Entry Buck Deer,Alton,le_oial_all,1,20.0,20.0,20.0,100.0,3.7,4.9,,,true,true,true
DB1201,2022,2023,Limited Entry Buck Deer,Alton,le_oial_all,1,5.0,5.0,5.0,100.0,1.8,4.8,,,true,true,true
DB1202,2022,2023,Limited Entry Buck Deer,Antelope Creek,le_oial_all,1,3.0,3.0,3.0,100.0,19.0,3.0,,,true,true,true
DB1203,2022,2023,Limited Entry Buck Deer,Avintaquin Canyon,le_oial_all,1,11.0,8.0,4.0,50.0,4.8,3.7,,,true,true,true
DB1204,2022,2023,Limited Entry Buck Deer,Bally Watts,le_oial_all,1,16.0,16.0,14.0,85.7,4.2,4.5,,,true,true,true
DB1205,2022,2023,Limited Entry Buck Deer,Bar J Ranch,le_oial_all,1,4.0,4.0,1.0,25.0,3.5,4.2,,,true,true,true
DB1206,2022,2023,Limited Entry Buck Deer,Bear Mountain,le_oial_all,1,10.0,10.0,10.0,100.0,3.3,4.9,,,true,true,true
DB1207,2022,2023,Limited Entry Buck Deer,Bear Springs,le_oial_all,1,8.0,8.0,6.0,71.4,3.3,4.9,,,true,true,true
DB1208,2022,2023,Limited Entry Buck Deer,Blackhawk,le_oial_all,1,5.0,0.0,0.0,,,,,,true,true,true
DB1209,2022,2023,Limited Entry Buck Deer,Blind Springs,le_oial_all,1,8.0,7.0,5.0,66.7,1.5,4.2,,,true,true,true
DB1211,2022,2023,Limited Entry Buck Deer,Blue Spring Hills,le_oial_all,1,10.0,10.0,7.0,70.0,4.9,4.4,,,true,true,true
DB1212,2022,2023,Limited Entry Buck Deer,Bluebell,le_oial_all,1,9.0,9.0,7.0,77.8,4.1,4.2,,,true,true,true
DB1213,2022,2023,Limited Entry Buck Deer,Boobe Hole,le_oial_all,1,15.0,15.0,3.0,23.1,4.6,2.8,,,true,true,true
DB1215,2022,2023,Limited Entry Buck Deer,Buckhorn Ranch,le_oial_all,1,7.0,7.0,4.0,57.1,4.1,4.7,,,true,true,true
DB1216,2022,2023,Limited Entry Buck Deer,Castle Valley Outdoors,le_oial_all,1,7.0,7.0,7.0,100.0,2.0,5.0,,,true,true,true
DB1217,2022,2023,Limited Entry Buck Deer,Causey Spring,le_oial_all,1,12.0,12.0,12.0,100.0,3.3,4.7,,,true,true,true
DB1219,2022,2023,Limited Entry Buck Deer,Chimney Rock,le_oial_all,1,20.0,20.0,20.0,100.0,2.8,4.6,,,true,true,true
DB1221,2022,2023,Limited Entry Buck Deer,Clear Valley Ranch,le_oial_all,1,7.0,5.0,0.0,0.0,3.7,4.0,,,true,true,true
DB1222,2022,2023,Limited Entry Buck Deer,Coldwater Ranch,le_oial_all,1,18.0,18.0,15.0,85.7,3.6,4.6,,,true,true,true
DB1223,2022,2023,Limited Entry Buck Deer,Conover-Jensen,le_oial_all,1,26.0,26.0,16.0,62.5,3.5,3.5,,,true,true,true
DB1224,2022,2023,Limited Entry Buck Deer,Cotton Thomas,le_oial_all,1,10.0,10.0,9.0,90.0,3.1,3.6,,,true,true,true
DB1227,2022,2023,Limited Entry Buck Deer,Deer Haven,le_oial_all,1,17.0,17.0,17.0,100.0,3.9,4.3,,,true,true,true
DB1228,2022,2023,Limited Entry Buck Deer,Deseret,le_oial_all,1,91.0,90.0,68.0,75.9,4.0,4.6,,,true,true,true
DB1229,2022,2023,Limited Entry Buck Deer,Dilly Ranch,le_oial_all,1,10.0,10.0,8.0,80.0,3.7,4.8,,,true,true,true
DB1230,2022,2023,Limited Entry Buck Deer,Double R Ranch,le_oial_all,1,27.0,27.0,20.0,73.9,3.6,4.4,,,true,true,true
DB1231,2022,2023,Limited Entry Buck Deer,Dove Creek,le_oial_all,1,13.0,13.0,6.0,46.2,3.2,4.5,,,true,true,true
DB1232,2022,2023,Limited Entry Buck Deer,Durst Mountain,le_oial_all,1,11.0,11.0,6.0,50.0,4.0,4.5,,,true,true,true
DB1233,2022,2023,Limited Entry Buck Deer,East Fork Chalk Creek,le_oial_all,1,40.0,38.0,29.0,77.1,7.7,4.3,,,true,true,true
DB1234,2022,2023,Limited Entry Buck Deer,East Zion,le_oial_all,1,19.0,19.0,13.0,68.8,6.4,4.1,,,true,true,true
DB1236,2022,2023,Limited Entry Buck Deer,Engineer Springs,le_oial_all,1,3.0,3.0,3.0,100.0,3.7,4.3,,,true,true,true
DB1237,2022,2023,Limited Entry Buck Deer,Ensign Ranches,le_oial_all,1,40.0,39.0,33.0,85.7,4.1,4.6,,,true,true,true
DB1238,2022,2023,Limited Entry Buck Deer,Folley Ridge,le_oial_all,1,26.0,25.0,21.0,85.7,3.4,4.2,,,true,true,true
DB1239,2022,2023,Limited Entry Buck Deer,Fort Ranch,le_oial_all,1,1.0,1.0,1.0,100.0,10.0,5.0,,,true,true,true
DB1240,2022,2023,Limited Entry Buck Deer,George Creek,le_oial_all,1,10.0,10.0,9.0,88.9,3.6,3.2,,,true,true,true
DB1241,2022,2023,Limited Entry Buck Deer,Golden Spike,le_oial_all,1,6.0,6.0,1.0,20.0,2.0,4.4,,,true,true,true
DB1242,2022,2023,Limited Entry Buck Deer,Grass Valley/Clark Canyon,le_oial_all,1,135.0,135.0,102.0,75.7,3.8,4.2,,,true,true,true
DB1243,2022,2023,Limited Entry Buck Deer,Grazing Pasture,le_oial_all,1,6.0,6.0,2.0,25.0,9.2,4.2,,,true,true,true
DB1244,2022,2023,Limited Entry Buck Deer,Green Canyon,le_oial_all,1,10.0,9.0,6.0,66.7,12.0,5.0,,,true,true,true
DB1245,2022,2023,Limited Entry Buck Deer,Guildersleeve,le_oial_all,1,18.0,18.0,17.0,92.9,4.1,4.6,,,true,true,true
DB1246,2022,2023,Limited Entry Buck Deer,Hardscrabble,le_oial_all,1,7.0,6.0,3.0,50.0,5.2,3.2,,,true,true,true
DB1248,2022,2023,Limited Entry Buck Deer,Heaston East,le_oial_all,1,20.0,20.0,20.0,100.0,3.2,4.6,,,true,true,true
DB1249,2022,2023,Limited Entry Buck Deer,Hiawatha,le_oial_all,1,5.0,5.0,4.0,80.0,2.4,4.2,,,true,true,true
DB1250,2022,2023,Limited Entry Buck Deer,Indian Creek,le_oial_all,1,16.0,15.0,5.0,35.7,3.6,2.4,,,true,true,true
DB1251,2022,2023,Limited Entry Buck Deer,Indian Head,le_oial_all,1,16.0,16.0,16.0,100.0,3.8,4.5,,,true,true,true
DB1252,2022,2023,Limited Entry Buck Deer,Ingham Peak,le_oial_all,1,36.0,36.0,25.0,69.2,3.2,3.9,,,true,true,true
DB1253,2022,2023,Limited Entry Buck Deer,J. B. Ranch,le_oial_all,1,5.0,5.0,4.0,75.0,2.0,5.0,,,true,true,true
DB1255,2022,2023,Limited Entry Buck Deer,Johnson Mountain Ranch,le_oial_all,1,2.0,2.0,1.0,50.0,8.0,4.0,,,true,true,true
DB1256,2022,2023,Limited Entry Buck Deer,Junction Valley,le_oial_all,1,51.0,51.0,48.0,93.6,3.3,4.7,,,true,true,true
DB1257,2022,2023,Limited Entry Buck Deer,Lazy H Ranch,le_oial_all,1,2.0,2.0,1.0,50.0,3.5,3.0,,,true,true,true
DB1258,2022,2023,Limited Entry Buck Deer,Little Red Creek,le_oial_all,1,8.0,8.0,1.0,12.5,4.1,4.4,,,true,true,true
DB1259,2022,2023,Limited Entry Buck Deer,Lone Tree Tunnel Hollow,le_oial_all,1,1.0,1.0,1.0,100.0,1.0,5.0,,,true,true,true
DB1260,2022,2023,Limited Entry Buck Deer,Middle Ridge,le_oial_all,1,9.0,9.0,5.0,55.6,3.4,3.4,,,true,true,true
DB1261,2022,2023,Limited Entry Buck Deer,Minnie Maud Ridge,le_oial_all,1,47.0,47.0,34.0,72.1,4.4,3.9,,,true,true,true
DB1263,2022,2023,Limited Entry Buck Deer,Moon Ranch,le_oial_all,1,10.0,10.0,7.0,71.4,4.3,4.1,,,true,true,true
DB1264,2022,2023,Limited Entry Buck Deer,Mountain Meadow,le_oial_all,1,5.0,5.0,1.0,25.0,2.2,4.8,,,true,true,true
DB1265,2022,2023,Limited Entry Buck Deer,Mountain Top,le_oial_all,1,20.0,17.0,15.0,84.6,3.2,4.5,,,true,true,true
DB1266,2022,2023,Limited Entry Buck Deer,Mt Carmel,le_oial_all,1,20.0,19.0,13.0,68.8,3.8,4.2,,,true,true,true
DB1267,2022,2023,Limited Entry Buck Deer,Neil Creek,le_oial_all,1,20.0,20.0,20.0,100.0,2.4,4.7,,,true,true,true
DB1269,2022,2023,Limited Entry Buck Deer,North Promontory,le_oial_all,1,5.0,4.0,4.0,100.0,3.0,4.7,,,true,true,true
DB1270,2022,2023,Limited Entry Buck Deer,Nucor West,le_oial_all,1,9.0,9.0,9.0,100.0,2.4,4.6,,,true,true,true
DB1271,2022,2023,Limited Entry Buck Deer,Oak Ranch,le_oial_all,1,13.0,12.0,5.0,45.5,4.1,2.8,,,true,true,true
DB1272,2022,2023,Limited Entry Buck Deer,Old Woman Plateau,le_oial_all,1,10.0,10.0,6.0,57.1,4.3,3.7,,,true,true,true
DB1273,2022,2023,Limited Entry Buck Deer,Park Valley Hereford,le_oial_all,1,40.0,39.0,22.0,57.1,3.7,3.7,,,true,true,true
DB1274,2022,2023,Limited Entry Buck Deer,Patmos Ridge,le_oial_all,1,6.0,6.0,5.0,83.3,4.3,4.3,,,true,true,true
DB1275,2022,2023,Limited Entry Buck Deer,Pine Canyon,le_oial_all,1,30.0,30.0,28.0,91.7,4.7,4.5,,,true,true,true
DB1276,2022,2023,Limited Entry Buck Deer,Plymouth Peak,le_oial_all,1,5.0,5.0,5.0,100.0,1.5,5.0,,,true,true,true
DB1277,2022,2023,Limited Entry Buck Deer,Pocatello Valley,le_oial_all,1,6.0,6.0,5.0,75.0,3.8,4.8,,,true,true,true
DB1278,2022,2023,Limited Entry Buck Deer,Powder Mountain,le_oial_all,1,10.0,10.0,10.0,100.0,4.6,4.3,,,true,true,true
DB1279,2022,2023,Limited Entry Buck Deer,Preston Nutter Ranch,le_oial_all,1,4.0,4.0,2.0,50.0,2.8,4.5,,,true,true,true
DB1280,2022,2023,Limited Entry Buck Deer,Promontory Point,le_oial_all,1,7.0,7.0,7.0,100.0,3.6,4.9,,,true,true,true
DB1281,2022,2023,Limited Entry Buck Deer,Rattlesnake Pass,le_oial_all,1,23.0,23.0,19.0,82.6,4.7,4.5,,,true,true,true
DB1282,2022,2023,Limited Entry Buck Deer,Redd Ranches,le_oial_all,1,18.0,18.0,16.0,87.5,3.5,4.1,,,true,true,true
DB1283,2022,2023,Limited Entry Buck Deer,Roan Cliffs,le_oial_all,1,7.0,7.0,5.0,66.7,4.3,4.5,,,true,true,true
DB1285,2022,2023,Limited Entry Buck Deer,Sand Creek,le_oial_all,1,7.0,6.0,2.0,40.0,3.4,4.2,,,true,true,true
DB1286,2022,2023,Limited Entry Buck Deer,Pisgah Mountain,le_oial_all,1,12.0,11.0,3.0,30.0,4.6,3.9,,,true,true,true
DB1287,2022,2023,Limited Entry Buck Deer,Scofield Canyons,le_oial_all,1,9.0,9.0,9.0,100.0,3.1,4.4,,,true,true,true
DB1288,2022,2023,Limited Entry Buck Deer,Scofield West,le_oial_all,1,14.0,14.0,10.0,72.7,3.6,4.6,,,true,true,true
DB1289,2022,2023,Limited Entry Buck Deer,Sharp Mountain,le_oial_all,1,16.0,15.0,7.0,46.7,3.3,4.3,,,true,true,true
DB1290,2022,2023,Limited Entry Buck Deer,Skull Crack,le_oial_all,1,9.0,9.0,9.0,100.0,4.1,4.8,,,true,true,true
DB1291,2022,2023,Limited Entry Buck Deer,Skull Valley South,le_oial_all,1,2.0,2.0,2.0,100.0,3.0,2.5,,,true,true,true
DB1292,2022,2023,Limited Entry Buck Deer,Soldier Summit,le_oial_all,1,14.0,14.0,10.0,72.7,3.8,4.4,,,true,true,true
DB1293,2022,2023,Limited Entry Buck Deer,South Canyon,le_oial_all,1,10.0,10.0,7.0,70.0,3.9,4.2,,,true,true,true
DB1294,2022,2023,Limited Entry Buck Deer,Spring Creek Acres,le_oial_all,1,6.0,6.0,1.0,20.0,5.0,4.4,,,true,true,true
DB1295,2022,2023,Limited Entry Buck Deer,Spring Creek/Dodge,le_oial_all,1,53.0,52.0,46.0,88.9,3.3,4.3,,,true,true,true
DB1297,2022,2023,Limited Entry Buck Deer,Stillman Creek Ranch,le_oial_all,1,35.0,35.0,21.0,59.3,4.0,4.1,,,true,true,true
DB1298,2022,2023,Limited Entry Buck Deer,Strawberry Ridge,le_oial_all,1,8.0,7.0,3.0,40.0,4.2,4.8,,,true,true,true
DB1299,2022,2023,Limited Entry Buck Deer,Summit Point,le_oial_all,1,23.0,23.0,16.0,70.0,3.8,3.7,,,true,true,true
DB1300,2022,2023,Limited Entry Buck Deer,Thatcher Mountain,le_oial_all,1,3.0,3.0,2.0,66.7,15.7,5.0,,,true,true,true
DB1301,2022,2023,Limited Entry Buck Deer,Three C,le_oial_all,1,20.0,20.0,20.0,100.0,3.7,4.6,,,true,true,true
DB1303,2022,2023,Limited Entry Buck Deer,North Peaks,le_oial_all,1,4.0,4.0,3.0,66.7,2.3,4.7,,,true,true,true
DB1304,2022,2023,Limited Entry Buck Deer,Two Bear,le_oial_all,1,10.0,10.0,9.0,85.7,3.6,4.7,,,true,true,true
DB1305,2022,2023,Limited Entry Buck Deer,Wallsburg,le_oial_all,1,6.0,6.0,6.0,100.0,3.5,4.8,,,true,true,true
DB1306,2022,2023,Limited Entry Buck Deer,Washakie,le_oial_all,1,10.0,10.0,10.0,100.0,3.2,4.9,,,true,true,true
DB1307,2022,2023,Limited Entry Buck Deer,Weber Florence Creek,le_oial_all,1,49.0,49.0,35.0,71.9,3.4,4.1,,,true,true,true
DB1308,2022,2023,Limited Entry Buck Deer,West Hills,le_oial_all,1,15.0,15.0,15.0,100.0,2.5,4.2,,,true,true,true
DB1309,2022,2023,Limited Entry Buck Deer,West Willow Creek Ranch,le_oial_all,1,18.0,18.0,17.0,92.3,2.3,4.6,,,true,true,true
DB1310,2022,2023,Limited Entry Buck Deer,White's Valley,le_oial_all,1,4.0,4.0,4.0,100.0,2.8,4.2,,,true,true,true
DB1312,2022,2023,Limited Entry Buck Deer,Woodruff Creek South,le_oial_all,1,3.0,2.0,0.0,0.0,4.0,4.5,,,true,true,true
DB1317,2022,2023,Limited Entry Buck Deer,Jacob's Creek,le_oial_all,1,14.0,11.0,8.0,75.0,4.2,4.0,,,true,true,true
DB1320,2022,2023,Limited Entry Buck Deer,Deer Creek,le_oial_all,1,9.0,9.0,5.0,55.6,3.6,4.6,,,true,true,true
DB1321,2022,2023,Limited Entry Buck Deer,Mecham Ridge,le_oial_all,1,7.0,7.0,4.0,57.1,5.0,4.6,,,true,true,true
DB1322,2022,2023,Limited Entry Buck Deer,Pahvant Ensign,le_oial_all,1,10.0,10.0,9.0,85.7,2.7,4.0,,,true,true,true
DB1323,2022,2023,Limited Entry Buck Deer,Rock House,le_oial_all,1,2.0,2.0,0.0,0.0,9.5,3.0,,,true,true,true
DB1324,2022,2023,Limited Entry Buck Deer,Royal Ivory Outfitters,le_oial_all,1,3.0,3.0,3.0,100.0,5.7,5.0,,,true,true,true
DB1325,2022,2023,Limited Entry Buck Deer,Double Cone,le_oial_all,1,7.0,7.0,7.0,100.0,2.6,3.8,,,true,true,true
DB1326,2022,2023,Limited Entry Buck Deer,Rosette,le_oial_all,1,3.0,3.0,1.0,33.3,2.3,2.3,,,true,true,true
DB1327,2022,2023,Limited Entry Buck Deer,Mountain Sky Ranch,le_oial_all,1,5.0,5.0,2.0,40.0,5.0,4.4,,,true,true,true
DB1329,2022,2023,Limited Entry Buck Deer,Indian Canyon,le_oial_all,1,9.0,9.0,2.0,16.7,8.0,3.5,,,true,true,true
DB1330,2022,2023,Limited Entry Buck Deer,Iron Spring,le_oial_all,1,1.0,1.0,1.0,100.0,1.0,5.0,,,true,true,true
DB1331,2022,2023,Limited Entry Buck Deer,Raft River,le_oial_all,1,8.0,8.0,7.0,85.7,2.9,4.6,,,true,true,true
DB1332,2022,2023,Limited Entry Buck Deer,West Ridge,le_oial_all,1,18.0,18.0,13.0,72.2,7.0,4.1,,,true,true,true
DB1333,2022,2023,Limited Entry Buck Deer,5S,le_oial_all,1,20.0,20.0,18.0,90.9,3.1,4.5,,,true,true,true
DB1334,2022,2023,Limited Entry Buck Deer,Alton,le_oial_all,1,5.0,5.0,3.0,66.7,3.0,5.0,,,true,true,true
DB1335,2022,2023,Limited Entry Buck Deer,Big Piney Ranch,le_oial_all,1,7.0,7.0,7.0,100.0,4.3,4.2,,,true,true,true
DB1336,2022,2023,Limited Entry Buck Deer,First Light,le_oial_all,1,4.0,4.0,3.0,66.7,4.7,3.7,,,true,true,true
DB1337,2022,2023,Limited Entry Buck Deer,Little Pole Canyon,le_oial_all,1,4.0,3.0,1.0,33.3,5.3,3.3,,,true,true,true
DB1338,2022,2023,Limited Entry Buck Deer,Sweetwater,le_oial_all,1,3.0,3.0,0.0,0.0,4.3,1.7,,,true,true,true
DB1339,2022,2023,Limited Entry Buck Deer,Double J Valley,le_oial_all,1,10.0,10.0,10.0,100.0,2.6,4.8,,,true,true,true
DB1340,2022,2023,Limited Entry Buck Deer,Tunnel Hollow,le_oial_all,1,9.0,9.0,8.0,88.9,3.1,4.6,,,true,true,true
DS1000,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,Statewide Permit,le_oial_all,1,2.0,2.0,1.0,50.0,19.0,4.5,,,true,true,true
DS1001,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,Henry Mtns,le_oial_all,1,1.0,1.0,1.0,100.0,27.0,5.0,,,true,true,true
DS1002,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, East",le_oial_all,1,1.0,1.0,1.0,100.0,10.0,5.0,,,true,true,true
DS1003,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, Escalante",le_oial_all,1,1.0,1.0,1.0,100.0,14.0,5.0,,,true,true,true
DS1004,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, Dirty Devil",le_oial_all,1,1.0,1.0,1.0,100.0,2.0,5.0,,,true,true,true
DS1005,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, North",le_oial_all,1,1.0,1.0,1.0,100.0,4.0,5.0,,,true,true,true
DS1006,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, West",le_oial_all,1,1.0,1.0,1.0,100.0,38.0,4.0,,,true,true,true
DS1007,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, South",le_oial_all,1,1.0,1.0,1.0,100.0,2.0,5.0,,,true,true,true
DS6600,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,Henry Mtns,le_oial_all,1,4.0,4.0,3.0,75.0,6.5,4.5,,,true,true,true
DS6601,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, East",le_oial_all,1,9.0,9.0,9.0,100.0,6.3,5.0,,,true,true,true
DS6602,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, Escalante",le_oial_all,1,8.0,8.0,7.0,87.5,9.5,4.9,,,true,true,true
DS6603,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, West",le_oial_all,1,5.0,5.0,5.0,100.0,3.2,4.2,,,true,true,true
DS6604,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"La Sal, Potash/South Cisco",le_oial_all,1,4.0,4.0,4.0,100.0,5.0,5.0,,,true,true,true
DS6606,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Juan, Lockhart",le_oial_all,1,3.0,3.0,3.0,100.0,7.0,5.0,,,true,true,true
DS6607,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Juan, South",le_oial_all,1,2.0,2.0,2.0,100.0,14.0,5.0,,,true,true,true
DS6608,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, Dirty Devil",le_oial_all,1,6.0,6.0,6.0,100.0,14.8,4.8,,,true,true,true
DS6609,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, North",le_oial_all,1,4.0,4.0,4.0,100.0,9.0,4.2,,,true,true,true
DS6610,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, South",le_oial_all,1,12.0,12.0,12.0,100.0,9.2,4.9,,,true,true,true
DS6611,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,Zion,le_oial_all,1,2.0,2.0,2.0,100.0,7.0,4.0,,,true,true,true
DS6620,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Pine Valley, Virgin River",le_oial_all,1,2.0,2.0,2.0,100.0,11.0,4.5,,,true,true,true
DS6621,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"Pine Valley, Beaver Dam",le_oial_all,1,4.0,4.0,4.0,100.0,10.2,4.5,,,true,true,true
DS6622,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Juan, North",le_oial_all,1,3.0,3.0,2.0,66.7,10.0,4.3,,,true,true,true
DS6623,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Juan, San Juan River",le_oial_all,1,1.0,1.0,1.0,100.0,18.0,4.0,,,true,true,true
DS6624,2022,2023,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, Dirty Devil",le_oial_all,1,2.0,2.0,1.0,50.0,12.5,3.0,,,true,true,true
EA1004,2022,2023,Antlerless Elk,"Book Cliffs, Little Creek Roadless",antlerless,1,27.0,20.0,7.0,37.5,4.0,,,,true,true,true
EA1007,2022,2023,Antlerless Elk,"Box Elder, Grouse Creek",antlerless,1,5.0,4.0,0.0,0.0,5.0,,,,true,true,true
EA1008,2022,2023,Antlerless Elk,"Box Elder, Grouse Creek",antlerless,1,5.0,5.0,0.0,0.0,7.8,,,,true,true,true
EA1009,2022,2023,Antlerless Elk,"Cache, East",antlerless,1,479.0,453.0,112.0,24.8,6.8,,,,true,true,true
EA1010,2022,2023,Antlerless Elk,"Cache, Rich",antlerless,1,69.0,61.0,10.0,15.8,6.4,,,,true,true,true
EA1011,2022,2023,Antlerless Elk,"Cache, Richards Hollow",antlerless,1,45.0,39.0,27.0,69.2,5.4,,,,true,true,true
EA1012,2022,2023,Antlerless Elk,"Cache, Richmond Hyde Park",antlerless,1,10.0,3.0,0.0,0.0,4.0,,,,true,true,true
EA1013,2022,2023,Antlerless Elk,"Central Mtns, Central Manti",antlerless,1,15.0,15.0,8.0,50.0,4.3,,,,true,true,true
EA1015,2022,2023,Antlerless Elk,"Central Mtns, Ferron Canyon",antlerless,1,9.0,8.0,5.0,60.0,5.6,,,,true,true,true
EA1017,2022,2023,Antlerless Elk,"Central Mtns, Gordon Creek-Price Canyon",antlerless,1,10.0,10.0,8.0,83.3,6.8,,,,true,true,true
EA1018,2022,2023,Antlerless Elk,"Central Mtns, Horn Mtn",antlerless,1,5.0,3.0,3.0,100.0,6.0,,,,true,true,true
EA1020,2022,2023,Antlerless Elk,"Central Mtns, Mohrland-Stump Flat",antlerless,1,10.0,10.0,7.0,66.7,8.2,,,,true,true,true
EA1021,2022,2023,Antlerless Elk,"Central Mtns, Nebo",antlerless,1,89.0,84.0,53.0,62.7,4.2,,,,true,true,true
EA1022,2022,2023,Antlerless Elk,"Central Mtns, North Manti",antlerless,1,121.0,112.0,35.0,30.8,4.8,,,,true,true,true
EA1023,2022,2023,Antlerless Elk,"Central Mtns, South Manti",antlerless,1,10.0,7.0,3.0,40.0,5.4,,,,true,true,true
EA1024,2022,2023,Antlerless Elk,"Central Mtns, South Manti",antlerless,1,18.0,17.0,17.0,100.0,4.2,,,,true,true,true
EA1025,2022,2023,Antlerless Elk,"Central Mtns, West Manti",antlerless,1,70.0,64.0,36.0,56.5,6.9,,,,true,true,true
EA1026,2022,2023,Antlerless Elk,Chalk Creek,antlerless,1,348.0,285.0,164.0,57.5,4.9,,,,true,true,true
EA1030,2022,2023,Antlerless Elk,"Fillmore, Pahvant",antlerless,1,50.0,44.0,22.0,50.0,5.1,,,,true,true,true
EA1031,2022,2023,Antlerless Elk,"Fillmore, Pahvant",antlerless,1,50.0,48.0,31.0,64.3,9.1,,,,true,true,true
EA1033,2022,2023,Antlerless Elk,Kamas,antlerless,1,125.0,98.0,43.0,44.0,4.7,,,,true,true,true
EA1034,2022,2023,Antlerless Elk,"Kamas, Francis",antlerless,1,25.0,19.0,4.0,20.0,6.6,,,,true,true,true
EA1035,2022,2023,Antlerless Elk,"Kamas, Oakley",antlerless,1,125.0,88.0,37.0,41.7,5.0,,,,true,true,true
EA1037,2022,2023,Antlerless Elk,"La Sal, Dolores Triangle",antlerless,1,50.0,46.0,27.0,57.7,4.4,,,,true,true,true
EA1038,2022,2023,Antlerless Elk,"La Sal, La Sal Mtns",antlerless,1,298.0,270.0,85.0,31.5,5.3,,,,true,true,true
EA1039,2022,2023,Antlerless Elk,"La Sal, La Sal Mtns",antlerless,1,247.0,205.0,71.0,34.7,5.8,,,,true,true,true
EA1040,2022,2023,Antlerless Elk,"Monroe, Koosharem Valley",antlerless,1,9.0,6.0,0.0,0.0,6.0,,,,true,true,true
EA1044,2022,2023,Antlerless Elk,"Morgan-South Rich, South Rich",antlerless,1,49.0,29.0,16.0,53.3,3.7,,,,true,true,true
EA1049,2022,2023,Antlerless Elk,"Mt Dutton, Deep Creek",antlerless,1,29.0,25.0,5.0,21.4,3.5,,,,true,true,true
EA1052,2022,2023,Antlerless Elk,"Nine Mile, Avintaquin-West Anthro",antlerless,1,249.0,218.0,105.0,48.0,4.4,,,,true,true,true
