hunt_code,boundary_id,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,NOTES,,permits_year_res,permits_year_nr,permits_year_total,permits_2026_source,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
BR7014,710,San Juan,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Spring,"March 28 - May 25, 2026",35,3,38,,,,,,,,,,,,
BR7116,710,San Juan,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",22,2,24,,,,,,,,,,,,
BR7217,710,San Juan,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",6,0,6,,,,,,,,,,,,
BR7312,710,San Juan,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",11,1,12,,,,,,,,,,,,
EA1081,710,San Juan,Antlerless,Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,112,13,125,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,112,13,125,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1082,710,San Juan,Antlerless,Elk,Any Legal Weapon,General Season,Nov 19 2026 - Dec 31 2026,112,13,125,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,112,13,125,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA2010,710,San Juan,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,50,,,,,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,,,50,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_TOTAL_ONLY
DB1017,714,"Book Cliffs, North",Buck,Deer,Any Legal Weapon,Limited Entry,Oct 17 2026 - Oct 25 2026,137,15,152,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,137,15,152,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_buck_deer_limited_entry_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5041,718,"Panguitch Lake/Zion, North",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,,,,,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,21,2,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5054,718,"Panguitch Lake/Zion, North",Buck,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,7,1,8,,,,,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5061,718,"Panguitch Lake/Zion, North",Buck,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,7,1,8,,,,,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5312,721,TL Bar Ranch CWMU,Buck,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
DB1219,732,Chimney Rock CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,,,,2,,,,,,,
EA1124,732,Chimney Rock CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,,,,,2,,,,,,,
EB3508,732,Chimney Rock CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,,,,,2,,,,,,,
DB1229,733,Dilly Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1146,734,Jump Creek CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,,,,,2,,,,,,,
EB3532,734,Jump Creek CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
DB1251,735,Indian Head CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,,,,2,,,,,,,
EA1142,735,Indian Head CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,,,,,2,,,,,,,
EB3527,735,Indian Head CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,,,,,,,,,,,,
DB1274,736,Patmos Ridge CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EB3541,736,Patmos Ridge CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
DB1285,740,Sand Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1160,740,Sand Creek CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,,,,,,,,,,,,
EB3547,740,Sand Creek CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
DB1294,741,Spring Creek Acres CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,2,,,,,,,
MB6011,743,Wasatch Mtns/Central Mtns,Bull,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,19,3,22,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,19,3,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
BR7004,744,Manti South/San Rafael North,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Spring,"March 28 - May 25, 2026",18,0,18,,,,,,,,,,,,
BR7105,744,Manti South/San Rafael North,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Summer,"May 25 - June 28, 2026",18,2,20,,,,,,,,,,,,
BR7204,744,Manti South/San Rafael North,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",18,2,20,,,,,,,,,,,,
BR7304,744,Manti South/San Rafael North,Either Sex,Black Bear,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",18,2,20,,,,,,,,,,,,
LP5031,755,"Box Elder, West - Private Land Only",Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,,,,,
PB5006,755,"Box Elder, West",Buck,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,10,1,11,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5031,755,"Box Elder, West",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,30,3,33,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,30,3,33,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5079,755,"Box Elder, West",Buck,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,10,1,11,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PD1017,755,"Box Elder, West",Doe,Pronghorn,Any Legal Weapon,General Season,Oct 03 2026 - Oct 25 2026,31,4,35,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_doe_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
DB1028,804,Fillmore,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,11,1,12,,,,,,,,,,,,
DB1506,804,Fillmore,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,460,,,,,,,,,,,,
DB1536,804,Fillmore,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,920,,,,,,,,,,,,
DB1566,804,Fillmore,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,460,,,,,,,,,,,,
DB1591,804,Fillmore,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,460,,,,,,,,,,,,
DB1775,804,Fillmore,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,42,,,,,,,,,,,,
LO1506,804,Fillmore,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,,,,,,,,,
LO1536,804,Fillmore,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,2,,,,,,,,,,,,
LO1566,804,Fillmore,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,,,,,,,,,
LO1591,804,Fillmore,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,1,,,,,,,,,,,,
DB1309,805,West Willow Creek Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,,,,,,,,,,,,
EB3607,805,West Willow Creek Ranch CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,1,,,,,,,
DA1011,806,George Creek CWMU,Antlerless,Deer,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,,,,,1,,,,,,,
DB1240,806,George Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,1,,,,,,,
PB5330,806,George Creek CWMU,Buck,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
DB1234,807,East Zion CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,1,,,,,,,
TK1021,807,East Zion CWMU,Bearded,Turkey,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,,,4,,,,,1,,,,,,,
DB1208,808,Blackhawk CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,,,,1,,,,,,,
EA1261,808,Blackhawk CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,,,,,,,,,,,,
EB3504,808,Blackhawk CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1094,814,"Vernal, Mosby Mtn",Antlerless,Elk,Any Legal Weapon,General Season,Nov 07 2026 - Jan 03 2027,90,10,100,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,90,10,100,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA2014,817,"Wasatch Mtns, Avintaquin-White River",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,400,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,,,400,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_TOTAL_ONLY
RS6713,820,"Nine Mile, Jack Creek",Either Sex,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,0,4,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
RS1006,821,"Nine Mile, Gray Canyon",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Conservation,"Nov 1 - Dec 31, 2025",,,,,,,,,,,,,,,
RS6712,821,"Nine Mile, Gray Canyon",Either Sex,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,2,6,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,2,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_rocky_mountain_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5327,824,Cottonwood Ridge CWMU,Buck,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,4,0,4,,,,,,,,,,,,
PD1050,824,Cottonwood Ridge CWMU,Doe,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,,,,,,,,,,,,
DB1322,826,Pahvant Ensign CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1192,826,Pahvant Ensign CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,,,,,,,,,,,,
EB3603,826,Pahvant Ensign CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
PB5328,826,Pahvant Ensign CWMU,Buck,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,,,,,,,,,,,,
PD1051,826,Pahvant Ensign CWMU,Doe,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,,,,,,,,,,,,
TK1018,826,Pahvant Ensign CWMU,Bearded,Turkey,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,,,6,,,,,,,,,,,,
DB1323,827,Rock House CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1234,828,Royal Ivory Outfitters CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,,,,,,,,,,,,
PB5329,829,Snowville Flat CWMU,Buck,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,,,,,,,,,,,,
PB5326,830,Cedar Springs CWMU,Buck,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1187,838,"Paunsaugunt, Hatch Bench",Antlerless,Elk,Any Legal Weapon,General Season,Nov 22 2025 - Dec 30 2025,13,2,15,,,,,,,,,,,,
DA1018,840,"Pine Valley, New Harmony",Antlerless,Deer,"Archery, Muzzleloader, Shotgun",General Season,Aug 01 2026 - Aug 12 2026,,,20,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,,,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_deer_permits.csv,RAC_CURRENT_YEAR_TOTAL_ONLY
BR7016,845,Wasatch Mtns West-Central,Either Sex,Black Bear,Any Legal Weapon,Limited Entry - Spring,"March 28 - May 25, 2026",36,4,40,,,,,,,,,,,,
DB1326,856,Rosette CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,,,,,,,,
DB1327,858,Mountain Sky Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1201,858,Mountain Sky Ranch CWMU,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,,,,,,,,,,,,
EB3606,858,Mountain Sky Ranch CWMU,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,,,,,,,,,,,,
EA1025,861,"Manti, West",Antlerless,Elk,Any Legal Weapon,General Season,Nov 19 2026 - Jan 31 2027,108,12,120,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,108,12,120,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1023,862,"Manti, South",Antlerless,Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,90,10,100,,,,,,2026_RAC_CURRENT_YEAR_ALLOTMENT,90,10,100,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1024,862,"Manti, South",Antlerless,Elk,Any Legal Weapon,General Season,Nov 19 2026 - Jan 31 2027,90,10,100,,,,,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,90,10,100,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
DB0004,865,Southern Navajo Buck Deer,Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,,,,,2,,,,,,,
DB0005,865,Southern Navajo Buck Deer,Buck,Deer,Archery,Tribal,"Aug 16, 2025 - Sept 12, 2025",,,,,,,,,,,,,,,
DB0006,865,Southern Navajo Buck Deer,Buck,Deer,Muzzleloader,Tribal,"Sept 24 - Oct 2, 2025",,,,,,,,,,,,,,,
DB0010,865,Southern Paiute Buck Deer (early),Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,,,,,1,,,,,,,
DB0011,865,Southern Paiute Buck Deer,Buck,Deer,Archery,Tribal,"Aug 16, 2025 - Sept 12, 2025",,,,,,,,,,,,,,,
DB0012,865,Southern Paiute Buck Deer,Buck,Deer,Muzzleloader,Tribal,"Sept 24 - Oct 2, 2025",,,,,,,,,,,,,,,
DB0013,865,Southern Paiute Buck Deer (late),Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,,,,,,,,,,,,
DB0001,866,Southeastern Navajo Buck Deer,Buck,Deer,Any Legal Weapon,Tribal,"Oct 18, 2025 - Oct 26, 2025",,,,,,,,,,,,,,,
DB0002,866,Southeastern Navajo Buck Deer,Buck,Deer,Archery,Tribal,"Aug 16, 2025 - Sept 12, 2025",,,,,,,,,,,,,,,
DB0003,866,Southeastern Navajo Buck Deer,Buck,Deer,Muzzleloader,Tribal,"Sept 24 - Oct 2, 2025",,,,,,,,,,,,,,,
EB3128,867,Box Elder Grouse Creek,Bull,Elk,Multiseason,Conservation,"Any Legal Weapon: Sept 16-20, 2026 & Oct 3 - 15, 2026 | Muzz: Sept 21-Oct 2, 2026",,,,,,6,1,7,,,,,,,
EB3147,867,"Box Elder, Grouse Creek",Bull,Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,6,1,7,,,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3150,867,"Box Elder, Grouse Creek",Bull,Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,12,1,13,,,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,12,1,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3153,867,"Box Elder, Grouse Creek",Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,1,3,,,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,1,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EL3147,867,Box Elder Grouse Creek,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,21,,,2,0,2,,,,,,,
EL3150,867,Box Elder Grouse Creek,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,16,,,,,,,,,,,,
EL3153,867,Box Elder Grouse Creek,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,3,,,14,3,17,,,,,,,
EA2046,868,"Box Elder, Sawtooth",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,50,,,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,,,50,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_TOTAL_ONLY
EB3135,869,Barney Top/Kaiparowits,Bull,Elk,September Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,9,1,10,,,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3142,869,Barney Top/Kaiparowits,Bull,Elk,HAMSS,Limited Entry,Nov 07 2026 - Nov 30 2026,9,1,10,,,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EL3135,869,Barney Top/Kaiparowits,Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,30,,,6,0,6,,,,,,,
EL3142,869,Barney Top/Kaiparowits,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,30,,,6,0,6,,,,,,,
EB3136,871,"Southwest Desert, North",Bull,Elk,September Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,21,2,23,,,20,3,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,21,2,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3143,871,"Southwest Desert, North",Bull,Elk,HAMSS,Limited Entry,Nov 07 2026 - Nov 30 2026,21,2,23,,,6,2,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,21,2,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EL3136,871,Southwest Desert North,Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,30,,,7,0,7,,,,,,,
EL3143,871,Southwest Desert North,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,30,,,2,0,2,,,,,,,
EB3146,872,"Southwest Desert, South",Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,39,4,43,,,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,39,4,43,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3149,872,"Southwest Desert, South",Bull,Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,16,2,18,,,19,3,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,16,2,18,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3152,872,"Southwest Desert, South",Bull,Elk,Late Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,26,3,29,,,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,26,3,29,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3155,872,"Southwest Desert, South",Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,23,3,26,,,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,23,3,26,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3157,872,"Southwest Desert, South",Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,,,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
