hunt_code,huntCode,code,title,hunt_name,species,sex_type,weapon,hunt_type,hunt_class,season,permits_2026_res,permits_2026_nr,permits_2026_total,NOTES,boundary_id,boundaryId,unitCode,resolvedBoundaryIds,draw_family,data_status,source_authority,youth_flag,eligibility_class,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_draw_source,permits_2025_source,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_draw_total,unitName,boundary_id_numeric,boundary_token,permits_2026_source,permits_2026_draw_res,permits_2026_draw_nr,permits_2026_draw_total,permits_2026_draw_source,draw_2026_system_type,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
EB3161,EB3161,EB3161,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,,899,899,899,899,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,4,1,5,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,5.0,1.0,20.0,10.6,3.6,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,4,1,301,340,Bonus Point Draw Results,5,"Book Cliffs, Bitter Creek/East",899,899,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3168,EB3168,EB3168,"Cache, Meadowville","Cache, Meadowville",Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,,33,33,33,33,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,4.0,1.0,5.0,,,,3.0,0.0,0.0,4.3,3.3,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,,,,,,,"Cache, Meadowville",33,33,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3170,EB3170,EB3170,"Cache, South","Cache, South",Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,,41,41,41,41,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,4,1,5,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,4.0,1.0,25.0,11.3,3.0,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,4,1,309,348,Bonus Point Draw Results,5,"Cache, South",41,41,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3172,EB3172,EB3172,Manti,Manti,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,,51,51,51,51,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,9,1,10,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,10.0,1.0,10.0,7.4,2.9,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,9,1,311,350,Bonus Point Draw Results,10,Manti,51,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3173,EB3173,EB3173,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Elk,Bull,Archery,Limited Entry,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32,,901,901,901,901,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,21,2,23,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,25.0,6.0,24.0,15.3,3.5,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,21,2,312,351,Bonus Point Draw Results,23,Nebo/San Pitch Mtns,901,901,2026_RAC_CURRENT_YEAR_ALLOTMENT,29,3,32,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,29,3,32,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3174,EB3174,EB3174,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,,901,901,901,901,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,9,1,10,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,8.0,5.0,62.5,8.4,3.3,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,9,1,313,352,Bonus Point Draw Results,10,Nebo/San Pitch Mtns,901,901,2026_RAC_CURRENT_YEAR_ALLOTMENT,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3180,EB3180,EB3180,"Fillmore, Pahvant","Fillmore, Pahvant",Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,,88,88,88,88,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,13,2,15,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,14.0,2.0,14.3,9.5,3.2,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,13,2,319,358,Bonus Point Draw Results,15,"Fillmore, Pahvant",88,88,2026_RAC_CURRENT_YEAR_ALLOTMENT,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3182,EB3182,EB3182,La Sal Mtns,La Sal Mtns,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,,617,617,617,617,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,7,1,8,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,7.0,0.0,0.0,8.7,3.3,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,7,1,321,360,Bonus Point Draw Results,8,La Sal Mtns,617,617,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3184,EB3184,EB3184,Monroe,Monroe,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,7,1,8,,629,629,629,629,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,7,1,8,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,7.0,2.0,28.6,10.2,4.5,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,7,1,323,362,Bonus Point Draw Results,8,Monroe,629,629,2026_RAC_CURRENT_YEAR_ALLOTMENT,7,1,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3186,EB3186,EB3186,Mt Dutton,Mt Dutton,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,,630,630,630,630,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,9,1,10,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,10.0,2.0,20.0,8.4,3.8,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,9,1,325,364,Bonus Point Draw Results,10,Mt Dutton,630,630,2026_RAC_CURRENT_YEAR_ALLOTMENT,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3188,EB3188,EB3188,Panguitch Lake,Panguitch Lake,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,,634,634,634,634,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,9,1,10,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,10.0,6.0,60.0,8.4,3.9,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,9,1,327,366,Bonus Point Draw Results,10,Panguitch Lake,634,634,2026_RAC_CURRENT_YEAR_ALLOTMENT,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3190,EB3190,EB3190,Boulder,Boulder,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,,172,172,172,172,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,4,1,5,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,5.0,1.0,20.0,11.3,2.3,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,4,1,329,368,Bonus Point Draw Results,5,Boulder,172,172,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3192,EB3192,EB3192,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,,175,175,175,175,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,10,2,12,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,12.0,3.0,25.0,9.4,3.7,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,10,2,331,370,Bonus Point Draw Results,12,Fishlake/Thousand Lakes,175,175,2026_RAC_CURRENT_YEAR_ALLOTMENT,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3193,EB3193,EB3193,San Juan Bull Elk,San Juan Bull Elk,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,,183,183,183,183,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,9,1,10,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,8.0,1.0,12.5,8.0,3.7,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,9,1,332,371,Bonus Point Draw Results,10,San Juan Bull Elk,183,183,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3195,EB3195,EB3195,Diamond Mtn,Diamond Mtn,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,,206,206,206,206,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,4,1,5,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,5.0,1.0,20.0,5.8,3.3,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,4,1,334,373,Bonus Point Draw Results,5,Diamond Mtn,206,206,2026_RAC_CURRENT_YEAR_ALLOTMENT,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3197,EB3197,EB3197,"Southwest Desert, South","Southwest Desert, South",Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,,872,872,872,872,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,9,1,10,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,8.0,1.0,12.5,9.5,3.3,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,9,1,336,375,Bonus Point Draw Results,10,"Southwest Desert, South",872,872,2026_RAC_CURRENT_YEAR_ALLOTMENT,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3199,EB3199,EB3199,Wasatch Mtns,Wasatch Mtns,Elk,Bull,Late Archery,Limited Entry,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,,222,222,222,222,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,8,1,9,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,8.0,1.0,12.5,8.4,3.3,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,8,1,338,377,Bonus Point Draw Results,9,Wasatch Mtns,222,222,2026_RAC_CURRENT_YEAR_ALLOTMENT,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3205,EB3205,EB3205,East Canyon,East Canyon,Elk,Bull,HAMSS,Limited Entry,Limited Entry,Dec 19 2026 - Dec 27 2026,7,1,8,,276,276,276,276,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,9,1,10,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,7.0,3.0,42.9,4.5,3.2,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,9,1,339,378,Bonus Point Draw Results,10,East Canyon,276,276,2026_RAC_CURRENT_YEAR_ALLOTMENT,7,1,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3102,EB3102,EB3102,"Beaver, East","Beaver, East",Elk,Bull,Multiseason,Limited Entry,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,,685,685,685,685,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,3,0,3,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,3.0,3.0,100.0,3.7,4.7,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,3,0,259,298,Bonus Point Draw Results,3,"Beaver, East",685,685,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3104,EB3104,EB3104,"Book Cliffs, Little Creek Roadless","Book Cliffs, Little Creek Roadless",Elk,Bull,Multiseason,Limited Entry,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1,,12,12,12,12,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,1,0,1,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,1.0,1.0,100.0,1.0,5.0,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,1,0,260,299,Bonus Point Draw Results,1,"Book Cliffs, Little Creek Roadless",12,12,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3105,EB3105,EB3105,"Cache, Meadowville","Cache, Meadowville",Elk,Bull,Multiseason,Limited Entry,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,,33,33,33,33,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,1,0,1,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,2.0,2.0,100.0,2.0,5.0,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,1,0,261,300,Bonus Point Draw Results,1,"Cache, Meadowville",33,33,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3107,EB3107,EB3107,"Cache, South","Cache, South",Elk,Bull,Multiseason,Limited Entry,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,,41,41,41,41,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,1,0,1,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,2.0,2.0,100.0,50.0,4.0,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,1,0,262,301,Bonus Point Draw Results,1,"Cache, South",41,41,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3108,EB3108,EB3108,Manti,Manti,Elk,Bull,Multiseason,Limited Entry,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",18,2,20,,51,51,51,51,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,19,2,21,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,23.0,17.0,73.9,13.3,4.4,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,19,2,263,302,Bonus Point Draw Results,21,Manti,51,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3110,EB3110,EB3110,"Fillmore, Pahvant","Fillmore, Pahvant",Elk,Bull,Multiseason,Limited Entry,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,,88,88,88,88,Limited Entry,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,official_uploaded_source,False,STANDARD,3,0,3,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,,4.0,2.0,50.0,11.0,3.0,Public,FULL_SPLIT,,2026 RAC current-year allotment,,True,False,False,BULL ELK DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,3,0,264,303,Bonus Point Draw Results,3,"Fillmore, Pahvant",88,88,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_LE_BIG_GAME,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
