hunt_code,hunt_name,species,permit_field,allotment_field,dwr_field,permit_dwr_comparison_status,allotment_action,database_permit_value,allotment_value_after,dwr_huntplanner_value,source_url
DB1586,"Wasatch Mtns, West",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1580,1580,1580,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1586
DB1795,"Wasatch Mtns, West",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1795
DB1795,"Wasatch Mtns, West",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1795
DB1795,"Wasatch Mtns, West",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,701,701,701,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1795
EA2012,"Wasatch Mtns, West-Central",Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2012
EA2012,"Wasatch Mtns, West-Central",Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2012
EA2012,"Wasatch Mtns, West-Central",Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,400,400,400,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA2012
LO1526,"Wasatch Mtns, West",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1526
LO1526,"Wasatch Mtns, West",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1526
LO1526,"Wasatch Mtns, West",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1526
LO1556,"Wasatch Mtns, West",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1556
LO1556,"Wasatch Mtns, West",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1556
LO1556,"Wasatch Mtns, West",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1556
LO1586,"Wasatch Mtns, West",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1586
LO1586,"Wasatch Mtns, West",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1586
LO1586,"Wasatch Mtns, West",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1586
RS6724,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,3,3,3,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=RS6724
RS6724,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,0,0,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=RS6724
RS6724,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,3,3,3,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=RS6724
DB1041,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,30,30,30,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1041
DB1041,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,3,3,3,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1041
DB1041,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,33,33,33,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1041
DB1525,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1525
DB1525,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1525
DB1525,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1300,1300,1300,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1525
DB1555,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1555
DB1555,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1555
DB1555,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,3900,3900,3900,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1555
DB1585,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1585
DB1585,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1585
DB1585,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1300,1300,1300,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1585
DB1794,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1794
DB1794,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1794
DB1794,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,271,271,271,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1794
LO1525,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1525
LO1525,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1525
LO1525,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1525
LO1555,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1555
LO1555,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1555
LO1555,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1555
LO1585,"Wasatch Mtns, East",Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1585
LO1585,"Wasatch Mtns, East",Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1585
LO1585,"Wasatch Mtns, East",Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1585
DB1040,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,4,4,4,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1040
DB1040,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1040
DB1040,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,5,5,5,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1040
DB1524,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1524
DB1524,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1524
DB1524,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,100,100,100,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1524
DB1554,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1554
DB1554,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1554
DB1554,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,300,300,300,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1554
DB1584,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1584
DB1584,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1584
DB1584,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,100,100,100,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1584
DB1793,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1793
DB1793,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1793
DB1793,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,46,46,46,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1793
EA1101,Southwest Desert,Elk,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,90,90,90,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1101
EA1101,Southwest Desert,Elk,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,10,10,10,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1101
EA1101,Southwest Desert,Elk,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,100,100,100,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EA1101
LO1524,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1524
LO1524,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1524
LO1524,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1524
LO1554,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1554
LO1554,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1554
LO1554,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1554
LO1584,Southwest Desert,Deer,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1584
LO1584,Southwest Desert,Deer,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1584
LO1584,Southwest Desert,Deer,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LO1584
LP5049,Southwest Desert - Private Land Only,Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LP5049
LP5049,Southwest Desert - Private Land Only,Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LP5049
LP5049,Southwest Desert - Private Land Only,Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,DATABASE_BLANK_DWR_ZERO,NOT_FILLED_NO_DATABASE_PERMIT_VALUE,,,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=LP5049
PB5018,Southwest Desert,Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,31,31,31,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5018
PB5018,Southwest Desert,Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,4,4,4,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5018
PB5018,Southwest Desert,Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,35,35,35,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5018
PB5024,Southwest Desert,Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,31,31,31,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5024
PB5024,Southwest Desert,Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,4,4,4,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5024
PB5024,Southwest Desert,Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,35,35,35,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5024
PB5049,Southwest Desert,Pronghorn,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,94,94,94,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5049
PB5049,Southwest Desert,Pronghorn,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,11,11,11,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5049
PB5049,Southwest Desert,Pronghorn,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,105,105,105,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5049
BR7000,Beaver,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,9,9,9,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7000
BR7000,Beaver,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7000
BR7000,Beaver,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,10,10,10,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7000
BR7100,Beaver,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,9,9,9,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7100
BR7100,Beaver,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7100
BR7100,Beaver,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,10,10,10,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7100
BR7200,Beaver,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,9,9,9,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7200
BR7200,Beaver,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7200
BR7200,Beaver,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,10,10,10,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7200
BR7318,Beaver,Black Bear,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7318
BR7318,Beaver,Black Bear,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,0,0,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7318
BR7318,Beaver,Black Bear,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,1,1,1,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=BR7318
GO6800,Beaver,Mountain Goat,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,7,7,7,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6800
GO6800,Beaver,Mountain Goat,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6800
GO6800,Beaver,Mountain Goat,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,9,9,9,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6800
GO6801,Beaver,Mountain Goat,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,9,9,9,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6801
GO6801,Beaver,Mountain Goat,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,0,0,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6801
GO6801,Beaver,Mountain Goat,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,9,9,9,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6801
GO6822,Beaver,Mountain Goat,permits_2026_res,permit_allotment_2026_res,permits_2026_res,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6822
GO6822,Beaver,Mountain Goat,permits_2026_nr,permit_allotment_2026_nr,permits_2026_nr,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,0,0,0,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6822
GO6822,Beaver,Mountain Goat,permits_2026_total,permit_allotment_2026_total,permits_2026_total,MATCH,ALREADY_MATCHED_DATABASE_AND_DWR_PERMIT,2,2,2,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=GO6822
