workbook,pdf,row_number,hunt_code,age_value_rendered,hard_data_age,hard_data_reported_hunt_year,status
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,4,EB3003,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,5,EB3005,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,6,EB3006,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,7,EB3008,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,8,EB3009,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,9,EB3010,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,10,EB3011,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,11,EB3013,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,12,EB3015,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,13,EB3018,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,14,EB3019,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,15,EB3020,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,16,EB3022,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,17,EB3024,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,18,EB3025,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,19,EB3028,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,20,EB3031,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,21,EB3032,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,22,EB3033,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,23,EB3036,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,24,EB3037,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,25,EB3038,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,26,EB3039,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,27,EB3042,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,28,EB3043,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,29,EB3044,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,30,EB3045,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,31,EB3046,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,32,EB3047,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,33,EB3048,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,34,EB3049,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,35,EB3050,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,36,EB3053,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,37,EB3056,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,38,EB3057,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,39,EB3063,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,40,EB3064,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,41,EB3065,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,42,EB3066,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,43,EB3067,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,44,EB3068,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,45,EB3069,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,46,EB3072,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,47,EB3073,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,48,EB3077,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,49,EB3079,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,50,EB3081,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,51,EB3083,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,52,EB3084,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,53,EB3086,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,54,EB3087,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,55,EB3088,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,56,EB3089,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,57,EB3091,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,58,EB3093,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,59,EB3096,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,60,EB3097,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,61,EB3098,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,62,EB3100,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,63,EB3102,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,64,EB3104,8.3,8.3,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,65,EB3105,7,7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,66,EB3107,7.1,7.1,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,67,EB3108,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,68,EB3110,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,69,EB3111,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,70,EB3112,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,71,EB3113,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,72,EB3115,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,73,EB3117,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,74,EB3120,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,75,EB3121,7.6,7.6,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,76,EB3122,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,77,EB3124,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,78,EB3126,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,79,EB3127,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,80,EB3130,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,81,EB3132,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,82,EB3135,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,83,EB3136,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,84,EB3137,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,85,EB3139,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,86,EB3142,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,87,EB3143,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,88,EB3144,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,89,EB3145,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,90,EB3146,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,91,EB3147,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,92,EB3148,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,93,EB3149,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,94,EB3150,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,95,EB3151,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,96,EB3152,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,97,EB3153,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,98,EB3154,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,99,EB3155,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,100,EB3156,7.8,7.8,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,101,EB3157,6.6,6.6,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,102,EB3158,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,103,EB3159,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,104,EB3160,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,105,EB3161,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,106,EB3162,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,107,EB3163,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,108,EB3164,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,109,EB3165,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,110,EB3166,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,111,EB3167,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,112,EB3168,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,113,EB3169,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,114,EB3170,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,115,EB3171,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,116,EB3172,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,117,EB3173,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,118,EB3174,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,119,EB3175,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,120,EB3176,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,121,EB3177,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,122,EB3178,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,123,EB3179,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,124,EB3180,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,125,EB3181,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,126,EB3182,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,127,EB3183,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,128,EB3184,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,129,EB3185,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,130,EB3186,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,131,EB3187,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,132,EB3188,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,133,EB3189,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,134,EB3190,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,135,EB3191,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,136,EB3192,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,137,EB3193,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,138,EB3194,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,139,EB3195,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,140,EB3196,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,141,EB3197,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,142,EB3198,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,143,EB3199,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,144,EB3205,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,145,EB3208,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,146,EB3210,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,2,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,3,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,4,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,5,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,6,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,7,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,8,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,9,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,10,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,11,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,12,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,13,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E.xlsx,2026 ELK BULL L.E.pdf,14,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
