workbook,pdf_exists,row_number,hunt_code,hunt_name,species,age_cell_value,hard_data_age,hard_data_reported_hunt_year,hard_data_source_file,status
2026 ELK ANTLERLESS DRAW.xlsx,true,194,EA2029,"Nine Mile, Range Creek",Elk,5.2,5.2,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,195,EA2030,Diamond Mtn,Elk,7.7,7.7,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,196,EA2033,Kamas,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,197,EA2034,"Nine Mile, Anthro",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,198,EA2036,"Oquirrh-Stansbury, East",Elk,9.1,9.1,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,199,EA2037,Yellowstone,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,200,EA2038,Wasatch Mtns,Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,201,EA2039,"Fillmore, Pahvant",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,202,EA2040,Kamas,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,203,EA2041,Cache (Conservation),Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,204,EA2045,Wasatch Mtns (Conservation),Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,true,205,EA2046,"Box Elder, Sawtooth",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,2,EA1010,"Cache, Rich",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,3,EA1011,"Cache, Richards Hollow",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,4,EA1012,"Cache, Richmond Hyde Park",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,5,EA1013,"Manti, Central",Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,6,EA1015,"Manti, Ferron Canyon",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,7,EA1017,"Manti, Gordon Creek-Price Canyon",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,8,EA1018,"Manti, Horn Mtn",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,9,EA1020,"Manti, Mohrland-Stump Flat",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,10,EA1021,Nebo,Elk,7.2,7.2,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,11,EA1022,"Manti, North",Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,12,EA1023,"Manti, South",Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,13,EA1024,"Manti, South",Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,14,EA1025,"Manti, West",Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,15,EA1026,Chalk Creek,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,16,EA1030,"Fillmore, Pahvant",Elk,7.7,7.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,17,EA1031,"Fillmore, Pahvant",Elk,7.7,7.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,18,EA1033,Kamas,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,19,EA1035,"Kamas, Oakley",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,20,EA1037,"La Sal, Dolores Triangle",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,21,EA1038,"La Sal, La Sal Mtns",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,22,EA1039,"La Sal, La Sal Mtns",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,23,EA1044,"Morgan-South Rich, South Rich",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,24,EA1049,"Mt Dutton, Deep Creek",Elk,7.5,7.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,25,EA1054,"Nine Mile, West Anthro",Elk,5.2,5.2,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,26,EA1056,"North Slope, Greendale",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,27,EA1058,"North Slope, Henry's Fork-Burnt Fork",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,28,EA1060,"North Slope, West Daggett",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,29,EA1061,"North Slope, West Daggett",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,30,EA1063,Ogden,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,31,EA1064,Ogden,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,32,EA1069,Panguitch Lake,Elk,7.6,7.6,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,33,EA1073,Paunsaugunt,Elk,5.5,5.5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,34,EA1075,Boulder East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,35,EA1076,Boulder West,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,36,EA1077,Boulder-Circle Cliffs,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,37,EA1078,Fishlake/Thousand Lakes,Elk,6.9,6.9,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,38,EA1079,Fishlake/Thousand Lakes East,Elk,6.9,6.9,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,39,EA1080,Fishlake/Thousand Lakes West,Elk,6.9,6.9,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,40,EA1081,San Juan,Elk,7.7,7.7,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,41,EA1082,San Juan,Elk,7.7,7.7,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,42,EA1084,"San Rafael, North",Elk,6.4,6.4,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,43,EA1085,Vernal/Bonanza,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,44,EA1087,Bonanza/Vernal,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,45,EA1089,Diamond Mtn,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,46,EA1090,Diamond Mtn,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,47,EA1094,"Vernal, Mosby Mtn",Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,48,EA1101,Southwest Desert,Elk,8.1,8.1,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,49,EA1106,"Wasatch Mtns, Avintaquin",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,50,EA1110,"Wasatch Mtns, Salt Lake",Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,51,EA1111,"Wasatch Mtns, Wallsburg",Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,52,EA1112,"Wasatch Mtns, Wallsburg",Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,53,EA1113,"Wasatch Mtns, West Heber",Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,54,EA1114,"Wasatch Mtns, West Timpanogos",Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,55,EA1117,Zion,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,56,EA1187,"Paunsaugunt, Hatch Bench",Elk,5.5,5.5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,57,EA1189,"Wasatch Mtns, West-Central",Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,58,EA1193,"Cache, Rich",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,59,EA1196,"North Slope, Summit",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,60,EA1203,"Box Elder, Pilot Mtn",Elk,5.7,5.7,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,61,EA1204,"Box Elder, Pilot Mtn",Elk,5.7,5.7,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,62,EA1206,"Cache, Richmond Hyde Park",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,63,EA1207,"Nebo, Moroni Hills",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,64,EA1208,Nebo,Elk,7.2,7.2,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,65,EA1209,"Fillmore, Oak Creek LE",Elk,7.7,7.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,66,EA1217,"Wasatch Mtns, Avintaquin",Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,67,EA1220,Manti (Expo),Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,68,EA1221,Fishlake/Thousand Lake (Expo),Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,69,EA1222,"Beaver, East",Elk,9.1,9.1,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,70,EA1223,"Beaver, East",Elk,9.1,9.1,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,71,EA1224,"Book Cliffs, Bitter Creek/South",Elk,5.2,5.2,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,72,EA1225,"Book Cliffs, Bitter Creek/South",Elk,5.2,5.2,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,73,EA1226,"Nebo, Moroni Hills",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,74,EA1228,Morgan-South Rich,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,75,EA1229,Morgan-South Rich,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,76,EA1231,"West Desert, Tintic Valley",Elk,7.4,7.4,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,77,EA1236,East Canyon,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,78,EA1237,"La Sal, La Sal Mtns-North",Elk,6.2,6.2,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,79,EA1239,"Nine Mile, Range Creek",Elk,5.2,5.2,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,80,EA1240,"Nine Mile, Range Creek",Elk,5.2,5.2,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,81,EA1242,"Vernal, Buckskin Hills-Jensen",Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,82,EA1243,"Vernal, Buckskin Hills-Jensen",Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,83,EA1244,Yellowstone,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,84,EA1245,Yellowstone,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,85,EA1250,"North Slope, West Daggett",Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,86,EA1251,"Southwest Desert, Burbank/Garrison",Elk,8.1,8.1,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,87,EA1254,Pine Valley,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,88,EA1258,La Sal (Expo),Elk,5.7,5.7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,89,EA1264,"Wasatch Mtns, Rabbit Gulch",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,90,EA1265,"Wasatch Mtns, Tabby Mtn",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,91,EA1266,"Box Elder, Hansel Mtn",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,92,EA1267,Cache,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,93,EA1268,"North Slope, Summit",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,94,EA1269,Ogden (Excludes Hyrum),Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,95,EA1272,"East Canyon, East",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,96,EA1273,"North Slope, Three Corners",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,97,EA1274,"North Slope, Three Corners",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,98,EA1276,"Wasatch Mtns, Box Elder Peak",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,99,EA1277,"North Slope, Three Corners",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,100,EA1278,"Manti, Ferron-Nelson Mtn",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,101,EA1279,"Manti, Ferron-Nelson Mtn",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,102,EA1280,"La Sal, La Sal Mtns-North",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,103,EA1281,"Mt Dutton, Deep Creek",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,104,EA1282,"Ogden, North",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,105,EA1283,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,106,EA1284,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,107,EA1285,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,108,EA1286,Monroe,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,109,EA2033,Kamas,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,110,EA2034,"Nine Mile, Anthro",Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,111,EA2036,"Oquirrh-Stansbury, East",Elk,9.1,9.1,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,112,EA2037,Yellowstone,Elk,7,7,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,true,113,EA2038,Wasatch Mtns,Elk,5,5,2023,A96251BE__2023_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,2,EA2002,Morgan-South Rich,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,3,EA2003,East Canyon,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,4,EA2004,Chalk Creek,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,5,EA2005,"North Slope, West Daggett",Elk,5.4,5.4,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,6,EA2006,Yellowstone,Elk,7.7,7.7,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,7,EA2008,"Nine Mile, Anthro-Myton Bench",Elk,5.2,5.2,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,8,EA2009,"La Sal, La Sal Mtns",Elk,6.5,6.5,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,9,EA2010,San Juan,Elk,7.7,7.7,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,10,EA2011,Manti,Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,11,EA2012,"Wasatch Mtns, West",Elk,5.7,5.7,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,12,EA2013,"Wasatch Mtns, Currant Creek",Elk,5.7,5.7,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,13,EA2014,"Wasatch Mtns, Avintaquin - White River",Elk,5.7,5.7,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,14,EA2015,Paunsaugunt,Elk,5,5,2022,FF6D4B3D__2022_antlerless_hr.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,true,15,EA2016,Nebo,Elk,7.2,7.2,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
